timestamp,flag_armed,flag_external_manual_override_ok,flag_control_manual_enabled,flag_control_auto_enabled,flag_control_offboard_enabled,flag_control_rates_enabled,flag_control_attitude_enabled,flag_control_yawrate_override_enabled,flag_control_rattitude_enabled,flag_control_force_enabled,flag_control_acceleration_enabled,flag_control_velocity_enabled,flag_control_position_enabled,flag_control_altitude_enabled,flag_control_climb_rate_enabled,flag_control_termination_enabled,flag_control_fixed_hdg_enabled
40678105,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
41183001,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
41691136,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
42198003,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
42704987,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
43213966,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
43723011,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
44228982,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
44736007,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
45243071,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
45751220,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
46259965,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
46766965,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
47272965,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
47781000,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
48288016,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
48796156,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
49304990,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
49810965,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
50319012,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
50827110,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
51335002,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
51842256,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
52350041,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
52856135,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
53363029,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
53871022,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
54378055,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
54885357,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
55394967,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
55902019,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
56411979,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
56918968,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
57425965,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
57932967,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
58439009,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
58946966,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
59453965,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
59960966,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
60466973,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
60975842,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
61483079,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
61992000,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
62501003,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
63007976,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
63515016,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
64024072,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
64530003,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
65040106,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
65546963,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
