timestamp,accel_inconsistency_m_s_s,gyro_inconsistency_rad_s,mag_inconsistency_angle
40674101,0.178569,0.0288335,0.0
238326356,0.183367,0.028643,0.0
238331340,0.181393,0.028859,0.0
238525034,0.194669,0.0282761,0.0
238728722,0.190727,0.0284046,0.0
238927315,0.197502,0.0287821,0.0
239126065,0.202999,0.0286857,0.0
