timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2]
40750863,40750635,0.00764867,-0.00765765,-0.0176768
40752124,40751884,0.00480531,-0.00304516,-0.016084
40771984,40771745,0.00588396,-0.0013358,0.000788343
40793104,40792863,0.00289652,0.00554694,0.0468013
40814204,40813965,0.00647681,0.00209652,0.024186
40831585,40831349,-0.00922722,-0.0214736,-0.0712549
40853939,40853703,0.0306251,0.0204101,0.00677353
40872558,40872327,-0.0401491,0.00829951,0.0412945
40893734,40893506,0.0115573,-0.0019172,0.00377324
40911133,40910910,-0.0705465,-0.00221618,-0.0449028
40932357,40932127,0.0632071,0.000963483,0.000291935
40953270,40953042,-0.0143707,-0.0294281,0.0418065
40974383,40974152,-0.138176,0.0220995,-0.0448987
40991765,40991537,0.219722,0.0190839,0.0754999
41012885,41012659,-0.22038,-0.0890303,-0.0582641
41033984,41033757,-0.0548184,0.0331485,-0.065536
41051373,41051142,0.107013,0.0165607,0.103601
41072484,41072253,-0.114691,-0.106241,0.00631412
41093586,41093362,-0.095066,0.00710035,-0.0834984
41114711,41114483,0.0670323,0.0940707,-0.00569352
41132086,41131859,-0.00444979,-0.067143,0.0750306
41153217,41152986,-0.0604831,-0.0652353,-0.022981
41174374,41174148,-0.0157084,0.0477293,-0.0825692
41191887,41191663,0.0365981,0.00578885,0.0684583
41212796,41212572,-0.00389038,-0.0611011,0.0596579
41233909,41233682,-7.39342e-06,-0.0327489,-0.0329103
41255021,41254793,-0.0250758,0.0510943,-0.0713239
41272413,41272177,0.00319528,0.00459219,0.0604222
41293513,41293287,0.0425433,-0.0585606,0.0537031
41314652,41314417,0.028078,-0.0547865,-0.0389618
41332010,41331782,-0.0564577,0.0727796,-0.0234139
41353133,41352893,-0.00698694,0.0560741,0.0517397
41372985,41372760,0.0768573,-0.0495606,0.0340404
41394103,41393871,0.0240638,-0.0919478,-0.043746
41411483,41411256,-0.0793149,0.082793,-0.00445697
41432663,41432439,0.000309127,0.0914861,0.0501511
41453813,41453583,0.0951906,-0.042864,0.0215037
41471281,41471054,-0.0403114,-0.0771941,-0.0395227
41492205,41491970,-0.108833,0.090023,-0.00366288
41513311,41513081,-0.0275437,0.142098,0.0410212
41534423,41534196,0.105268,-0.0218907,0.00798248
41551801,41551577,-0.00410967,-0.132254,-0.0206652
41572916,41572686,-0.11716,0.0476476,0.0107798
41594023,41593796,-0.0664392,0.170936,0.0278933
41611410,41611180,0.141382,-0.077079,-0.030189
41632520,41632292,0.0369519,-0.157933,-0.0131667
41653633,41653402,-0.131618,-0.0362051,0.0143871
41674774,41674549,-0.10338,0.136587,0.0223055
41692126,41691896,0.156631,0.00169642,-0.0213867
41713310,41713082,0.0862388,-0.149965,-0.0134113
41734522,41734286,-0.101483,-0.0978289,0.00834863
41751728,41751501,-0.0487548,0.169108,0.0180641
41772838,41772611,0.143089,0.0952796,-0.00554294
41793947,41793722,0.163206,-0.103339,-0.0309549
41812584,41812349,-0.0980002,-0.128841,0.0009032
41832451,41832218,-0.160453,0.0984969,0.0306846
41853549,41853325,-0.0170489,0.201071,0.0284023
41870941,41870711,0.18775,-0.0600111,-0.0284793
41892053,41891822,0.0699548,-0.191062,-0.0271497
41913210,41912975,-0.0962254,-0.179592,-0.01378
41933029,41932799,-0.202245,0.0222831,0.0225007
41951661,41951426,0.0178723,0.218404,0.0332502
41971548,41971319,0.204867,0.0829743,0.0081037
41992744,41992517,0.196239,-0.0877556,-0.0107582
42013741,42013516,0.0778282,-0.198946,-0.0201584
42031137,42030907,-0.230202,-0.053455,-0.00878715
42052242,42052009,-0.19672,0.105747,0.000914993
42073341,42073119,-0.0366374,0.215253,0.0299432
42094457,42094229,0.144625,0.215193,0.0359168
42111840,42111614,0.197945,-0.120766,0.0129926
42132955,42132725,0.0410299,-0.242693,-0.0176234
42154067,42153834,-0.102128,-0.273287,-0.0461345
42171446,42171220,-0.252323,0.0672878,-0.0171043
42192560,42192329,-0.14714,0.195089,-0.00145954
42213672,42213442,0.00295505,0.146202,-0.0531762
42234771,42234546,0.228177,-0.0917672,-0.0822956
42252233,42252007,0.162387,-0.160201,-0.0257669
42273449,42273219,0.31268,-0.19334,-0.056623
42294438,42294205,0.0591298,0.100633,0.00605682
42311762,42311539,-0.0493936,0.136707,0.0714245
42332927,42332697,-0.023881,-0.0390517,0.015427
42353994,42353763,0.231921,-0.149532,-0.0544301
42375100,42374870,-0.0657126,0.102278,0.0479378
42393742,42393500,-0.146547,0.108957,0.0348821
42413614,42413370,0.0388746,-0.0616737,-0.0217865
42434702,42434475,0.147651,-0.0314431,0.0158954
42453378,42453148,0.039195,0.049658,-0.00144657
42473203,42472969,-0.0520898,-0.0203907,-0.0725064
