timestamp,main_state
20776484,0
21280059,0
21787165,0
22297036,0
22804018,0
23312325,0
23821373,0
24328209,0
24834987,0
25342141,0
25850024,0
26358426,0
26864991,0
27372064,0
27879025,0
28387053,0
28894173,0
29402343,0
29909419,0
30417135,0
30924022,0
31432074,0
31940002,0
32447130,0
32953031,0
33460080,0
33968151,0
34475986,0
34983995,0
35491998,0
35998986,0
36507146,0
37014050,0
37523122,0
38029013,0
38536986,0
39046902,0
39556040,0
40064358,0
40571986,0
41079984,0
41590186,0
42096999,0
42605213,0
43112054,0
43620988,0
44130033,0
44639217,0
45147061,0
45655868,0
46164210,0
46673500,0
47181047,0
47688975,0
48195998,0
48704521,0
49213377,0
49721157,0
50230988,0
50739986,0
51247552,0
51756047,0
52265252,0
52772065,0
53281985,0
53788287,0
54295215,0
54802983,0
55312290,0
55820009,0
56326158,0
56834316,0
57343190,0
57851829,0
58360003,0
58866984,0
59367069,0
59875152,0
60385340,0
60893101,0
61403028,0
61913103,0
62420604,0
62927467,0
63434542,0
63942986,0
64450077,0
64958985,0
65467136,0
65975024,0
66483019,0
66991053,0
67497985,0
68006038,0
68513099,0
69022015,0
69530278,0
70036987,0
70544102,0
71053233,0
71560020,0
72067986,0
72573985,0
73082989,0
73591045,0
74097988,0
74606002,0
75112987,0
75623147,0
76132018,0
76640086,0
77146986,0
77653988,0
78161222,0
78670015,0
79176984,0
79683132,0
80190984,0
80700146,0
81209045,0
81717126,0
82226986,0
82734985,0
83244041,0
83751504,0
84258985,0
84767898,0
85273996,0
85781985,0
86290242,0
86800028,0
87306042,0
87813984,0
88321987,0
88831065,0
89338057,0
89845014,0
90352393,0
90858216,0
91366082,0
91873591,0
92380988,0
92888985,0
93394987,0
93903098,0
94410018,0
94918692,0
95424246,0
95932018,0
96439012,0
96947233,0
97455515,0
97960986,0
98471109,0
98980984,0
99489051,0
99998802,0
100507077,0
101015019,0
101522415,0
102029036,0
102536123,0
103044178,0
103552103,0
104058532,0
104567049,0
105075090,0
105581986,0
106091415,0
106598289,0
107106015,0
107613157,0
108123096,0
108632134,0
109141163,0
109649025,0
110155985,0
110663237,0
111171346,0
111678983,0
112186061,0
112693061,0
113201132,0
113708049,0
114216984,0
114725984,0
115234007,0
115742241,0
116249988,0
116756444,0
117263150,0
117771984,0
118281020,0
118789453,0
119298288,0
119805101,0
120310985,0
120818215,0
121327162,0
121834986,0
122342325,0
122852298,0
123360115,0
123868201,0
124376347,0
124882986,0
125390989,0
125898988,0
126407228,0
126914179,0
127422989,0
127929044,0
128435994,0
128945021,0
129452172,0
129958988,0
130467016,0
130974085,0
131483025,0
131990039,0
132497188,0
133003983,0
133103065,0
133610022,0
134117010,0
134626364,0
135133035,0
135640990,0
136149054,0
136656446,0
137164028,0
137673190,0
138181077,0
138689986,0
139197985,0
139706987,0
140215036,0
140725021,0
141231994,0
141738986,0
142249149,0
142757216,0
143264995,0
143772988,0
144281025,0
144791620,0
145299071,0
145807986,0
146316987,0
146827637,0
147335043,0
147842986,0
