timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,fix_type,vel_ned_valid,satellites_used
23230210,1603699639799857,340355953,1087573425,420199,392284,0.218,0.472061,1.088,1.83,0.7,1.11,108,8,0.012,0.011,0.003,0.038,3.5591,0,nan,0.0,3,1,18
23432946,1603699639999858,340355950,1087573426,420180,392265,0.206,0.472072,1.078,1.814,0.7,1.11,108,8,0.012,-0.001,-0.012,0.056,3.5591,0,nan,0.0,3,1,18
24233082,1603699640799857,340355938,1087573431,420018,392103,0.205,0.472119,1.04,1.752,0.7,1.11,108,7,0.006,0.006,0.002,-0.022,3.5591,0,nan,0.0,3,1,18
25232052,1603699641799856,340355931,1087573437,419786,391872,0.207,0.472177,0.998,1.685,0.71,1.16,109,8,0.049,0.013,0.047,0.071,3.5591,0,nan,0.0,3,1,17
26232536,1603699642799855,340355928,1087573446,419611,391697,0.154,0.472223,0.96,1.62,0.7,1.11,109,9,0.145,0.144,-0.01,0.102,3.5591,0,nan,0.0,3,1,18
27231975,1603699643799855,340355938,1087573457,419755,391840,0.147,0.646465,0.926,1.567,0.71,1.16,116,16,0.194,0.16,0.11,0.074,2.53088,0,nan,0.0,3,1,17
28230946,1603699644799854,340355951,1087573471,419894,391979,0.166,0.581534,0.894,1.519,0.71,1.16,116,7,0.104,0.052,0.09,-0.136,0.888479,0,nan,0.0,3,1,17
29229948,1603699645799854,340355963,1087573423,420111,392197,0.165,0.241987,0.866,1.467,0.71,1.16,116,7,0.527,0.135,-0.51,-0.273,4.90746,0,nan,0.0,3,1,17
30247953,1603699646799853,340355968,1087573383,420597,392682,0.194,0.47232,0.841,1.421,0.71,1.16,116,6,0.284,-0.108,-0.263,-0.304,4.56568,0,nan,0.0,3,1,17
31224351,1603699647799853,340355973,1087573339,421263,393349,0.176,0.228613,0.818,1.381,0.71,1.16,116,9,0.608,0.065,-0.604,-0.393,4.77803,0,nan,0.0,3,1,17
32233146,1603699648799852,340355975,1087573287,421484,393569,0.121,0.379993,0.8,1.348,0.71,1.16,116,8,0.381,0.037,-0.379,0.158,4.69901,0,nan,0.0,3,1,17
33231947,1603699649799852,340355990,1087573223,421416,393502,0.145,0.205728,0.781,1.318,0.71,1.16,116,11,0.647,0.203,-0.614,-0.121,5.01279,0,nan,0.0,3,1,17
34231953,1603699650799851,340356010,1087573140,421967,394053,0.211,0.177849,0.766,1.294,0.7,1.11,116,8,0.826,0.421,-0.71,-0.736,5.09243,0,nan,0.0,3,1,18
35227959,1603699651799851,340356025,1087573060,422374,394459,0.134,0.181236,0.753,1.275,0.71,1.16,116,7,0.865,0.046,-0.864,-0.025,4.81196,0,nan,0.0,3,1,17
36231111,1603699652799850,340356025,1087572934,422048,394133,0.116,0.10943,0.741,1.257,0.71,1.16,116,7,1.3,0.093,-1.297,0.506,4.68977,0,nan,0.0,3,1,17
37230948,1603699653799850,340356031,1087572776,421859,393945,0.123,0.100474,0.729,1.238,0.71,1.16,116,7,1.533,0.105,-1.529,-0.005,4.76562,0,nan,0.0,3,1,17
38231384,1603699654799849,340356040,1087572637,422263,394348,0.177,0.110867,0.718,1.219,0.7,1.11,116,7,1.193,0.239,-1.169,-0.564,4.87033,0,nan,0.0,3,1,18
39229946,1603699655799849,340356057,1087572533,422301,394387,0.119,0.177479,0.707,1.201,0.71,1.16,115,7,0.815,0.076,-0.812,0.134,4.86476,0,nan,0.0,3,1,17
40252460,1603699656799848,340356072,1087572463,422118,394203,0.149,0.256743,0.7,1.189,0.71,1.16,115,11,0.587,0.165,-0.564,-0.042,4.98607,0,nan,0.0,3,1,17
41230948,1603699657799848,340356080,1087572388,422340,394425,0.159,0.177583,0.693,1.177,0.71,1.16,115,27,0.828,-0.182,-0.807,-0.221,4.62876,0,nan,0.0,3,1,17
42232946,1603699658799847,340356080,1087572273,422610,394695,0.13,0.135553,0.684,1.163,0.71,1.16,115,6,1.081,-0.066,-1.079,-0.103,4.719,0,nan,0.0,3,1,17
43235974,1603699659799847,340356087,1087572169,422892,394977,0.139,0.190567,0.676,1.147,0.7,1.11,115,7,0.65,0.001,-0.65,-0.173,4.79404,0,nan,0.0,3,1,18
44228951,1603699660799846,340356089,1087572109,423139,395225,0.129,0.361289,0.668,1.132,0.71,1.16,115,7,0.438,-0.121,-0.421,0.087,4.56592,0,nan,0.0,3,1,17
45229948,1603699661799846,340356084,1087572064,422704,394789,0.153,0.305492,0.661,1.119,0.71,1.16,115,14,0.42,-0.145,-0.394,0.393,4.49583,0,nan,0.0,3,1,17
46232042,1603699662799845,340356066,1087571978,422534,394620,0.125,0.110553,0.653,1.105,0.71,1.16,115,9,1.157,-0.031,-1.157,-0.05,4.59564,0,nan,0.0,3,1,17
47235010,1603699663799845,340356073,1087571822,422712,394797,0.134,0.0859121,0.646,1.094,0.71,1.16,115,7,1.701,0.264,-1.68,-0.21,4.83161,0,nan,0.0,3,1,17
48232951,1603699664799844,340356106,1087571623,423438,395523,0.22,0.0818177,0.645,1.09,0.67,0.98,115,6,1.857,0.302,-1.832,-0.832,4.90007,0,nan,0.0,3,1,18
49237016,1603699665799844,340356135,1087571464,423481,395566,0.117,0.100532,0.644,1.087,0.67,0.98,107,5,1.228,0.215,-1.209,0.182,4.92939,0,nan,0.0,3,1,18
50241949,1603699666799843,340356152,1087571359,423127,395212,0.164,0.177064,0.639,1.078,0.67,0.98,107,8,0.956,0.269,-0.918,0.242,4.94148,0,nan,0.0,3,1,18
51235982,1603699667799843,340356152,1087571305,422682,394767,0.174,0.364126,0.633,1.066,0.67,0.98,107,10,0.353,-0.203,-0.289,0.525,4.37188,0,nan,0.0,3,1,18
