timestamp,alt_max,freefall,ground_contact,maybe_landed,landed,in_ground_effect
19842943,inf,0,1,1,1,0
20851175,inf,0,1,1,1,0
21859145,inf,0,1,1,1,0
22867386,inf,0,1,1,1,0
23085914,inf,0,1,0,0,0
23155227,inf,0,0,0,0,0
24158370,inf,0,0,0,0,0
25166454,inf,0,0,0,0,0
26169705,inf,0,0,0,0,0
27177580,inf,0,0,0,0,0
28185823,inf,0,0,0,0,0
29193941,inf,0,0,0,0,0
30202000,inf,0,0,0,0,0
31209857,inf,0,0,0,0,0
32213074,inf,0,0,0,0,0
33216183,inf,0,0,0,0,0
34224404,inf,0,0,0,0,0
35227571,inf,0,0,0,0,0
36235481,inf,0,0,0,0,0
37238613,inf,0,0,0,0,0
38246724,inf,0,0,0,0,0
39254905,inf,0,0,0,0,0
40257919,inf,0,0,0,0,0
41260991,inf,0,0,0,0,0
42264262,inf,0,0,0,0,0
43267117,inf,0,0,0,0,0
44270258,inf,0,0,0,0,0
45278384,inf,0,0,0,0,0
46286479,inf,0,0,0,0,0
47289530,inf,0,0,0,0,0
48298240,inf,0,0,0,0,0
49305817,inf,0,0,0,0,0
50308819,inf,0,0,0,0,0
51316993,inf,0,0,0,0,0
52319990,inf,0,0,0,0,0
53328338,inf,0,0,0,0,0
54336222,inf,0,0,0,0,0
55339348,inf,0,0,0,0,0
56347405,inf,0,0,0,0,0
57355598,inf,0,0,0,0,0
58358786,inf,0,0,0,0,0
59366818,inf,0,0,0,0,0
60369883,inf,0,0,0,0,0
61377940,inf,0,0,0,0,0
62386295,inf,0,0,0,0,0
63394331,inf,0,0,0,0,0
64402178,inf,0,0,0,0,0
65405464,inf,0,0,0,0,0
66408521,inf,0,0,0,0,0
67416646,inf,0,0,0,0,0
68419662,inf,0,0,0,0,0
69427752,inf,0,0,0,0,0
70430847,inf,0,0,0,0,0
71439021,inf,0,0,0,0,0
72447160,inf,0,0,0,0,0
73450108,inf,0,0,0,0,0
74458334,inf,0,0,0,0,0
75466442,inf,0,0,0,0,0
76469589,inf,0,0,0,0,0
77477528,inf,0,0,0,0,0
78485855,inf,0,0,0,0,0
79488709,inf,0,0,0,0,0
80497211,inf,0,0,0,0,0
81505666,inf,0,0,0,0,0
82513194,inf,0,0,0,0,0
83516369,inf,0,0,0,0,0
84524445,inf,0,0,0,0,0
85527652,inf,0,0,0,0,0
86530491,inf,0,0,0,0,0
87538776,inf,0,0,0,0,0
88547067,inf,0,0,0,0,0
89554982,inf,0,0,0,0,0
90557967,inf,0,0,0,0,0
91561082,inf,0,0,0,0,0
92569353,inf,0,0,0,0,0
93577264,inf,0,0,0,0,0
94580269,inf,0,0,0,0,0
95593425,inf,0,0,0,0,0
96601658,inf,0,0,0,0,0
97609478,inf,0,0,0,0,0
98617859,inf,0,0,0,0,0
99625667,inf,0,0,0,0,0
100633796,inf,0,0,0,0,0
101636879,inf,0,0,0,0,0
102640142,inf,0,0,0,0,0
103648321,inf,0,0,0,0,0
104656304,inf,0,0,0,0,0
105659622,inf,0,0,0,0,0
106667461,inf,0,0,0,0,0
107675495,inf,0,0,0,0,0
108678912,inf,0,0,0,0,0
109686725,inf,0,0,0,0,0
110695419,inf,0,0,0,0,0
111698024,inf,0,0,0,0,0
112706105,inf,0,0,0,0,0
113714100,inf,0,0,0,0,0
114722224,inf,0,0,0,0,0
115730442,inf,0,0,0,0,0
116733438,inf,0,0,0,0,0
117741470,inf,0,0,0,0,0
118749715,inf,0,0,0,0,0
119758080,inf,0,0,0,0,0
120760889,inf,0,0,0,0,0
121769192,inf,0,0,0,0,0
122777507,inf,0,0,0,0,0
123780362,inf,0,0,0,0,0
124788422,inf,0,0,0,0,0
125796431,inf,0,0,0,0,0
126799547,inf,0,0,0,0,0
127807663,inf,0,0,0,0,0
128815716,inf,0,0,0,0,0
129818707,inf,0,0,0,0,0
130827041,inf,0,0,0,0,0
131830201,inf,0,0,0,0,0
132838358,inf,0,0,0,0,0
133846324,inf,0,0,0,0,0
134854573,inf,0,0,0,0,0
135857529,inf,0,0,0,0,0
136860761,inf,0,0,0,0,0
137868670,inf,0,0,0,0,0
138876877,inf,0,0,0,0,0
139879996,inf,0,0,0,0,0
140883208,inf,0,0,0,0,0
141891735,inf,0,0,0,0,0
142899773,inf,0,0,0,0,0
143907332,inf,0,0,0,0,0
144910369,inf,0,0,0,0,0
145918482,inf,0,0,0,0,0
146926793,inf,0,0,0,0,0
147929688,inf,0,0,0,0,0
148937916,inf,0,0,0,0,0
149945699,inf,0,0,0,0,0
150949154,inf,0,0,0,0,0
151957163,inf,0,0,0,0,0
152965107,inf,0,0,0,0,0
153973236,inf,0,0,0,0,0
154976354,inf,0,0,0,0,0
155984484,inf,0,0,0,0,0
156992396,inf,0,0,0,0,0
158000677,inf,0,0,0,0,0
159003734,inf,0,0,0,0,0
160011787,inf,0,0,0,0,0
161014882,inf,0,0,0,0,0
162018042,inf,0,0,0,0,0
163021980,inf,0,0,0,0,0
164029509,inf,0,0,0,0,0
165037511,inf,0,0,0,0,0
166040644,inf,0,0,0,0,0
167048753,inf,0,0,0,0,0
168056812,inf,0,0,0,0,0
169060248,inf,0,0,0,0,0
170067810,inf,0,0,0,0,0
171075890,inf,0,0,0,0,0
172078956,inf,0,0,0,0,0
173087594,inf,0,0,0,0,0
174095763,inf,0,0,0,0,0
175098964,inf,0,0,0,0,0
