timestamp,timestamp_sample,hover_thrust,hover_thrust_var,accel_innov,accel_innov_var,accel_innov_test_ratio,accel_noise_var,valid
335226119,335224790,0.571489,0.00428656,-0.809173,6.52208,0.0111546,4.95551,0
335245812,335244650,0.588143,0.00350039,-1.46323,6.06849,0.0392016,4.92854,0
335340191,335339014,0.623582,0.00193568,0.979514,5.25497,0.0202865,4.7989,0
335440589,335438324,0.623279,0.00129049,-0.939439,5.00785,0.0195814,4.60882,0
335539187,335537646,0.629433,0.000937616,2.02151,4.72793,0.0960369,4.46334,0
335639276,335636963,0.628148,0.000714448,2.34506,4.54192,0.134532,4.33094,0
335727937,335726349,0.613118,0.000593952,2.94758,4.48157,0.215407,4.33118,0
335826793,335825672,0.607576,0.0004889,0.552353,4.40745,0.00769138,4.21298,0
335941117,335939886,0.607792,0.000405112,2.1199,4.17347,0.119644,4.05774,0
336041028,336039209,0.605069,0.000354489,-1.13388,4.08559,0.0349654,3.96002,0
336139811,336138524,0.598195,0.000316594,1.19401,3.98532,0.0397474,3.8709,0
336239214,336237890,0.593253,0.000283227,0.050181,3.82871,7.30773e-05,3.70887,0
336328610,336327234,0.591348,0.000259711,-0.501522,3.68848,0.00757688,3.56532,0
336427738,336426553,0.602425,0.000235285,-2.92032,3.62086,0.261701,3.60173,0
336527239,336525871,0.614341,0.000217391,-1.28852,3.77566,0.0488596,3.69592,0
336626800,336625210,0.619905,0.000202873,-1.18134,3.6434,0.0425601,3.56717,0
336725885,336724509,0.626652,0.000190298,-1.75406,3.52953,0.0968569,3.46903,0
336824965,336823828,0.630512,0.000179422,-0.187352,3.3988,0.00114749,3.328,0
336924548,336923299,0.629168,0.000169521,0.338121,3.2649,0.00389074,3.20194,0
337029179,337027433,0.627795,0.000160321,-0.940834,3.16372,0.0310875,3.08829,0
337128129,337126752,0.634357,0.000152063,-0.37216,3.12277,0.00492806,3.04653,0
337227389,337226071,0.627041,0.0001448,2.34145,3.20582,0.190015,3.20742,0
337326570,337325391,0.623075,0.000138124,2.03303,3.17073,0.144838,3.15336,0
337426341,337424710,0.623879,0.000131745,-2.22759,3.12346,0.17652,3.10749,0
