timestamp,gyro_device_id,gyro_bias[0],gyro_bias[1],gyro_bias[2],accel_device_id,accel_bias[0],accel_bias[1],accel_bias[2],mag_device_id,mag_bias[0],mag_bias[1],mag_bias[2]
20839937,3670026,-0.00529516,-0.00393663,-0.000339434,3670026,0.0,0.0,0.0311035,396809,0.0,0.0,0.0
20849876,3670026,-0.00529606,-0.00393704,-0.000331787,3670026,0.0,0.0,0.0311451,396809,0.0,0.0,0.0
21843224,3670026,-0.00513629,-0.0039977,-0.00192939,3670026,0.0,0.0,0.0324224,396809,0.0,0.0,0.0
22846168,3670026,-0.00501784,-0.00397762,-0.00292897,3670026,0.0,0.0,0.0333092,396809,0.0,0.0,0.0
23849284,3670026,-0.00500246,-0.00397369,-0.00326661,3670026,9.37682e-06,2.56272e-05,0.0348762,396809,0.0,0.0,0.0
24847436,3670026,-0.00503849,-0.00398451,-0.00227013,3670026,8.37185e-05,0.000268366,0.0366745,396809,0.0,0.0,0.0
25845593,3670026,-0.00501754,-0.00395431,-0.00153795,3670026,9.76459e-05,0.000984068,0.0377008,396809,0.0,0.0,0.0
26848704,3670026,-0.0050039,-0.00393739,-0.000917258,3670026,-0.000512229,0.00284026,0.0382831,396809,0.0,0.0,0.0
27846855,3670026,-0.00501909,-0.0039438,-0.000543533,3670026,-0.00208512,0.00670546,0.0390084,396809,0.0,0.0,0.0
28845182,3670026,-0.00498059,-0.00390371,-3.24763e-05,3670026,-0.00476096,0.0113313,0.0393881,396809,0.0,0.0,0.0
29848126,3670026,-0.00497443,-0.00390644,0.000198975,3670026,-0.00262251,0.012845,0.0395502,396809,0.0,0.0,0.0
30846278,3670026,-0.00499181,-0.00392292,0.000426965,3670026,0.00315999,0.0131174,0.0400472,396809,0.0,0.0,0.0
31839470,3670026,-0.00500635,-0.00391106,0.000589403,3670026,0.0116449,0.0138552,0.0408874,396809,0.0,0.0,0.0
32847630,3670026,-0.00504146,-0.00391464,0.000804239,3670026,0.018642,0.0141011,0.0417276,396809,0.0,0.0,0.0
33845701,3670026,-0.00506386,-0.00395663,0.000833209,3670026,0.0152005,0.0140494,0.0417545,396809,0.0,0.0,0.0
34848820,3670026,-0.00508104,-0.00402005,0.000841825,3670026,0.00140413,0.0207057,0.0426627,396809,0.0,0.0,0.0
35846973,3670026,-0.00507186,-0.00401586,0.000862581,3670026,0.00132492,0.0206905,0.0426164,396809,0.0,0.0,0.0
36845125,3670026,-0.0051077,-0.00398716,0.000889331,3670026,0.0098525,0.026305,0.0424516,396809,0.0,0.0,0.0
37848248,3670026,-0.00513533,-0.00400331,0.000907543,3670026,0.010067,0.0261856,0.0415572,396809,0.0,0.0,0.0
38846398,3670026,-0.00512488,-0.00399126,0.000913683,3670026,0.0112893,0.0261318,0.0423583,396809,0.0,0.0,0.0
39844628,3670026,-0.00514679,-0.00397641,0.000928089,3670026,0.0115939,0.0268718,0.0414978,396809,0.0,0.0,0.0
40847671,3670026,-0.00526757,-0.00401271,0.000969356,3670026,0.00902166,0.0334071,0.0405988,396809,0.0,0.0,0.0
41845825,3670026,-0.00519418,-0.00393068,0.000979542,3670026,0.0146416,0.0294808,0.0417472,396809,0.0,0.0,0.0
42848943,3670026,-0.00526609,-0.00413911,0.00102158,3670026,-0.000735737,0.0332066,0.0394821,396809,0.0,0.0,0.0
43847100,3670026,-0.00522469,-0.0040776,0.00102174,3670026,0.00385173,0.0316373,0.040538,396809,0.0,0.0,0.0
44845252,3670026,-0.00522375,-0.00426094,0.00102469,3670026,-0.00411757,0.0328169,0.0449605,396809,0.0,0.0,0.0
45848371,3670026,-0.00533664,-0.00419378,0.00105087,3670026,-0.000588116,0.0384033,0.0431305,396809,0.0,0.0,0.0
46846609,3670026,-0.00521684,-0.00412349,0.00107153,3670026,0.00442177,0.03228,0.0456244,396809,0.0,0.0,0.0
47849646,3670026,-0.00517553,-0.00412468,0.00110723,3670026,0.005762,0.0296615,0.0484358,396809,0.0,0.0,0.0
48847856,3670026,-0.00509803,-0.0040159,0.00106227,3670026,0.013722,0.0263688,0.051802,396809,0.0,0.0,0.0
49836224,3670026,-0.00511685,-0.00403516,0.00104751,3670026,0.0128032,0.0273917,0.0508036,396809,0.0,0.0,0.0
50844112,3670026,-0.0051149,-0.0040877,0.00100673,3670026,0.0104854,0.0271812,0.0497869,396809,0.0,0.0,0.0
51847230,3670026,-0.00517576,-0.00407286,0.00100681,3670026,0.0112548,0.029831,0.0482242,396809,0.0,0.0,0.0
52840424,3670026,-0.00521433,-0.00407564,0.00101185,3670026,0.0093599,0.0335284,0.0471298,396809,0.0,0.0,0.0
53843601,3670026,-0.00530203,-0.00409544,0.00106274,3670026,0.0101945,0.0374979,0.0488953,396809,0.0,0.0,0.0
54846660,3670026,-0.00532881,-0.00407577,0.00103565,3670026,0.011027,0.0392072,0.0494173,396809,0.0,0.0,0.0
55844816,3670026,-0.00533511,-0.00405014,0.00100809,3670026,0.012301,0.0402117,0.0503356,396809,0.0,0.0,0.0
56842970,3670026,-0.00531151,-0.00405885,0.00100689,3670026,0.0120073,0.0382403,0.0505209,396809,0.0,0.0,0.0
57846117,3670026,-0.00526365,-0.0040147,0.000988243,3670026,0.013474,0.0365162,0.0516232,396809,0.0,0.0,0.0
58849213,3670026,-0.00529149,-0.00401127,0.000984427,3670026,0.0140045,0.0372823,0.0520256,396809,0.0,0.0,0.0
59847370,3670026,-0.00528256,-0.00404015,0.000991779,3670026,0.0137724,0.0374423,0.0525348,396809,0.0,0.0,0.0
60845670,3670026,-0.00522693,-0.00407396,0.00104002,3670026,0.0131503,0.0361145,0.0516801,396809,0.0,0.0,0.0
61848645,3670026,-0.00522571,-0.00408037,0.00104771,3670026,0.0122214,0.0354325,0.051914,396809,0.0,0.0,0.0
62846800,3670026,-0.00526036,-0.0041235,0.00104287,3670026,0.0110249,0.0345239,0.0512602,396809,0.0,0.0,0.0
63839990,3670026,-0.00526077,-0.0040762,0.0010723,3670026,0.0104331,0.0348792,0.0501764,396809,0.0,0.0,0.0
64848087,3670026,-0.00526161,-0.00406193,0.00104282,3670026,0.0107561,0.0351439,0.0502053,396809,0.0,0.0,0.0
65846233,3670026,-0.00529008,-0.00409727,0.0010547,3670026,0.00973126,0.0355853,0.0503038,396809,0.0,0.0,0.0
66849355,3670026,-0.00529282,-0.00402977,0.00103423,3670026,0.0128316,0.0358276,0.052684,396809,0.0,0.0,0.0
67847622,3670026,-0.00529863,-0.00405996,0.00102171,3670026,0.0116871,0.0366176,0.0507058,396809,0.0,0.0,0.0
68845667,3670026,-0.0053154,-0.00405755,0.00100875,3670026,0.0113842,0.036207,0.0510894,396809,0.0,0.0,0.0
69848789,3670026,-0.00536201,-0.00405662,0.00102417,3670026,0.0113454,0.0361581,0.0518941,396809,0.0,0.0,0.0
70841980,3670026,-0.00536168,-0.00406597,0.00100117,3670026,0.0110885,0.0362671,0.051573,396809,0.0,0.0,0.0
71845102,3670026,-0.00532421,-0.00407496,0.000992655,3670026,0.01064,0.0371944,0.0525937,396809,0.0,0.0,0.0
72848223,3670026,-0.00536148,-0.00407624,0.00100225,3670026,0.00925242,0.0372016,0.053123,396809,0.0,0.0,0.0
73846379,3670026,-0.00535611,-0.00400873,0.000992461,3670026,0.00948144,0.0381728,0.0557005,396809,0.0,0.0,0.0
74844660,3670026,-0.00535437,-0.00398118,0.00105068,3670026,0.00945764,0.038842,0.0549973,396809,0.0,0.0,0.0
75847657,3670026,-0.00530561,-0.00399734,0.00105358,3670026,0.0112613,0.0389355,0.0528618,396809,0.0,0.0,0.0
76845813,3670026,-0.00528948,-0.00408626,0.00106819,3670026,0.0101225,0.0362374,0.0524017,396809,0.0,0.0,0.0
77848937,3670026,-0.00530802,-0.00411427,0.00106823,3670026,0.00754942,0.0376301,0.0535513,396809,0.0,0.0,0.0
78847092,3670026,-0.00533008,-0.0041253,0.00105895,3670026,0.00673059,0.0370622,0.055128,396809,0.0,0.0,0.0
79850214,3670026,-0.00534122,-0.00415657,0.00104678,3670026,0.00630773,0.0370638,0.0554824,396809,0.0,0.0,0.0
80843405,3670026,-0.00530366,-0.00415224,0.00102806,3670026,0.00580705,0.0356721,0.0565232,396809,0.0,0.0,0.0
81846665,3670026,-0.00529448,-0.00411716,0.00103256,3670026,0.00552046,0.0356893,0.0561607,396809,0.0,0.0,0.0
82849649,3670026,-0.00525038,-0.00412553,0.00102348,3670026,0.00630973,0.0365857,0.0561969,396809,0.0,0.0,0.0
83847805,3670026,-0.00534964,-0.0041563,0.00102026,3670026,0.00545856,0.0374967,0.0551664,396809,0.0,0.0,0.0
84840996,3670026,-0.00532444,-0.0041296,0.000996467,3670026,0.00560961,0.0375597,0.0547039,396809,0.0,0.0,0.0
85849084,3670026,-0.00531766,-0.00412011,0.000992559,3670026,0.00579206,0.0377725,0.0538202,396809,0.0,0.0,0.0
