timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7]
20847651,20847408,-0.0348783,0.000951218,0.0095385,0.0,0.0,0.0,0.0,-1.0
20848875,20848628,-0.0295283,-0.00369838,0.0109622,0.0,0.0,0.0,0.0,-1.0
20949441,20949186,-0.042683,0.0084131,0.000361351,0.0,0.0,0.0,0.0,-1.0
21051239,21050991,-0.00394988,0.017829,-0.00780452,0.0,0.0,0.0,0.0,-1.0
21149344,21149093,-0.00792074,0.0178722,0.0185281,0.0,0.0,0.0,0.0,-1.0
21251132,21250884,0.00183031,-0.0398284,-0.0126003,0.0,0.0,0.0,0.0,-1.0
21349191,21348949,0.0024745,0.0250093,0.00691178,0.0,0.0,0.0,0.0,-1.0
21450994,21450744,-0.0470055,0.126783,-0.00705131,0.0,0.0,0.0,0.0,-1.0
21547860,21547618,0.0128107,-0.0323907,0.00333573,0.0,0.0,0.0,0.0,-1.0
21649626,21649380,-0.011559,-0.0890972,-0.000122331,0.0,0.0,0.0,0.0,-1.0
21747697,21747457,-0.0505276,-0.0454475,-0.0073627,0.0,0.0,0.0,0.0,-1.0
21849737,21849492,-0.019844,-0.0621679,0.00838956,0.0,0.0,0.0,0.0,-1.0
21947581,21947336,-0.0282533,-0.0566992,0.00357837,0.0,0.0,0.0,0.0,-1.0
22049380,22049137,-0.0693077,0.00410132,-0.00475614,0.0,0.0,0.0,0.0,-1.0
22149941,22149699,-0.0277907,0.0261572,0.00265356,0.0,0.0,0.0,0.0,-1.0
22248017,22247774,0.00787326,0.0151012,0.00467253,0.0,0.0,0.0,0.0,-1.0
22349819,22349575,-0.0363412,0.0395259,-0.00868199,0.0,0.0,0.0,0.0,-1.0
22451624,22451378,-0.0356214,0.0737984,-0.0103522,0.0,0.0,0.0,0.0,-1.0
22549701,22549454,0.0204508,-0.00400448,-0.000145323,0.0,0.0,0.0,0.0,-1.0
22650403,22650160,-0.00140541,-0.0462686,-0.00471419,0.0,0.0,0.0,0.0,-1.0
22749578,22749333,-0.0047094,-0.00684866,-0.0176362,0.0,0.0,0.0,0.0,-1.0
22850134,22849893,0.00862533,-0.0568955,-0.00596688,0.0,0.0,0.0,0.0,-1.0
22948222,22947972,-0.0120991,-0.0595394,0.00254497,0.0436964,0.0,0.0,0.0,-1.0
23050064,23049813,0.0390674,-0.153346,-0.00821679,0.0774051,0.0,0.0,0.0,-1.0
23151845,23151602,-0.16728,0.0651595,0.00234911,0.253684,0.0,0.0,0.0,-1.0
23249904,23249652,-0.112495,0.0572961,0.000524347,0.286316,0.0,0.0,0.0,-1.0
23347983,23347726,-0.103207,0.0383294,-0.00425889,0.285263,0.0,0.0,0.0,-1.0
