timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count
174738000,174737799,3670026,5.32632e-05,0.0500142,0.0289752,29.0881,0
174739242,174739042,3670026,-0.000532632,0.0340885,0.0344613,29.049,0
175743551,175743353,3670026,0.122505,-0.0347809,-0.0136354,29.0783,0
176740417,176740221,3670026,-0.515109,0.110148,-0.720651,29.0832,0
177738633,177738436,3670026,0.51628,-0.282828,0.285917,29.1909,0
178739121,178738923,3670026,0.443629,0.0503337,0.287621,29.0979,0
179740969,179740761,3670026,0.302109,-0.014967,-0.0305198,29.0979,0
180741546,180741349,3670026,0.0543285,0.11931,0.340192,29.235,0
181739652,181739455,3670026,-0.0942759,-0.00553938,-0.179018,29.1665,0
182741492,182741296,3670026,-0.0412257,-0.205223,-0.478623,29.2007,0
183740847,183740649,3670026,0.160216,0.019228,-0.0823449,29.2595,0
184737826,184737628,3670026,0.349087,0.141787,-0.839162,29.1958,0
185739557,185739357,3670026,0.608745,-0.377903,0.148977,29.2546,0
186740150,186739953,3670026,0.00782969,0.403895,0.09875,29.2791,0
187741990,187741791,3670026,0.161175,-0.0218379,0.256835,29.2889,0
188738861,188738664,3670026,0.0462857,-0.10642,0.20027,29.2644,0
189739487,189739291,3670026,-0.348874,0.159364,-0.251189,29.3035,0
190741296,190741100,3670026,-0.640544,-0.0618919,0.291403,29.3378,0
191739540,191739342,3670026,0.487731,0.132306,-0.292788,29.3917,0
192740012,192739814,3670026,0.300671,0.0447944,-0.413003,29.3819,0
193740610,193740414,3670026,0.0303068,0.417477,0.336304,29.3525,0
194741213,194741013,3670026,-0.30131,0.120588,-0.41018,29.3917,0
195739331,195739132,3670026,-0.134969,0.340032,0.327249,29.3574,0
196739934,196739731,3670026,-0.0327569,-0.160376,-0.035207,29.4064,0
197740530,197740332,3670026,-0.772636,0.193079,0.315531,29.4749,0
198738780,198738582,3670026,-0.25609,-0.0247141,-0.565709,29.4602,0
199739251,199739052,3670026,0.0870854,-0.129536,0.0951814,29.4308,0
200739852,200739655,3670026,0.27569,0.237874,-0.391272,29.4945,0
201741697,201741501,3670026,-0.561128,0.410287,0.0950216,29.4798,0
202738579,202738378,3670026,0.320804,-0.167247,-0.355106,29.5435,0
203740424,203740224,3670026,0.196595,0.350685,-0.053423,29.5288,0
204741076,204740879,3670026,0.439049,-0.401392,-0.3697,29.5483,0
205738040,205737842,3670026,-0.366824,-0.10919,0.0772849,29.5875,0
206740991,206740795,3670026,0.310738,-0.14919,0.86867,29.5973,0
207740358,207740161,3670026,0.257421,-0.0429302,-0.0783502,29.5728,0
208742210,208742006,3670026,-0.31143,0.361018,0.463976,29.6707,0
209740349,209740148,3670026,0.53716,0.203412,-0.0144876,29.5679,0
210739693,210739496,3670026,0.31894,0.161281,0.33657,29.7001,0
211741546,211741346,3670026,-0.104556,0.239791,-0.198725,29.5924,0
212739665,212739468,3670026,0.246822,0.234784,-0.22525,29.705,0
213739031,213738834,3670026,0.160642,-0.475587,-0.0968325,29.6756,0
214740883,214740685,3670026,0.215024,0.0627973,-0.0901214,29.6707,0
215739007,215738810,3670026,0.29593,0.263227,-0.216195,29.7931,0
216738542,216738346,3670026,-0.249378,-0.161814,0.156115,29.705,0
217740234,217740037,3670026,-0.365119,0.211082,0.478996,29.7295,0
218740837,218740639,3670026,-0.0733967,0.169004,-0.306423,29.7589,0
219738963,219738766,3670026,0.182427,-0.199631,0.392656,29.7442,0
220739580,220739382,3670026,0.0441552,-0.305465,-0.215929,29.7148,0
221740186,221739990,3670026,0.200163,0.194091,0.105142,29.8617,0
222742040,222741842,3670026,-1.02803,-0.108444,-0.562406,29.8911,0
223739032,223738835,3670026,-0.40283,-0.0733435,0.509463,29.8225,0
224739539,224739342,3670026,0.319686,-0.304133,0.189138,29.8421,0
225741418,225741219,3670026,0.847524,-0.0291882,0.395906,29.9155,0
226738290,226738093,3670026,0.22525,0.123784,-0.244265,29.8568,0
227740142,227739941,3670026,0.215024,0.139922,-0.45588,29.9155,0
228740752,228740554,3670026,-0.25332,0.456732,0.463497,29.8715,0
229742611,229742411,3670026,-0.304559,0.202613,0.27601,29.9106,0
230739616,230739419,3670026,-0.154996,0.354627,-0.313188,29.8862,0
231740123,231739923,3670026,0.876979,-0.365386,0.153771,29.9645,0
232740735,232740535,3670026,-0.49375,-0.155209,0.0802144,29.9449,0
233740104,233739907,3670026,0.308341,-0.164157,-0.750319,29.9058,0
234739528,234739331,3670026,-0.174277,-0.416678,-0.114782,30.0037,0
235740107,235739901,3670026,-0.104556,0.161441,0.31649,30.0624,0
236738230,236738032,3670026,0.521074,0.0673247,0.17694,30.0282,0
237738966,237738769,3670026,-0.342269,0.197979,-0.438037,29.9792,0
238739476,238739271,3670026,-0.685604,0.301576,-0.0724913,30.0575,0
239741324,239741127,3670026,-0.0759534,-0.0619451,-0.689386,30.0477,0
240738218,240738021,3670026,-0.497425,0.464136,-0.31665,30.0575,0
241740081,241739883,3670026,0.102265,0.0633832,-0.130388,30.0771,0
242740700,242740501,3670026,-0.263227,0.0779774,0.0963532,30.0722,0
243741321,243741122,3670026,-0.103597,-0.0735032,0.0363255,30.0918,0
244739639,244739443,3670026,0.03036,0.119789,0.262375,30.1212,0
245740074,245739878,3670026,0.584191,-0.357982,-0.128471,30.1554,0
246740698,246740499,3670026,0.564164,-0.0291882,-0.175236,30.1652,0
247738887,247738686,3670026,0.830214,-0.284958,-0.0294013,30.224,0
248739458,248739258,3670026,-0.662541,0.0524643,0.222321,30.1799,0
249740077,249739880,3670026,0.134383,0.016991,-0.0521447,30.1995,0
250741958,250741753,3670026,0.319899,-0.132998,0.0216249,30.1848,0
251738980,251738781,3670026,0.523311,-0.153505,-0.0619451,30.2289,0
252739469,252739265,3670026,0.513617,-0.182693,0.00447411,30.2485,0
253741330,253741130,3670026,0.104289,-0.110148,-0.297954,30.1603,0
254738227,254738030,3670026,0.37231,0.00490022,0.637721,30.3072,0
