timestamp,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
25645297,0.995052,0.010365,-0.0109792,0.0981985,0.999911,1.42633e-10,-2.11556e-10,-0.013359,3
25650266,0.99506,0.0104132,-0.0110831,0.0981084,0.999911,1.42633e-10,-2.11556e-10,-0.013359,3
25699934,0.994997,0.0104412,-0.0111277,0.0987293,0.999911,1.42633e-10,-2.11556e-10,-0.013359,3
25749606,0.995067,0.0104882,-0.0111386,0.0980213,0.999911,1.42633e-10,-2.11556e-10,-0.013359,3
25799282,0.995051,0.0101198,-0.0111368,0.0982237,0.999911,1.42633e-10,-2.11556e-10,-0.013359,3
25849054,0.995045,0.0101831,-0.0111877,0.0982652,0.999911,1.42633e-10,-2.11556e-10,-0.013359,3
25898672,0.99507,0.0103698,-0.010932,0.0980211,0.999911,1.42633e-10,-2.11556e-10,-0.013359,3
25948295,0.99504,0.010679,-0.011183,0.0982639,0.999911,1.42633e-10,-2.11556e-10,-0.013359,3
25997966,0.995045,0.0104879,-0.0113108,0.0982221,0.999911,1.42633e-10,-2.11556e-10,-0.013359,3
26047638,0.995091,0.0105658,-0.0113137,0.0977495,0.999911,1.42633e-10,-2.11556e-10,-0.013359,3
26102308,0.995092,0.0107094,-0.0113556,0.0977176,0.999911,1.42633e-10,-2.11556e-10,-0.013359,3
26151950,0.995114,0.0104771,-0.0112288,0.0975347,0.999911,1.42633e-10,-2.11556e-10,-0.013359,3
26196654,0.995133,0.010271,-0.0110983,0.0973705,0.999911,1.42633e-10,-2.11556e-10,-0.013359,3
26246325,0.995133,0.0108184,-0.0112299,0.0972981,0.999911,1.42633e-10,-2.11556e-10,-0.013359,3
26300964,0.995162,0.0108374,-0.0111416,0.0970071,0.999911,1.42633e-10,-2.11556e-10,-0.013359,3
26350637,0.99515,0.0111814,-0.0114498,0.0970607,0.999911,1.42633e-10,-2.11556e-10,-0.013359,3
26400538,0.995163,0.0108674,-0.0118802,0.0969095,0.999911,1.42633e-10,-2.11556e-10,-0.013359,3
26445013,0.995237,0.0101403,-0.0113246,0.0962871,0.999911,1.42633e-10,-2.11556e-10,-0.013359,3
26499652,0.995242,0.0101926,-0.0116681,0.0961908,0.999911,1.42633e-10,-2.11556e-10,-0.013359,3
26549324,0.99528,0.0104032,-0.0110135,0.0958511,0.999911,1.42633e-10,-2.11556e-10,-0.013359,3
26598995,0.995297,0.0106877,-0.0105218,0.0957025,0.999911,1.42633e-10,-2.11556e-10,-0.013359,3
26648793,0.995312,0.0108495,-0.0105799,0.0955177,0.999911,1.42633e-10,-2.11556e-10,-0.013359,3
26698340,0.995304,0.0107786,-0.0111589,0.0955428,0.999911,1.42633e-10,-2.11556e-10,-0.013359,3
26748013,0.995314,0.0106288,-0.0116725,0.0954035,0.999911,1.42633e-10,-2.11556e-10,-0.013359,3
26802650,0.995344,0.0105546,-0.0114238,0.0951247,0.999911,1.42633e-10,-2.11556e-10,-0.013359,3
26847355,0.995352,0.0104773,-0.012074,0.0949687,0.999911,1.42633e-10,-2.11556e-10,-0.013359,3
26897124,0.995344,0.0102944,-0.011949,0.0950897,0.999911,1.42633e-10,-2.11556e-10,-0.013359,3
26946699,0.995404,0.0115062,-0.011096,0.0944246,0.999911,1.42633e-10,-2.11556e-10,-0.013359,3
27001338,0.995409,0.010639,-0.0111755,0.0944585,0.999911,1.42633e-10,-2.11556e-10,-0.013359,3
27051007,0.995449,0.0104032,-0.0111015,0.094073,0.999911,1.42633e-10,-2.11556e-10,-0.013359,3
27100682,0.995451,0.010429,-0.010913,0.0940679,0.999911,1.42633e-10,-2.11556e-10,-0.013359,3
27150355,0.995426,0.0106882,-0.0114624,0.0942462,0.999911,1.42633e-10,-2.11556e-10,-0.013359,3
27200165,0.995469,0.0117428,-0.0117632,0.0936212,0.999911,1.42633e-10,-2.11556e-10,-0.013359,3
27249698,0.995473,0.0107584,-0.0106709,0.0938324,0.999911,1.42633e-10,-2.11556e-10,-0.013359,3
27299370,0.995492,0.0103215,-0.0113387,0.0935993,0.999911,1.42633e-10,-2.11556e-10,-0.013359,3
27349041,0.995502,0.0111281,-0.0113744,0.0933975,0.999911,1.42633e-10,-2.11556e-10,-0.013359,3
27398714,0.995495,0.0110601,-0.0111767,0.0934984,0.999911,1.42633e-10,-2.11556e-10,-0.013359,3
27448426,0.995543,0.0106141,-0.0111616,0.093039,0.999911,1.42633e-10,-2.11556e-10,-0.013359,3
27498059,0.995524,0.0112117,-0.0113321,0.093161,0.999911,1.42633e-10,-2.11556e-10,-0.013359,3
27547729,0.995562,0.0110429,-0.0112193,0.0927842,0.999911,1.42633e-10,-2.11556e-10,-0.013359,3
27597417,0.995558,0.0114343,-0.0114989,0.0927452,0.999911,1.42633e-10,-2.11556e-10,-0.013359,3
27647073,0.995607,0.0108692,-0.0106999,0.0923826,0.999911,1.42633e-10,-2.11556e-10,-0.013359,3
27701727,0.995623,0.0113153,-0.0106224,0.0921612,0.999911,1.42633e-10,-2.11556e-10,-0.013359,3
27751386,0.995604,0.0115022,-0.0111127,0.0922906,0.999911,1.42633e-10,-2.11556e-10,-0.013359,3
27796089,0.995665,0.0113809,-0.0110281,0.0916525,0.999911,1.42633e-10,-2.11556e-10,-0.013359,3
27845779,0.995645,0.0113549,-0.0110061,0.0918728,0.999911,1.42633e-10,-2.11556e-10,-0.013359,3
27900399,0.995715,0.011526,-0.0106363,0.091132,0.999911,1.42633e-10,-2.11556e-10,-0.013359,3
27950073,0.99569,0.0114766,-0.0106769,0.0914132,0.999911,1.42633e-10,-2.11556e-10,-0.013359,3
27999849,0.995729,0.0115541,-0.0104657,0.0909996,0.999911,1.42633e-10,-2.11556e-10,-0.013359,3
28049418,0.995756,0.0122005,-0.00983598,0.0906895,0.999911,1.42633e-10,-2.11556e-10,-0.013359,3
28099093,0.995787,0.0124201,-0.00975254,0.0903274,0.999911,1.42633e-10,-2.11556e-10,-0.013359,3
28148759,0.995774,0.0121904,-0.00978048,0.0904999,0.999911,1.42633e-10,-2.11556e-10,-0.013359,3
28198436,0.995801,0.0124524,-0.00958918,0.0901895,0.999911,1.42633e-10,-2.11556e-10,-0.013359,3
28248110,0.995791,0.013103,-0.0089809,0.0902685,0.999911,1.42633e-10,-2.11556e-10,-0.013359,3
28297775,0.995812,0.0140255,-0.00809659,0.0899773,0.999911,1.42633e-10,-2.11556e-10,-0.013359,3
28347447,0.995803,0.0143225,-0.00778809,0.0900572,0.999911,1.42633e-10,-2.11556e-10,-0.013359,3
28402086,0.995811,0.0139551,-0.00768572,0.0900343,0.999911,1.42633e-10,-2.11556e-10,-0.013359,3
28446791,0.995806,0.0136929,-0.00799411,0.090105,0.999911,1.42633e-10,-2.11556e-10,-0.013359,3
28496465,0.995752,0.0145539,-0.00768221,0.0905966,0.999911,1.42633e-10,-2.11556e-10,-0.013359,3
