timestamp,accel_inconsistency_m_s_s,gyro_inconsistency_rad_s,mag_inconsistency_angle
25571357,0.200165,0.0326862,0.0
170718230,0.202074,0.0440218,0.0
170723172,0.19002,0.052849,0.0
170921976,0.182201,0.028392,0.0
171120522,0.194619,0.032933,0.0
171319200,0.178306,0.0321635,0.0
171517935,0.217957,0.0320924,0.0
