timestamp,armed_time_ms,armed,prearmed,ready_to_arm,lockdown,manual_lockdown,force_failsafe,in_esc_calibration_mode,soft_stop
25575538,25575,1,1,1,0,0,0,0,0
26084083,25575,1,1,1,0,0,0,0,0
26592028,25575,1,1,1,0,0,0,0,0
27101546,25575,1,1,1,0,0,0,0,0
27609303,25575,1,1,1,0,0,0,0,0
28116151,25575,1,1,1,0,0,0,0,0
28626492,25575,1,1,1,0,0,0,0,0
29134075,25575,1,1,1,0,0,0,0,0
29642159,25575,1,1,1,0,0,0,0,0
30150008,25575,1,1,1,0,0,0,0,0
30658156,25575,1,1,1,0,0,0,0,0
31164650,25575,1,1,1,0,0,0,0,0
31671310,25575,1,1,1,0,0,0,0,0
32178270,25575,1,1,1,0,0,0,0,0
32687209,25575,1,1,1,0,0,0,0,0
33194969,25575,1,1,1,0,0,0,0,0
33703409,25575,1,1,1,0,0,0,0,0
34210032,25575,1,1,1,0,0,0,0,0
34718969,25575,1,1,1,0,0,0,0,0
35227037,25575,1,1,1,0,0,0,0,0
35734408,25575,1,1,1,0,0,0,0,0
36243974,25575,1,1,1,0,0,0,0,0
36754137,25575,1,1,1,0,0,0,0,0
37260985,25575,1,1,1,0,0,0,0,0
37768137,25575,1,1,1,0,0,0,0,0
38276098,25575,1,1,1,0,0,0,0,0
38783106,25575,1,1,1,0,0,0,0,0
39289971,25575,1,1,1,0,0,0,0,0
39796973,25575,1,1,1,0,0,0,0,0
40304173,25575,1,1,1,0,0,0,0,0
40814044,25575,1,1,1,0,0,0,0,0
41323097,25575,1,1,1,0,0,0,0,0
41832008,25575,1,1,1,0,0,0,0,0
42338025,25575,1,1,1,0,0,0,0,0
42847687,25575,1,1,1,0,0,0,0,0
43355427,25575,1,1,1,0,0,0,0,0
43863970,25575,1,1,1,0,0,0,0,0
44371042,25575,1,1,1,0,0,0,0,0
44881216,25575,1,1,1,0,0,0,0,0
45387970,25575,1,1,1,0,0,0,0,0
45898267,25575,1,1,1,0,0,0,0,0
46401075,25575,1,1,1,0,0,0,0,0
46911256,25575,1,1,1,0,0,0,0,0
47423916,25575,1,1,1,0,0,0,0,0
47933140,25575,1,1,1,0,0,0,0,0
48442972,25575,1,1,1,0,0,0,0,0
48952501,25575,1,1,1,0,0,0,0,0
49460972,25575,1,1,1,0,0,0,0,0
49967048,25575,1,1,1,0,0,0,0,0
50474168,25575,1,1,1,0,0,0,0,0
50982997,25575,1,1,1,0,0,0,0,0
51490823,25575,1,1,1,0,0,0,0,0
51996084,25575,1,1,1,0,0,0,0,0
52504073,25575,1,1,1,0,0,0,0,0
53011071,25575,1,1,1,0,0,0,0,0
53518027,25575,1,1,1,0,0,0,0,0
54027024,25575,1,1,1,0,0,0,0,0
54535336,25575,1,1,1,0,0,0,0,0
55042082,25575,1,1,1,0,0,0,0,0
55549179,25575,1,1,1,0,0,0,0,0
56055330,25575,1,1,1,0,0,0,0,0
56563119,25575,1,1,1,0,0,0,0,0
57071027,25575,1,1,1,0,0,0,0,0
57581155,25575,1,1,1,0,0,0,0,0
58090123,25575,1,1,1,0,0,0,0,0
58599468,25575,1,1,1,0,0,0,0,0
59109169,25575,1,1,1,0,0,0,0,0
59616041,25575,1,1,1,0,0,0,0,0
60126020,25575,1,1,1,0,0,0,0,0
60635039,25575,1,1,1,0,0,0,0,0
61145048,25575,1,1,1,0,0,0,0,0
61654972,25575,1,1,1,0,0,0,0,0
62166115,25575,1,1,1,0,0,0,0,0
62668282,25575,1,1,1,0,0,0,0,0
63169397,25575,1,1,1,0,0,0,0,0
63681782,25575,1,1,1,0,0,0,0,0
64184122,25575,1,1,1,0,0,0,0,0
64685971,25575,1,1,1,0,0,0,0,0
65196073,25575,1,1,1,0,0,0,0,0
65706590,25575,1,1,1,0,0,0,0,0
66210615,25575,1,1,1,0,0,0,0,0
66712236,25575,1,1,1,0,0,0,0,0
67219973,25575,1,1,1,0,0,0,0,0
67724201,25575,1,1,1,0,0,0,0,0
68235053,25575,1,1,1,0,0,0,0,0
68742057,25575,1,1,1,0,0,0,0,0
69249386,25575,1,1,1,0,0,0,0,0
69761289,25575,1,1,1,0,0,0,0,0
70263055,25575,1,1,1,0,0,0,0,0
70764130,25575,1,1,1,0,0,0,0,0
71274143,25575,1,1,1,0,0,0,0,0
71778134,25575,1,1,1,0,0,0,0,0
72286971,25575,1,1,1,0,0,0,0,0
72793973,25575,1,1,1,0,0,0,0,0
73301980,25575,1,1,1,0,0,0,0,0
73811060,25575,1,1,1,0,0,0,0,0
74319001,25575,1,1,1,0,0,0,0,0
74827198,25575,1,1,1,0,0,0,0,0
75334972,25575,1,1,1,0,0,0,0,0
75843129,25575,1,1,1,0,0,0,0,0
76349970,25575,1,1,1,0,0,0,0,0
76858065,25575,1,1,1,0,0,0,0,0
77358975,25575,1,1,1,0,0,0,0,0
77868032,25575,1,1,1,0,0,0,0,0
78371000,25575,1,1,1,0,0,0,0,0
78873339,25575,1,1,1,0,0,0,0,0
79383131,25575,1,1,1,0,0,0,0,0
79890105,25575,1,1,1,0,0,0,0,0
80396997,25575,1,1,1,0,0,0,0,0
80899975,25575,1,1,1,0,0,0,0,0
81403196,25575,1,1,1,0,0,0,0,0
81913970,25575,1,1,1,0,0,0,0,0
82417191,25575,1,1,1,0,0,0,0,0
82929522,25575,1,1,1,0,0,0,0,0
83440079,25575,1,1,1,0,0,0,0,0
83949983,25575,1,1,1,0,0,0,0,0
84459050,25575,1,1,1,0,0,0,0,0
84965017,25575,1,1,1,0,0,0,0,0
85473197,25575,1,1,1,0,0,0,0,0
85980025,25575,1,1,1,0,0,0,0,0
86486034,25575,1,1,1,0,0,0,0,0
86994007,25575,1,1,1,0,0,0,0,0
87501998,25575,1,1,1,0,0,0,0,0
88011046,25575,1,1,1,0,0,0,0,0
88512970,25575,1,1,1,0,0,0,0,0
89016290,25575,1,1,1,0,0,0,0,0
89517974,25575,1,1,1,0,0,0,0,0
90029029,25575,1,1,1,0,0,0,0,0
90529302,25575,1,1,1,0,0,0,0,0
91031163,25575,1,1,1,0,0,0,0,0
91533973,25575,1,1,1,0,0,0,0,0
92035101,25575,1,1,1,0,0,0,0,0
92545151,25575,1,1,1,0,0,0,0,0
93046059,25575,1,1,1,0,0,0,0,0
93556178,25575,1,1,1,0,0,0,0,0
94056287,25575,1,1,1,0,0,0,0,0
94557708,25575,1,1,1,0,0,0,0,0
95066973,25575,1,1,1,0,0,0,0,0
95575970,25575,1,1,1,0,0,0,0,0
96083977,25575,1,1,1,0,0,0,0,0
96590977,25575,1,1,1,0,0,0,0,0
97099455,25575,1,1,1,0,0,0,0,0
97608105,25575,1,1,1,0,0,0,0,0
98116995,25575,1,1,1,0,0,0,0,0
98626030,25575,1,1,1,0,0,0,0,0
99134010,25575,1,1,1,0,0,0,0,0
99642595,25575,1,1,1,0,0,0,0,0
100150997,25575,1,1,1,0,0,0,0,0
100659970,25575,1,1,1,0,0,0,0,0
101168514,25575,1,1,1,0,0,0,0,0
101677971,25575,1,1,1,0,0,0,0,0
102181002,25575,1,1,1,0,0,0,0,0
102685058,25575,1,1,1,0,0,0,0,0
103186031,25575,1,1,1,0,0,0,0,0
103687144,25575,1,1,1,0,0,0,0,0
104189974,25575,1,1,1,0,0,0,0,0
104691088,25575,1,1,1,0,0,0,0,0
105200011,25575,1,1,1,0,0,0,0,0
105710103,25575,1,1,1,0,0,0,0,0
106210721,25575,1,1,1,0,0,0,0,0
106717039,25575,1,1,1,0,0,0,0,0
107228676,25575,1,1,1,0,0,0,0,0
107736248,25575,1,1,1,0,0,0,0,0
108238187,25575,1,1,1,0,0,0,0,0
108749024,25575,1,1,1,0,0,0,0,0
109257970,25575,1,1,1,0,0,0,0,0
109758239,25575,1,1,1,0,0,0,0,0
110265989,25575,1,1,1,0,0,0,0,0
110776972,25575,1,1,1,0,0,0,0,0
111284998,25575,1,1,1,0,0,0,0,0
111794196,25575,1,1,1,0,0,0,0,0
112301969,25575,1,1,1,0,0,0,0,0
112811161,25575,1,1,1,0,0,0,0,0
113320122,25575,1,1,1,0,0,0,0,0
113830189,25575,1,1,1,0,0,0,0,0
114341089,25575,1,1,1,0,0,0,0,0
114849490,25575,1,1,1,0,0,0,0,0
115350066,25575,1,1,1,0,0,0,0,0
115858047,25575,1,1,1,0,0,0,0,0
116367337,25575,1,1,1,0,0,0,0,0
116874312,25575,1,1,1,0,0,0,0,0
117382030,25575,1,1,1,0,0,0,0,0
117891124,25575,1,1,1,0,0,0,0,0
118398147,25575,1,1,1,0,0,0,0,0
118908004,25575,1,1,1,0,0,0,0,0
119418101,25575,1,1,1,0,0,0,0,0
119924071,25575,1,1,1,0,0,0,0,0
120430969,25575,1,1,1,0,0,0,0,0
120939197,25575,1,1,1,0,0,0,0,0
121447132,25575,1,1,1,0,0,0,0,0
121954152,25575,1,1,1,0,0,0,0,0
122461010,25575,1,1,1,0,0,0,0,0
122961982,25575,1,1,1,0,0,0,0,0
123465405,25575,1,1,1,0,0,0,0,0
123968844,25575,1,1,1,0,0,0,0,0
124475970,25575,1,1,1,0,0,0,0,0
124982021,25575,1,1,1,0,0,0,0,0
125493831,25575,1,1,1,0,0,0,0,0
125993982,25575,1,1,1,0,0,0,0,0
126494134,25575,1,1,1,0,0,0,0,0
127004130,25575,1,1,1,0,0,0,0,0
127506033,25575,1,1,1,0,0,0,0,0
128006163,25575,1,1,1,0,0,0,0,0
128516075,25575,1,1,1,0,0,0,0,0
129024001,25575,1,1,1,0,0,0,0,0
129530969,25575,1,1,1,0,0,0,0,0
130037981,25575,1,1,1,0,0,0,0,0
130546046,25575,1,1,1,0,0,0,0,0
131053970,25575,1,1,1,0,0,0,0,0
131563099,25575,1,1,1,0,0,0,0,0
132073558,25575,1,1,1,0,0,0,0,0
132582989,25575,1,1,1,0,0,0,0,0
133093657,25575,1,1,1,0,0,0,0,0
133593970,25575,1,1,1,0,0,0,0,0
134094000,25575,1,1,1,0,0,0,0,0
134596067,25575,1,1,1,0,0,0,0,0
135096091,25575,1,1,1,0,0,0,0,0
135597066,25575,1,1,1,0,0,0,0,0
136107972,25575,1,1,1,0,0,0,0,0
136610969,25575,1,1,1,0,0,0,0,0
137111334,25575,1,1,1,0,0,0,0,0
137622032,25575,1,1,1,0,0,0,0,0
138122318,25575,1,1,1,0,0,0,0,0
138629036,25575,1,1,1,0,0,0,0,0
139138104,25575,1,1,1,0,0,0,0,0
139645999,25575,1,1,1,0,0,0,0,0
140155914,25575,1,1,1,0,0,0,0,0
140664095,25575,1,1,1,0,0,0,0,0
141172066,25575,1,1,1,0,0,0,0,0
141681244,25575,1,1,1,0,0,0,0,0
142188099,25575,1,1,1,0,0,0,0,0
142695969,25575,1,1,1,0,0,0,0,0
143204997,25575,1,1,1,0,0,0,0,0
143712387,25575,1,1,1,0,0,0,0,0
144219969,25575,1,1,1,0,0,0,0,0
144729016,25575,1,1,1,0,0,0,0,0
145230233,25575,1,1,1,0,0,0,0,0
145738841,25575,1,1,1,0,0,0,0,0
146241831,25575,1,1,1,0,0,0,0,0
146751000,25575,1,1,1,0,0,0,0,0
147252155,25575,1,1,1,0,0,0,0,0
147762971,25575,1,1,1,0,0,0,0,0
148263013,25575,1,1,1,0,0,0,0,0
148764024,25575,1,1,1,0,0,0,0,0
149265217,25575,1,1,1,0,0,0,0,0
149775318,25575,1,1,1,0,0,0,0,0
