timestamp,lat,lon,alt,x,y,z,yaw,valid_alt,valid_hpos,manual_home
17031036,34.0348439025,108.756498827,421.704,-0.144275,-0.0620457,0.144635,0.198266,1,1,0
26836194,34.0348455542,108.756506672,421.713,0.0393813,0.660854,0.13639,0.190108,1,1,0
45686167,34.0348455542,108.756506672,421.713,0.0393813,0.660854,0.13639,0.178634,1,1,0
170714068,34.0348657538,108.756495642,421.943,2.28548,-0.355519,-0.0943143,2.92438,1,1,0
