timestamp,voltage5v_v,voltage3v3_v,v3v3_valid,usb_connected,brick_valid,usb_valid,servo_valid,periph_5v_oc,hipower_5v_oc
25649138,5.22393,3.29194,1,0,1,0,1,0,0
25659277,5.21909,3.29194,1,0,1,0,1,0,0
26149142,5.18203,3.2855,1,0,1,0,1,0,0
26649838,5.17881,3.28872,1,0,1,0,1,0,0
27149162,5.17881,3.29194,1,0,1,0,1,0,0
27649168,4.93228,3.29194,1,0,1,0,1,0,0
28149900,5.1627,3.29033,1,0,1,0,1,0,0
28649229,4.93228,3.29194,1,0,1,0,1,0,0
29149142,5.20298,3.29194,1,0,1,0,1,0,0
29650507,5.20137,3.28872,1,0,1,0,1,0,0
30149141,5.19814,3.29194,1,0,1,0,1,0,0
30649142,5.20137,3.29194,1,0,1,0,1,0,0
31149875,5.19976,3.28711,1,0,1,0,1,0,0
31649139,5.2062,3.28872,1,0,1,0,1,0,0
32149187,5.14497,3.29355,1,0,1,0,1,0,0
32649136,4.94033,3.29355,1,0,1,0,1,0,0
33149199,5.19331,3.28711,1,0,1,0,1,0,0
33649297,5.19653,3.29194,1,0,1,0,1,0,0
34149261,5.20137,3.29194,1,0,1,0,1,0,0
34649167,5.20459,3.28872,1,0,1,0,1,0,0
35149166,5.20781,3.29194,1,0,1,0,1,0,0
35649137,5.19976,3.29194,1,0,1,0,1,0,0
36149138,5.20459,3.28872,1,0,1,0,1,0,0
36649282,5.20942,3.28872,1,0,1,0,1,0,0
37149141,5.20459,3.29194,1,0,1,0,1,0,0
37649136,5.20137,3.29355,1,0,1,0,1,0,0
38149135,5.20137,3.29033,1,0,1,0,1,0,0
38649137,5.20137,3.28711,1,0,1,0,1,0,0
39149167,5.19653,3.29355,1,0,1,0,1,0,0
39649142,5.20298,3.29194,1,0,1,0,1,0,0
40149201,5.19976,3.28872,1,0,1,0,1,0,0
40649407,5.20298,3.29355,1,0,1,0,1,0,0
41149203,5.20459,3.29194,1,0,1,0,1,0,0
41649136,5.19976,3.28872,1,0,1,0,1,0,0
42149201,5.19653,3.28711,1,0,1,0,1,0,0
42649338,5.20298,3.29355,1,0,1,0,1,0,0
43149138,5.20781,3.29194,1,0,1,0,1,0,0
43649302,5.2062,3.28711,1,0,1,0,1,0,0
44149658,5.19331,3.28711,1,0,1,0,1,0,0
44649143,5.20137,3.29517,1,0,1,0,1,0,0
45149138,5.20137,3.29033,1,0,1,0,1,0,0
45649147,5.20137,3.28872,1,0,1,0,1,0,0
46149247,4.95967,3.29355,1,0,1,0,1,0,0
46649161,5.20942,3.29355,1,0,1,0,1,0,0
47149191,5.19814,3.28872,1,0,1,0,1,0,0
47649285,5.20459,3.29194,1,0,1,0,1,0,0
48149140,5.20942,3.29194,1,0,1,0,1,0,0
48649705,5.19814,3.29194,1,0,1,0,1,0,0
49149222,4.95322,3.29194,1,0,1,0,1,0,0
49649137,5.20137,3.29194,1,0,1,0,1,0,0
50150063,5.19976,3.29355,1,0,1,0,1,0,0
50649264,5.20137,3.28711,1,0,1,0,1,0,0
51149179,5.19009,3.28872,1,0,1,0,1,0,0
51649938,4.94033,3.29194,1,0,1,0,1,0,0
52149136,5.19331,3.29194,1,0,1,0,1,0,0
52649244,5.19653,3.28872,1,0,1,0,1,0,0
53150061,5.19976,3.29194,1,0,1,0,1,0,0
53649162,5.2062,3.29355,1,0,1,0,1,0,0
54149145,4.95967,3.29033,1,0,1,0,1,0,0
54649874,5.19976,3.28872,1,0,1,0,1,0,0
55149143,5.20459,3.29355,1,0,1,0,1,0,0
55649138,5.20298,3.29194,1,0,1,0,1,0,0
56150088,5.19976,3.28872,1,0,1,0,1,0,0
56649138,5.20298,3.29194,1,0,1,0,1,0,0
57149188,5.20137,3.29355,1,0,1,0,1,0,0
57649136,5.20137,3.29033,1,0,1,0,1,0,0
58149167,5.20298,3.28872,1,0,1,0,1,0,0
58649205,5.20459,3.29355,1,0,1,0,1,0,0
59149141,5.20137,3.29355,1,0,1,0,1,0,0
59649139,5.19653,3.28872,1,0,1,0,1,0,0
60149210,5.19976,3.29355,1,0,1,0,1,0,0
60649219,5.20459,3.29355,1,0,1,0,1,0,0
61149137,5.20137,3.28872,1,0,1,0,1,0,0
61649218,5.20298,3.28711,1,0,1,0,1,0,0
62149276,5.2062,3.29355,1,0,1,0,1,0,0
62649171,5.19814,3.29355,1,0,1,0,1,0,0
63149800,5.1917,3.28872,1,0,1,0,1,0,0
63649138,5.20298,3.28872,1,0,1,0,1,0,0
