timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,is_external
25640650,25639784,396825,0.453339,-0.0129193,0.38791,nan,0,0
25651891,25650958,396825,0.456446,0.358201,0.846429,nan,0,0
26646845,26646010,396825,0.468871,0.0678891,0.472374,nan,0,0
27642788,27641957,396825,0.487509,0.0050381,0.246131,nan,0,0
28649903,28648997,396825,0.602446,0.310314,-0.209371,nan,0,0
29645455,29644454,396825,0.558956,-0.0937277,0.339645,nan,0,0
30641752,30640888,396825,0.574488,-0.0637987,0.303446,nan,0,0
31647602,31646768,396825,0.645935,0.0589104,-0.046476,nan,0,0
32642213,32641366,396825,0.583807,0.0469388,0.789114,nan,0,0
33649555,33648723,396825,0.683212,0.364187,-0.00424406,nan,0,0
34644063,34643237,396825,0.540318,-0.0817561,0.381877,nan,0,0
35650898,35650014,396825,0.571382,0.178627,1.18127,nan,0,0
36646929,36646066,396825,0.676999,0.0559175,-0.0766417,nan,0,0
37641436,37640608,396825,0.59002,-0.0428484,0.327579,nan,0,0
38648242,38647414,396825,0.602446,0.283378,-0.324001,nan,0,0
39643430,39642602,396825,0.537212,-0.0637987,0.333612,nan,0,0
40649177,40648321,396825,0.630403,0.382144,0.514606,nan,0,0
41645084,41644245,396825,0.608659,-0.0578129,0.312496,nan,0,0
42650905,42650077,396825,0.59002,0.0529246,0.746882,nan,0,0
43645693,43644846,396825,0.63351,-0.0248909,0.28233,nan,0,0
44641450,44640620,396825,0.568276,-0.0787632,0.324562,nan,0,0
45647412,45646554,396825,0.63351,0.268414,-0.188255,nan,0,0
46653217,46652389,396825,0.549637,0.373165,0.430142,nan,0,0
47649219,47648359,396825,0.580701,0.175634,1.16015,nan,0,0
48643795,48642927,396825,0.59002,-0.108692,0.309479,nan,0,0
49649664,49648823,396825,0.562063,-0.0578129,0.795147,nan,0,0
50645762,50644869,396825,0.686318,0.136726,-0.45673,nan,0,0
51640277,51639427,396825,0.565169,-0.12665,0.309479,nan,0,0
52646299,52645474,396825,0.63351,0.24447,-0.372266,nan,0,0
53642279,53641412,396825,0.565169,-0.084749,0.348695,nan,0,0
54648062,54647206,396825,0.527892,0.193591,0.927876,nan,0,0
55642601,55641773,396825,0.59002,-0.123657,0.342662,nan,0,0
56649839,56649008,396825,0.593127,-0.0488342,0.327579,nan,0,0
57644515,57643630,396825,0.624191,0.0589104,-0.173172,nan,0,0
58639968,58639140,396825,0.55585,-0.0997135,0.348695,nan,0,0
59646138,59645306,396825,0.611765,0.337251,0.1677,nan,0,0
60652176,60651348,396825,0.543424,0.328272,0.92486,nan,0,0
61648098,61647271,396825,0.428488,0.313307,0.822296,nan,0,0
62642558,62641730,396825,0.534105,0.136726,0.270264,nan,0,0
63648498,63647622,396825,0.291807,0.286371,0.454275,nan,0,0
64644393,64643522,396825,0.251424,0.585662,-0.598508,nan,0,0
65650305,65649470,396825,0.105424,0.181619,0.212949,nan,0,0
66645074,66644246,396825,-0.0250449,0.465945,-0.0585423,nan,0,0
67652261,67651426,396825,0.0184446,0.127747,0.309479,nan,0,0
68646933,68646086,396825,0.114743,0.537775,0.125468,nan,0,0
69641380,69640552,396825,0.0339765,0.0888394,0.237082,nan,0,0
70648853,70647962,396825,0.0650404,0.121761,0.215966,nan,0,0
71643450,71642622,396825,0.120955,0.38813,-0.710122,nan,0,0
