timestamp,yaw_composite,yaw_variance,yaw[0],yaw[1],yaw[2],yaw[3],yaw[4],innov_vn[0],innov_vn[1],innov_vn[2],innov_vn[3],innov_vn[4],innov_ve[0],innov_ve[1],innov_ve[2],innov_ve[3],innov_ve[4],weight[0],weight[1],weight[2],weight[3],weight[4]
27075846,0.0705303,3.5572,-2.51469,-1.258,-0.00144782,1.25508,2.51174,-0.0759184,-0.0466083,0.0388217,0.0623097,-0.00860473,0.0269796,-0.0533223,-0.0502618,0.0319337,0.0796708,0.199954,0.200015,0.200055,0.200019,0.199957
27085780,0.0744678,3.55743,-2.51236,-1.25567,0.000877982,1.25741,2.51406,-0.0759184,-0.0466083,0.0388217,0.0623097,-0.00860473,0.0269796,-0.0533223,-0.0502618,0.0319337,0.0796708,0.199954,0.200015,0.200055,0.200019,0.199957
27279501,0.933568,3.64593,-2.5135,-1.25521,0.00141898,1.25639,2.51201,-0.161956,-0.123017,0.00026897,0.0375417,-0.0627146,0.0281734,-0.0888162,-0.0879382,0.0295816,0.101354,0.199284,0.199564,0.200447,0.200712,0.199992
27478374,1.22809,3.54246,-2.51273,-1.25465,0.00238846,1.25783,2.51332,-0.126748,-0.0554653,0.106407,0.135228,-0.00862836,0.0153266,-0.131928,-0.10953,0.0511354,0.128419,0.199484,0.199505,0.20021,0.200626,0.200176
27681850,0.531917,3.8237,-2.51208,-1.25481,0.00149428,1.25729,2.51374,-0.148213,-0.0797763,0.11486,0.166609,0.00428816,0.0593411,-0.123229,-0.114384,0.0732324,0.180618,0.199639,0.199922,0.200313,0.200271,0.199854
27880531,0.249675,3.59722,-2.51203,-1.25461,0.00110681,1.25639,2.51312,-0.180414,-0.0998527,0.109073,0.157759,-0.0210358,0.0513279,-0.142322,-0.125523,0.0782685,0.187687,0.199413,0.200042,0.200613,0.200336,0.199595
28079224,1.27707,3.52637,-2.51332,-1.25441,0.00295303,1.25778,2.51256,-0.215904,-0.11717,0.125825,0.177654,-0.0333926,0.0180931,-0.205624,-0.180898,0.057714,0.180997,0.199205,0.19918,0.200287,0.200999,0.200328
28278089,-2.91182,3.67634,-2.51416,-1.25878,-0.000509366,1.25839,2.5148,-0.181418,-0.0790443,0.203745,0.275875,0.0384429,0.053143,-0.211275,-0.195212,0.0781802,0.231695,0.201053,0.199907,0.198892,0.199407,0.200742
28481561,-2.87244,3.63638,-2.5137,-1.25871,-0.000146834,1.25933,2.51581,-0.238573,-0.131329,0.167331,0.24387,-0.00731333,0.0618474,-0.216716,-0.20071,0.0885493,0.250197,0.201347,0.199938,0.198618,0.199205,0.200892
28680249,-1.37063,3.52864,-2.50936,-1.25329,0.00283066,1.25971,2.51703,-0.287367,-0.155067,0.157404,0.217152,-0.058127,0.0761021,-0.208659,-0.170689,0.138557,0.290259,0.200148,0.200339,0.200061,0.199699,0.199753
28878939,-2.85796,3.59603,-2.50374,-1.25052,0.010027,1.2725,2.52884,-0.246889,-0.10843,0.247609,0.329453,0.0236365,0.0282219,-0.301122,-0.2714,0.0765663,0.261847,0.20286,0.199872,0.197078,0.198308,0.201883
29077741,2.9429,3.59012,-2.48641,-1.23057,0.0355434,1.29882,2.5501,-0.292332,-0.135242,0.2101,0.263952,-0.0474114,-0.0137697,-0.324028,-0.270135,0.0756741,0.232227,0.203312,0.19736,0.195079,0.199556,0.204693
29276332,2.66789,3.4041,-2.48356,-1.22369,0.0489059,1.31214,2.55692,-0.269126,-0.101224,0.203233,0.218597,-0.0727807,-0.0666136,-0.330302,-0.250217,0.0636088,0.174085,0.203316,0.194041,0.192991,0.201564,0.208087
29475000,2.32705,3.35714,-2.53024,-1.26106,0.0210059,1.2808,2.51402,-0.250616,-0.0633978,0.180984,0.138534,-0.12567,-0.191998,-0.387112,-0.265973,0.00170667,0.0441863,0.20148,0.188116,0.190967,0.206322,0.213114
29678655,2.328,3.24496,-2.59672,-1.32284,-0.0268457,1.23681,2.45858,-0.114624,0.0625432,0.285299,0.238109,-0.00395285,-0.224735,-0.401675,-0.282659,-0.0383928,-0.00593247,0.203318,0.18214,0.18521,0.208684,0.220648
29877420,2.30067,3.18788,-2.64773,-1.37149,-0.0681584,1.19759,2.41336,-0.190555,-0.0583391,0.194612,0.204304,-0.0275787,-0.089803,-0.310727,-0.245304,0.0101992,0.0989785,0.204318,0.178907,0.182056,0.209912,0.224807
30080997,2.47784,3.14437,-2.68102,-1.41302,-0.104909,1.17202,2.38972,-0.126664,-0.0463207,0.276633,0.373282,0.129545,0.0320691,-0.274906,-0.283113,0.0167746,0.198821,0.210338,0.17964,0.1769,0.205408,0.227714
30279686,2.47139,3.07234,-2.70771,-1.43842,-0.120672,1.16054,2.37144,-0.275343,-0.259971,0.121204,0.312851,0.0676801,0.0776425,-0.304467,-0.398863,-0.0652514,0.210794,0.212735,0.175846,0.172133,0.205899,0.233386
30483340,2.63354,3.15091,-2.70812,-1.44886,-0.137892,1.14959,2.37065,-0.122772,-0.120095,0.224683,0.404837,0.18931,0.21101,-0.135505,-0.23088,0.0684363,0.321819,0.216686,0.181096,0.172065,0.200282,0.229872
30682122,2.86334,3.28273,-2.70442,-1.45826,-0.150265,1.14859,2.37923,-0.0440211,-0.0102419,0.294203,0.42513,0.214517,0.12308,-0.17364,-0.226644,0.0481362,0.24857,0.223784,0.185987,0.168873,0.192836,0.228521
30880715,2.74645,3.11743,-2.71159,-1.45949,-0.140238,1.15891,2.37909,-0.301252,-0.135606,0.227071,0.254404,-0.0710223,-0.0905275,-0.403917,-0.332967,0.0333134,0.163388,0.22416,0.179836,0.164625,0.195875,0.235504
31079403,2.86222,3.26095,-2.70873,-1.46226,-0.154703,1.14373,2.37446,-0.439663,-0.171996,0.351553,0.353224,-0.128111,0.124382,-0.318868,-0.180326,0.354084,0.510369,0.224268,0.185902,0.168403,0.192549,0.228877
31278091,1.82248,3.17827,-2.73165,-1.4289,-0.113245,1.13192,2.32558,-0.899708,-0.548607,0.0846539,0.0682007,-0.53458,-0.150788,-0.679569,-0.488626,0.168496,0.342588,0.189945,0.16239,0.183923,0.229774,0.233968
31476791,1.77679,3.28306,-2.73231,-1.43796,-0.132767,1.11534,2.32031,-0.519288,-0.183044,0.430991,0.42747,-0.127133,0.127734,-0.412463,-0.225647,0.386248,0.586552,0.190361,0.16855,0.188237,0.225749,0.227103
31685401,1.34156,2.98238,-2.74521,-1.43293,-0.136003,1.08911,2.28909,-0.693166,-0.378867,0.188214,0.18882,-0.331159,0.0508834,-0.44628,-0.275153,0.294633,0.482039,0.173617,0.163449,0.201729,0.240831,0.220374
31884089,1.21058,2.79995,-2.7568,-1.42944,-0.130968,1.07983,2.27022,-0.62383,-0.345371,0.20614,0.242756,-0.24038,0.0281259,-0.473427,-0.337434,0.201767,0.421615,0.16181,0.155432,0.208166,0.254771,0.219821
32077811,0.916315,2.81106,-2.73599,-1.4128,-0.134624,1.06966,2.27477,-0.50079,-0.30057,0.277283,0.400407,-0.0440018,0.335837,-0.220427,-0.16906,0.362542,0.666075,0.155426,0.164604,0.223705,0.252593,0.203674
32276497,0.661408,2.6737,-2.70734,-1.36677,-0.108599,1.06864,2.27528,-0.668999,-0.639656,0.107999,0.497364,0.0599852,0.57438,-0.217316,-0.393994,0.222896,0.808535,0.133302,0.162711,0.251031,0.268356,0.184601
32480152,0.0650055,1.80521,-2.63239,-1.27902,-0.122105,0.988237,2.24407,-0.614022,-0.766826,0.210951,0.904342,0.474862,1.33274,0.217421,-0.203301,0.523947,1.45845,0.0794457,0.190909,0.370162,0.25933,0.100153
32678840,-0.00317037,1.27593,-2.59855,-1.22775,-0.118782,0.947801,2.21895,-0.755757,-0.91009,0.096518,0.920376,0.552496,1.17894,-0.0861454,-0.548661,0.136161,1.2722,0.0469062,0.18666,0.454933,0.251189,0.060313
32882498,-0.155452,0.702321,-2.51759,-1.14636,-0.140455,0.862481,2.18882,-0.592663,-0.675586,0.271426,1.03709,0.698771,1.60305,0.371928,-0.0119311,0.615303,1.71893,0.0172583,0.194856,0.589729,0.180843,0.0173135
33081204,-0.199708,0.525904,-2.50282,-1.12477,-0.163574,0.802508,2.15492,-0.920263,-0.596868,0.117559,0.523911,0.0100205,0.920333,0.0411521,0.0443591,0.624411,1.38093,0.00898416,0.185469,0.648335,0.149086,0.00812678
33279870,-0.106848,0.403621,-2.44307,-1.04057,-0.106901,0.803094,2.14574,-1.45138,-0.561435,-0.0137879,-0.0823485,-1.04453,-0.280945,-0.715465,-0.214274,0.496032,0.773615,0.00373881,0.144057,0.701994,0.146009,0.00420129
33483525,-0.0734083,0.28757,-2.4324,-0.996551,-0.108506,0.728492,2.04434,-1.52851,-0.200944,0.214661,-0.18083,-1.50094,-1.04508,-1.11642,-0.245457,0.552479,0.513621,0.000910789,0.0948591,0.761198,0.141484,0.00154765
33682212,-0.0407435,0.200115,-2.39241,-0.917638,-0.0942907,0.656585,1.94018,-1.69551,-0.22147,0.0744194,-0.398195,-1.82308,-1.40441,-1.24811,-0.272881,0.490248,0.391009,0.000113093,0.053348,0.814797,0.131378,0.000364114
33880898,-0.0126974,0.161766,-2.36483,-0.8587,-0.0731339,0.621565,1.87823,-1.40144,-0.0519588,0.144372,-0.224969,-1.51235,-1.34795,-1.10357,-0.244732,0.380582,0.384407,2.15163e-05,0.0334848,0.838752,0.127613,0.000128741
34084557,-0.0114792,0.143404,-2.34508,-0.825918,-0.0704788,0.598666,1.84861,-1.13354,-0.0258758,0.082605,-0.200641,-1.25543,-1.08181,-0.806249,-0.106649,0.363215,0.392358,7.16229e-06,0.0258022,0.853623,0.120508,5.94819e-05
