timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,fix_type,vel_ned_valid,satellites_used
25572237,1600843895599549,340348460,1087565082,420229,392314,0.222,0.651046,0.939,1.127,0.59,0.99,116,6,0.002,0.002,0.0,0.038,4.91537,0,nan,0.0,3,1,19
25770668,1600843895799549,340348460,1087565083,420207,392292,0.191,0.651054,0.935,1.123,0.59,0.99,116,6,0.017,0.0,-0.017,0.03,4.91537,0,nan,0.0,3,1,19
26572028,1600843896599549,340348462,1087565087,420151,392236,0.215,0.651081,0.92,1.106,0.59,0.99,116,5,0.017,-0.015,-0.006,-0.013,4.91537,0,nan,0.0,3,1,19
27568397,1600843897599548,340348463,1087565092,420104,392189,0.188,0.651124,0.904,1.088,0.61,0.99,116,12,0.03,-0.018,-0.024,0.075,4.91537,0,nan,0.0,3,1,18
28572363,1600843898599548,340348463,1087565096,420057,392142,0.13,0.651159,0.889,1.07,0.61,0.99,116,5,0.035,0.011,-0.033,-0.021,4.91537,0,nan,0.0,3,1,18
29571065,1600843899599548,340348462,1087565110,420086,392171,0.151,0.748154,0.876,1.054,0.61,0.99,116,9,0.243,-0.108,0.218,-0.124,3.67151,0,nan,0.0,3,1,18
30568933,1600843900599547,340348455,1087565128,420381,392466,0.22,0.579469,0.859,1.04,0.61,0.99,116,13,0.233,-0.223,0.069,-0.315,3.15173,0,nan,0.0,3,1,18
31569056,1600843901599547,340348462,1087565144,420775,392860,0.192,0.617108,0.844,1.026,0.59,0.99,116,13,0.189,0.176,0.069,-0.227,1.08215,0,nan,0.0,3,1,19
32566008,1600843902599546,340348478,1087565130,420745,392829,0.209,0.375349,0.824,1.012,0.59,0.99,116,10,0.468,0.063,-0.464,0.622,4.88553,0,nan,0.0,3,1,19
33570964,1600843903599546,340348524,1087565088,420573,392658,0.163,0.091523,0.814,1.0,0.59,0.99,116,6,1.253,1.218,0.294,0.175,0.0828401,0,nan,0.0,3,1,19
34570945,1600843904599546,340348630,1087565116,421123,393207,0.138,0.0865151,0.799,0.987,0.59,0.99,116,5,1.232,1.225,0.127,-0.591,0.124612,0,nan,0.0,3,1,19
35572967,1600843905599545,340348716,1087565114,421307,393392,0.179,0.142743,0.782,0.974,0.59,0.99,116,6,0.708,0.698,0.12,0.274,0.0676891,0,nan,0.0,3,1,19
36571050,1600843906599545,340348777,1087565141,421214,393299,0.168,0.119384,0.769,0.961,0.59,0.99,116,6,0.902,0.811,0.395,0.194,0.421735,0,nan,0.0,3,1,19
37573934,1600843907599544,340348852,1087565159,421068,393153,0.159,0.185598,0.754,0.951,0.59,0.99,116,8,0.699,0.634,-0.296,0.31,6.18968,0,nan,0.0,3,1,19
38569065,1600843908599544,340348950,1087565153,420757,392842,0.181,0.0795072,0.743,0.941,0.59,0.99,116,7,1.565,1.565,0.027,0.322,0.00851843,0,nan,0.0,3,1,19
39570227,1600843909599544,340349077,1087565161,421014,393099,0.133,0.111175,0.733,0.934,0.59,0.99,116,5,1.138,1.128,-0.152,-0.772,6.2351,0,nan,0.0,3,1,19
40574937,1600843910599543,340349189,1087565144,421435,393520,0.12,0.0775378,0.722,0.925,0.59,0.99,116,9,1.404,1.402,-0.077,-0.264,6.20995,0,nan,0.0,3,1,19
41571931,1600843911599543,340349318,1087565146,421432,393517,0.16,0.0921183,0.711,0.916,0.59,0.99,116,6,1.194,1.192,0.064,0.302,0.0196631,0,nan,0.0,3,1,19
42574456,1600843912599542,340349423,1087565161,421188,393272,0.149,0.103175,0.702,0.909,0.59,0.99,116,9,1.211,1.202,0.152,0.108,0.11246,0,nan,0.0,3,1,19
43572592,1600843913599542,340349549,1087565182,421236,393321,0.132,0.0799617,0.694,0.906,0.59,0.99,116,13,1.502,1.485,0.228,0.184,0.143459,0,nan,0.0,3,1,19
44575031,1600843914599542,340349672,1087565207,421076,393161,0.141,0.0845514,0.687,0.9,0.59,0.99,116,18,1.224,1.18,0.325,-0.073,0.21628,0,nan,0.0,3,1,19
45569613,1600843915599541,340349761,1087565213,421597,393682,0.142,0.179313,0.679,0.895,0.59,0.99,116,6,0.705,0.682,-0.176,-0.6,6.14637,0,nan,0.0,3,1,19
46575227,1600843916599541,340349841,1087565191,421878,393962,0.143,0.166288,0.672,0.89,0.59,0.99,116,5,0.797,0.788,-0.12,0.131,6.11005,0,nan,0.0,3,1,19
47573933,1600843917599540,340349902,1087565189,421638,393722,0.126,0.145438,0.664,0.884,0.59,0.99,116,7,0.697,0.688,0.112,0.004,0.10204,0,nan,0.0,3,1,19
48568960,1600843918599540,340349957,1087565207,421498,393583,0.198,0.171104,0.656,0.877,0.59,0.99,116,8,0.596,0.534,0.264,0.484,0.358257,0,nan,0.0,3,1,19
49573932,1600843919599540,340350007,1087565234,420998,393083,0.176,0.14942,0.653,0.873,0.59,0.99,116,7,0.734,0.733,-0.012,0.373,0.203313,0,nan,0.0,3,1,19
50572151,1600843920599539,340350069,1087565204,420913,392997,0.159,0.126413,0.649,0.871,0.59,0.99,116,8,0.985,0.974,0.151,-0.063,6.24443,0,nan,0.0,3,1,19
51571935,1600843921599539,340350176,1087565236,421171,393256,0.125,0.0866732,0.645,0.869,0.59,0.99,116,13,1.155,1.133,0.225,-0.179,0.222646,0,nan,0.0,3,1,19
52569449,1600843922599538,340350259,1087565226,421393,393477,0.121,0.155899,0.641,0.866,0.59,0.99,116,13,0.827,0.812,-0.158,-0.214,6.11089,0,nan,0.0,3,1,19
53574025,1600843923599538,340350363,1087565226,421469,393554,0.144,0.0765142,0.639,0.864,0.59,0.99,115,9,1.519,1.515,0.099,0.122,0.0487436,0,nan,0.0,3,1,19
54571935,1600843924599538,340350482,1087565246,421353,393438,0.156,0.101715,0.635,0.863,0.59,0.99,115,5,1.044,1.021,0.218,0.149,0.188561,0,nan,0.0,3,1,19
55571019,1600843925599537,340350556,1087565254,421412,393497,0.13,0.126666,0.633,0.86,0.59,0.99,115,22,0.927,0.922,-0.096,-0.037,6.25582,0,nan,0.0,3,1,19
56568975,1600843926599537,340350644,1087565240,421450,393534,0.145,0.105463,0.629,0.856,0.59,0.99,115,6,1.081,1.08,0.057,-0.069,6.27864,0,nan,0.0,3,1,19
57572058,1600843927599536,340350736,1087565268,421390,393474,0.172,0.116155,0.628,0.854,0.59,0.99,115,7,0.985,0.968,0.181,0.217,0.210375,0,nan,0.0,3,1,19
58570932,1600843928599536,340350839,1087565277,421374,393459,0.14,0.0595843,0.625,0.852,0.59,0.99,115,8,1.794,1.773,0.271,0.003,0.129952,0,nan,0.0,3,1,19
59574934,1600843929599536,340350939,1087565298,421312,393397,0.149,0.210572,0.62,0.849,0.59,0.99,115,5,0.491,0.385,0.304,0.058,0.296367,0,nan,0.0,3,1,19
60569228,1600843930599535,340350965,1087565299,421546,393630,0.189,0.617543,0.618,0.847,0.59,0.99,115,6,0.236,0.224,-0.072,-0.425,6.13154,0,nan,0.0,3,1,19
61570886,1600843931599535,340350975,1087565292,421806,393891,0.178,0.672941,0.627,0.857,0.59,0.99,79,4,0.074,-0.071,-0.02,0.027,5.83128,0,nan,0.0,3,1,19
62570022,1600843932599534,340350966,1087565289,421744,393828,0.198,0.56022,0.627,0.86,0.59,0.99,79,3,0.259,-0.082,-0.246,0.277,4.41448,0,nan,0.0,3,1,19
63564224,1600843933599534,340350971,1087565266,421999,394083,0.21,0.441807,0.626,0.864,0.59,0.99,79,4,0.296,0.28,-0.096,-0.864,5.37885,0,nan,0.0,3,1,19
64561966,1600843934599533,340350984,1087565242,422733,394817,0.208,0.340769,0.627,0.871,0.59,0.99,79,4,0.407,0.086,-0.398,-0.702,5.03135,0,nan,0.0,3,1,19
65567863,1600843935599533,340350984,1087565183,422200,394284,0.234,0.44542,0.625,0.875,0.59,0.99,79,7,0.33,-0.092,-0.317,0.503,4.50715,0,nan,0.0,3,1,19
66565931,1600843936599533,340350975,1087565140,422267,394352,0.223,0.325137,0.624,0.88,0.59,0.99,79,4,0.376,-0.214,-0.309,-0.383,4.21894,0,nan,0.0,3,1,19
67570804,1600843937599532,340350930,1087565143,422575,394660,0.189,0.192771,0.622,0.878,0.59,0.99,90,6,0.777,-0.761,0.159,-0.396,2.95266,0,nan,0.0,3,1,19
68566033,1600843938599532,340350842,1087565114,422253,394338,0.165,0.106757,0.621,0.878,0.59,0.99,90,3,1.08,-1.053,-0.242,0.934,3.442,0,nan,0.0,3,1,19
69571393,1600843939599531,340350738,1087565072,422145,394230,0.196,0.12445,0.62,0.878,0.59,0.99,91,2,1.139,-1.063,-0.41,-0.793,3.47602,0,nan,0.0,3,1,19
70571567,1600843940599531,340350639,1087565038,422794,394879,0.173,0.127883,0.621,0.88,0.59,0.99,97,3,1.055,-1.026,-0.245,-0.303,3.41287,0,nan,0.0,3,1,19
71565981,1600843941599531,340350546,1087565020,423269,395353,0.166,0.121728,0.621,0.883,0.59,0.99,97,2,1.157,-1.123,-0.28,0.277,3.34282,0,nan,0.0,3,1,19
72567111,1600843942599530,340350467,1087564996,423380,395464,0.164,0.189071,0.622,0.888,0.59,0.99,97,3,0.785,-0.72,-0.313,0.083,3.45869,0,nan,0.0,3,1,19
73568046,1600843943599530,340350418,1087564940,422604,394689,0.173,0.195179,0.623,0.894,0.59,0.99,97,3,0.641,-0.481,-0.424,0.29,3.90778,0,nan,0.0,3,1,19
74569941,1600843944599529,340350386,1087564900,422458,394542,0.15,0.215227,0.621,0.896,0.59,0.99,97,3,0.588,-0.327,-0.489,0.358,4.06974,0,nan,0.0,3,1,19
75567101,1600843945599529,340350343,1087564847,422353,394438,0.154,0.229101,0.62,0.898,0.59,0.99,97,3,0.643,-0.224,-0.603,-0.258,4.12358,0,nan,0.0,3,1,19
76568927,1600843946599529,340350336,1087564768,422679,394764,0.169,0.218129,0.621,0.899,0.59,0.99,97,3,0.625,-0.148,-0.607,0.094,4.52028,0,nan,0.0,3,1,19
77571036,1600843947599528,340350310,1087564705,422687,394772,0.154,0.174705,0.619,0.9,0.59,0.99,97,3,0.751,-0.43,-0.615,-0.24,4.12584,0,nan,0.0,3,1,19
78566033,1600843948599528,340350280,1087564626,422734,394818,0.201,0.209125,0.622,0.904,0.59,0.99,97,3,0.627,-0.102,-0.619,0.685,4.47494,0,nan,0.0,3,1,19
79567937,1600843949599527,340350296,1087564586,422336,394420,0.149,0.297691,0.625,0.911,0.59,0.99,97,2,0.619,0.595,-0.173,-0.125,5.74259,0,nan,0.0,3,1,19
80573423,1600843950599527,340350346,1087564537,422717,394801,0.126,0.147528,0.625,0.914,0.59,0.99,97,3,0.911,0.436,-0.8,-0.021,5.31016,0,nan,0.0,3,1,19
81566932,1600843951599527,340350367,1087564458,422796,394881,0.155,0.25877,0.624,0.916,0.59,0.99,97,5,0.595,0.126,-0.582,-0.308,4.94477,0,nan,0.0,3,1,19
82566057,1600843952599526,340350368,1087564405,423043,395128,0.159,0.280319,0.622,0.918,0.59,0.99,97,5,0.568,0.055,-0.565,0.017,4.73874,0,nan,0.0,3,1,19
83571964,1600843953599526,340350371,1087564342,422841,394926,0.165,0.248659,0.622,0.921,0.59,0.99,97,3,0.581,-0.277,-0.511,-0.182,4.47422,0,nan,0.0,3,1,19
84569934,1600843954599525,340350375,1087564324,422878,394963,0.238,0.682243,0.621,0.923,0.59,0.99,98,3,0.223,0.132,-0.18,0.466,4.85378,0,nan,0.0,3,1,19
85568984,1600843955599525,340350396,1087564287,422159,394244,0.16,0.2137,0.621,0.923,0.59,0.99,98,3,0.683,0.007,-0.683,0.083,4.94473,0,nan,0.0,3,1,19
86571931,1600843956599525,340350421,1087564221,422786,394871,0.128,0.167324,0.622,0.925,0.59,0.99,98,2,0.828,0.679,-0.475,-0.27,5.51675,0,nan,0.0,3,1,19
87563072,1600843957599524,340350460,1087564174,422724,394808,0.119,0.319847,0.622,0.925,0.59,0.99,98,6,0.474,0.068,-0.47,-0.062,5.15961,0,nan,0.0,3,1,19
88572459,1600843958599524,340350450,1087564128,422773,394857,0.144,0.238944,0.622,0.924,0.59,0.99,98,7,0.542,-0.302,-0.449,0.068,4.21388,0,nan,0.0,3,1,19
89566932,1600843959599523,340350463,1087564069,422852,394936,0.149,0.237763,0.621,0.918,0.59,0.99,98,8,0.654,0.593,-0.276,-0.121,5.4558,0,nan,0.0,3,1,19
90564944,1600843960599523,340350512,1087564056,423123,395207,0.146,0.428835,0.622,0.917,0.59,0.99,98,3,0.328,0.282,-0.167,-0.217,5.9688,0,nan,0.0,3,1,19
91567018,1600843961599523,340350524,1087564020,422950,395035,0.227,0.575831,0.625,0.919,0.59,0.99,98,5,0.377,0.192,-0.324,0.345,4.97456,0,nan,0.0,3,1,19
92565248,1600843962599522,340350557,1087563994,422830,394914,0.115,0.61188,0.628,0.916,0.59,0.99,98,5,0.321,0.219,-0.235,-0.112,5.58173,0,nan,0.0,3,1,19
93566947,1600843963599522,340350558,1087563950,422892,394976,0.166,0.50669,0.631,0.914,0.59,0.99,98,5,0.379,0.053,-0.376,0.282,4.77943,0,nan,0.0,3,1,19
94565257,1600843964599521,340350601,1087563908,422485,394570,0.175,0.204592,0.636,0.913,0.59,0.99,104,3,0.877,0.799,-0.362,0.166,5.7755,0,nan,0.0,3,1,19
95565078,1600843965599521,340350643,1087563846,422900,394985,0.151,0.309807,0.642,0.916,0.59,0.99,104,5,0.72,0.425,-0.581,-0.609,5.25214,0,nan,0.0,3,1,19
96566965,1600843966599521,340350694,1087563806,423267,395352,0.191,0.402675,0.646,0.918,0.59,0.99,104,5,0.367,0.36,0.071,-0.384,6.07201,0,nan,0.0,3,1,19
97567959,1600843967599520,340350761,1087563830,423282,395367,0.246,0.198969,0.65,0.917,0.59,0.99,104,5,0.786,0.769,0.161,0.176,0.261369,0,nan,0.0,3,1,19
98567034,1600843968599520,340350813,1087563798,423036,395120,0.184,0.229802,0.65,0.915,0.59,0.99,104,6,0.809,0.607,-0.536,0.322,5.51455,0,nan,0.0,3,1,19
99565164,1600843969599519,340350882,1087563761,422859,394943,0.221,0.161165,0.652,0.912,0.59,0.99,104,6,1.042,1.039,-0.089,0.128,6.07916,0,nan,0.0,3,1,19
100566933,1600843970599519,340350975,1087563765,422833,394918,0.164,0.151388,0.655,0.916,0.59,0.99,104,6,0.897,0.889,0.12,-0.133,0.0826996,0,nan,0.0,3,1,19
101567118,1600843971599519,340351044,1087563784,422966,395050,0.179,0.231693,0.655,0.913,0.59,0.99,104,6,0.514,0.481,0.18,-0.281,0.291778,0,nan,0.0,3,1,19
102570043,1600843972599518,340351077,1087563822,423043,395128,0.168,0.289953,0.657,0.916,0.59,0.99,104,2,0.499,0.292,0.405,0.201,0.912383,0,nan,0.0,3,1,19
103566931,1600843973599518,340351091,1087563815,422923,395007,0.143,0.308012,0.657,0.92,0.59,0.99,104,3,0.503,0.214,-0.455,0.068,5.3188,0,nan,0.0,3,1,19
104565088,1600843974599517,340351092,1087563782,423141,395226,0.218,0.479532,0.656,0.924,0.59,0.99,104,3,0.16,-0.094,-0.13,-0.252,4.50256,0,nan,0.0,3,1,19
105568870,1600843975599517,340351061,1087563733,423298,395382,0.151,0.102292,0.656,0.932,0.59,0.99,104,2,1.354,-0.675,-1.174,0.166,4.16684,0,nan,0.0,3,1,19
106567953,1600843976599516,340350985,1087563623,422946,395030,0.203,0.1025,0.655,0.937,0.59,0.99,104,2,1.438,-1.001,-1.032,1.112,3.94114,0,nan,0.0,3,1,19
107568930,1600843977599516,340350893,1087563563,422200,394284,0.2,0.1316,0.654,0.935,0.59,0.99,104,2,1.084,-1.08,-0.093,-0.446,3.42147,0,nan,0.0,3,1,19
108568926,1600843978599516,340350814,1087563570,423317,395401,0.216,0.171237,0.652,0.93,0.59,0.99,104,3,0.943,-0.862,0.382,-1.095,2.87689,0,nan,0.0,3,1,19
109568972,1600843979599515,340350741,1087563617,423741,395825,0.128,0.129985,0.649,0.926,0.59,0.99,104,2,1.049,-0.861,0.6,0.048,2.58032,0,nan,0.0,3,1,19
110573966,1600843980599515,340350655,1087563671,423376,395460,0.143,0.174718,0.649,0.923,0.59,0.99,104,2,0.969,-0.943,0.222,0.317,2.82841,0,nan,0.0,3,1,19
111572931,1600843981599514,340350555,1087563676,422698,394782,0.183,0.182318,0.647,0.922,0.59,0.99,104,4,1.168,-1.153,0.188,0.778,3.07184,0,nan,0.0,3,1,19
112571076,1600843982599514,340350447,1087563632,422171,394255,0.162,0.0956926,0.649,0.922,0.59,0.99,97,5,1.304,-1.25,-0.37,0.232,3.45913,0,nan,0.0,3,1,19
113573958,1600843983599514,340350340,1087563603,422346,394430,0.196,0.0960006,0.648,0.921,0.59,0.99,97,6,1.494,-1.489,-0.125,-0.425,3.27411,0,nan,0.0,3,1,19
114575305,1600843984599513,340350204,1087563597,422690,394775,0.188,0.102374,0.651,0.92,0.59,0.99,97,3,1.571,-1.569,-0.086,-0.204,3.17714,0,nan,0.0,3,1,19
115572451,1600843985599513,340350056,1087563606,422511,394595,0.179,0.134759,0.653,0.92,0.59,0.99,97,4,1.466,-1.457,0.164,0.568,3.05128,0,nan,0.0,3,1,19
116571187,1600843986599512,340349916,1087563611,421719,393804,0.174,0.101602,0.656,0.919,0.59,0.99,97,6,1.509,-1.506,0.092,0.575,3.12174,0,nan,0.0,3,1,19
117570531,1600843987599512,340349785,1087563587,421710,393795,0.198,0.088739,0.658,0.92,0.59,0.99,97,2,1.549,-1.501,-0.386,-0.243,3.37617,0,nan,0.0,3,1,19
118574934,1600843988599512,340349655,1087563541,422133,394218,0.203,0.086949,0.661,0.919,0.57,0.97,97,2,1.52,-1.398,-0.597,0.011,3.51026,0,nan,0.0,3,1,20
119579930,1600843989599511,340349537,1087563493,422135,394220,0.19,0.135781,0.665,0.923,0.57,0.97,97,2,1.149,-1.12,-0.254,-0.084,3.42013,0,nan,0.0,3,1,20
120575932,1600843990599511,340349437,1087563495,421885,393969,0.161,0.141162,0.666,0.923,0.57,0.97,97,3,1.179,-1.135,0.318,-0.013,2.95432,0,nan,0.0,3,1,20
121570935,1600843991599510,340349337,1087563522,421812,393897,0.179,0.127193,0.666,0.921,0.57,0.97,97,2,1.146,-1.146,-0.043,-0.051,3.05853,0,nan,0.0,3,1,20
122571619,1600843992599510,340349238,1087563490,422088,394172,0.197,0.116086,0.666,0.92,0.57,0.97,97,4,1.157,-1.144,-0.177,-0.249,3.36416,0,nan,0.0,3,1,20
123570275,1600843993599510,340349132,1087563484,422338,394422,0.185,0.104437,0.664,0.918,0.57,0.97,97,3,1.413,-1.413,0.041,-0.063,3.13292,0,nan,0.0,3,1,20
124569979,1600843994599509,340349022,1087563502,421851,393936,0.179,0.178824,0.665,0.919,0.57,0.97,97,3,1.065,-0.992,0.388,0.917,2.91048,0,nan,0.0,3,1,20
125563112,1600843995599509,340348936,1087563516,421721,393805,0.196,0.12561,0.667,0.921,0.57,0.97,96,3,1.545,-1.317,0.808,-1.006,2.79078,0,nan,0.0,3,1,20
126570230,1600843996599508,340348834,1087563602,422726,394811,0.19,0.111921,0.669,0.921,0.57,0.97,97,2,1.324,-1.263,0.399,-0.534,2.70692,0,nan,0.0,3,1,20
127568935,1600843997599508,340348740,1087563603,422810,394894,0.21,0.190226,0.668,0.918,0.57,0.97,97,3,0.712,-0.712,-0.017,0.291,3.15523,0,nan,0.0,3,1,20
128571002,1600843998599507,340348707,1087563600,422179,394263,0.194,0.309245,0.67,0.919,0.57,0.97,96,3,0.514,-0.456,-0.237,0.157,3.48632,0,nan,0.0,3,1,20
129569274,1600843999599507,340348673,1087563541,422516,394601,0.197,0.287308,0.672,0.919,0.57,0.97,96,2,0.508,-0.204,-0.466,-0.433,4.17072,0,nan,0.0,3,1,20
130572100,1600844000599507,340348656,1087563498,422627,394712,0.188,0.3503,0.671,0.919,0.57,0.97,96,3,0.369,-0.218,-0.298,0.446,4.03303,0,nan,0.0,3,1,20
131567932,1600844001599506,340348607,1087563483,421878,393962,0.199,0.277092,0.671,0.918,0.57,0.97,96,2,0.467,-0.466,0.018,0.502,3.13332,0,nan,0.0,3,1,20
132567977,1600844002599506,340348566,1087563489,421545,393629,0.223,0.268242,0.673,0.917,0.57,0.97,96,3,0.112,-0.06,0.095,0.22,2.99735,0,nan,0.0,3,1,20
133578006,1600844003599505,340348543,1087563521,421396,393481,0.161,0.372739,0.674,0.922,0.62,1.11,96,7,0.547,-0.383,0.39,0.379,2.36649,0,nan,0.0,3,1,19
134574262,1600844004599505,340348534,1087563535,421325,393410,0.205,0.731504,0.673,0.925,0.57,0.97,96,10,0.205,0.186,-0.085,0.055,2.12551,0,nan,0.0,3,1,20
135575987,1600844005599505,340348570,1087563521,421869,393953,0.231,0.397381,0.675,0.932,0.57,0.97,112,10,0.361,0.315,0.176,-0.468,0.274868,0,nan,0.0,3,1,20
136580173,1600844006599504,340348599,1087563554,421807,393892,0.228,0.275429,0.68,0.935,0.57,0.97,111,4,0.527,0.331,0.41,0.473,0.860775,0,nan,0.0,3,1,20
137578934,1600844007599504,340348635,1087563569,421848,393933,0.199,0.440912,0.683,0.931,0.57,0.97,104,2,0.472,0.423,-0.209,-0.651,6.27156,0,nan,0.0,3,1,20
138574936,1600844008599503,340348651,1087563559,422883,394967,0.237,0.674386,0.687,0.933,0.57,0.97,104,3,0.168,0.168,-0.013,-0.838,6.14128,0,nan,0.0,3,1,20
139570933,1600844009599503,340348652,1087563555,423006,395091,0.186,0.50508,0.684,0.927,0.57,0.97,104,2,0.231,-0.227,0.046,0.404,1.83427,0,nan,0.0,3,1,20
140567739,1600844010599503,340348655,1087563566,422276,394360,0.274,0.626967,0.687,0.929,0.57,0.97,104,3,0.255,0.24,0.085,0.631,0.819138,0,nan,0.0,3,1,20
141571422,1600844011599502,340348661,1087563570,422563,394648,0.246,0.771824,0.693,0.935,0.57,0.97,104,3,0.28,0.173,-0.22,-0.913,0.133679,0,nan,0.0,3,1,20
142574934,1600844012599502,340348727,1087563561,423061,395146,0.186,0.148302,0.697,0.936,0.57,0.97,104,3,0.965,0.965,0.015,0.002,6.27433,0,nan,0.0,3,1,20
