timestamp,voltage5v_v,voltage3v3_v,v3v3_valid,usb_connected,brick_valid,usb_valid,servo_valid,periph_5v_oc,hipower_5v_oc
21870264,5.2207,3.28711,1,0,1,0,1,0,0
21880189,5.20781,3.28872,1,0,1,0,1,0,0
22370125,5.21426,3.28872,1,0,1,0,1,0,0
22870171,5.18042,3.29194,1,0,1,0,1,0,0
23370203,5.21426,3.29033,1,0,1,0,1,0,0
23870163,5.14658,3.29033,1,0,1,0,1,0,0
24370098,4.99351,3.29194,1,0,1,0,1,0,0
24870109,5.2207,3.29355,1,0,1,0,1,0,0
25370091,5.21587,3.28872,1,0,1,0,1,0,0
25871085,5.21587,3.29194,1,0,1,0,1,0,0
26370123,4.99351,3.29355,1,0,1,0,1,0,0
26870108,5.21265,3.29194,1,0,1,0,1,0,0
27370765,5.2062,3.28711,1,0,1,0,1,0,0
27870082,5.20298,3.28872,1,0,1,0,1,0,0
28370083,5.20459,3.29194,1,0,1,0,1,0,0
28870093,5.20298,3.29194,1,0,1,0,1,0,0
29370203,5.19976,3.28872,1,0,1,0,1,0,0
29870170,5.20137,3.29355,1,0,1,0,1,0,0
30370246,5.19331,3.29194,1,0,1,0,1,0,0
30870081,5.20942,3.28711,1,0,1,0,1,0,0
31370211,5.20298,3.29033,1,0,1,0,1,0,0
31870143,5.19331,3.29194,1,0,1,0,1,0,0
32370082,5.20298,3.29355,1,0,1,0,1,0,0
32870099,5.20298,3.28872,1,0,1,0,1,0,0
33370089,5.19814,3.28872,1,0,1,0,1,0,0
33870215,5.20459,3.29355,1,0,1,0,1,0,0
34370105,5.20459,3.29194,1,0,1,0,1,0,0
34870251,5.20298,3.28711,1,0,1,0,1,0,0
35370115,5.20137,3.29194,1,0,1,0,1,0,0
35870083,5.20781,3.29355,1,0,1,0,1,0,0
36370120,5.19976,3.28872,1,0,1,0,1,0,0
36870555,5.20137,3.28872,1,0,1,0,1,0,0
37370116,5.21104,3.29355,1,0,1,0,1,0,0
37870083,5.20137,3.29355,1,0,1,0,1,0,0
38370420,5.19814,3.28872,1,0,1,0,1,0,0
38870084,5.20137,3.29194,1,0,1,0,1,0,0
39370082,5.20298,3.29355,1,0,1,0,1,0,0
39870679,5.20459,3.28872,1,0,1,0,1,0,0
40370172,5.19492,3.29033,1,0,1,0,1,0,0
40870084,5.20298,3.29355,1,0,1,0,1,0,0
41370408,5.20298,3.29355,1,0,1,0,1,0,0
41870112,5.20781,3.29033,1,0,1,0,1,0,0
42370181,5.19976,3.28711,1,0,1,0,1,0,0
42870136,5.2062,3.29355,1,0,1,0,1,0,0
43370113,5.19814,3.28711,1,0,1,0,1,0,0
43870208,5.20137,3.28872,1,0,1,0,1,0,0
44370107,5.19492,3.29355,1,0,1,0,1,0,0
44870137,5.20942,3.29194,1,0,1,0,1,0,0
45370088,5.20137,3.28872,1,0,1,0,1,0,0
45870356,5.20137,3.28872,1,0,1,0,1,0,0
46370211,5.20137,3.29355,1,0,1,0,1,0,0
46870083,5.20781,3.29194,1,0,1,0,1,0,0
47370169,5.19814,3.28711,1,0,1,0,1,0,0
47870086,5.20298,3.28711,1,0,1,0,1,0,0
48370083,5.20137,3.29194,1,0,1,0,1,0,0
48870258,5.20459,3.29033,1,0,1,0,1,0,0
49370864,5.19814,3.28872,1,0,1,0,1,0,0
49870113,5.20298,3.29194,1,0,1,0,1,0,0
50370123,5.20137,3.29194,1,0,1,0,1,0,0
50870847,5.20298,3.28872,1,0,1,0,1,0,0
51370179,4.98706,3.28711,1,0,1,0,1,0,0
51870119,5.20459,3.29355,1,0,1,0,1,0,0
52370204,5.19976,3.28872,1,0,1,0,1,0,0
52870111,5.19976,3.28872,1,0,1,0,1,0,0
53370081,5.19814,3.29194,1,0,1,0,1,0,0
53870283,5.20137,3.29355,1,0,1,0,1,0,0
54370091,4.99189,3.28872,1,0,1,0,1,0,0
54870156,5.19814,3.28711,1,0,1,0,1,0,0
55370169,5.01606,3.29194,1,0,1,0,1,0,0
55870138,5.19976,3.29355,1,0,1,0,1,0,0
56370140,5.19331,3.28711,1,0,1,0,1,0,0
56870271,5.19653,3.28711,1,0,1,0,1,0,0
57370086,5.07085,3.29355,1,0,1,0,1,0,0
57870082,5.20137,3.28872,1,0,1,0,1,0,0
58370141,5.19814,3.28872,1,0,1,0,1,0,0
58870105,5.20942,3.29355,1,0,1,0,1,0,0
59370107,5.20137,3.29194,1,0,1,0,1,0,0
59870123,5.19976,3.28872,1,0,1,0,1,0,0
60370893,5.19814,3.29033,1,0,1,0,1,0,0
60870082,5.20781,3.29355,1,0,1,0,1,0,0
61370083,5.19653,3.28711,1,0,1,0,1,0,0
61870668,5.19814,3.28872,1,0,1,0,1,0,0
62370083,5.20137,3.29194,1,0,1,0,1,0,0
62870081,5.20298,3.29194,1,0,1,0,1,0,0
63370521,5.20298,3.28872,1,0,1,0,1,0,0
63870165,5.20459,3.29355,1,0,1,0,1,0,0
64370083,5.20298,3.29194,1,0,1,0,1,0,0
64870456,5.20298,3.29194,1,0,1,0,1,0,0
65370088,5.20298,3.28872,1,0,1,0,1,0,0
65870189,5.20298,3.29355,1,0,1,0,1,0,0
66370082,5.20137,3.29355,1,0,1,0,1,0,0
66870167,5.20137,3.29033,1,0,1,0,1,0,0
67370103,5.19653,3.28711,1,0,1,0,1,0,0
67870113,5.20459,3.29194,1,0,1,0,1,0,0
68370082,5.20137,3.29194,1,0,1,0,1,0,0
68870092,5.20459,3.29033,1,0,1,0,1,0,0
69370351,5.20137,3.29194,1,0,1,0,1,0,0
69870086,5.2062,3.29194,1,0,1,0,1,0,0
70370099,5.20137,3.28872,1,0,1,0,1,0,0
70870294,5.20137,3.28872,1,0,1,0,1,0,0
71370085,5.19653,3.29355,1,0,1,0,1,0,0
71870085,5.20459,3.29355,1,0,1,0,1,0,0
72370112,5.20781,3.29033,1,0,1,0,1,0,0
72870443,5.20137,3.28872,1,0,1,0,1,0,0
73370084,5.19653,3.29355,1,0,1,0,1,0,0
73870081,5.20781,3.29194,1,0,1,0,1,0,0
74370249,5.2062,3.28872,1,0,1,0,1,0,0
74870085,5.20137,3.29194,1,0,1,0,1,0,0
75370162,5.20459,3.29194,1,0,1,0,1,0,0
75870085,5.2062,3.28711,1,0,1,0,1,0,0
76370081,5.20459,3.29033,1,0,1,0,1,0,0
76870105,5.20459,3.29355,1,0,1,0,1,0,0
77370083,5.20459,3.29355,1,0,1,0,1,0,0
77870144,5.20298,3.28872,1,0,1,0,1,0,0
78370219,5.19492,3.28711,1,0,1,0,1,0,0
78870161,5.20459,3.29194,1,0,1,0,1,0,0
79370081,5.2062,3.29194,1,0,1,0,1,0,0
79870085,5.2062,3.29033,1,0,1,0,1,0,0
80370082,5.20298,3.28872,1,0,1,0,1,0,0
80870081,5.2062,3.29194,1,0,1,0,1,0,0
81370088,5.19976,3.28872,1,0,1,0,1,0,0
81870254,5.20137,3.28872,1,0,1,0,1,0,0
82370163,5.19976,3.29194,1,0,1,0,1,0,0
82870083,5.2062,3.29355,1,0,1,0,1,0,0
83370140,5.20137,3.28872,1,0,1,0,1,0,0
83870083,5.20298,3.28711,1,0,1,0,1,0,0
84370108,5.20459,3.29355,1,0,1,0,1,0,0
84870106,5.20298,3.29355,1,0,1,0,1,0,0
85371035,5.19814,3.28711,1,0,1,0,1,0,0
85870082,5.19976,3.28872,1,0,1,0,1,0,0
86370081,5.20942,3.29355,1,0,1,0,1,0,0
86870676,5.20298,3.29033,1,0,1,0,1,0,0
87370186,5.19814,3.28711,1,0,1,0,1,0,0
87870082,5.19976,3.29194,1,0,1,0,1,0,0
88370119,5.20298,3.29194,1,0,1,0,1,0,0
88870084,5.19976,3.28872,1,0,1,0,1,0,0
89370082,5.20781,3.28872,1,0,1,0,1,0,0
89870311,5.20137,3.29194,1,0,1,0,1,0,0
90370085,5.20298,3.29194,1,0,1,0,1,0,0
90870199,5.20298,3.28711,1,0,1,0,1,0,0
91370206,5.19814,3.28711,1,0,1,0,1,0,0
91870082,5.2062,3.29355,1,0,1,0,1,0,0
92370122,5.19976,3.28711,1,0,1,0,1,0,0
92870228,5.20137,3.29194,1,0,1,0,1,0,0
93370134,5.20298,3.29194,1,0,1,0,1,0,0
93870081,5.20459,3.29355,1,0,1,0,1,0,0
94370144,5.19814,3.29033,1,0,1,0,1,0,0
94870083,5.20137,3.28711,1,0,1,0,1,0,0
95370137,5.20137,3.29355,1,0,1,0,1,0,0
95870270,5.2062,3.29194,1,0,1,0,1,0,0
96370172,5.20298,3.28711,1,0,1,0,1,0,0
96870146,5.20298,3.28872,1,0,1,0,1,0,0
97370139,5.19814,3.29355,1,0,1,0,1,0,0
97870829,5.20137,3.29033,1,0,1,0,1,0,0
98370139,5.20137,3.28872,1,0,1,0,1,0,0
98870182,5.19814,3.29355,1,0,1,0,1,0,0
99370600,5.19814,3.29355,1,0,1,0,1,0,0
99870083,5.20459,3.29033,1,0,1,0,1,0,0
100370082,5.20298,3.28872,1,0,1,0,1,0,0
100870500,5.20137,3.29355,1,0,1,0,1,0,0
101370085,5.19814,3.29194,1,0,1,0,1,0,0
101870093,5.20942,3.28872,1,0,1,0,1,0,0
102370344,5.19653,3.28872,1,0,1,0,1,0,0
102870105,5.20298,3.29355,1,0,1,0,1,0,0
103370096,5.20459,3.29194,1,0,1,0,1,0,0
103870281,5.19976,3.29033,1,0,1,0,1,0,0
104370110,5.20298,3.29355,1,0,1,0,1,0,0
104870083,5.20781,3.29355,1,0,1,0,1,0,0
105370082,5.19976,3.28872,1,0,1,0,1,0,0
105870081,5.20298,3.28872,1,0,1,0,1,0,0
106370178,5.20137,3.29194,1,0,1,0,1,0,0
106870090,5.20137,3.29194,1,0,1,0,1,0,0
107370144,5.19653,3.29033,1,0,1,0,1,0,0
107870149,5.14658,3.28711,1,0,1,0,1,0,0
108370083,5.14175,3.29355,1,0,1,0,1,0,0
108870083,5.12402,3.29033,1,0,1,0,1,0,0
109370145,5.07085,3.28872,1,0,1,0,1,0,0
109870087,5.07729,3.29355,1,0,1,0,1,0,0
110370548,5.05312,3.29194,1,0,1,0,1,0,0
110870137,5.04668,3.28872,1,0,1,0,1,0,0
111370112,5.02895,3.28711,1,0,1,0,1,0,0
111870896,5.0064,3.29194,1,0,1,0,1,0,0
112370184,5.01929,3.29194,1,0,1,0,1,0,0
112870083,5.02895,3.28872,1,0,1,0,1,0,0
113370511,4.98867,3.28872,1,0,1,0,1,0,0
113870092,5.01606,3.29194,1,0,1,0,1,0,0
114370109,5.00156,3.29194,1,0,1,0,1,0,0
114870516,4.99673,3.28711,1,0,1,0,1,0,0
115370089,4.98223,3.29194,1,0,1,0,1,0,0
115870233,5.01445,3.29194,1,0,1,0,1,0,0
116370287,4.97417,3.28711,1,0,1,0,1,0,0
116870083,5.00962,3.29033,1,0,1,0,1,0,0
117370085,4.98223,3.29355,1,0,1,0,1,0,0
117870210,4.99995,3.29194,1,0,1,0,1,0,0
118370084,4.98062,3.28872,1,0,1,0,1,0,0
118870100,5.0064,3.29194,1,0,1,0,1,0,0
119370361,4.98223,3.29355,1,0,1,0,1,0,0
119870081,4.99995,3.29033,1,0,1,0,1,0,0
120370086,4.98867,3.28711,1,0,1,0,1,0,0
120870280,4.99834,3.29194,1,0,1,0,1,0,0
121370085,4.98384,3.29194,1,0,1,0,1,0,0
121870172,4.99512,3.28711,1,0,1,0,1,0,0
122370082,4.97739,3.28872,1,0,1,0,1,0,0
122870561,4.98867,3.29355,1,0,1,0,1,0,0
123370175,4.97739,3.29194,1,0,1,0,1,0,0
123870117,4.99028,3.28872,1,0,1,0,1,0,0
124370846,4.97417,3.28872,1,0,1,0,1,0,0
124870128,4.99512,3.29194,1,0,1,0,1,0,0
125370143,4.98223,3.28872,1,0,1,0,1,0,0
125870807,4.99189,3.28872,1,0,1,0,1,0,0
126370107,4.98545,3.29194,1,0,1,0,1,0,0
126870109,4.99834,3.29355,1,0,1,0,1,0,0
127370120,4.97739,3.29033,1,0,1,0,1,0,0
127870157,5.00317,3.28872,1,0,1,0,1,0,0
128370133,4.98223,3.29355,1,0,1,0,1,0,0
128870454,4.99189,3.29355,1,0,1,0,1,0,0
129370136,4.99189,3.29033,1,0,1,0,1,0,0
129870097,4.99673,3.29194,1,0,1,0,1,0,0
130370198,4.98223,3.29355,1,0,1,0,1,0,0
130870121,4.99512,3.29033,1,0,1,0,1,0,0
131370260,4.97417,3.28872,1,0,1,0,1,0,0
131870175,4.99512,3.29355,1,0,1,0,1,0,0
132370117,4.99028,3.29194,1,0,1,0,1,0,0
132870085,4.99351,3.28872,1,0,1,0,1,0,0
133370141,4.97417,3.28711,1,0,1,0,1,0,0
133870107,4.99512,3.29355,1,0,1,0,1,0,0
134370138,4.97739,3.29355,1,0,1,0,1,0,0
134870229,5.00479,3.28711,1,0,1,0,1,0,0
135370120,4.98062,3.29194,1,0,1,0,1,0,0
135870092,4.99512,3.29355,1,0,1,0,1,0,0
136370089,4.98706,3.28872,1,0,1,0,1,0,0
136870954,4.99028,3.28872,1,0,1,0,1,0,0
137370092,4.97417,3.29194,1,0,1,0,1,0,0
137870086,4.99834,3.29355,1,0,1,0,1,0,0
138370319,4.98384,3.28872,1,0,1,0,1,0,0
138870171,4.99512,3.28872,1,0,1,0,1,0,0
139370095,4.98223,3.29194,1,0,1,0,1,0,0
139870572,4.99351,3.29194,1,0,1,0,1,0,0
140370083,4.979,3.28711,1,0,1,0,1,0,0
140870083,4.99028,3.29194,1,0,1,0,1,0,0
141370085,4.98545,3.29194,1,0,1,0,1,0,0
141870089,4.99995,3.28872,1,0,1,0,1,0,0
142370156,4.979,3.29033,1,0,1,0,1,0,0
142870089,4.99189,3.29355,1,0,1,0,1,0,0
143370084,4.98062,3.29194,1,0,1,0,1,0,0
143870082,4.98867,3.29033,1,0,1,0,1,0,0
144370082,4.979,3.28872,1,0,1,0,1,0,0
144870155,4.99834,3.29194,1,0,1,0,1,0,0
145370132,4.97578,3.29194,1,0,1,0,1,0,0
145870186,4.99673,3.28711,1,0,1,0,1,0,0
146370088,4.97417,3.29355,1,0,1,0,1,0,0
146870082,4.99834,3.29355,1,0,1,0,1,0,0
147370083,4.98384,3.28872,1,0,1,0,1,0,0
147870081,5.19653,3.28872,1,0,1,0,1,0,0
148370098,4.97256,3.29194,1,0,1,0,1,0,0
148870124,4.99189,3.29194,1,0,1,0,1,0,0
149370536,4.97739,3.28872,1,0,1,0,1,0,0
149870116,4.99673,3.28872,1,0,1,0,1,0,0
150370082,4.979,3.29355,1,0,1,0,1,0,0
150870790,4.99834,3.29194,1,0,1,0,1,0,0
151370290,4.97739,3.28872,1,0,1,0,1,0,0
151870125,4.99351,3.28711,1,0,1,0,1,0,0
152370684,4.979,3.29194,1,0,1,0,1,0,0
152870088,4.99512,3.28872,1,0,1,0,1,0,0
153370090,4.96289,3.28872,1,0,1,0,1,0,0
153870600,4.97578,3.29355,1,0,1,0,1,0,0
154370090,4.95967,3.29194,1,0,1,0,1,0,0
154870235,5.19331,3.29033,1,0,1,0,1,0,0
155370377,4.95967,3.28872,1,0,1,0,1,0,0
