timestamp,accel_device_id,gyro_device_id,accel_clipping[0],accel_clipping[1],accel_clipping[2],accel_error_count,gyro_error_count,accel_vibration_metric,gyro_vibration_metric,gyro_coning_vibration,accel_rate_hz,gyro_rate_hz
21812786,3670026,3670026,0,0,0,0,0,0.000234281,8.88512e-06,1.68083e-10,806,806
21917128,3670026,3670026,0,0,0,0,0,0.000490536,3.8608e-05,3.02817e-09,806,806
22855708,3670026,3670026,0,0,0,0,0,0.00482283,0.00067665,3.71744e-07,806,806
23794336,3670026,3670026,0,0,0,0,0,0.0061604,0.000914002,5.40308e-07,806,806
24837180,3670026,3670026,0,0,0,0,0,0.0184112,0.00207883,1.27295e-06,806,806
25775771,3670026,3670026,0,0,0,0,0,0.0250997,0.00221314,9.81114e-07,806,806
26818755,3670026,3670026,0,0,0,0,0,0.0209096,0.0016415,5.57429e-07,806,806
27861555,3670026,3670026,0,0,0,0,0,0.0143046,0.00132817,3.87389e-07,806,806
28800166,3670026,3670026,0,0,0,0,0,0.0210278,0.00167665,1.00019e-06,806,806
29843138,3670026,3670026,0,0,0,0,0,0.033336,0.00197722,7.08021e-07,806,806
30781676,3670026,3670026,0,0,0,0,0,0.0316542,0.00181733,1.09035e-06,806,806
31824573,3670026,3670026,0,0,0,0,0,0.0265853,0.00184586,1.1285e-06,806,806
32867599,3670026,3670026,0,0,0,0,0,0.0359264,0.00229528,8.4207e-07,806,806
33806051,3670026,3670026,0,0,0,0,0,0.0326646,0.00196406,1.09551e-06,806,806
34849026,3670026,3670026,0,0,0,0,0,0.0352619,0.00233992,1.14765e-06,806,806
35787607,3670026,3670026,0,0,0,0,0,0.0203263,0.00147357,4.75076e-07,806,806
36830454,3670026,3670026,0,0,0,0,0,0.0345146,0.00212886,6.34435e-07,806,806
37873344,3670026,3670026,0,0,0,0,0,0.025667,0.00177913,1.14479e-06,806,806
38811967,3670026,3670026,0,0,0,0,0,0.0418756,0.00254187,9.19814e-07,806,806
39855010,3670026,3670026,0,0,0,0,0,0.024418,0.00176581,9.34083e-07,806,806
40793514,3670026,3670026,0,0,0,0,0,0.0322986,0.00228357,9.90379e-07,806,806
41836427,3670026,3670026,0,0,0,0,0,0.0341208,0.00239395,8.15889e-07,806,806
42774971,3670026,3670026,0,0,0,0,0,0.0298922,0.00158808,9.7876e-07,806,806
43817922,3670026,3670026,0,0,0,0,0,0.0373616,0.00197808,6.08433e-07,806,806
44860790,3670026,3670026,0,0,0,0,0,0.0256,0.00154571,8.76291e-07,806,806
45799707,3670026,3670026,0,0,0,0,0,0.0282335,0.00183957,7.44842e-07,806,806
46842341,3670026,3670026,0,0,0,0,0,0.0305556,0.0020592,9.03771e-07,806,806
47780911,3670026,3670026,0,0,0,0,0,0.0415909,0.0026642,1.04367e-06,806,806
48823809,3670026,3670026,0,0,0,0,0,0.0291259,0.00175802,6.61121e-07,806,806
49866731,3670026,3670026,0,0,0,0,0,0.030269,0.00171456,4.17416e-07,806,806
50805283,3670026,3670026,0,0,0,0,0,0.0369699,0.00200695,9.34325e-07,806,806
51848174,3670026,3670026,0,0,0,0,0,0.0289496,0.00198937,1.03257e-06,806,806
52786928,3670026,3670026,0,0,0,0,0,0.0275687,0.00162331,7.30199e-07,806,806
53829779,3670026,3670026,0,0,0,0,0,0.0331593,0.00183931,4.8547e-07,806,806
54872635,3670026,3670026,0,0,0,0,0,0.0242192,0.00166915,7.84239e-07,806,806
55811259,3670026,3670026,0,0,0,0,0,0.0344613,0.00169451,8.67334e-07,806,806
56854113,3670026,3670026,0,0,0,0,0,0.0342898,0.00207593,2.03864e-06,806,806
57792747,3670026,3670026,0,0,0,0,0,0.0332442,0.00196101,9.56067e-07,806,806
58835662,3670026,3670026,0,0,0,0,0,0.0320385,0.00211501,9.73228e-07,806,806
59774334,3670026,3670026,0,0,0,0,0,0.0296421,0.0019066,1.04372e-06,806,806
60817206,3670026,3670026,0,0,0,0,0,0.0316905,0.00225036,7.41419e-07,806,806
61860072,3670026,3670026,0,0,0,0,0,0.0315745,0.0020941,1.24679e-06,806,806
62798709,3670026,3670026,0,0,0,0,0,0.0303681,0.00181236,1.30266e-06,806,806
63841564,3670026,3670026,0,0,0,0,0,0.0274572,0.00157865,8.09821e-07,806,806
64780146,3670026,3670026,0,0,0,0,0,0.0329763,0.00227971,1.2614e-06,806,806
65823051,3670026,3670026,0,0,0,0,0,0.0243016,0.00170018,9.21878e-07,806,806
66866035,3670026,3670026,0,0,0,0,0,0.0310311,0.00201522,1.57633e-06,806,806
67804633,3670026,3670026,0,0,0,0,0,0.0295151,0.00199687,1.20152e-06,806,806
68847469,3670026,3670026,0,0,0,0,0,0.0326716,0.00219564,1.03438e-06,806,806
69786086,3670026,3670026,0,0,0,0,0,0.0272204,0.00185644,9.01928e-07,806,806
70828995,3670026,3670026,0,0,0,0,0,0.0282757,0.00195123,1.04869e-06,806,806
71872043,3670026,3670026,0,0,0,0,0,0.0276656,0.00166843,6.36091e-07,806,806
72810555,3670026,3670026,0,0,0,0,0,0.0239361,0.00170798,1.40734e-06,806,806
