timestamp,rollspeed_integ,pitchspeed_integ,yawspeed_integ,additional_integ1
21874776,0.0,0.0,0.0,0.0
21876022,0.0,0.0,0.0,0.0
22075934,0.0,0.0,0.0,0.0
22274552,0.0,0.0,0.0,0.0
22478182,0.0,0.0,0.0,0.0
22676806,0.0,0.0,0.0,0.0
22876693,0.0,0.0,0.0,0.0
23076575,0.0,0.0,0.0,0.0
23276469,0.0,0.0,0.0,0.0
23475148,0.0,0.0,0.0,0.0
23675012,0.0,0.0,0.0,0.0
23877374,0.0,0.0,0.0,0.0
24077262,0.0,0.0,0.0,0.0
24277340,0.000231561,1.54444e-05,-0.000134889,0.0
24475794,0.00107472,-3.32241e-05,-0.000379548,0.0
24675678,0.00191599,0.000114747,-0.00078249,0.0
24875564,0.00278495,3.48612e-05,-0.00126072,0.0
25074408,0.0034548,0.000163931,-0.00180547,0.0
25277822,0.00388222,0.000240301,-0.0023719,0.0
25477718,0.00466377,6.46399e-05,-0.00288901,0.0
25676384,0.00555869,7.14969e-05,-0.00332672,0.0
25876371,0.00680254,-0.000304229,-0.00371802,0.0
26076139,0.00819195,-0.000387471,-0.00397536,0.0
26274781,0.00975244,-0.000632597,-0.00416006,0.0
26474670,0.0113524,-0.000862168,-0.00435766,0.0
26674689,0.0129424,-0.00111246,-0.00470134,0.0
26876937,0.0143723,-0.00138969,-0.00511239,0.0
27076820,0.0154002,-0.00111857,-0.0054663,0.0
27276708,0.0146605,-0.00146943,-0.00614174,0.0
27475399,0.0124409,-0.0016857,-0.00767115,0.0
27675254,0.0122166,-0.00217606,-0.00975889,0.0
27875139,0.00976935,-0.00265681,-0.0118409,0.0
28077518,0.0049956,-0.00438972,-0.0146714,0.0
28277409,-0.000381312,-0.00741201,-0.0169107,0.0
28477281,-0.00625914,-0.0124157,-0.0181152,0.0
28675926,-0.0104627,-0.0165067,-0.0186606,0.0
28875813,-0.0131141,-0.0191144,-0.0187443,0.0
29075701,-0.015087,-0.0180166,-0.0182574,0.0
29274344,-0.0168437,-0.0175807,-0.0186055,0.0
29477958,-0.0189668,-0.0185758,-0.0192028,0.0
