timestamp,timestamp_sample,device_id,error_count,pressure,temperature
21865504,21865495,3997730,0,970.86,27.11
21875541,21875532,3997730,0,970.92,27.11
22871044,22871035,3997730,0,970.89,27.13
23876593,23876584,3997730,0,970.91,27.14
24861721,24861713,3997730,0,970.89,27.16
25867226,25867183,3997730,0,970.95,27.17
26872304,26872296,3997730,0,970.91,27.18
27867588,27867580,3997730,0,970.87,27.2
28872950,28872941,3997730,0,970.87,27.21
29868369,29868360,3997730,0,970.84,27.22
30873883,30873875,3997730,0,970.73,27.23
31858944,31858903,3997730,0,970.7,27.25
32864320,32864312,3997730,0,970.7,27.25
33869739,33869698,3997730,0,970.75,27.27
34874835,34874827,3997730,0,970.65,27.27
35870310,35870301,3997730,0,970.68,27.28
36875749,36875739,3997730,0,970.72,27.29
37870978,37870970,3997730,0,970.73,27.31
38856455,38856447,3997730,0,970.69,27.31
39861729,39861720,3997730,0,970.75,27.32
40866813,40866804,3997730,0,970.74,27.33
41871914,41871864,3997730,0,970.71,27.34
42867697,42867659,3997730,0,970.73,27.35
43873073,43873065,3997730,0,970.72,27.36
44868749,44868741,3997730,0,970.75,27.37
45874267,45874258,3997730,0,970.76,27.38
46859387,46859378,3997730,0,970.7,27.38
47864881,47864872,3997730,0,970.71,27.39
48870200,48870192,3997730,0,970.78,27.4
49875486,49875478,3997730,0,970.77,27.41
50870600,50870592,3997730,0,970.69,27.41
51876149,51876140,3997730,0,970.73,27.43
52871544,52871535,3997730,0,970.77,27.43
53877149,53877141,3997730,0,970.73,27.44
54862363,54862355,3997730,0,970.75,27.45
55867819,55867810,3997730,0,970.75,27.45
56873089,56873080,3997730,0,970.67,27.46
57868107,57868095,3997730,0,970.63,27.47
58873349,58873338,3997730,0,970.67,27.48
59868840,59868831,3997730,0,970.73,27.49
60874319,60874311,3997730,0,970.64,27.49
61859611,61859603,3997730,0,970.72,27.5
62865111,62865102,3997730,0,970.7,27.5
63870663,63870655,3997730,0,970.72,27.52
64875884,64875875,3997730,0,970.62,27.52
65871046,65871037,3997730,0,970.67,27.53
