timestamp,gps_hvel[0],gps_hvel[1],gps_vvel,gps_hpos[0],gps_hpos[1],gps_vpos,ev_hvel[0],ev_hvel[1],ev_vvel,ev_hpos[0],ev_hpos[1],ev_vpos,fake_hvel[0],fake_hvel[1],fake_vvel,fake_hpos[0],fake_hpos[1],fake_vpos,rng_vpos,baro_vpos,aux_hvel[0],aux_hvel[1],aux_vvel,flow[0],flow[1],heading,mag_field[0],mag_field[1],mag_field[2],drag[0],drag[1],airspeed,beta,hagl
21867082,0.0,0.0,0.0,-0.00429556,-0.00291721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,-0.0484009,0.0,0.0,nan,0.0,0.0,0.0224968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21877015,0.0,0.0,0.0,-0.00429556,-0.00291721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,-0.0484009,0.0,0.0,nan,0.0,0.0,0.0226176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22075676,0.0,0.0,0.0,-0.00336073,0.00141378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.198181,0.0,0.0,nan,0.0,0.0,0.0165997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22269339,0.0,0.0,0.0,-0.00279756,0.00521976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.240356,0.0,0.0,nan,0.0,0.0,-0.0455427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22477923,0.0,0.0,0.0,-0.00246725,0.00804165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.225372,0.0,0.0,nan,0.0,0.0,-0.0261713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22671630,0.0,0.0,0.0,-0.00238604,0.010712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.149414,0.0,0.0,nan,0.0,0.0,-0.00617361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22870244,0.0,0.0,0.0,-0.00234117,0.0125926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.266449,0.0,0.0,nan,0.0,0.0,-0.0196065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23068927,0.0,0.0,0.0,-0.00246853,0.0146192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.18338,0.0,0.0,nan,0.0,0.0,-0.0208766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23272501,0.0,0.0,0.0,-0.00263788,0.0162658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.231537,0.0,0.0,nan,0.0,0.0,0.00497317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23471150,0.0,0.0,0.0,-0.00284573,0.0173735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.125916,0.0,0.0,nan,0.0,0.0,-0.0111874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
