timestamp,saturation_status
21863969,1533
21886400,1533
22876987,1533
23867663,1533
24870907,1
25876669,1
26877199,1
27872902,1
28873209,1
29856944,1
30863093,1
31860793,1
32864611,1
33869333,1
34872671,1
35870763,1
36873915,1
37877096,1
38858158,1
39858643,1
40861713,1
41864718,1
42871223,1
43870390,1
44874428,1
45856461,1
46861006,1
47861795,1
48867250,1
49873569,1
50873588,1
51874320,1
52857747,1
53858358,1
54859201,1
55862107,1
56855605,1
57861005,1
58859155,1
59860144,1
60858455,1
61858788,1
62865179,1
63865105,1
64868500,1
65876738,1
66862926,1
67865639,1
68864227,1
69862754,1
70862675,1
71864054,1
72857274,1
73855878,1
74875240,1
75876590,1
76855068,1
77874771,1
78858155,1
79859065,1
80862848,1
81860968,1
82874090,1
83854240,1
84857327,1
85858263,1
86858853,1
87859887,1
88860116,1
89862011,1
90859259,1
91862859,1
92865692,1
93858831,1
94859283,1
95860893,1
96863837,1
97862601,1
98862026,1
99863486,1
100863503,1
101856855,1
102875017,1
103877936,1
104859491,1
105859462,1
106872980,1
107876009,1
108858878,1
109862466,1
110863612,1
111868815,1
112862041,1
113862883,1
114865996,1
115859322,1
116859690,1
117861145,1
118859344,1
119861845,1
120860376,1
121863959,1
122861747,1
123865484,1
124863102,1
125858691,1
126861756,1
127863379,1
128858401,1
129854640,1
130857343,1
131858040,1
132856224,1
133862479,1
134862641,1
135863836,1
136862077,1
137859719,1
138863623,1
139861744,1
140859333,1
141859814,1
142858187,1
143859014,1
144862646,1
145857839,1
146860831,1
147862338,1
148857297,1
149860612,1
150863489,1
151864638,1
152858034,1
153858527,1
154861536,1
155874684,1
156858065,1
157869185,1
158854453,1
159857597,1
160859097,1
161874004,1
162857016,1
163862947,1
164863641,1
165861826,1
166867793,1
167868366,1
168874186,1
169877383,1
170861274,1
171861095,1
172866843,1
173857564,1
174863420,1
175862218,1
176857238,1
177860569,1
178858814,1
179861844,1
180857799,1
181861753,1
182874662,1
183873653,1
184877958,1
185856166,1
186862153,1
187865755,1
188863828,1
189857334,1
190857260,1
191858302,1
192858616,1
193856940,1
194874120,1
195873217,1
196874846,1
197872783,1
198873026,1
199856137,1
200859549,1
201860429,1
202866511,1
203859003,1
204857219,1
205878053,1
206862016,1
207860115,1
208860432,1
209866076,1
210859806,1
211862997,1
212866312,1
213864225,1
214867043,1
215870303,1
216874210,1
217856831,1
218862253,1
219865278,1
220871321,1
221874979,1
222877754,1
223861049,1
224866515,1
225867402,1
226858035,1
227861236,1
228857120,1
229857738,1
230864363,1
231859157,1
232862362,1
233858332,1
234862218,1
235866983,1
236867955,1
237868392,1
238871807,1
239868044,1
240865794,1
241866342,1
242869593,1
243867683,1
244864436,1
245866878,1
246877650,1
247865602,1
248863924,1
249864773,1
250863551,1
251858717,1
252876658,1
253859959,1
254861625,1
255859487,1
256859604,1
257877496,1
258859403,1
259862011,1
260867488,1
261868775,1
262864010,1
263869866,1
264870312,1
265866256,1
266869459,1
267868459,1
268866083,1
269869318,1
270867456,1
271868112,1
272864497,1
273859435,1
274860449,1
275860869,1
276859176,1
277862271,1
278863811,1
279868669,1
280867094,1
281865115,1
282866096,1
283864891,1
284863098,1
285863218,1
286861272,1
287862637,1
288857741,1
289858748,1
290862426,1
291877286,1
292866196,1
293857198,1
294872052,1
295875205,1
296853816,1
297870304,1
298874876,1
299875833,1
300854974,1
301874570,1
302855730,1
303875937,1
304872518,1
305875125,1
306875607,1
307853984,1
308872166,1
309875512,1
310856786,1
311872340,1
312873227,1
313870536,1
314870877,1
315873706,1
316858004,1
317856523,1
318854699,1
319857653,1
320859035,1
321863411,1
322872880,1
323875483,1
324868708,1
325872074,1
326872706,1
327873324,1
328871556,1
329873048,1
330872993,1
331856309,1
332859498,1
333862694,1
334859264,1
335856956,1
336874506,1357
337870615,1533
338853895,1
