timestamp,main_state
21800964,0
22307988,0
22816264,0
23325043,0
23833306,0
24340117,0
24847602,0
25355025,0
25864171,0
26372786,0
26879985,0
27389300,0
27896062,0
28403282,0
28912000,0
29419109,0
29926985,0
30435082,0
30942053,0
31449148,0
31955986,0
32463005,0
32972831,0
33480146,0
33988019,0
34497079,0
35006189,0
35514229,0
36020270,0
36528988,0
37036184,0
37546443,0
38053143,0
38561175,0
39069233,0
39577546,0
40085049,0
40593208,0
41100255,0
41607065,0
42114051,0
42624079,0
43126014,0
43625992,0
44127112,0
44637144,0
45145230,0
45652264,0
46159985,0
46670156,0
47176987,0
47684000,0
48190985,0
48698107,0
49204985,0
49714155,0
50221003,0
50728047,0
51236422,0
51743020,0
52250131,0
52759019,0
53268268,0
53777084,0
54287120,0
54795019,0
55303986,0
55812052,0
56319163,0
56826143,0
57335041,0
57844042,0
58352984,0
58859986,0
59368035,0
59874987,0
60381984,0
60891143,0
61400235,0
61908024,0
62416005,0
62923858,0
63431013,0
63940211,0
64450217,0
64956988,0
65464005,0
65973283,0
66480124,0
66985998,0
67495012,0
68002316,0
68510548,0
69018241,0
69527095,0
70036144,0
70543011,0
71052050,0
71560985,0
72061620,0
72569024,0
73078119,0
73122244,0
73631670,0
74136984,0
74645148,0
75152103,0
75660219,0
76169091,0
76679012,0
77187347,0
77694989,0
78203025,0
78710130,0
79217602,0
79726061,0
80234168,0
80740984,0
81249084,0
81757130,0
82265047,0
82774241,0
83282078,0
83789019,0
84296189,0
84805095,0
85312138,0
85818986,0
86327053,0
86834260,0
87343112,0
87850993,0
88359041,0
88866022,0
89376020,0
89883985,0
90394107,0
90901021,0
91411050,0
91919048,0
92419121,0
92925986,0
93433012,0
93941016,0
94449984,0
94956986,0
95465985,0
95975083,0
96480991,0
96987987,0
97495115,0
98004491,0
98512173,0
99021048,0
99529749,0
100035988,0
100546318,0
101055115,0
101562993,0
102071039,0
102580003,0
103088982,0
103598132,0
104104987,0
104613183,0
105122139,0
105632027,0
106139448,0
106646053,0
107154174,0
107662039,0
108171539,0
108677986,0
109184134,0
109691986,0
110198047,0
110707111,0
111213149,0
111719986,0
112227987,0
112736022,0
113244303,0
113753068,0
114263131,0
114769057,0
115278300,0
115788005,0
116296430,0
116803050,0
117314347,0
117820988,0
118329066,0
118835152,0
119342988,0
119852379,0
120358985,0
120867083,0
121373989,0
121881078,0
122390183,0
122898023,0
123408267,0
123916031,0
124425054,0
124931984,0
125442081,0
125948157,0
126458063,0
126966108,0
127474689,0
127982019,0
128490128,0
128996990,0
129504175,0
130010988,0
130518036,0
131026150,0
131533990,0
132043734,0
132550671,0
133058120,0
133567985,0
134076997,0
134586019,0
135093984,0
135600986,0
136109013,0
136618178,0
137125988,0
137635198,0
138143252,0
138652071,0
139160876,0
139669113,0
140178845,0
140686131,0
141194099,0
141701987,0
142209564,0
142718065,0
143225985,0
143734373,0
144244020,0
144752299,0
145260443,0
145768038,0
146276814,0
146783731,0
147290985,0
147798010,0
148306099,0
148815007,0
149322121,0
149829025,0
150339405,0
150846986,0
151354126,0
151861066,0
152371401,0
152504370,0
153011175,0
153521003,0
154029058,0
154537236,0
155046091,0
155557062,0
156064998,0
156573030,0
157079170,0
157586009,0
158086554,0
158590979,0
159091027,0
159592820,0
160102150,0
160604351,0
161105985,0
161615083,0
162122986,0
162632011,0
163139196,0
163646039,0
164155480,0
164662986,0
165170996,0
165678131,0
166186984,0
166695189,0
167201985,0
167710016,0
168217494,0
168725221,0
169231034,0
169741162,0
170249068,0
170756985,0
171257122,0
171767169,0
172268110,0
172770289,0
173274572,0
173782001,0
174289986,0
174798321,0
175307014,0
175816010,0
176323038,0
176832421,0
177337997,0
177845983,0
178353029,0
178863130,0
179371045,0
