timestamp,rollspeed_integ,pitchspeed_integ,yawspeed_integ,additional_integ1
16968798,0.0,0.0,0.0,0.0
16971345,0.0,0.0,0.0,0.0
17171615,0.0,0.0,0.0,0.0
17369311,-0.00296227,-0.00469255,1.78524e-05,0.0
17569559,-0.00373877,-0.00631061,5.07187e-05,0.0
17769817,-0.00443701,-0.0104849,9.97193e-05,0.0
17972631,-0.00551534,-0.0121254,6.43951e-05,0.0
18170344,-0.00550541,-0.0166288,9.72346e-05,0.0
18370597,-0.0048662,-0.0227256,0.0001247,0.0
18570845,-0.00561327,-0.0271408,-4.34673e-05,0.0
18771125,-0.00666317,-0.0292403,0.00021799,0.0
18968903,-0.00703385,-0.0333219,0.000236024,0.0
19169162,-0.007576,-0.0347329,0.000361338,0.0
19371882,-0.00718136,-0.0385494,0.000508389,0.0
19572152,-0.00707614,-0.0419446,0.000633215,0.0
19769935,-0.0067091,-0.0447839,0.000737857,0.0
19970196,-0.00739402,-0.0436374,0.00081704,0.0
20170445,-0.00841461,-0.0437135,0.00090936,0.0
20368153,-0.00902789,-0.0430601,0.000918698,0.0
20568410,-0.0103003,-0.0479342,0.00114886,0.0
20768664,-0.0056235,-0.0445848,0.00160489,0.0
20968925,-0.00454666,-0.0396702,0.00173272,0.0
21171738,-0.00803299,-0.0467847,0.00184759,0.0
21369453,-0.00810914,-0.0466952,0.00192496,0.0
21569709,-0.00719395,-0.0513026,0.00204773,0.0
21769953,-0.00837216,-0.0530318,0.00211989,0.0
21970219,-0.00814339,-0.0553918,0.00222089,0.0
22173049,-0.00816773,-0.0607263,0.00248272,0.0
22370750,-0.00944679,-0.0578505,0.0026451,0.0
22570988,-0.00998562,-0.0542789,0.00276772,0.0
22771242,-0.00998562,-0.0559296,0.00276772,0.0
22969056,-0.00998562,-0.0570241,0.00276772,0.0
23169321,-0.0106707,-0.0551946,0.00280906,0.0
23369553,-0.0105336,-0.0598368,0.00290306,0.0
23572282,-0.00595421,-0.0599372,0.0020339,0.0
23772543,-0.00892061,-0.0500205,0.000248694,0.0
23970337,-0.00751173,-0.0461592,-0.0011809,0.0
24170597,-0.00396136,-0.0389462,-0.0048473,0.0
24370843,-0.0111177,-0.0323093,-0.00839975,0.0
24568549,-0.00627516,-0.0261266,-0.0135759,0.0
24768807,-0.00505573,-0.0189294,-0.0153506,0.0
24971619,-0.00737254,-0.00974377,-0.0140782,0.0
25171872,-0.00718681,-0.0019888,-0.0107614,0.0
25372139,0.00415384,0.00463672,-0.0119687,0.0
25569836,-0.0029174,0.0119459,-0.0140364,0.0
25770103,-0.00842712,0.0191282,-0.0144987,0.0
25970360,-0.00401593,0.0224627,-0.0145102,0.0
26168156,-0.0184526,0.0237531,-0.0140853,0.0
26370867,-0.000570391,0.018904,-0.0129463,0.0
26571130,-0.00422429,0.0210202,-0.0112334,0.0
26771382,-0.00144823,0.0203652,-0.00955861,0.0
26971644,-0.00352174,0.0192606,-0.00770513,0.0
27169440,-0.0138046,0.016586,-0.0053136,0.0
27369697,0.00297314,0.0162836,-0.00388261,0.0
27569982,-0.00148396,0.0176347,-0.00468625,0.0
27772703,-0.00491036,0.0189166,-0.00627088,0.0
27970470,-0.00380391,0.0140021,-0.00741055,0.0
28170733,-0.0150262,0.013974,-0.0107897,0.0
28370986,-0.00351054,0.0139057,-0.0130658,0.0
28568695,-0.00638862,0.00922736,-0.0134903,0.0
28768973,0.000684193,0.0175718,-0.0121729,0.0
28969208,-0.000203428,0.0136584,-0.00965461,0.0
29169469,0.00275479,0.0148698,-0.00798159,0.0
29372288,0.0084489,0.0148872,-0.00620085,0.0
29569982,0.00418084,0.0114516,-0.00547916,0.0
29770258,0.00321431,0.00821102,-0.00514135,0.0
29970500,-0.000997731,0.00840507,-0.00452803,0.0
30168302,0.00206516,0.00440087,-0.00460641,0.0
30368561,0.000830146,0.00565316,-0.00357854,0.0
30571282,0.00145693,0.0055856,-0.00185761,0.0
30771528,0.00538875,0.00380109,-4.51988e-05,0.0
30971789,0.00693942,0.0044368,0.00158368,0.0
31169584,0.00767102,0.00272696,0.00303043,0.0
31369851,0.00624247,0.00497036,0.00457903,0.0
31570103,0.00225491,0.00456171,0.00502075,0.0
31767805,-0.00376706,0.00612668,0.00509706,0.0
31973084,0.000323108,0.00602652,0.00448027,0.0
32170868,0.00136049,0.00413569,0.00265753,0.0
32371135,-0.000301344,0.00622064,0.00266808,0.0
32571395,0.000338322,0.00767281,0.00214401,0.0
32769107,-0.00417981,0.00598681,0.00147395,0.0
32969356,0.000594778,0.00607134,0.000949867,0.0
33169612,-0.0011575,0.00549988,-0.000170536,0.0
33372413,0.00985199,0.00888998,-0.00221306,0.0
33572679,0.0129214,0.0172907,-0.00439372,0.0
33770397,0.0209163,0.0187616,-0.00653395,0.0
33970638,0.00925352,0.0138951,-0.00662359,0.0
34170895,0.013453,0.0188951,-0.0053511,0.0
34368695,-0.000501713,0.0184915,-0.00391777,0.0
34568952,0.00598093,0.00694983,-0.00337308,0.0
34771667,0.00844094,0.00100704,-0.00287487,0.0
34971924,0.00685703,-0.00745092,-0.00257023,0.0
35172187,0.00542696,-0.0114113,-0.0018711,0.0
35369984,0.00180117,-0.0114113,-0.00146873,0.0
35570247,0.00139908,-0.0145958,-0.00146873,0.0
35770499,-0.000337299,-0.0178906,-0.000946919,0.0
35968204,-0.000337299,-0.0173783,-0.000946919,0.0
36168467,-0.000292952,-0.0188115,-0.000946919,0.0
36368720,0.000571981,-0.0240006,-0.000638486,0.0
36571529,-7.9596e-05,-0.0276737,-0.000129405,0.0
36771786,-0.00905239,-0.0331337,0.000960924,0.0
36969490,-0.0085606,-0.0339983,0.000960924,0.0
37169747,-0.00685808,-0.0396106,0.00167824,0.0
37370021,-0.00651859,-0.0444124,0.00220759,0.0
37572818,-0.00651859,-0.0469612,0.00220759,0.0
37770518,-0.00874007,-0.0493649,0.00296886,0.0
37970780,-0.00761143,-0.0444158,0.00383199,0.0
38171037,-0.00895907,-0.0392447,0.00468122,0.0
38368831,-0.0102172,-0.0392188,0.00499465,0.0
38569097,-0.00991676,-0.044718,0.00509609,0.0
38769352,-0.00995544,-0.0497492,0.00540447,0.0
38969610,-0.0107414,-0.0520963,0.00595894,0.0
39172333,-0.0131753,-0.0551031,0.00675364,0.0
39370125,-0.0122706,-0.0499073,0.00741587,0.0
39570387,-0.0121158,-0.0482956,0.00800247,0.0
39770633,-0.012427,-0.0456436,0.00812499,0.0
39968365,-0.012398,-0.0494581,0.00845159,0.0
40168600,-0.0110398,-0.0529389,0.00884857,0.0
40371414,-0.011602,-0.0510353,0.0096245,0.0
40571682,-0.00945953,-0.0517521,0.0100576,0.0
40771918,-0.00739252,-0.0531018,0.0104313,0.0
40969634,-0.00758696,-0.051625,0.0105311,0.0
41169881,-0.00653444,-0.0524309,0.0108847,0.0
41370144,-0.00382519,-0.0591216,0.0111854,0.0
41567939,-0.00328872,-0.0591113,0.0115142,0.0
41770653,-0.0026616,-0.0544669,0.0117464,0.0
41970914,-0.0029711,-0.0543715,0.0117464,0.0
42171182,-0.0029711,-0.0528235,0.0117464,0.0
42371432,-0.00251212,-0.0540329,0.0118497,0.0
42569240,-0.000272528,-0.0551859,0.0119679,0.0
42769481,0.00164849,-0.0541554,0.0120286,0.0
42969738,0.00153285,-0.0536732,0.0118014,0.0
43172466,0.0006647,-0.0598845,0.0111584,0.0
43372727,-0.0015631,-0.0654583,0.0109746,0.0
43570513,-0.00133973,-0.0671183,0.0110613,0.0
43770771,5.27308e-05,-0.0643334,0.0111701,0.0
43971040,-0.000540701,-0.0632564,0.0112063,0.0
44168730,0.000764017,-0.0670837,0.0110761,0.0
44368988,0.000129013,-0.0681584,0.0109956,0.0
44569247,-0.000795037,-0.0658252,0.0107819,0.0
44772060,-0.000441263,-0.065696,0.0108002,0.0
44969763,0.000485307,-0.068815,0.0107195,0.0
45170021,-0.00086919,-0.0645686,0.0106099,0.0
45370293,-0.00182127,-0.0598487,0.010579,0.0
45570541,-0.00156302,-0.0590583,0.010567,0.0
45768336,-0.00349949,-0.0567775,0.0104973,0.0
45971058,-0.0044805,-0.0564704,0.0103431,0.0
46171306,-0.00459642,-0.0539882,0.0102665,0.0
46371556,-0.00845035,-0.0547417,0.00995795,0.0
46569357,-0.00846469,-0.0577317,0.00997563,0.0
46769618,-0.00806665,-0.0592647,0.00982503,0.0
46969871,-0.00703474,-0.0570062,0.00974362,0.0
47170131,-0.00800743,-0.0617942,0.00972502,0.0
47372842,-0.00872094,-0.0689137,0.00959911,0.0
47570635,-0.00829266,-0.0713452,0.00969278,0.0
47770896,-0.008403,-0.0728819,0.00962852,0.0
47971152,-0.0096414,-0.0647441,0.00959308,0.0
48168857,-0.0104606,-0.0705511,0.00964328,0.0
48369122,-0.0092252,-0.0742451,0.00965522,0.0
48569369,-0.00961471,-0.072843,0.00967957,0.0
48769633,-0.0116225,-0.0687336,0.00948384,0.0
48972432,-0.0088144,-0.0609238,0.00785322,0.0
49170139,-0.00808901,-0.0575943,0.0059263,0.0
49370403,-0.00775086,-0.0500605,0.00177766,0.0
49570654,-0.00536036,-0.0427783,-0.00250901,0.0
49768460,-0.00307442,-0.0364104,-0.00541201,0.0
49968706,-0.00364299,-0.0305009,-0.00737245,0.0
50171424,-0.00429598,-0.0280707,-0.00858642,0.0
50371675,-0.00231252,-0.0300027,-0.00858642,0.0
50571938,-0.00318861,-0.035901,-0.00858642,0.0
50769741,-0.00516191,-0.0360054,-0.00858642,0.0
50969993,-0.0063953,-0.0406276,-0.00923279,0.0
51170246,-0.00616785,-0.0496769,-0.0104903,0.0
51367953,-0.00626696,-0.055558,-0.0118232,0.0
51570758,-0.00604292,-0.0567639,-0.0120872,0.0
51768461,-0.00803716,-0.0587217,-0.013002,0.0
51971291,-0.00896525,-0.0552576,-0.013002,0.0
52171536,-0.00934036,-0.0545686,-0.0133507,0.0
52369236,-0.00909738,-0.0585186,-0.0133507,0.0
52569484,-0.0132977,-0.0623445,-0.0139714,0.0
52769739,-0.01556,-0.0638079,-0.0150727,0.0
52972565,-0.0153029,-0.0628831,-0.0154015,0.0
53170253,-0.0186047,-0.0631209,-0.0157084,0.0
53370507,-0.0175815,-0.0701598,-0.0160617,0.0
53570763,-0.0169483,-0.0687086,-0.0163416,0.0
53771041,-0.0166275,-0.0650095,-0.0163416,0.0
53968819,-0.017454,-0.0637331,-0.0168015,0.0
54169096,-0.0198637,-0.0623568,-0.0169105,0.0
54371796,-0.0217115,-0.0608282,-0.0172594,0.0
54572044,-0.0224242,-0.0626903,-0.0172594,0.0
54769839,-0.0219204,-0.0676671,-0.0175739,0.0
54970104,-0.0203532,-0.0685629,-0.0175739,0.0
55170363,-0.0214028,-0.0674303,-0.0178769,0.0
55370615,-0.0220341,-0.0664773,-0.0182324,0.0
55568341,-0.0220341,-0.0658525,-0.0182324,0.0
55771124,-0.02278,-0.0688889,-0.0185129,0.0
55971373,-0.0251402,-0.0672422,-0.0190099,0.0
56171629,-0.025992,-0.0590931,-0.0191566,0.0
56369342,-0.026988,-0.0568413,-0.0197181,0.0
56569592,-0.0307897,-0.0612576,-0.019998,0.0
56769848,-0.0354785,-0.0476152,-0.0208043,0.0
56970112,-0.0323568,-0.0480634,-0.0208043,0.0
57172907,-0.0306079,-0.0528198,-0.0224049,0.0
57370614,-0.0312997,-0.0452424,-0.0230538,0.0
57570870,-0.0385129,-0.0393022,-0.0219844,0.0
57771134,-0.0250924,-0.0332604,-0.0181412,0.0
57968934,-0.0212372,-0.0277899,-0.0131274,0.0
58169189,-0.0142777,-0.0203856,-0.00855132,0.0
58369440,-0.0168334,-0.0133281,-0.0103742,0.0
58572152,-0.00966565,-0.00473137,-0.0154083,0.0
58772403,-0.0113933,0.00716795,-0.0178495,0.0
58970204,-0.0108997,0.0107756,-0.0167091,0.0
59170463,-0.0167747,0.0130692,-0.0148827,0.0
59370713,-0.0192232,0.0166378,-0.0124113,0.0
59568422,-0.014367,0.0115711,-0.0106078,0.0
59768696,-0.0192339,0.0169933,-0.0100869,0.0
59968933,-0.00542968,0.00775355,-0.0112121,0.0
60171735,-0.018474,0.0167641,-0.012713,0.0
60371994,-0.00354174,0.014067,-0.0145657,0.0
60569704,-0.00767322,0.0176705,-0.0170168,0.0
60769965,-0.00408188,0.0164303,-0.0199163,0.0
60970208,-0.00798285,0.0113681,-0.0228399,0.0
61168005,-0.00788386,0.0194448,-0.0252717,0.0
61370717,-0.0114561,0.0147465,-0.0266972,0.0
61570971,-0.00604323,0.0141291,-0.0262285,0.0
61771234,-0.00448364,0.0173522,-0.0243918,0.0
61971486,-0.0102199,0.0159616,-0.0217455,0.0
