timestamp,alt_max,freefall,ground_contact,maybe_landed,landed,in_ground_effect
16935002,inf,0,1,0,0,0
17936230,inf,0,1,0,0,0
18937430,inf,0,1,0,0,0
19097701,inf,0,0,0,0,0
20098704,inf,0,0,0,0,0
21100037,inf,0,0,0,0,0
22101308,inf,0,0,0,0,0
23102564,inf,0,0,0,0,0
24104122,inf,0,0,0,0,0
25105380,inf,0,0,0,0,0
26106796,inf,0,0,0,0,0
27107954,inf,0,0,0,0,0
28109273,inf,0,0,0,0,0
29110613,inf,0,0,0,0,0
30112060,inf,0,0,0,0,0
31113173,inf,0,0,0,0,0
32114463,inf,0,0,0,0,0
33115669,inf,0,0,0,0,0
34116965,inf,0,0,0,0,0
35118253,inf,0,0,0,0,0
36119294,inf,0,0,0,0,0
37120808,inf,0,0,0,0,0
38122839,inf,0,0,0,0,0
39124339,inf,0,0,0,0,0
40124390,inf,0,0,0,0,0
41126025,inf,0,0,0,0,0
42127423,inf,0,0,0,0,0
43129522,inf,0,0,0,0,0
44130947,inf,0,0,0,0,0
45132143,inf,0,0,0,0,0
46133556,inf,0,0,0,0,0
47134577,inf,0,0,0,0,0
48135847,inf,0,0,0,0,0
49136309,inf,0,0,0,0,0
50137571,inf,0,0,0,0,0
51138603,inf,0,0,0,0,0
52140055,inf,0,0,0,0,0
53141272,inf,0,0,0,0,0
54142698,inf,0,0,0,0,0
55143891,inf,0,0,0,0,0
56145418,inf,0,0,0,0,0
57146463,inf,0,0,0,0,0
58147730,inf,0,0,0,0,0
59149175,inf,0,0,0,0,0
60150374,inf,0,0,0,0,0
61151848,inf,0,0,0,0,0
62152912,inf,0,0,0,0,0
63154117,inf,0,0,0,0,0
64155418,inf,0,0,0,0,0
65156684,inf,0,0,0,0,0
66157704,inf,0,0,0,0,0
67159236,inf,0,0,0,0,0
68160323,inf,0,0,0,0,0
69161677,inf,0,0,0,0,0
70162812,inf,0,0,0,0,0
71164033,inf,0,0,0,0,0
72165307,inf,0,0,0,0,0
73166807,inf,0,0,0,0,0
74168088,inf,0,0,0,0,0
75169345,inf,0,0,0,0,0
76170609,inf,0,0,0,0,0
77171871,inf,0,0,0,0,0
78173364,inf,0,0,0,0,0
79174491,inf,0,0,0,0,0
80175795,inf,0,0,0,0,0
81176909,inf,0,0,0,0,0
82178155,inf,0,0,0,0,0
83179412,inf,0,0,0,0,0
84180637,inf,0,0,0,0,0
85181963,inf,0,0,0,0,0
86184192,inf,0,0,0,0,0
87184207,inf,0,0,0,0,0
88185455,inf,0,0,0,0,0
89186900,inf,0,0,0,0,0
90187883,inf,0,0,0,0,0
91189465,inf,0,0,0,0,0
92191686,inf,0,0,0,0,0
93193117,inf,0,0,0,0,0
94194421,inf,0,0,0,0,0
95194518,inf,0,0,0,0,0
96195772,inf,0,0,0,0,0
97196915,inf,0,0,0,0,0
98199164,inf,0,0,0,0,0
99200629,inf,0,0,0,0,0
100201759,inf,0,0,0,0,0
101201794,inf,0,0,0,0,0
102202854,inf,0,0,0,0,0
103203996,inf,0,0,0,0,0
104205308,inf,0,0,0,0,0
105206501,inf,0,0,0,0,0
106207690,inf,0,0,0,0,0
107210294,inf,0,0,0,0,0
108211634,inf,0,0,0,0,0
109212718,inf,0,0,0,0,0
110213047,inf,0,0,0,0,0
111215327,inf,0,0,0,0,0
112216613,inf,0,0,0,0,0
113217740,inf,0,0,0,0,0
114218794,inf,0,0,0,0,0
115230200,inf,0,0,0,0,0
116231401,inf,0,0,0,0,0
117232665,inf,0,0,0,0,0
118233898,inf,0,0,0,0,0
119235054,inf,0,0,0,0,0
120236738,inf,0,0,0,0,0
121237490,inf,0,0,0,0,0
122248870,inf,0,0,0,0,0
123249858,inf,0,0,0,0,0
124250046,inf,0,0,0,0,0
125251249,inf,0,0,0,0,0
126252570,inf,0,0,0,0,0
127253761,inf,0,0,0,0,0
128255973,inf,0,0,0,0,0
129257230,inf,0,0,0,0,0
130257306,inf,0,0,0,0,0
131258322,inf,0,0,0,0,0
132259461,inf,0,0,0,0,0
133260710,inf,0,0,0,0,0
134261842,inf,0,0,0,0,0
135263310,inf,0,0,0,0,0
136264524,inf,0,0,0,0,0
137265803,inf,0,0,0,0,0
138266995,inf,0,0,0,0,0
139268173,inf,0,0,0,0,0
140269452,inf,0,0,0,0,0
141270612,inf,0,0,0,0,0
142271679,inf,0,0,0,0,0
143272947,inf,0,0,0,0,0
144274062,inf,0,0,0,0,0
145275543,inf,0,0,0,0,0
146276454,inf,0,0,0,0,0
147277452,inf,0,0,0,0,0
148278550,inf,0,0,0,0,0
149279813,inf,0,0,0,0,0
150282167,inf,0,0,0,0,0
151283817,inf,0,0,0,0,0
152284518,inf,0,0,0,0,0
153285941,inf,0,0,0,0,0
154287367,inf,0,0,0,0,0
155296826,inf,0,0,0,0,0
156297915,inf,0,0,0,0,0
157299062,inf,0,0,0,0,0
158301784,inf,0,0,0,0,0
159311709,inf,0,0,0,0,0
160312636,inf,0,0,0,0,0
161313749,inf,0,0,0,0,0
162314968,inf,0,0,0,0,0
163316176,inf,0,0,0,0,0
164317526,inf,0,0,0,0,0
165318493,inf,0,0,0,0,0
166320968,inf,0,0,0,0,0
167322521,inf,0,0,0,0,0
168323257,inf,0,0,0,0,0
169324325,inf,0,0,0,0,0
170325599,inf,0,0,0,0,0
171326718,inf,0,0,0,0,0
172327928,inf,0,0,0,0,0
173337857,inf,0,0,0,0,0
174339276,inf,0,0,0,0,0
175341230,inf,0,0,0,0,0
176342402,inf,0,0,0,0,0
177343930,inf,0,0,0,0,0
178344648,inf,0,0,0,0,0
179345857,inf,0,0,0,0,0
180356890,inf,0,0,0,0,0
181358108,inf,0,0,0,0,0
182368308,inf,0,0,0,0,0
183370023,inf,0,0,0,0,0
184371049,inf,0,0,0,0,0
185371398,inf,0,0,0,0,0
186373195,inf,0,0,0,0,0
187373671,inf,0,0,0,0,0
188375853,inf,0,0,0,0,0
188656462,inf,0,1,0,0,0
189657532,inf,0,1,0,0,0
190658620,inf,0,1,0,0,0
191548638,inf,0,1,1,0,0
191598628,inf,0,1,1,1,0
