timestamp,lat,lon,alt,alt_ellipsoid,delta_alt,eph,epv,terrain_alt,lat_lon_reset_counter,alt_reset_counter,terrain_alt_valid,dead_reckoning
16962932,34.0348427051,108.756751616,414.017,386.097,-0.0,1.40371,1.98359,413.938,2,0,1,0
16972942,34.0348427076,108.756751613,414.016,386.096,-0.0,1.40389,1.98373,413.938,2,0,1,0
17163186,34.0348427683,108.756751533,414.006,386.091,-0.0,1.39395,1.98071,413.92,2,0,1,0
17363443,34.0348428111,108.756751494,414.001,386.092,-0.0,1.38595,1.97928,413.907,2,0,1,0
17563700,34.0348428365,108.756751465,414.0,386.097,-0.0,1.37927,1.97705,413.9,2,0,1,0
17763957,34.0348428838,108.756751408,414.0,386.103,-0.0,1.37364,1.97511,413.887,2,0,1,0
17964218,34.0348429291,108.756751315,413.999,386.107,-0.0,1.36882,1.97428,413.872,2,0,1,0
18164471,34.0348429986,108.756751183,413.993,386.106,-0.0,1.36466,1.97272,413.863,2,0,1,0
18364728,34.03484306,108.756751025,413.989,386.106,-0.0,1.36101,1.97135,413.855,2,0,1,0
18564985,34.0348430847,108.756750896,413.987,386.108,-0.0,1.35779,1.97012,413.837,2,0,1,0
18765258,34.0348431454,108.756750768,413.982,386.108,-0.0,1.35493,1.96976,413.829,2,0,1,0
18965500,34.0348432282,108.756750663,413.983,386.112,-0.0,1.35239,1.96875,413.829,2,0,1,0
19165757,34.0348433175,108.756750625,413.99,386.122,-0.0,1.35011,1.96784,413.827,2,0,1,0
19366033,34.0348433871,108.756750557,413.995,386.129,-0.0,1.34809,1.96769,413.827,2,0,1,0
19566280,34.0348434466,108.756750561,414.0,386.136,-0.0,1.34624,1.96691,413.816,2,0,1,0
19766530,34.0348435489,108.756750513,414.003,386.14,-0.0,1.34463,1.9662,413.816,2,0,1,0
19966786,34.0348436628,108.756750464,414.012,386.151,-0.0,1.34314,1.96619,413.816,2,0,1,0
20167043,34.0348437393,108.756750403,414.021,386.16,-0.0,1.34179,1.96558,413.816,2,0,1,0
20367300,34.0348438373,108.756750338,414.031,386.17,-0.0,1.34056,1.96502,413.816,2,0,1,0
20567557,34.0348439096,108.756750294,414.043,386.182,-0.0,1.33945,1.9645,413.816,2,0,1,0
20767807,34.0348440107,108.756750223,414.049,386.187,-0.0,1.33847,1.96462,413.816,2,0,1,0
20968072,34.0348440463,108.756750154,414.057,386.195,-0.0,1.33755,1.96416,413.816,2,0,1,0
21168329,34.0348440738,108.756750054,414.068,386.205,-0.0,1.33672,1.96374,413.816,2,0,1,0
21368586,34.0348441467,108.756749974,414.08,386.215,-0.0,1.33599,1.96335,413.816,2,0,1,0
21568850,34.0348441818,108.756749938,414.098,386.232,-0.0,1.33531,1.96354,413.816,2,0,1,0
21769100,34.0348442004,108.756749894,414.114,386.246,-0.0,1.33465,1.96319,413.816,2,0,1,0
21969358,34.0348441803,108.756749831,414.125,386.255,-0.0,1.33407,1.96285,0.0,2,0,0,0
22169616,34.0348441621,108.756749777,414.133,386.262,-0.0,1.33352,1.96309,0.0,2,0,0,0
22369872,34.034844212,108.756749686,414.145,386.272,-0.0,1.33301,1.96278,0.0,2,0,0,0
22570132,34.0348442228,108.75674962,414.156,386.281,-0.0,1.33254,1.96249,0.0,2,0,0,0
22770387,34.0348441902,108.756749575,414.166,386.289,-0.0,1.33207,1.96221,0.0,2,0,0,0
22960632,34.0348442176,108.756749457,414.172,386.294,-0.0,1.33139,1.96233,0.0,2,0,0,0
23160888,34.0348442721,108.756749385,414.176,386.298,-0.0,1.33098,1.9626,0.0,2,0,0,0
23361146,34.0348442919,108.756749209,414.179,386.301,-0.0,1.33058,1.96233,0.0,2,0,0,0
23571416,34.0348443818,108.756749102,414.186,386.308,-0.0,1.33044,1.96221,0.0,2,0,0,0
23771673,34.0348444392,108.756749024,414.194,386.316,-0.0,1.3301,1.96196,0.0,2,0,0,0
23961917,34.0348444843,108.756748927,414.201,386.323,-0.0,1.32955,1.9621,0.0,2,0,0,0
24162175,34.0348445811,108.75674883,414.217,386.34,-0.0,1.32925,1.96187,0.0,2,0,0,0
24362432,34.0348446444,108.756748727,414.237,386.36,-0.0,1.32895,1.96164,0.0,2,0,0,0
24562690,34.0348446911,108.756748556,414.259,386.382,-0.0,1.32868,1.96194,0.0,2,0,0,0
24762947,34.0348447368,108.756748483,414.279,386.403,-0.0,1.32842,1.96172,0.0,2,0,0,0
24963204,34.0348447827,108.756748444,414.299,386.423,-0.0,1.32817,1.96202,0.0,2,0,0,0
25163477,34.0348448149,108.756748378,414.314,386.438,-0.0,1.32794,1.96179,0.0,2,0,0,0
25363719,34.0348447995,108.756748258,414.325,386.451,-0.0,1.32771,1.96157,0.0,2,0,0,0
