timestamp,armed_time_ms,armed,prearmed,ready_to_arm,lockdown,manual_lockdown,force_failsafe,in_esc_calibration_mode,soft_stop
16644455,16644,1,1,1,0,0,0,0,0
17148392,16644,1,1,1,0,0,0,0,0
17659311,16644,1,1,1,0,0,0,0,0
18160884,16644,1,1,1,0,0,0,0,0
18670351,16644,1,1,1,0,0,0,0,0
19179368,16644,1,1,1,0,0,0,0,0
19689309,16644,1,1,1,0,0,0,0,0
20196308,16644,1,1,1,0,0,0,0,0
20696469,16644,1,1,1,0,0,0,0,0
21206310,16644,1,1,1,0,0,0,0,0
21714308,16644,1,1,1,0,0,0,0,0
22223312,16644,1,1,1,0,0,0,0,0
22730306,16644,1,1,1,0,0,0,0,0
23239589,16644,1,1,1,0,0,0,0,0
23748405,16644,1,1,1,0,0,0,0,0
24257369,16644,1,1,1,0,0,0,0,0
24758308,16644,1,1,1,0,0,0,0,0
25268439,16644,1,1,1,0,0,0,0,0
25777311,16644,1,1,1,0,0,0,0,0
26286861,16644,1,1,1,0,0,0,0,0
26795394,16644,1,1,1,0,0,0,0,0
27305394,16644,1,1,1,0,0,0,0,0
27815691,16644,1,1,1,0,0,0,0,0
28323791,16644,1,1,1,0,0,0,0,0
28830312,16644,1,1,1,0,0,0,0,0
29331252,16644,1,1,1,0,0,0,0,0
29839330,16644,1,1,1,0,0,0,0,0
30347310,16644,1,1,1,0,0,0,0,0
30856307,16644,1,1,1,0,0,0,0,0
31367992,16644,1,1,1,0,0,0,0,0
31876305,16644,1,1,1,0,0,0,0,0
32386534,16644,1,1,1,0,0,0,0,0
32893308,16644,1,1,1,0,0,0,0,0
33401308,16644,1,1,1,0,0,0,0,0
33910310,16644,1,1,1,0,0,0,0,0
34418311,16644,1,1,1,0,0,0,0,0
34926345,16644,1,1,1,0,0,0,0,0
35429064,16644,1,1,1,0,0,0,0,0
35936310,16644,1,1,1,0,0,0,0,0
36445412,16644,1,1,1,0,0,0,0,0
36954308,16644,1,1,1,0,0,0,0,0
37464366,16644,1,1,1,0,0,0,0,0
37975393,16644,1,1,1,0,0,0,0,0
38483336,16644,1,1,1,0,0,0,0,0
38991365,16644,1,1,1,0,0,0,0,0
39500532,16644,1,1,1,0,0,0,0,0
40010310,16644,1,1,1,0,0,0,0,0
40518331,16644,1,1,1,0,0,0,0,0
41026310,16644,1,1,1,0,0,0,0,0
41537737,16644,1,1,1,0,0,0,0,0
42044351,16644,1,1,1,0,0,0,0,0
42553305,16644,1,1,1,0,0,0,0,0
43062911,16644,1,1,1,0,0,0,0,0
43570309,16644,1,1,1,0,0,0,0,0
44080220,16644,1,1,1,0,0,0,0,0
44588310,16644,1,1,1,0,0,0,0,0
45096371,16644,1,1,1,0,0,0,0,0
45606327,16644,1,1,1,0,0,0,0,0
46114369,16644,1,1,1,0,0,0,0,0
46623241,16644,1,1,1,0,0,0,0,0
47134759,16644,1,1,1,0,0,0,0,0
47642306,16644,1,1,1,0,0,0,0,0
48150307,16644,1,1,1,0,0,0,0,0
48660309,16644,1,1,1,0,0,0,0,0
49160616,16644,1,1,1,0,0,0,0,0
49669309,16644,1,1,1,0,0,0,0,0
50177802,16644,1,1,1,0,0,0,0,0
50685430,16644,1,1,1,0,0,0,0,0
51185585,16644,1,1,1,0,0,0,0,0
51696360,16644,1,1,1,0,0,0,0,0
52206310,16644,1,1,1,0,0,0,0,0
52715437,16644,1,1,1,0,0,0,0,0
53224306,16644,1,1,1,0,0,0,0,0
53733146,16644,1,1,1,0,0,0,0,0
54241309,16644,1,1,1,0,0,0,0,0
54750313,16644,1,1,1,0,0,0,0,0
55259321,16644,1,1,1,0,0,0,0,0
55766425,16644,1,1,1,0,0,0,0,0
56275548,16644,1,1,1,0,0,0,0,0
56782307,16644,1,1,1,0,0,0,0,0
57282327,16644,1,1,1,0,0,0,0,0
57789307,16644,1,1,1,0,0,0,0,0
58289820,16644,1,1,1,0,0,0,0,0
58797309,16644,1,1,1,0,0,0,0,0
59303572,16644,1,1,1,0,0,0,0,0
59811507,16644,1,1,1,0,0,0,0,0
60321308,16644,1,1,1,0,0,0,0,0
60831858,16644,1,1,1,0,0,0,0,0
61342352,16644,1,1,1,0,0,0,0,0
61852962,16644,1,1,1,0,0,0,0,0
62358308,16644,1,1,1,0,0,0,0,0
62866319,16644,1,1,1,0,0,0,0,0
63374666,16644,1,1,1,0,0,0,0,0
63881309,16644,1,1,1,0,0,0,0,0
64391363,16644,1,1,1,0,0,0,0,0
64899404,16644,1,1,1,0,0,0,0,0
65408309,16644,1,1,1,0,0,0,0,0
65917597,16644,1,1,1,0,0,0,0,0
66424384,16644,1,1,1,0,0,0,0,0
66932411,16644,1,1,1,0,0,0,0,0
67443304,16644,1,1,1,0,0,0,0,0
67953464,16644,1,1,1,0,0,0,0,0
68463315,16644,1,1,1,0,0,0,0,0
68973313,16644,1,1,1,0,0,0,0,0
69480313,16644,1,1,1,0,0,0,0,0
69989480,16644,1,1,1,0,0,0,0,0
70499308,16644,1,1,1,0,0,0,0,0
71006314,16644,1,1,1,0,0,0,0,0
71515539,16644,1,1,1,0,0,0,0,0
72015622,16644,1,1,1,0,0,0,0,0
72523350,16644,1,1,1,0,0,0,0,0
73034325,16644,1,1,1,0,0,0,0,0
73542314,16644,1,1,1,0,0,0,0,0
74050306,16644,1,1,1,0,0,0,0,0
74561312,16644,1,1,1,0,0,0,0,0
75070331,16644,1,1,1,0,0,0,0,0
75577307,16644,1,1,1,0,0,0,0,0
76086309,16644,1,1,1,0,0,0,0,0
76595609,16644,1,1,1,0,0,0,0,0
77104418,16644,1,1,1,0,0,0,0,0
77614312,16644,1,1,1,0,0,0,0,0
78121306,16644,1,1,1,0,0,0,0,0
78622307,16644,1,1,1,0,0,0,0,0
79130306,16644,1,1,1,0,0,0,0,0
79638307,16644,1,1,1,0,0,0,0,0
80148309,16644,1,1,1,0,0,0,0,0
80657310,16644,1,1,1,0,0,0,0,0
81167166,16644,1,1,1,0,0,0,0,0
81677429,16644,1,1,1,0,0,0,0,0
82184310,16644,1,1,1,0,0,0,0,0
82694304,16644,1,1,1,0,0,0,0,0
83203747,16644,1,1,1,0,0,0,0,0
83711307,16644,1,1,1,0,0,0,0,0
84220818,16644,1,1,1,0,0,0,0,0
84727405,16644,1,1,1,0,0,0,0,0
85235437,16644,1,1,1,0,0,0,0,0
85744307,16644,1,1,1,0,0,0,0,0
86248308,16644,1,1,1,0,0,0,0,0
86751352,16644,1,1,1,0,0,0,0,0
87256371,16644,1,1,1,0,0,0,0,0
87759708,16644,1,1,1,0,0,0,0,0
88262462,16644,1,1,1,0,0,0,0,0
88764310,16644,1,1,1,0,0,0,0,0
89269309,16644,1,1,1,0,0,0,0,0
89774362,16644,1,1,1,0,0,0,0,0
90276370,16644,1,1,1,0,0,0,0,0
90781309,16644,1,1,1,0,0,0,0,0
91283783,16644,1,1,1,0,0,0,0,0
91794464,16644,1,1,1,0,0,0,0,0
92297454,16644,1,1,1,0,0,0,0,0
92803350,16644,1,1,1,0,0,0,0,0
93306403,16644,1,1,1,0,0,0,0,0
93813932,16644,1,1,1,0,0,0,0,0
94315439,16644,1,1,1,0,0,0,0,0
94818311,16644,1,1,1,0,0,0,0,0
95328847,16644,1,1,1,0,0,0,0,0
95835568,16644,1,1,1,0,0,0,0,0
