timestamp,accel_inconsistency_m_s_s,gyro_inconsistency_rad_s,mag_inconsistency_angle
16643561,0.0,0.0,0.0
191297306,0.0,0.0,0.0
191302280,0.0,0.0,0.0
191497499,0.0,0.0,0.0
191697724,0.0,0.0,0.0
191897945,0.0,0.0,0.0
192098172,0.0,0.0,0.0
