timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7]
16968805,16967939,-0.0419763,-0.1523,-0.000660834,0.0912,0.0,0.0,0.0,-1.0
16971349,16970487,-0.0762339,-0.0414821,-0.00966253,0.0912,0.0,0.0,0.0,-1.0
17068921,17068064,-0.134155,0.196878,-0.00585774,0.0912,0.0,0.0,0.0,-1.0
17171619,17170742,-0.212639,-0.176002,-0.00681768,0.0922182,0.0,0.0,0.0,-1.0
17269178,17268321,0.169643,-0.0270063,0.0115397,0.0942545,0.0,0.0,0.0,-1.0
17369318,17368450,-0.0757026,-0.298528,-0.0226794,0.0901818,0.0,0.0,0.0,-1.0
17471983,17471127,0.0378101,-0.284599,-0.0141627,0.0901818,0.0,0.0,0.0,-1.0
17569564,17568707,0.237332,-0.250407,0.00238367,0.0901818,0.0,0.0,0.0,-1.0
17669711,17668835,0.209203,-0.090343,0.00838344,0.0901818,0.0,0.0,0.0,-1.0
17769821,17768964,-0.24838,0.30057,0.0100343,0.0901818,0.0,0.0,0.0,-1.0
17869949,17869092,-0.291232,0.307593,-0.0152914,0.0901818,0.0,0.0,0.0,-1.0
17972636,17971770,0.305813,-0.338911,-0.00215655,0.0901818,0.0,0.0,0.0,-1.0
18070210,18069350,0.244643,-0.308209,0.00246343,0.0901818,0.0,0.0,0.0,-1.0
18170349,18169478,-0.0879316,0.236816,0.00180158,0.0901818,0.0,0.0,0.0,-1.0
18270464,18269606,-0.189644,0.252198,0.00368734,0.0901818,0.0,0.0,0.0,-1.0
18370604,18369735,-0.0301211,-0.145117,0.0150513,0.0901818,0.0,0.0,0.0,-1.0
18468271,18467406,0.039749,-0.25882,0.00892815,0.0901818,0.0,0.0,0.0,-1.0
18570849,18569992,0.0983256,-0.138615,0.00980324,0.0901818,0.0,0.0,0.0,-1.0
18670983,18670120,0.254717,-0.440103,0.00744775,0.0901818,0.0,0.0,0.0,-1.0
18771130,18770256,0.117211,-0.158009,0.00353633,0.0901818,0.0,0.0,0.0,-1.0
18871240,18870378,-0.126572,0.0931192,-0.00981004,0.0901818,0.0,0.0,0.0,-1.0
18968907,18968049,-0.160166,0.218145,0.00406311,0.0912,0.0,0.0,0.0,-1.0
19071501,19070641,-0.221745,0.0922341,0.0147147,0.0912,0.0,0.0,0.0,-1.0
19169166,19168308,-0.158956,0.247118,0.00770427,0.0901818,0.0,0.0,0.0,-1.0
19269307,19268435,-0.12393,-0.0512367,-0.00373174,0.0901818,0.0,0.0,0.0,-1.0
19371889,19371020,0.302522,-0.480059,0.00898453,0.0901818,0.0,0.0,0.0,-1.0
19469551,19468693,0.0668781,-0.137362,0.00902049,0.0912,0.0,0.0,0.0,-1.0
19572156,19571289,-0.217586,0.224707,0.00357889,0.0901818,0.0,0.0,0.0,-1.0
