timestamp,states[0],states[1],states[2],states[3],states[4],states[5],states[6],states[7],states[8],states[9],states[10],states[11],states[12],states[13],states[14],states[15],states[16],states[17],states[18],states[19],states[20],states[21],states[22],states[23],vibe[0],vibe[1],vibe[2],covariances[0],covariances[1],covariances[2],covariances[3],covariances[4],covariances[5],covariances[6],covariances[7],covariances[8],covariances[9],covariances[10],covariances[11],covariances[12],covariances[13],covariances[14],covariances[15],covariances[16],covariances[17],covariances[18],covariances[19],covariances[20],covariances[21],covariances[22],covariances[23],output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],control_mode_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,gps_check_fail_flags,filter_fault_flags,innovation_check_flags,solution_status_flags,n_states,pre_flt_fail_innov_heading,pre_flt_fail_innov_vel_horiz,pre_flt_fail_innov_vel_vert,pre_flt_fail_innov_height,pre_flt_fail_mag_field_disturbed,health_flags,timeout_flags
16962932,0.998475,0.000235106,0.00842255,0.054561,0.00647925,-0.0136098,-0.122696,0.069273,-0.0502763,-0.314912,7.64172e-05,-2.48892e-05,-0.000125318,0.0,0.0,-0.00400514,0.325444,-0.0221429,0.400569,0.0,0.0,0.0,0.0,0.0,8.24286e-07,0.000504854,0.00748736,5.94611e-07,6.03328e-05,6.03271e-05,0.000204511,0.0255663,0.0255652,0.016875,0.164722,0.164722,0.244391,4.92513e-09,4.92552e-09,4.74571e-09,4e-06,4e-06,1.46048e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000943841,0.0133686,0.0465049,663,0.573973,0.494359,0.00909857,0.0765239,0.00907105,0.00907105,0.0,0.0,0.0,0.0,0,0,0,895,24,0,0,0,0,0,0,0
16972942,0.998474,0.00023745,0.00827871,0.0546012,0.00423469,-0.0160324,-0.122103,0.0693266,-0.0504247,-0.316137,7.64172e-05,-2.48893e-05,-0.000125316,0.0,0.0,-0.00400514,0.325444,-0.0221429,0.400569,0.0,0.0,0.0,0.0,0.0,8.47985e-07,0.000546534,0.00826197,5.90837e-07,6.06363e-05,6.06311e-05,0.000202882,0.0259837,0.0259826,0.0169134,0.164978,0.164978,0.244961,4.92514e-09,4.92553e-09,4.7436e-09,4e-06,4e-06,1.46048e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000927441,0.0139246,0.0485468,663,0.574417,0.494936,0.000482302,0.0765239,0.00907105,0.00907105,0.0,0.0,0.0,0.0,0,0,0,895,24,0,0,0,0,0,0,0
17163186,0.998461,0.000538837,0.00927124,0.0546766,-0.0686192,-0.00579688,-0.167446,0.073084,-0.0528011,-0.29673,7.52501e-05,-2.48816e-05,-0.000125315,1.1605e-06,-2.47397e-05,-0.00400626,0.325444,-0.0221429,0.400569,0.0,0.0,0.0,0.0,0.0,2.42681e-06,0.00144667,0.0217285,5.49189e-07,5.53855e-05,5.53776e-05,0.000187027,0.0266467,0.0266501,0.0160245,0.151066,0.151066,0.232966,4.81942e-09,4.81978e-09,4.71588e-09,3.9534e-06,3.95339e-06,1.42178e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000839361,0.0132395,0.0406263,663,0.549666,0.482666,0.0036536,0.0791498,0.00901618,0.00901618,0.0,0.0,0.0,0.0,0,0,0,895,24,0,0,0,0,0,0,0
17363443,0.99845,0.00189078,0.00933315,0.0548368,-0.0449283,0.00959263,-0.166276,0.07477,-0.0581294,-0.287141,7.50757e-05,-2.52714e-05,-0.00012534,1.79171e-05,-3.14545e-05,-0.00400513,0.325444,-0.0221429,0.400569,0.0,0.0,0.0,0.0,0.0,2.7573e-06,0.00180852,0.0262651,5.13854e-07,5.23942e-05,5.23862e-05,0.00017333,0.0279772,0.0279785,0.0153892,0.139943,0.139943,0.227313,4.7007e-09,4.701e-09,4.67983e-09,3.81676e-06,3.81674e-06,1.39153e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000669712,0.00839799,0.0390927,663,0.529042,0.476774,0.00377625,0.0914105,0.00895903,0.00895903,0.0,0.0,0.0,0.0,0,0,0,895,24,0,0,0,0,0,0,0
17563700,0.998441,0.006887,0.00935587,0.0545923,-0.00701421,0.00555721,-0.151062,0.0824621,-0.0618657,-0.278551,7.49644e-05,-2.42589e-05,-0.000125443,-1.98974e-05,-3.67474e-05,-0.00400514,0.325444,-0.0221429,0.400569,0.0,0.0,0.0,0.0,0.0,3.72825e-06,0.00268919,0.0357817,4.84471e-07,5.159e-05,5.15898e-05,0.00016367,0.0288244,0.0288249,0.0148024,0.130708,0.130708,0.218499,4.57734e-09,4.5776e-09,4.64062e-09,3.61108e-06,3.61106e-06,1.35643e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00044351,0.0125648,0.0357896,663,0.511288,0.467439,0.0014514,0.0797639,0.00974855,0.00974855,0.0,0.0,0.0,0.0,0,0,0,895,24,0,0,0,0,0,0,0
17763957,0.998427,0.00774695,0.00951132,0.0547056,-0.0042545,0.00772278,-0.151019,0.0851155,-0.0736762,-0.269707,7.60746e-05,-2.42282e-05,-0.000125493,-1.66916e-05,1.03103e-05,-0.00400494,0.325444,-0.0221429,0.400569,0.0,0.0,0.0,0.0,0.0,6.54507e-06,0.00400048,0.0448974,4.6314e-07,5.2844e-05,5.28447e-05,0.000154911,0.0290533,0.0290535,0.0143155,0.122963,0.122962,0.210804,4.45475e-09,4.45497e-09,4.59147e-09,3.37831e-06,3.37831e-06,1.32276e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000633994,0.0127862,0.0300762,663,0.495908,0.459134,0.00720762,0.0955096,0.0122024,0.0122024,0.0,0.0,0.0,0.0,0,0,0,895,24,0,0,0,0,0,0,0
17964218,0.998528,0.00233426,0.00946461,0.0533594,-0.00524609,-0.0110706,-0.22651,0.093619,-0.084088,-0.254229,7.63096e-05,-2.31389e-05,-0.000125676,-5.69796e-05,1.64323e-05,-0.00400514,0.325444,-0.0221429,0.400569,0.0,0.0,0.0,0.0,0.0,6.67005e-06,0.0050306,0.0445574,4.22101e-07,5.58041e-05,5.57944e-05,0.000148963,0.0288769,0.0288777,0.0139888,0.116359,0.116359,0.207526,4.33386e-09,4.33405e-09,4.53984e-09,3.15377e-06,3.1538e-06,1.2944e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000869119,0.0163826,0.0214464,663,0.482408,0.455551,0.0040895,0.118031,0.0143077,0.0143077,0.0,0.0,0.0,0.0,0,0,0,895,24,0,0,0,0,0,0,0
18164471,0.998513,0.00147354,0.0062685,0.0541317,-0.0117136,-0.00658631,-0.185369,0.0982339,-0.0941477,-0.244226,7.65846e-05,-2.31008e-05,-0.000125569,-5.07588e-05,2.52994e-05,-0.00400514,0.325444,-0.0221429,0.400569,0.0,0.0,0.0,0.0,0.0,5.81136e-06,0.00524347,0.0417452,4.17395e-07,6.0138e-05,6.01342e-05,0.000143315,0.0280719,0.0280729,0.0136585,0.110674,0.110674,0.2014,4.21632e-09,4.21646e-09,4.47713e-09,2.95551e-06,2.95558e-06,1.26214e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000575624,0.0107214,0.0181047,663,0.470476,0.448776,0.00478635,0.113354,0.014411,0.014411,0.0,0.0,0.0,0.0,0,0,0,895,24,0,0,0,0,0,0,0
18364728,0.998518,-0.000217315,0.00575443,0.054112,0.00356633,-0.0389639,-0.226694,0.0970321,-0.104906,-0.233406,7.65077e-05,-2.4062e-05,-0.000125801,-5.11342e-06,1.8137e-05,-0.00400514,0.325444,-0.0221429,0.400569,0.0,0.0,0.0,0.0,0.0,5.91483e-06,0.0051479,0.0387908,4.0386e-07,6.55044e-05,6.54994e-05,0.000138813,0.0272576,0.0272583,0.0133897,0.105699,0.105699,0.195966,4.09909e-09,4.09916e-09,4.40729e-09,2.79134e-06,2.79148e-06,1.23043e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000275767,0.00632179,0.0123914,663,0.459781,0.44268,0.00113602,0.111381,0.0140417,0.0140417,0.0,0.0,0.0,0.0,0,0,0,895,24,0,0,0,0,0,0,0
18564985,0.998549,-0.00640971,0.0046285,0.0532767,-0.0116605,-0.0122409,-0.22577,0.106,-0.115888,-0.215734,7.65565e-05,-2.32973e-05,-0.000126175,-2.03381e-05,1.78412e-05,-0.00400681,0.325444,-0.0221429,0.400569,0.0,0.0,0.0,0.0,0.0,5.20605e-06,0.00441867,0.0349719,3.85927e-07,7.16138e-05,7.16125e-05,0.00013607,0.0263055,0.0263063,0.0131694,0.10132,0.10132,0.191139,3.97899e-09,3.97899e-09,4.33671e-09,2.66203e-06,2.66224e-06,1.19912e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000378876,0.00459949,0.0108724,663,0.450156,0.437195,0.00123032,0.12336,0.0152386,0.0152386,0.0,0.0,0.0,0.0,0,0,0,895,24,0,0,0,0,0,0,0
