timestamp,total_written_kb,write_rate_kb_s,dropouts,message_gaps,buffer_used_bytes,buffer_size_bytes,type,backend,num_messages
16970088,41.877,2948.46,0,12,10455,14336,0,3,122
17973407,74.2441,72.9656,0,13,8604,14336,0,3,122
18974174,102.534,50.8025,0,13,5579,14336,0,3,122
19975106,130.04,43.0707,0,13,3474,14336,0,3,122
20976103,154.0,38.3064,0,13,4883,14336,0,3,122
21977100,178.629,35.5748,0,13,5607,14336,0,3,122
22978102,204.062,33.8849,0,13,5624,14336,0,3,122
23979106,229.177,32.6313,0,13,5851,14336,0,3,122
24980107,256.538,31.9705,0,13,3777,14336,0,3,122
25981104,280.0,31.0242,0,13,5813,14336,0,3,122
26982140,308.0,30.7193,0,13,3085,14336,0,3,122
27983440,330.536,29.9737,0,13,5952,14336,0,3,122
28984093,358.094,29.7712,0,13,3744,14336,0,3,122
29985096,382.044,29.3221,0,13,5163,14336,0,3,122
30986148,406.0,28.9374,0,13,6576,14336,0,3,122
31987093,434.0,28.8733,0,13,3965,14336,0,3,122
32988099,457.232,28.5196,0,13,6119,14336,0,3,122
33989103,484.47,28.4426,0,13,4172,14336,0,3,122
34990120,508.019,28.1697,0,13,6189,14336,0,3,122
35991112,536.011,28.1589,0,13,3342,14336,0,3,122
36992305,564.336,28.1655,0,13,281,14336,0,3,122
37993117,588.0,27.9504,0,13,2110,14336,0,3,122
38994136,614.909,27.9019,0,13,499,14336,0,3,122
39995160,640.245,27.7893,0,13,331,14336,0,3,122
40996104,662.001,27.5372,0,13,4114,14336,0,3,122
41997274,691.031,27.5956,0,13,331,14336,0,3,122
42998731,714.0,27.4164,0,13,2755,14336,0,3,122
43999811,736.238,27.2238,0,13,6044,14336,0,3,122
45001193,764.052,27.2435,0,13,3507,14336,0,3,122
46002406,792.44,27.2818,0,13,381,14336,0,3,122
47005607,812.0,27.0219,0,13,6413,14336,0,3,122
48006602,840.0,27.0525,0,13,3685,14336,0,3,122
49007776,868.0,27.0811,0,13,957,14336,0,3,122
50008602,890.27,26.9348,0,13,4214,14336,0,3,122
51009603,919.251,26.9941,0,13,481,14336,0,3,122
52010624,942.106,26.8753,0,13,3091,14336,0,3,122
53011705,970.135,26.9065,0,13,451,14336,0,3,122
54012733,994.0,26.8237,0,13,1957,14336,0,3,122
55014153,1020.66,26.8184,0,13,601,14336,0,3,122
56015481,1046.11,26.7824,0,13,601,14336,0,3,122
57016706,1068.01,26.6598,0,13,4117,14336,0,3,122
58017950,1096.73,26.7092,0,13,651,14336,0,3,122
59021113,1120.0,26.6253,0,13,2933,14336,0,3,122
60022167,1148.0,26.6566,0,13,205,14336,0,3,122
61023114,1172.86,26.6151,0,13,697,14336,0,3,122
62024316,1198.36,26.5897,0,13,697,14336,0,3,122
63025106,1223.69,26.562,0,13,697,14336,0,3,122
64026100,1246.0,26.4711,0,13,3798,14336,0,3,122
65027160,1274.0,26.5023,0,13,1187,14336,0,3,122
66028149,1300.08,26.4931,0,13,427,14336,0,3,122
67029154,1325.1,26.4633,0,13,747,14336,0,3,122
68030262,1348.01,26.393,0,13,3424,14336,0,3,122
69031573,1376.1,26.425,0,13,597,14336,0,3,122
70033259,1400.0,26.3766,0,13,2070,14336,0,3,122
71034383,1426.41,26.3767,0,13,1085,14336,0,3,122
72037603,1451.75,26.3563,0,13,1085,14336,0,3,122
73038603,1474.03,26.2832,0,13,4211,14336,0,3,122
74039726,1502.53,26.3215,0,13,917,14336,0,3,122
75040802,1526.0,26.2719,0,13,2832,14336,0,3,122
76041603,1554.0,26.3008,0,13,104,14336,0,3,122
77042660,1578.61,26.2721,0,13,967,14336,0,3,122
