timestamp,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
16967939,0.998449,-0.000257249,0.0103484,0.0547069,0.999995,4.34169e-11,4.30293e-10,0.00304261,3
16972942,0.998429,0.000701848,0.0101226,0.0551116,0.999995,4.34169e-11,4.30293e-10,0.00304261,3
17018000,0.998482,-0.000106464,0.007467,0.0545783,0.999995,4.34169e-11,4.30293e-10,0.00304261,3
17068064,0.998453,0.00212717,0.00867661,0.0548784,0.999995,4.34169e-11,4.30293e-10,0.00304261,3
17118128,0.998432,0.00203481,0.00970272,0.055102,0.999995,4.34169e-11,4.30293e-10,0.00304261,3
17168193,0.998444,0.00221804,0.0096468,0.0548866,0.999995,4.34169e-11,4.30293e-10,0.00304261,3
17218257,0.998466,0.00156918,0.00885956,0.0546271,0.999995,4.34169e-11,4.30293e-10,0.00304261,3
17268321,0.998479,0.00237399,0.00852335,0.0544176,0.999995,4.34169e-11,4.30293e-10,0.00304261,3
17318386,0.998452,0.0040139,0.00810113,0.0548813,0.999995,4.34169e-11,4.30293e-10,0.00304261,3
17368450,0.998418,0.00582834,0.00901586,0.0551849,0.999995,4.34169e-11,4.30293e-10,0.00304261,3
17418514,0.998453,0.00770436,0.00847559,0.0544133,0.999995,4.34169e-11,4.30293e-10,0.00304261,3
17468578,0.998383,0.00789141,0.00906847,0.0555605,0.999995,4.34169e-11,4.30293e-10,0.00304261,3
17518643,0.998376,0.00989579,0.00917069,0.0553437,0.999995,4.34169e-11,4.30293e-10,0.00304261,3
17568707,0.998391,0.0074089,0.0114867,0.0550273,0.999995,4.34169e-11,4.30293e-10,0.00304261,3
17618771,0.998448,0.00897105,0.00789871,0.0544022,0.999995,4.34169e-11,4.30293e-10,0.00304261,3
17668835,0.998504,0.00435044,0.007909,0.0539362,0.999995,4.34169e-11,4.30293e-10,0.00304261,3
17718899,0.998534,0.00407683,0.00648176,0.0535879,0.999995,4.34169e-11,4.30293e-10,0.00304261,3
17768964,0.998556,0.0025845,0.00731822,0.053151,0.999995,4.34169e-11,4.30293e-10,0.00304261,3
17819032,0.998519,-0.00029755,0.0138321,0.0526189,0.999995,4.34169e-11,4.30293e-10,0.00304261,3
17869092,0.998517,0.00360955,0.00852791,0.0536448,0.999995,4.34169e-11,4.30293e-10,0.00304261,3
17919156,0.998533,0.00233997,0.00717108,0.0536221,0.999995,4.34169e-11,4.30293e-10,0.00304261,3
17969223,0.998518,0.00286834,0.0055813,0.0540619,0.999995,4.34169e-11,4.30293e-10,0.00304261,3
18019300,0.99852,0.00425143,0.00549378,0.0539311,0.999995,4.34169e-11,4.30293e-10,0.00304261,3
18069350,0.998483,0.000174056,0.011574,0.0538317,0.999995,4.34169e-11,4.30293e-10,0.00304261,3
18114410,0.998493,0.00254565,0.00899465,0.0540795,0.999995,4.34169e-11,4.30293e-10,0.00304261,3
18169478,0.998525,0.000185237,0.00526606,0.0540341,0.999995,4.34169e-11,4.30293e-10,0.00304261,3
18219542,0.998525,-0.00395543,0.00842903,0.0534881,0.999995,4.34169e-11,4.30293e-10,0.00304261,3
18269606,0.998539,-0.00442974,0.0060622,0.053519,0.999995,4.34169e-11,4.30293e-10,0.00304261,3
18319671,0.998539,-0.00729282,0.00706203,0.0530809,0.999995,4.34169e-11,4.30293e-10,0.00304261,3
18369735,0.998581,-0.00581795,0.00501797,0.0526966,0.999995,4.34169e-11,4.30293e-10,0.00304261,3
18419799,0.99857,-0.00506714,0.00400208,0.0530709,0.999995,4.34169e-11,4.30293e-10,0.00304261,3
18464857,0.99855,-0.00538055,0.00755027,0.0530218,0.999995,4.34169e-11,4.30293e-10,0.00304261,3
18519928,0.998508,-0.00489428,0.00790046,0.0538064,0.999995,4.34169e-11,4.30293e-10,0.00304261,3
18569992,0.998535,-0.00285372,0.00740623,0.0535187,0.999995,4.34169e-11,4.30293e-10,0.00304261,3
18615050,0.998579,-0.00143255,0.00683971,0.0528338,0.999995,4.34169e-11,4.30293e-10,0.00304261,3
