timestamp,armed_time_ms,armed,prearmed,ready_to_arm,lockdown,manual_lockdown,force_failsafe,in_esc_calibration_mode,soft_stop
18450440,18450,1,1,1,0,0,0,0,0
18954523,18450,1,1,1,0,0,0,0,0
19462085,18450,1,1,1,0,0,0,0,0
19971419,18450,1,1,1,0,0,0,0,0
20479088,18450,1,1,1,0,0,0,0,0
20986116,18450,1,1,1,0,0,0,0,0
21494125,18450,1,1,1,0,0,0,0,0
22003080,18450,1,1,1,0,0,0,0,0
22509402,18450,1,1,1,0,0,0,0,0
23019215,18450,1,1,1,0,0,0,0,0
23526042,18450,1,1,1,0,0,0,0,0
24034588,18450,1,1,1,0,0,0,0,0
24542255,18450,1,1,1,0,0,0,0,0
25051406,18450,1,1,1,0,0,0,0,0
25557046,18450,1,1,1,0,0,0,0,0
26065980,18450,1,1,1,0,0,0,0,0
26573194,18450,1,1,1,0,0,0,0,0
27079990,18450,1,1,1,0,0,0,0,0
27586980,18450,1,1,1,0,0,0,0,0
28095129,18450,1,1,1,0,0,0,0,0
28604248,18450,1,1,1,0,0,0,0,0
29112061,18450,1,1,1,0,0,0,0,0
29620130,18450,1,1,1,0,0,0,0,0
30127118,18450,1,1,1,0,0,0,0,0
30635183,18450,1,1,1,0,0,0,0,0
31143176,18450,1,1,1,0,0,0,0,0
31651158,18450,1,1,1,0,0,0,0,0
32158017,18450,1,1,1,0,0,0,0,0
32666043,18450,1,1,1,0,0,0,0,0
33174217,18450,1,1,1,0,0,0,0,0
33682025,18450,1,1,1,0,0,0,0,0
34192073,18450,1,1,1,0,0,0,0,0
34701002,18450,1,1,1,0,0,0,0,0
35209242,18450,1,1,1,0,0,0,0,0
35715087,18450,1,1,1,0,0,0,0,0
36223053,18450,1,1,1,0,0,0,0,0
36728979,18450,1,1,1,0,0,0,0,0
37238243,18450,1,1,1,0,0,0,0,0
37746176,18450,1,1,1,0,0,0,0,0
38254348,18450,1,1,1,0,0,0,0,0
38755980,18450,1,1,1,0,0,0,0,0
39257061,18450,1,1,1,0,0,0,0,0
39767980,18450,1,1,1,0,0,0,0,0
40278037,18450,1,1,1,0,0,0,0,0
40789444,18450,1,1,1,0,0,0,0,0
41300038,18450,1,1,1,0,0,0,0,0
41575123,18450,1,1,1,0,0,0,0,0
42084396,18450,1,1,1,0,0,0,0,0
42591981,18450,1,1,1,0,0,0,0,0
43100979,18450,1,1,1,0,0,0,0,0
43156150,18450,1,1,1,0,0,0,0,0
43665291,18450,1,1,1,0,0,0,0,0
44173237,18450,1,1,1,0,0,0,0,0
44682227,18450,1,1,1,0,0,0,0,0
45189082,18450,1,1,1,0,0,0,0,0
45699482,18450,1,1,1,0,0,0,0,0
46208052,18450,1,1,1,0,0,0,0,0
46715017,18450,1,1,1,0,0,0,0,0
47224208,18450,1,1,1,0,0,0,0,0
47733057,18450,1,1,1,0,0,0,0,0
48240273,18450,1,1,1,0,0,0,0,0
48747172,18450,1,1,1,0,0,0,0,0
49257009,18450,1,1,1,0,0,0,0,0
49765074,18450,1,1,1,0,0,0,0,0
50273053,18450,1,1,1,0,0,0,0,0
50780543,18450,1,1,1,0,0,0,0,0
51288051,18450,1,1,1,0,0,0,0,0
51796151,18450,1,1,1,0,0,0,0,0
52306235,18450,1,1,1,0,0,0,0,0
52812978,18450,1,1,1,0,0,0,0,0
53322363,18450,1,1,1,0,0,0,0,0
53828984,18450,1,1,1,0,0,0,0,0
54336085,18450,1,1,1,0,0,0,0,0
54843977,18450,1,1,1,0,0,0,0,0
55351006,18450,1,1,1,0,0,0,0,0
55859940,18450,1,1,1,0,0,0,0,0
56368075,18450,1,1,1,0,0,0,0,0
56878219,18450,1,1,1,0,0,0,0,0
57386142,18450,1,1,1,0,0,0,0,0
57895332,18450,1,1,1,0,0,0,0,0
58403048,18450,1,1,1,0,0,0,0,0
58911134,18450,1,1,1,0,0,0,0,0
59418007,18450,1,1,1,0,0,0,0,0
59926987,18450,1,1,1,0,0,0,0,0
60434380,18450,1,1,1,0,0,0,0,0
60941979,18450,1,1,1,0,0,0,0,0
61451168,18450,1,1,1,0,0,0,0,0
61959343,18450,1,1,1,0,0,0,0,0
62466131,18450,1,1,1,0,0,0,0,0
62973980,18450,1,1,1,0,0,0,0,0
63481982,18450,1,1,1,0,0,0,0,0
63989449,18450,1,1,1,0,0,0,0,0
64498020,18450,1,1,1,0,0,0,0,0
65007054,18450,1,1,1,0,0,0,0,0
65515107,18450,1,1,1,0,0,0,0,0
66023167,18450,1,1,1,0,0,0,0,0
66534280,18450,1,1,1,0,0,0,0,0
67042441,18450,1,1,1,0,0,0,0,0
67551081,18450,1,1,1,0,0,0,0,0
68057984,18450,1,1,1,0,0,0,0,0
68565977,18450,1,1,1,0,0,0,0,0
69073981,18450,1,1,1,0,0,0,0,0
69582098,18450,1,1,1,0,0,0,0,0
70091522,18450,1,1,1,0,0,0,0,0
70600055,18450,1,1,1,0,0,0,0,0
71109631,18450,1,1,1,0,0,0,0,0
71616871,18450,1,1,1,0,0,0,0,0
72124311,18450,1,1,1,0,0,0,0,0
72632069,18450,1,1,1,0,0,0,0,0
73139981,18450,1,1,1,0,0,0,0,0
73650979,18450,1,1,1,0,0,0,0,0
74159062,18450,1,1,1,0,0,0,0,0
74666123,18450,1,1,1,0,0,0,0,0
75173004,18450,1,1,1,0,0,0,0,0
75679334,18450,1,1,1,0,0,0,0,0
76186982,18450,1,1,1,0,0,0,0,0
76696733,18450,1,1,1,0,0,0,0,0
77206306,18450,1,1,1,0,0,0,0,0
77714293,18450,1,1,1,0,0,0,0,0
78219978,18450,1,1,1,0,0,0,0,0
78727510,18450,1,1,1,0,0,0,0,0
79235019,18450,1,1,1,0,0,0,0,0
79743023,18450,1,1,1,0,0,0,0,0
80249014,18450,1,1,1,0,0,0,0,0
80756979,18450,1,1,1,0,0,0,0,0
81267025,18450,1,1,1,0,0,0,0,0
81777320,18450,1,1,1,0,0,0,0,0
82284175,18450,1,1,1,0,0,0,0,0
82794299,18450,1,1,1,0,0,0,0,0
83301044,18450,1,1,1,0,0,0,0,0
83809010,18450,1,1,1,0,0,0,0,0
84309411,18450,1,1,1,0,0,0,0,0
84817012,18450,1,1,1,0,0,0,0,0
85327454,18450,1,1,1,0,0,0,0,0
85835073,18450,1,1,1,0,0,0,0,0
86342021,18450,1,1,1,0,0,0,0,0
86847981,18450,1,1,1,0,0,0,0,0
87356347,18450,1,1,1,0,0,0,0,0
87862985,18450,1,1,1,0,0,0,0,0
88371103,18450,1,1,1,0,0,0,0,0
88881085,18450,1,1,1,0,0,0,0,0
89389813,18450,1,1,1,0,0,0,0,0
89898013,18450,1,1,1,0,0,0,0,0
90406117,18450,1,1,1,0,0,0,0,0
90916199,18450,1,1,1,0,0,0,0,0
91424114,18450,1,1,1,0,0,0,0,0
91934298,18450,1,1,1,0,0,0,0,0
92442978,18450,1,1,1,0,0,0,0,0
92951978,18450,1,1,1,0,0,0,0,0
93461109,18450,1,1,1,0,0,0,0,0
93969016,18450,1,1,1,0,0,0,0,0
94477983,18450,1,1,1,0,0,0,0,0
94984091,18450,1,1,1,0,0,0,0,0
95493016,18450,1,1,1,0,0,0,0,0
96001215,18450,1,1,1,0,0,0,0,0
96509077,18450,1,1,1,0,0,0,0,0
97018979,18450,1,1,1,0,0,0,0,0
97526340,18450,1,1,1,0,0,0,0,0
98036047,18450,1,1,1,0,0,0,0,0
98546966,18450,1,1,1,0,0,0,0,0
99047309,18450,1,1,1,0,0,0,0,0
99558212,18450,1,1,1,0,0,0,0,0
100061112,18450,1,1,1,0,0,0,0,0
100572138,18450,1,1,1,0,0,0,0,0
101074167,18450,1,1,1,0,0,0,0,0
101577111,18450,1,1,1,0,0,0,0,0
102078979,18450,1,1,1,0,0,0,0,0
102587064,18450,1,1,1,0,0,0,0,0
103094423,18450,1,1,1,0,0,0,0,0
103604979,18450,1,1,1,0,0,0,0,0
104115981,18450,1,1,1,0,0,0,0,0
104625866,18450,1,1,1,0,0,0,0,0
105137464,18450,1,1,1,0,0,0,0,0
105638974,18450,1,1,1,0,0,0,0,0
106143019,18450,1,1,1,0,0,0,0,0
106650224,18450,1,1,1,0,0,0,0,0
107152293,18450,1,1,1,0,0,0,0,0
107653215,18450,1,1,1,0,0,0,0,0
108154707,18450,1,1,1,0,0,0,0,0
108657477,18450,1,1,1,0,0,0,0,0
109168464,18450,1,1,1,0,0,0,0,0
109669346,18450,1,1,1,0,0,0,0,0
110172629,18450,1,1,1,0,0,0,0,0
110683260,18450,1,1,1,0,0,0,0,0
111184255,18450,1,1,1,0,0,0,0,0
111685410,18450,1,1,1,0,0,0,0,0
112196090,18450,1,1,1,0,0,0,0,0
112699018,18450,1,1,1,0,0,0,0,0
113200484,18450,1,1,1,0,0,0,0,0
113711615,18450,1,1,1,0,0,0,0,0
114212038,18450,1,1,1,0,0,0,0,0
114713287,18450,1,1,1,0,0,0,0,0
115214979,18450,1,1,1,0,0,0,0,0
115722998,18450,1,1,1,0,0,0,0,0
116224644,18450,1,1,1,0,0,0,0,0
116733978,18450,1,1,1,0,0,0,0,0
117235012,18450,1,1,1,0,0,0,0,0
117735213,18450,1,1,1,0,0,0,0,0
118237213,18450,1,1,1,0,0,0,0,0
118739085,18450,1,1,1,0,0,0,0,0
119242227,18450,1,1,1,0,0,0,0,0
119743981,18450,1,1,1,0,0,0,0,0
120255055,18450,1,1,1,0,0,0,0,0
120757019,18450,1,1,1,0,0,0,0,0
121259997,18450,1,1,1,0,0,0,0,0
