timestamp,roll,pitch,yaw,thrust_body[0],thrust_body[1],thrust_body[2]
18521292,-0.6204865,-0.1423774,0.0017195396,0.0,0.0,-0.08
18526292,-0.6202805,-0.14472957,0.0027564638,0.0,0.0,-0.08
18541158,-0.62075627,-0.14360882,0.004812441,0.0,0.0,-0.08
18560962,-0.6205364,-0.14172333,0.006953839,0.0,0.0,-0.08
18580851,-0.62041384,-0.14089173,0.0042638243,0.0,0.0,-0.08
18600625,-0.62048054,-0.14152616,0.0056026974,0.0,0.0,-0.08
18620544,-0.62127,-0.14233692,0.008893547,0.0,0.0,-0.08
18640429,-0.6183969,-0.1415918,0.008393461,0.0,0.0,-0.08
18665242,-0.6225857,-0.1405692,0.007869075,0.0,0.0,-0.08
18680270,-0.6181574,-0.1405557,0.010288999,0.0,0.0,-0.08
18700037,-0.6250844,-0.14112484,0.01070393,0.0,0.0,-0.08
18724914,-0.6212562,-0.13926819,0.010965299,0.0,0.0,-0.08
18739855,-0.62165666,-0.14260972,0.011014619,0.0,0.0,-0.08
18759678,-0.6217688,-0.14099823,0.012428312,0.0,0.0,-0.08
18779461,-0.6217086,-0.14057037,0.013930802,0.0,0.0,-0.08
18804426,-0.62025976,-0.14000142,0.013847693,0.0,0.0,-0.08
18819269,-0.6223921,-0.1407358,0.013680161,0.0,0.0,-0.08
18839088,-0.6211954,-0.13958578,0.015268777,0.0,0.0,-0.08
18863862,-0.6195777,-0.13952956,0.015390029,0.0,0.0,-0.08
18878701,-0.62161976,-0.14418584,0.015167306,0.0,0.0,-0.08
18898563,-0.6220693,-0.1405272,0.015719019,0.0,0.0,-0.109514795
18923468,-0.6266283,-0.12066174,0.33960333,0.0,0.0,-0.19195266
18943482,-0.61938494,-0.1381054,0.0383097,0.0,0.0,-0.20721895
18958483,-0.62283707,-0.14715216,0.038717814,0.0,0.0,-0.20518343
18983172,-0.622054,-0.14648503,0.039161224,0.0,0.0,-0.20620118
19002947,-0.61788535,-0.137912,0.03871598,0.0,0.0,-0.20620118
19022827,-0.6199316,-0.13964526,0.039894376,0.0,0.0,-0.20620118
19042625,-0.6220831,-0.14895868,0.039513715,0.0,0.0,-0.20620118
19062576,-0.61523306,-0.14786035,0.037878577,0.0,0.0,-0.20620118
19082357,-0.61508554,-0.14106661,0.03857589,0.0,0.0,-0.20620118
19102201,-0.6138955,-0.14192933,0.039441675,0.0,0.0,-0.20620118
19122074,-0.60309976,-0.14627217,0.04000616,0.0,0.0,-0.20620118
19141892,-0.60246176,-0.15467304,0.039347228,0.0,0.0,-0.20620118
19161744,-0.6134061,-0.15513024,0.03934597,0.0,0.0,-0.20620118
19181639,-0.6121719,-0.15069968,0.03934621,0.0,0.0,-0.20620118
19201622,-0.60007036,-0.15216286,0.040688347,0.0,0.0,-0.20620118
19221599,-0.61168677,-0.14638153,0.041204147,0.0,0.0,-0.20620118
19241383,-0.610821,-0.15445623,0.036937255,0.0,0.0,-0.20620118
19261171,-0.60811025,-0.15167752,0.03718051,0.0,0.0,-0.20620118
19281039,-0.6128166,-0.1521081,0.03737816,0.0,0.0,-0.20620118
19300932,-0.6092584,-0.15116547,0.036538236,0.0,0.0,-0.20620118
19320707,-0.606428,-0.1488482,0.03822469,0.0,0.0,-0.20620118
19340654,-0.60451305,-0.15064381,0.039431043,0.0,0.0,-0.20620118
19360425,-0.595789,-0.15314251,0.040712386,0.0,0.0,-0.20620118
19380261,-0.5994761,-0.15082803,0.03974901,0.0,0.0,-0.20620118
19400122,-0.5926819,-0.15555622,0.038070682,0.0,0.0,-0.20620118
19420032,-0.59946054,-0.15157768,0.038618933,0.0,0.0,-0.20620118
19444912,-0.60011065,-0.15548344,0.03838126,0.0,0.0,-0.20620118
19459814,-0.60076255,-0.15057987,0.038036965,0.0,0.0,-0.20620118
19479759,-0.59695727,-0.15624207,0.037904195,0.0,0.0,-0.20620118
19504548,-0.594444,-0.15741618,0.03980932,0.0,0.0,-0.20620118
19519500,-0.59679765,-0.15698197,0.03969439,0.0,0.0,-0.20620118
19539311,-0.5921061,-0.15514585,0.042589076,0.0,0.0,-0.20620118
19564203,-0.60015106,-0.15120721,0.03875429,0.0,0.0,-0.20620118
19583868,-0.5966096,-0.15016778,0.0392993,0.0,0.0,-0.20620118
19598787,-0.6034678,-0.15117581,0.04051585,0.0,0.0,-0.20620118
19623577,-0.5883766,-0.15738155,0.040200762,0.0,0.0,-0.20620118
19643547,-0.59372354,-0.15838711,0.040220257,0.0,0.0,-0.20620118
19658426,-0.59682024,-0.1632243,0.040150743,0.0,0.0,-0.20620118
19683245,-0.59678674,-0.15942682,0.042529225,0.0,0.0,-0.20620118
19703093,-0.5969208,-0.15347256,0.04198993,0.0,0.0,-0.20620118
19723027,-0.60235155,-0.15267912,0.0427446,0.0,0.0,-0.20620118
19743011,-0.5980063,-0.15559708,0.04162378,0.0,0.0,-0.20620118
19762879,-0.59159625,-0.15710339,0.04225769,0.0,0.0,-0.20620118
19782625,-0.58832604,-0.16015975,0.041741997,0.0,0.0,-0.20620118
19802454,-0.5826177,-0.15591918,0.04170274,0.0,0.0,-0.20620118
19822335,-0.5866996,-0.16176452,0.04300127,0.0,0.0,-0.20620118
19842094,-0.58361125,-0.1613339,0.046216037,0.0,0.0,-0.20416568
19862008,-0.5920104,-0.16194956,0.044346444,0.0,0.0,-0.17159763
19881887,-0.58992046,-0.15864243,0.04472873,0.0,0.0,-0.10137278
19901752,-0.59894574,-0.16032742,0.04377579,0.0,0.0,-0.08
19921576,-0.59336156,-0.16150798,0.043972176,0.0,0.0,-0.08
19941423,-0.6020724,-0.15532126,0.04491312,0.0,0.0,-0.08
19961361,-0.5993933,-0.15211289,0.045639172,0.0,0.0,-0.08
19981263,-0.59735507,-0.15299703,0.045847256,0.0,0.0,-0.08
20001127,-0.60099727,-0.14838651,0.04844021,0.0,0.0,-0.08
20021058,-0.6086431,-0.15082945,0.047422543,0.0,0.0,-0.08
20040778,-0.6099981,-0.15285194,0.04650154,0.0,0.0,-0.08
20060625,-0.6007866,-0.15511839,0.046509366,0.0,0.0,-0.08
20080553,-0.59287626,-0.15372705,0.047233805,0.0,0.0,-0.08
20100444,-0.59508437,-0.15306407,0.049095504,0.0,0.0,-0.08
20120358,-0.60592616,-0.14867589,0.050212834,0.0,0.0,-0.08
20145108,-0.60554343,-0.1571433,0.051083285,0.0,0.0,-0.08
20160069,-0.6108488,-0.14729986,0.049532086,0.0,0.0,-0.08
20179885,-0.61336935,-0.14809051,0.04981134,0.0,0.0,-0.08
20204793,-0.5939123,-0.16031039,0.051403143,0.0,0.0,-0.08
20219638,-0.62422866,-0.1505479,0.049378887,0.0,0.0,-0.08
20239458,-0.6144373,-0.14834353,0.049171336,0.0,0.0,-0.08
20264213,-0.588519,-0.16340217,0.051433485,0.0,0.0,-0.08
20284114,-0.5910985,-0.16270173,0.051687937,0.0,0.0,-0.08
20299117,-0.6049395,-0.15207335,0.050834097,0.0,0.0,-0.08
20323893,-0.594192,-0.16129059,0.05349787,0.0,0.0,-0.08
20343719,-0.5943005,-0.16153337,0.052964546,0.0,0.0,-0.08
20358696,-0.6008589,-0.153881,0.05065939,0.0,0.0,-0.08
20383382,-0.59072936,-0.16028488,0.053219303,0.0,0.0,-0.08
20403310,-0.5945476,-0.15734828,0.05338607,0.0,0.0,-0.08
20418185,-0.59493786,-0.15024054,0.052540667,0.0,0.0,-0.08
20442970,-0.60964286,-0.15712425,0.054223202,0.0,0.0,-0.08
20462796,-0.61099297,-0.15704034,0.054075878,0.0,0.0,-0.08
20482718,-0.60546654,-0.15477787,0.054257356,0.0,0.0,-0.08
20502573,-0.60157007,-0.15262517,0.05502287,0.0,0.0,-0.08
20522529,-0.5973896,-0.15229464,0.05623207,0.0,0.0,-0.08
20542384,-0.5969457,-0.15469936,0.0558775,0.0,0.0,-0.08
20562406,-0.5997144,-0.15703227,0.054116838,0.0,0.0,-0.08
20582126,-0.60019964,-0.15760237,0.05375904,0.0,0.0,-0.08
20601961,-0.6020928,-0.1559026,0.055253755,0.0,0.0,-0.08
20621763,-0.60464543,-0.15478653,0.055452555,0.0,0.0,-0.08
20641691,-0.60492766,-0.15412223,0.055453263,0.0,0.0,-0.08
20661558,-0.59899145,-0.15354927,0.055588104,0.0,0.0,-0.08
20681367,-0.5918491,-0.15094845,0.05613015,0.0,0.0,-0.08
20701214,-0.58912766,-0.1483187,0.05728294,0.0,0.0,-0.08
20721062,-0.5920061,-0.15109073,0.05686521,0.0,0.0,-0.08
20740983,-0.59785616,-0.15561692,0.055776253,0.0,0.0,-0.08
20760785,-0.60016984,-0.1569314,0.054879252,0.0,0.0,-0.08
