timestamp,total_written_kb,write_rate_kb_s,dropouts,message_gaps,buffer_used_bytes,buffer_size_bytes,type,backend,num_messages
18522307,0.0,0.0,0,10,59419,65536,0,3,122
19522666,64.0,63.216244,0,11,25643,65536,0,3,122
20523813,80.92285,40.189243,0,11,34220,65536,0,3,122
21524852,136.04102,45.12761,0,11,3996,65536,0,3,122
22525539,159.43262,39.706562,0,11,6076,65536,0,3,122
23526543,185.08398,36.896698,0,11,6026,65536,0,3,122
24527514,213.24121,35.438343,0,11,4028,65536,0,3,122
25528846,237.17383,33.79229,0,11,6163,65536,0,3,122
26529708,264.5039,32.98284,0,11,4769,65536,0,3,122
27530496,289.38867,32.082184,0,11,6163,65536,0,3,122
28531504,315.40625,31.473785,0,11,6113,65536,0,3,122
29532497,341.64258,30.995779,0,11,5929,65536,0,3,122
30533663,367.61133,30.574669,0,11,6213,65536,0,3,122
31534491,393.6289,30.222832,0,11,6163,65536,0,3,122
32535529,419.82617,29.933573,0,11,5979,65536,0,3,122
33536698,448.0,29.814133,0,11,4199,65536,0,3,122
34537542,472.29492,29.468199,0,11,6248,65536,0,3,122
35538632,498.7705,29.290636,0,11,6014,65536,0,3,122
36539526,531.01074,29.452723,0,11,161,65536,0,3,122
37540563,557.2578,29.282665,0,11,211,65536,0,3,122
38541535,580.02734,28.956104,0,11,3772,65536,0,3,122
39543255,610.0293,29.003454,0,11,281,65536,0,3,122
40543535,636.27637,28.877985,0,11,281,65536,0,3,122
41544563,662.57227,28.764599,0,11,281,65536,0,3,122
42546580,691.1201,28.753168,0,11,281,65536,0,3,122
43550043,719.4873,28.733776,0,11,508,65536,0,3,122
44550995,747.49805,28.70496,0,11,377,65536,0,3,122
45552028,772.0088,28.548763,0,11,4114,65536,0,3,122
46553452,803.541,28.653702,0,11,427,65536,0,3,122
47554345,831.4238,28.62628,0,11,427,65536,0,3,122
48554997,855.74316,28.482307,0,11,4360,65536,0,3,122
49556277,887.4668,28.585537,0,11,427,65536,0,3,122
50557083,915.2705,28.560417,0,11,558,65536,0,3,122
51557995,943.77344,28.55789,0,11,146,65536,0,3,122
52559094,971.3926,28.529402,0,11,466,65536,0,3,122
53560236,999.3242,28.511415,0,11,466,65536,0,3,122
54560994,1024.0,28.404419,0,11,3984,65536,0,3,122
55562144,1052.7637,28.413235,0,11,3202,65536,0,3,122
56563087,1083.25,28.46701,0,11,536,65536,0,3,122
57564187,1108.6758,28.388334,0,11,3336,65536,0,3,122
58565000,1136.6895,28.378405,0,11,3202,65536,0,3,122
59566102,1167.1758,28.42899,0,11,586,65536,0,3,122
60568125,1195.2871,28.420067,0,11,636,65536,0,3,122
61571497,1220.1064,28.334223,0,11,3823,65536,0,3,122
62572571,1251.1016,28.393919,0,11,682,65536,0,3,122
63573632,1279.2129,28.386982,0,11,732,65536,0,3,122
64575729,1306.8926,28.370333,0,11,990,65536,0,3,122
65579042,1334.9033,28.360699,0,11,909,65536,0,3,122
66580060,1362.8506,28.351496,0,11,950,65536,0,3,122
67581001,1390.7822,28.342396,0,11,1031,65536,0,3,122
68582109,1418.5859,28.331013,0,11,1232,65536,0,3,122
69583055,1446.7764,28.327734,0,11,1151,65536,0,3,122
70584216,1472.0,28.267494,0,11,3756,65536,0,3,122
71584998,1502.5117,28.309364,0,11,1064,65536,0,3,122
72585994,1530.7021,28.306639,0,11,1033,65536,0,3,122
73588105,1558.6338,28.298748,0,11,1033,65536,0,3,122
74591940,1586.5166,28.289394,0,11,1083,65536,0,3,122
75592523,1614.5488,28.284601,0,11,1164,65536,0,3,122
76593602,1642.5596,28.27936,0,11,1083,65536,0,3,122
77594930,1664.0,28.162977,0,11,7730,65536,0,3,122
78595578,1698.4746,28.267717,0,11,1214,65536,0,3,122
