timestamp,timestamp_last_signal,rssi,rc_lost_frame_count,rc_total_frame_count,rc_ppm_frame_length,values[0],values[1],values[2],values[3],values[4],values[5],values[6],values[7],values[8],values[9],values[10],values[11],values[12],values[13],values[14],values[15],values[16],values[17],channel_count,rc_failsafe,rc_lost,input_source
18503736,18503736,38,0,0,0,1503,1498,1932,1923,1499,1065,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
18526791,18526791,38,0,0,0,1503,1498,1932,1923,1499,1065,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
19018425,19018425,38,0,0,0,1503,1498,1798,1499,1499,1065,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
19517568,19517568,38,0,0,0,1503,1498,1798,1502,1499,1065,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
20001203,20001203,38,0,0,0,1503,1498,1932,1496,1499,1065,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
20514962,20514962,38,0,0,0,1503,1498,1932,1503,1499,1065,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
21004280,21004280,38,0,0,0,1503,1498,1932,1504,1499,1065,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
21516225,21516225,38,0,0,0,1503,1498,1932,1505,1499,1065,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
22004673,22004673,38,0,0,0,1503,1498,1845,1501,1499,1065,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
22513831,22513831,38,0,0,0,1503,1498,1774,1503,1499,1065,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
23000509,23000509,38,0,0,0,1503,1498,1712,1505,1499,1065,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
23512047,23512047,38,0,0,0,1665,1499,1710,1505,1499,1065,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
24020730,24020730,38,0,0,0,1632,1499,1672,1499,1499,1065,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
24512292,24512292,38,0,0,0,1637,1503,1611,1503,1499,1065,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
25023806,25023806,38,0,0,0,1597,1553,1592,1503,1499,1065,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
25513364,25513364,38,0,0,0,1602,1530,1532,1499,1499,1065,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
26004898,26004898,38,0,0,0,1596,1532,1494,1497,1499,1065,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
26518673,26518673,38,0,0,0,1601,1514,1439,1503,1499,1065,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
27010417,27010417,38,0,0,0,1550,1417,1502,1466,1499,1065,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
27501976,27501976,38,0,0,0,1641,1499,1471,1504,1499,1065,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
28013283,28013283,38,0,0,0,1638,1498,1447,1505,1499,1065,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
28504892,28504892,38,0,0,0,1505,1499,1475,1507,1499,1065,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
29016510,29016510,38,0,0,0,1505,1498,1467,1505,1499,1065,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
29503056,29503056,38,0,0,0,1508,1498,1465,1504,1499,1933,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
30017653,30017653,38,0,0,0,1749,1498,1495,1496,1499,1933,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
30509609,30509609,38,0,0,0,1652,1498,1493,1507,1499,1065,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
31022554,31022554,38,0,0,0,1503,1501,1459,1507,1499,1065,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
31514164,31514164,38,0,0,0,1503,1499,1423,1512,1499,1065,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
32005814,32005814,38,0,0,0,1659,1498,1469,1496,1499,1065,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
32520075,32520075,38,0,0,0,1692,1550,1476,1500,1499,1065,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
33006948,33006948,38,0,0,0,1690,1535,1442,1499,1499,1065,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
33515490,33515490,38,0,0,0,1504,1570,1458,1502,1499,1065,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
34022098,34022098,38,0,0,0,1514,1537,1509,1506,1499,1065,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
34513722,34513722,38,0,0,0,1593,1516,1499,1500,1499,1065,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
35002808,35002808,38,0,0,0,1558,1548,1480,1500,1499,1065,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
35516667,35516667,38,0,0,0,1663,1498,1435,1510,1499,1065,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
36005908,36005908,38,0,0,0,1467,1498,1428,1508,1499,1065,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
36514874,36514874,38,0,0,0,1505,1498,1437,1497,1499,1065,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
37021196,37021196,38,0,0,0,1588,1517,1488,1499,1499,1065,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
37512993,37512993,38,0,0,0,1806,1523,1498,1498,1499,1065,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
38002188,38002188,38,0,0,0,1803,1510,1499,1499,1499,1065,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
38516017,38516017,38,0,0,0,1538,1499,1487,1509,1499,1065,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
39007518,39007518,38,0,0,0,1503,1498,1485,1502,1499,1065,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
39499231,39499231,38,0,0,0,1510,1498,1485,1505,1499,1065,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
40013432,40013432,38,0,0,0,1504,1498,1300,1503,1499,1065,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
40500051,40500051,38,0,0,0,1658,1498,1505,1486,1499,1065,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
41021606,41021606,38,0,0,0,1672,1505,1415,1503,1499,1065,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
41503093,41503093,38,0,0,0,1591,1507,1415,1508,1499,1065,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
42011960,42011960,38,0,0,0,1597,1507,1417,1508,1499,1933,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
42503573,42503573,38,0,0,0,1503,1498,1417,1508,1499,1933,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
43018406,43018406,38,0,0,0,1661,1498,1417,1507,1499,1933,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
43506720,43506720,38,0,0,0,1719,1536,1417,1508,1499,1933,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
44021350,44021350,38,0,0,0,1503,1498,1417,1508,1499,1933,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
44502579,44502579,38,0,0,0,1503,1498,1417,1508,1499,1933,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
45009566,45009566,38,0,0,0,1503,1498,1417,1508,1499,1933,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
45520443,45520443,38,0,0,0,1503,1498,1417,1507,1499,1933,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
46009502,46009502,38,0,0,0,1503,1498,1417,1509,1499,1933,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
46520833,46520833,38,0,0,0,1503,1498,1417,1508,1499,1933,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
47010853,47010853,38,0,0,0,1503,1498,1417,1508,1499,1933,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
47501938,47501938,38,0,0,0,1503,1498,1417,1507,1499,1933,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
48013523,48013523,38,0,0,0,1503,1498,1417,1507,1499,1933,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
48505250,48505250,38,0,0,0,1503,1498,1417,1507,1499,1933,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
49018583,49018583,38,0,0,0,1503,1498,1417,1507,1499,1933,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
49508539,49508539,38,0,0,0,1503,1498,1417,1507,1499,1933,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
50016818,50016818,38,0,0,0,1503,1498,1417,1507,1499,1933,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
50508439,50508439,38,0,0,0,1503,1498,1417,1507,1499,1933,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
51018396,51018396,38,0,0,0,1507,1415,1417,1507,1499,1933,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
51509403,51509403,38,0,0,0,1507,1374,1417,1507,1499,1933,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
52021584,52021584,38,0,0,0,1507,1366,1417,1507,1499,1933,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
52507858,52507858,38,0,0,0,1507,1369,1417,1506,1499,1933,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
53021202,53021202,38,0,0,0,1507,1371,1519,1510,1499,1933,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
53507851,53507851,38,0,0,0,1506,1382,1600,1511,1499,1933,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
53999384,53999384,38,0,0,0,1507,1374,1598,1502,1499,1933,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
54511048,54511048,38,0,0,0,1507,1331,1599,1505,1499,1933,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
55022414,55022414,38,0,0,0,1506,1327,1600,1500,1499,1933,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
55509247,55509247,38,0,0,0,1507,1325,1600,1510,1499,1933,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
56018927,56018927,38,0,0,0,1487,1335,1602,1501,1499,1933,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
56509883,56509883,38,0,0,0,1502,1313,1600,1503,1499,1933,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
57018628,57018628,38,0,0,0,1506,1308,1600,1507,1499,1933,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
57505415,57505415,38,0,0,0,1505,1317,1600,1499,1499,1933,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
58019886,58019886,38,0,0,0,1507,1318,1599,1503,1499,1933,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
58508566,58508566,38,0,0,0,1506,1322,1588,1500,1499,1933,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
59020120,59020120,38,0,0,0,1505,1318,1590,1508,1499,1933,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
59511511,59511511,38,0,0,0,1507,1290,1588,1505,1499,1933,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
60022924,60022924,38,0,0,0,1507,1290,1588,1510,1499,1933,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
60514575,60514575,38,0,0,0,1507,1319,1586,1501,1499,1933,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
61001259,61001259,38,0,0,0,1491,1349,1586,1585,1499,1933,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
61512736,61512736,38,0,0,0,1507,1325,1585,1504,1499,1933,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
62021963,62021963,38,0,0,0,1506,1300,1585,1504,1499,1933,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
62511108,62511108,38,0,0,0,1506,1305,1585,1504,1499,1933,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
63022334,63022334,38,0,0,0,1505,1300,1585,1504,1499,1933,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
63521530,63521530,38,0,0,0,1507,1290,1585,1504,1499,1933,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
64023089,64023089,38,0,0,0,1507,1302,1585,1504,1499,1933,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
64512038,64512038,38,0,0,0,1507,1296,1585,1504,1499,1933,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
65001876,65001876,38,0,0,0,1505,1312,1585,1504,1499,1933,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
65515395,65515395,38,0,0,0,1497,1308,1585,1504,1499,1933,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
66021796,66021796,38,0,0,0,1506,1289,1585,1504,1499,1933,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
66513367,66513367,38,0,0,0,1503,1285,1585,1504,1499,1933,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
67002579,67002579,38,0,0,0,1505,1295,1585,1504,1499,1933,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
67511452,67511452,38,0,0,0,1507,1290,1585,1504,1499,1933,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
68000925,68000925,38,0,0,0,1507,1280,1585,1505,1499,1933,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
68509547,68509547,38,0,0,0,1508,1290,1585,1504,1499,1933,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
69016174,69016174,38,0,0,0,1507,1270,1585,1504,1499,1933,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
69507834,69507834,38,0,0,0,1507,1272,1585,1504,1499,1933,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
70017975,70017975,38,0,0,0,1506,1294,1585,1504,1499,1933,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
70503514,70503514,38,0,0,0,1506,1277,1585,1504,1499,1933,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
71017379,71017379,38,0,0,0,1507,1265,1585,1506,1499,1933,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
71509182,71509182,38,0,0,0,1507,1289,1680,1500,1499,1933,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
72000630,72000630,38,0,0,0,1507,1293,1765,1502,1499,1933,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
72514878,72514878,38,0,0,0,1506,1296,1765,1507,1499,1933,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
73006819,73006819,38,0,0,0,1507,1305,1495,1501,1499,1933,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
73518459,73518459,38,0,0,0,1507,1288,1495,1502,1499,1933,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
74021621,74021621,38,0,0,0,1507,1283,1496,1502,1499,1933,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
74511948,74511948,38,0,0,0,1508,1246,1496,1502,1499,1933,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
75000002,75000002,38,0,0,0,1507,1288,1496,1502,1499,1933,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
75509821,75509821,38,0,0,0,1508,1278,1496,1502,1499,1933,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
