timestamp,accel_inconsistency_m_s_s,gyro_inconsistency_rad_s,mag_inconsistency_angle
18446660,0.1676653,0.014661363,0.0
346148936,0.16687874,0.014529604,0.0
346153911,0.16784197,0.014482762,0.0
346352424,0.16220002,0.013716819,0.0
346551218,0.16342513,0.0135609275,0.0
346749709,0.17069644,0.013872802,0.0
346948395,0.16680998,0.013438439,0.0
