timestamp,lat,lon,alt,alt_ellipsoid,delta_alt,eph,epv,terrain_alt,lat_lon_reset_counter,alt_reset_counter,terrain_alt_valid,dead_reckoning
33428046,34.03474216951474,108.75731200876425,427.26578,399.3877,-0.0,1.3958809,1.6309916,0.0,2,0,0,0
33437976,34.034742195230876,108.75731198514826,427.27997,399.4019,-0.0,1.395904,1.6310039,0.0,2,0,0,0
33636607,34.034742419893554,108.75731141566992,427.60306,399.72186,-0.0,1.2740157,1.6249547,0.0,2,0,0,0
33830274,34.0347424305958,108.7573114449142,427.86618,399.97647,-0.0,1.208615,1.6201007,0.0,2,0,0,0
34033872,34.034742244221476,108.75731177352512,428.0533,400.15186,-0.0,1.1680888,1.617428,0.0,2,0,0,0
34232505,34.03474197337677,108.75731211008697,428.1679,400.25137,-0.0,1.1406734,1.6140946,0.0,2,0,0,0
34431163,34.034741605037425,108.75731239222567,428.2216,400.2891,-0.0,1.1210297,1.61132,0.0,2,0,0,0
34629770,34.03474125469728,108.75731267791036,428.22705,400.2769,-0.0,1.1063097,1.6089789,0.0,2,0,0,0
34828582,34.034740971307,108.75731308367457,428.2001,400.2312,-0.0,1.0949519,1.607914,0.0,2,0,0,0
35036969,34.0347406465542,108.75731386481438,428.14194,400.15317,-0.0,1.0862365,1.6062834,0.0,2,0,0,0
35230634,34.034740312421654,108.75731492506128,428.06543,400.0567,-0.0,1.078732,1.605478,0.0,2,0,0,0
35429268,34.03473981725799,108.75731605122725,427.98834,399.9596,-0.0,1.0728012,1.6041151,0.0,2,0,0,0
35628053,34.03473924601782,108.75731698144257,427.91824,399.86917,-0.0,1.0679003,1.6029258,0.0,2,0,0,0
35831498,34.03473890091493,108.75731770455248,427.88745,399.81863,-0.0,1.0637989,1.6018809,0.0,2,0,0,0
36030131,34.034738874179226,108.75731822911662,427.90067,399.81213,-0.0,1.0603658,1.6017107,0.0,2,0,0,0
36228764,34.034738724564775,108.75731887515263,427.9523,399.84344,-0.0,1.0574689,1.6008826,0.0,2,0,0,0
36437527,34.03473828007242,108.75731954959471,428.0448,399.91608,-0.0,1.0552915,1.6003109,0.0,2,0,0,0
36635962,34.03473737369777,108.75732022880462,428.1715,400.02325,-0.0,1.0531555,1.5996623,0.0,2,0,0,0
36834593,34.03473614880391,108.75732084047503,428.32352,400.1551,-0.0,1.0513096,1.599783,0.0,2,0,0,0
37028260,34.03473473981739,108.757321290449,428.48752,400.29898,-0.0,1.0494096,1.599085,0.0,2,0,0,0
37227007,34.03473305284423,108.75732184360982,428.65063,400.4423,-0.0,1.0480149,1.5986112,0.0,2,0,0,0
37425526,34.03473129130343,108.75732262261248,428.78308,400.55453,-0.0,1.0467931,1.5988579,0.0,2,0,0,0
37634090,34.03472995195159,108.75732350087185,428.87326,400.62442,-0.0,1.0459806,1.5986412,0.0,2,0,0,0
37837688,34.034729354858335,108.75732422151518,428.9075,400.63876,-0.0,1.0450054,1.5982759,0.0,2,0,0,0
38036400,34.0347295073813,108.75732475743722,428.89917,400.61084,-0.0,1.0441667,1.5979301,0.0,2,0,0,0
38234954,34.034730498061016,108.7573251217844,428.85355,400.54474,-0.0,1.0434014,1.5982642,0.0,2,0,0,0
38428621,34.03473217279367,108.75732534574229,428.7742,400.44577,-0.0,1.0424588,1.5977682,0.0,2,0,0,0
38627257,34.03473431994687,108.75732545569295,428.6652,400.31598,-0.0,1.041837,1.5974762,0.0,2,0,0,0
38825891,34.03473648247683,108.75732566947869,428.54825,400.17975,-0.0,1.0413029,1.5978484,0.0,2,0,0,0
39029487,34.034738298364786,108.75732577406183,428.4071,400.01907,-0.0,1.0408201,1.5975771,0.0,2,0,0,0
39233085,34.03473942148556,108.75732575411467,428.24524,399.8377,-0.0,1.0403991,1.5979692,0.0,2,0,0,0
39431717,34.03473997870514,108.75732577879829,428.05667,399.6282,-0.0,1.0400044,1.5977049,0.0,2,0,0,0
39630351,34.034740137222435,108.7573259486372,427.83856,399.39023,-0.0,1.0396348,1.5980991,0.0,2,0,0,0
39828997,34.0347399845872,108.75732616257909,427.59442,399.1262,-0.0,1.0392692,1.5978253,0.0,2,0,0,0
40027615,34.034739403461806,108.75732620803392,427.4203,398.93225,-0.0,1.0389459,1.5982183,0.0,2,0,0,0
40226248,34.03473832285509,108.75732608669769,427.39032,398.88187,-0.0,1.0386175,1.5979549,0.0,2,0,0,0
40434813,34.034736795752096,108.75732586266217,427.46857,398.94025,-0.0,1.0386016,1.5978984,0.0,2,0,0,0
40633470,34.03473535215343,108.75732560858602,427.53622,398.98697,-0.0,1.0383351,1.5976527,0.0,2,0,0,0
40837046,34.034734115209005,108.75732522398484,427.5564,398.98767,-0.0,1.0381027,1.5980664,0.0,2,0,0,0
41030711,34.03473331605601,108.757324786168,427.5523,398.96378,-0.0,1.037627,1.5976406,0.0,2,0,0,0
41229372,34.03473287648659,108.75732436755857,427.56595,398.95673,-0.0,1.0374069,1.5974122,0.0,2,0,0,0
41427977,34.0347328224637,108.75732402054304,427.63336,399.00473,-0.0,1.0372412,1.5971893,0.0,2,0,0,0
41626610,34.0347328558519,108.75732374731155,427.73825,399.08994,-0.0,1.0370927,1.5976126,0.0,2,0,0,0
41825429,34.03473288198428,108.75732349422145,427.84244,399.1747,-0.0,1.0369858,1.5973922,0.0,2,0,0,0
42028842,34.0347327506128,108.75732315330951,427.89294,399.20462,-0.0,1.0368735,1.5971708,0.0,2,0,0,0
42227475,34.03473244407874,108.75732282376127,427.8803,399.172,-0.0,1.0367601,1.5975859,0.0,2,0,0,0
42436039,34.03473187151303,108.75732272058721,427.83212,399.10388,-0.0,1.0369166,1.5975436,0.0,2,0,0,0
42624939,34.03473128778164,108.75732280023156,427.80472,399.05637,-0.0,1.0365269,1.5971285,0.0,2,0,0,0
42828339,34.03473067172879,108.75732301612554,427.79437,399.02603,-0.0,1.0364248,1.5975417,0.0,2,0,0,0
43026972,34.03473011954588,108.75732322389905,427.79434,399.0061,-0.0,1.036326,1.5973166,0.0,2,0,0,0
43225606,34.0347296390226,108.75732336460277,427.79022,398.98178,-0.0,1.0362346,1.5970927,0.0,2,0,0,0
43434329,34.03472931263796,108.75732345471695,427.7968,398.9679,-0.0,1.0363952,1.5970495,0.0,2,0,0,0
43632802,34.03472944623135,108.7573234940864,427.8387,398.99115,-0.0,1.036338,1.5974615,0.0,2,0,0,0
43836401,34.03473048284737,108.7573234603977,427.89023,399.0224,-0.0,1.0362636,1.5972251,0.0,2,0,0,0
44030069,34.0347321551218,108.75732340252881,427.93323,399.0454,-0.0,1.0359235,1.5974427,0.0,2,0,0,0
44228807,34.034734041962366,108.75732339498173,427.97485,399.0674,-0.0,1.0358849,1.5971998,0.0,2,0,0,0
44427335,34.0347358155996,108.75732331234656,428.0169,399.09113,-0.0,1.0358465,1.5969614,0.0,2,0,0,0
44625968,34.03473667089025,108.75732323228826,428.06436,399.11963,-0.0,1.0357512,1.5973555,0.0,2,0,0,0
44829566,34.034736810531214,108.75732320622699,428.126,399.16376,-0.0,1.0356836,1.5971154,0.0,2,0,0,0
45028278,34.03473643795866,108.75732317890301,428.16653,399.18604,-0.0,1.0356071,1.5968766,0.0,2,0,0,0
45236767,34.034736046533396,108.757323099732,428.21997,399.22156,-0.0,1.0358257,1.5968182,0.0,2,0,0,0
45435398,34.03473572813278,108.75732300373922,428.26663,399.24957,-0.0,1.0357428,1.5965829,0.0,2,0,0,0
45634031,34.03473545953918,108.75732293960473,428.31836,399.2832,-0.0,1.035662,1.5969743,0.0,2,0,0,0
45832720,34.03473533703103,108.75732292226675,428.37335,399.31973,-0.0,1.0355899,1.5967377,0.0,2,0,0,0
46026330,34.034735228859745,108.75732292064703,428.42123,399.3495,-0.0,1.0352211,1.5969524,0.0,2,0,0,0
46229931,34.03473521585654,108.7573229120686,428.47693,399.38705,-0.0,1.0351514,1.5967185,0.0,2,0,0,0
46428563,34.034735160047006,108.75732294369533,428.53534,399.42746,-0.0,1.0350808,1.5964898,0.0,2,0,0,0
46627256,34.03473522207459,108.7573229046558,428.58942,399.4631,-0.0,1.0350122,1.596262,0.0,2,0,0,0
46835760,34.03473532942305,108.75732291599367,428.6501,399.50656,-0.0,1.0352048,1.5962019,0.0,2,0,0,0
47029427,34.03473543722394,108.75732292237932,428.7115,399.55066,-0.0,1.0348595,1.59642,0.0,2,0,0,0
47228061,34.03473560251724,108.75732296821201,428.76755,399.5884,-0.0,1.0347812,1.5961909,0.0,2,0,0,0
47436696,34.03473579816474,108.75732306418668,428.82275,399.6268,-0.0,1.0349649,1.5961275,0.0,2,0,0,0
47635258,34.03473594528825,108.757323190484,428.87524,399.66177,-0.0,1.034873,1.5958987,0.0,2,0,0,0
47828926,34.03473606222962,108.75732330443053,428.93057,399.70013,-0.0,1.034518,1.5961169,0.0,2,0,0,0
48027595,34.034736156980664,108.75732339013331,428.9906,399.74265,-0.0,1.03442,1.5958894,0.0,2,0,0,0
48236126,34.03473623123524,108.75732348258911,429.05206,399.78644,-0.0,1.0345768,1.5958265,0.0,2,0,0,0
48434757,34.034736296517366,108.75732356118439,429.10873,399.82568,-0.0,1.0344659,1.5956018,0.0,2,0,0,0
48628433,34.03473637124232,108.75732358915776,429.1615,399.86035,-0.0,1.0340811,1.5958179,0.0,2,0,0,0
48827059,34.034736447582894,108.7573235944981,429.21393,399.89496,-0.0,1.0339552,1.5955925,0.0,2,0,0,0
49035622,34.034736524089645,108.75732356487143,429.2711,399.93387,-0.0,1.0340912,1.5955262,0.0,2,0,0,0
49229289,34.03473659908611,108.75732354716347,429.32095,399.96558,-0.0,1.0336953,1.5957416,0.0,2,0,0,0
49427922,34.034736654775045,108.7573235311386,429.36676,399.99396,-0.0,1.0335599,1.5955195,0.0,2,0,0,0
49626748,34.03473668695659,108.75732349617806,429.4172,400.02734,-0.0,1.0334498,1.5952997,0.0,2,0,0,0
49830155,34.03473671709664,108.75732346174922,429.46738,400.06,-0.0,1.0333052,1.5950813,0.0,2,0,0,0
50028788,34.03473671115066,108.7573233827568,429.51837,400.09448,-0.0,1.033162,1.5954536,0.0,2,0,0,0
50237353,34.03473665819096,108.75732337994302,429.57562,400.13583,-0.0,1.0332756,1.5953839,0.0,2,0,0,0
50435989,34.03473654619103,108.75732336681081,429.63443,400.17917,-0.0,1.0331247,1.5951543,0.0,2,0,0,0
50634670,34.034736454286865,108.75732337289887,429.69025,400.21805,-0.0,1.0329248,1.5955131,0.0,2,0,0,0
50828286,34.03473638339029,108.75732337096352,429.74603,400.25952,-0.0,1.0325184,1.5951287,0.0,2,0,0,0
51026920,34.03473630640352,108.75732337929873,429.79843,400.29565,-0.0,1.0323429,1.594902,0.0,2,0,0,0
51235640,34.034736229538176,108.75732327359556,429.85992,400.34378,-0.0,1.0324494,1.5954132,0.0,2,0,0,0
51434118,34.03473616335449,108.75732274868147,429.9212,400.39035,-0.0,1.0322798,1.5951813,0.0,2,0,0,0
51632752,34.03473604813976,108.7573216397073,429.98218,400.43832,-0.0,1.0321382,1.594947,0.0,2,0,0,0
51831385,34.034735927718266,108.75732016308265,430.04474,400.488,-0.0,1.031975,1.595296,0.0,2,0,0,0
52030173,34.03473580272999,108.7573184647967,430.10052,400.53064,-0.0,1.031814,1.5950593,0.0,2,0,0,0
52233617,34.03473576990664,108.75731663102052,430.15707,400.5743,-0.0,1.0316782,1.5948259,0.0,2,0,0,0
52427285,34.03473569849018,108.75731483493551,430.20862,400.61188,-0.0,1.0312803,1.5950284,0.0,2,0,0,0
52630931,34.03473560027395,108.75731302153018,430.26358,400.65253,-0.0,1.0311323,1.5947999,0.0,2,0,0,0
52829612,34.034735523924276,108.75731122352002,430.3228,400.69885,-0.0,1.031017,1.5945779,0.0,2,0,0,0
53028150,34.03473548543866,108.757309731886,430.386,400.7492,-0.0,1.0309029,1.5943599,0.0,2,0,0,0
53236715,34.034735450394116,108.75730821747422,430.43338,400.78305,-0.0,1.0310097,1.5942868,0.0,2,0,0,0
53435348,34.03473542328504,108.75730648585873,430.47177,400.8086,-0.0,1.0308932,1.5946375,0.0,2,0,0,0
53634036,34.03473539544505,108.75730456348259,430.50754,400.83044,-0.0,1.0307561,1.5944107,0.0,2,0,0,0
53827649,34.03473542782483,108.75730294478676,430.5352,400.84433,-0.0,1.030377,1.5946094,0.0,2,0,0,0
54026287,34.03473548472806,108.75730167680962,430.56857,400.86365,-0.0,1.0302724,1.5943874,0.0,2,0,0,0
54234847,34.03473551988717,108.75730022374948,430.59842,400.8786,-0.0,1.0303843,1.5943087,0.0,2,0,0,0
54433546,34.03473555614084,108.75729855891888,430.6252,400.8899,-0.0,1.0302603,1.5940874,0.0,2,0,0,0
54632115,34.03473567144869,108.7572963773076,430.6424,400.89056,-0.0,1.0301454,1.594432,0.0,2,0,0,0
54835713,34.03473573362491,108.75729354524431,430.6593,400.89188,-0.0,1.0300577,1.5942142,0.0,2,0,0,0
55029381,34.03473577763632,108.7572904030562,430.67346,400.8892,-0.0,1.0297326,1.5938587,0.0,2,0,0,0
55228014,34.034735846499366,108.75728699708309,430.6957,400.8945,-0.0,1.0296283,1.5942051,0.0,2,0,0,0
55426651,34.034735934007834,108.75728353155387,430.71835,400.90103,-0.0,1.0295714,1.5939935,0.0,2,0,0,0
