timestamp,data_rate,rate_multiplier,rate_rx,rate_tx,rate_txerr,type,mode,flow_control,forwarding,mavlink_v2,ftp,streams,_padding0[0],_padding0[1],_padding0[2],_padding0[3],_padding0[4],heartbeats[0].timestamp,heartbeats[0].system_id,heartbeats[0].component_id,heartbeats[0].type,heartbeats[0].state,heartbeats[0]._padding0[0],heartbeats[0]._padding0[1],heartbeats[0]._padding0[2],heartbeats[0]._padding0[3],heartbeats[1].timestamp,heartbeats[1].system_id,heartbeats[1].component_id,heartbeats[1].type,heartbeats[1].state,heartbeats[1]._padding0[0],heartbeats[1]._padding0[1],heartbeats[1]._padding0[2],heartbeats[1]._padding0[3],heartbeats[2].timestamp,heartbeats[2].system_id,heartbeats[2].component_id,heartbeats[2].type,heartbeats[2].state,heartbeats[2]._padding0[0],heartbeats[2]._padding0[1],heartbeats[2]._padding0[2],heartbeats[2]._padding0[3],heartbeats[3].timestamp,heartbeats[3].system_id,heartbeats[3].component_id,heartbeats[3].type,heartbeats[3].state,heartbeats[3]._padding0[0],heartbeats[3]._padding0[1],heartbeats[3]._padding0[2],heartbeats[3]._padding0[3]
17908148,1200.0,0.4260149,0.0,0.6141667,0.0,0,0,0,1,0,1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18914815,1200.0,0.4260149,0.0,0.5483044,0.0,0,0,0,1,0,1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19916118,1200.0,0.4260149,0.0,0.46936914,0.0,0,0,0,1,0,1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20918062,1200.0,0.4260149,0.0,0.39621902,0.0,0,0,0,1,0,1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21920503,1200.0,0.4260149,0.0,0.57271135,0.0,0,0,0,1,0,1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22929999,1200.0,0.4260149,0.0,0.6378176,0.0,0,0,0,1,0,1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23932074,1200.0,0.416365,0.0,0.58882177,0.0,0,0,0,1,0,1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24932480,1200.0,0.416365,0.0,0.49177623,0.0,0,0,0,1,0,1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25942170,1200.0,0.416365,0.0,0.65970373,0.0,0,0,0,1,0,1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26943449,1200.0,0.416365,0.0,0.6071203,0.0,0,0,0,1,0,1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
