timestamp,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,delta_heading,ref_alt,dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,xy_global,z_global,dist_bottom_valid
18515730,0,0.0,0.0,0.0,0.0,0.9671359,-5.3372147e-05,6.362885e-05,0.0,-0.052446105,0.026632484,0.42157507,0.07354361,-0.010748595,0.012814189,0.0,-0.2591405,-0.3044811,0.03933302,-1.4467961,-0.12893043,0.0,0.1,0.40618935,0.6645886,0.38295186,0.24080253,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
18525660,0,0.0,0.0,0.0,0.0,0.9676268,-5.3372147e-05,6.362885e-05,0.0,-0.052360743,0.027937122,0.42183903,0.07380573,-0.010748595,0.012814189,0.0,0.05906007,0.03003197,0.19880041,-1.4472082,-0.12893043,0.0,0.1,0.40945473,0.66661835,0.38496962,0.24118298,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
18615044,0,0.0,0.0,0.0,0.0,0.9681167,-5.3372147e-05,6.362885e-05,0.0,-0.051662818,0.026973775,0.42217016,0.07044657,-0.010748595,0.012814189,0.0,-0.04539547,-0.24398796,-0.09695674,-1.4493295,-0.12893043,0.0,0.1,0.4399241,0.6609798,0.40511224,0.2386311,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
18724292,0,0.0,0.0,0.0,0.0,0.9687623,-5.3372147e-05,6.362885e-05,0.0,-0.04056533,0.02300815,0.4176399,0.06263188,-0.010748595,0.012814189,0.0,-0.1200917,0.5159537,-0.63366735,-1.4501501,-0.12893043,0.0,0.1,0.4796668,0.6594652,0.43068725,0.23675984,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
18813677,0,0.0,0.0,0.0,0.0,0.97146124,-5.3372147e-05,6.362885e-05,0.0,-0.0496502,0.020578474,0.42373192,0.06814268,-0.010748595,0.012814189,0.0,-0.73141843,-0.20471801,-0.25228685,-1.4509422,-0.12893043,0.0,0.1,0.51461726,0.65386575,0.45334053,0.23412906,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
18922999,0,0.0,0.0,0.0,0.0,0.96919435,-5.3372147e-05,6.362885e-05,0.0,-0.048566196,0.018759582,0.42193544,0.06007771,-0.010748595,0.012814189,0.0,0.49793202,-0.48972568,-0.07104711,-1.4521887,-0.12893043,0.0,0.1,0.5598032,0.6523025,0.48262292,0.23231055,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
19017274,0,0.0,0.0,0.0,0.0,0.96791,-5.3372147e-05,6.362885e-05,0.0,-0.054127585,0.034322772,0.42146835,0.053521927,-0.010748595,0.012814189,0.0,-0.52040106,1.1258119,0.22012512,-1.4530259,-0.12893043,0.0,0.1,0.5995076,0.65835905,0.50794715,0.23267663,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
19116590,0,0.0,0.0,0.0,0.0,0.9627182,-5.3372147e-05,6.362885e-05,0.0,-0.06037465,0.043426573,0.41933396,0.043955103,-0.010748595,0.012814189,0.0,-0.65199137,2.60372,-0.7607957,-1.4518589,-0.12893043,0.0,0.1,0.6456858,0.6547971,0.5368379,0.23051782,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
19216039,0,0.0,0.0,0.0,0.0,0.9584143,-5.3372147e-05,6.362885e-05,0.0,-0.05689372,0.035921305,0.41889682,0.03864802,-0.010748595,0.012814189,0.0,0.37504947,-0.1035271,1.4529767,-1.4523286,-0.12893043,0.0,0.1,0.6954423,0.65121144,0.5682267,0.22851071,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
19320187,0,0.0,0.0,0.0,0.0,0.9568749,-5.3372147e-05,6.362885e-05,0.0,-0.06536158,0.039761618,0.4158481,0.031908438,-0.010748595,0.012814189,0.0,-0.69087154,1.5997753,0.46859488,-1.4521629,-0.12893043,0.0,0.1,0.7473078,0.64766604,0.5986703,0.22638816,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
