timestamp,alt_max,freefall,ground_contact,maybe_landed,landed,in_ground_effect
18457254,inf,0,0,0,0,0
19460136,inf,0,0,0,0,0
20468146,inf,0,0,0,0,0
21476463,inf,0,0,0,0,0
22479345,inf,0,0,0,0,0
23487479,inf,0,0,0,0,0
24495770,inf,0,0,0,0,0
25498694,inf,0,0,0,0,0
26501714,inf,0,0,0,0,0
27504995,inf,0,0,0,0,0
28508016,inf,0,0,0,0,0
29516088,inf,0,0,0,0,0
30519510,inf,0,0,0,0,0
31527146,inf,0,0,0,0,0
32535282,inf,0,0,0,0,0
33538462,inf,0,0,0,0,0
34541760,inf,0,0,0,0,0
35549742,inf,0,0,0,0,0
36557707,inf,0,0,0,0,0
37565598,inf,0,0,0,0,0
38568733,inf,0,0,0,0,0
39573324,inf,0,0,0,0,0
40575910,inf,0,0,0,0,0
41579816,inf,0,0,0,0,0
42586133,inf,0,0,0,0,0
43594482,inf,0,0,0,0,0
44597460,inf,0,0,0,0,0
45605509,inf,0,0,0,0,0
46608518,inf,0,0,0,0,0
47616706,inf,0,0,0,0,0
48619624,inf,0,0,0,0,0
49627890,inf,0,0,0,0,0
50635971,inf,0,0,0,0,0
51643880,inf,0,0,0,0,0
52652393,inf,0,0,0,0,0
53655299,inf,0,0,0,0,0
54663247,inf,0,0,0,0,0
55671336,inf,0,0,0,0,0
56674505,inf,0,0,0,0,0
57677673,inf,0,0,0,0,0
58680425,inf,0,0,0,0,0
59683471,inf,0,0,0,0,0
60686453,inf,0,0,0,0,0
61689674,inf,0,0,0,0,0
62697935,inf,0,0,0,0,0
63700944,inf,0,0,0,0,0
64709369,inf,0,0,0,0,0
65717138,inf,0,0,0,0,0
66720043,inf,0,0,0,0,0
67728056,inf,0,0,0,0,0
68741265,inf,0,0,0,0,0
69749439,inf,0,0,0,0,0
70757511,inf,0,0,0,0,0
71760302,inf,0,0,0,0,0
72768514,inf,0,0,0,0,0
73777442,inf,0,0,0,0,0
74780421,inf,0,0,0,0,0
75787869,inf,0,0,0,0,0
76796076,inf,0,0,0,0,0
77798919,inf,0,0,0,0,0
78807254,inf,0,0,0,0,0
79815121,inf,0,0,0,0,0
80823572,inf,0,0,0,0,0
81826354,inf,0,0,0,0,0
82829575,inf,0,0,0,0,0
83832437,inf,0,0,0,0,0
84840710,inf,0,0,0,0,0
85848597,inf,0,0,0,0,0
