timestamp,timestamp_sample,hover_thrust,hover_thrust_var,accel_innov,accel_innov_var,accel_innov_test_ratio,accel_noise_var,valid
41841412,41840141,0.5185917,0.0008660509,-1.3982158,4.933908,0.04402657,4.621411,0
41851428,41850072,0.5224421,0.00082152087,-1.2735617,4.871926,0.036991064,4.604828,0
41950663,41949389,0.53385603,0.00065910886,-0.99415565,4.628734,0.02372488,4.4123063,0
42050021,42048706,0.54726243,0.00054791104,-0.8030232,4.4528437,0.016090749,4.2599516,0
42149317,42148021,0.55471027,0.00046209985,0.051348686,4.2819476,6.8418696e-05,4.1065984,0
42248946,42247338,0.56183493,0.0003951183,-0.33445457,4.103894,0.003028556,3.9426675,0
42338210,42336784,0.5673303,0.0003505631,-0.17044364,3.937396,0.00081980386,3.7881641,0
42437376,42436039,0.5674755,0.00030399262,-0.58146405,3.7616286,0.0099868225,3.6255493,0
42536571,42535355,0.56670105,0.0002682675,1.0148499,3.5902524,0.031873967,3.4893389,0
42650750,42649600,0.5631919,0.00023390328,-0.43909687,3.4390395,0.0062293257,3.3473449,0
42750472,42748914,0.5586533,0.00021063261,2.3408406,3.3164287,0.18358217,3.277492,0
42849346,42848213,0.56173307,0.00019088338,-2.4824612,3.2840786,0.20850137,3.240582,0
42949293,42947519,0.5602597,0.00017512256,1.3186352,3.228524,0.05984155,3.1645906,0
43038513,43036908,0.56204647,0.00016386162,-1.3896327,3.1281173,0.06859217,3.061593,0
43137393,43136250,0.55921084,0.0001515063,0.084838055,3.050299,0.00026217816,2.9744372,0
43236884,43235537,0.56164837,0.00013976198,0.34552062,2.9324903,0.00452344,2.8580186,0
43336120,43334855,0.5636034,0.00012787155,-1.5524399,2.8018036,0.09557612,2.744539,0
43435689,43434329,0.56472105,0.00011865614,0.8450666,2.6927476,0.029467529,2.6406147,0
43534765,43533486,0.5583481,0.00011150605,1.7321464,2.7183213,0.12263824,2.6882486,0
43634447,43632802,0.55629617,0.00010511776,1.6914022,2.6282175,0.120945565,2.5978656,0
43738207,43737087,0.55349225,9.924836e-05,1.4331144,2.5521204,0.08941657,2.514736,0
43837674,43836401,0.5532336,9.379885e-05,-2.2969656,2.522626,0.23238797,2.5263343,0
43936827,43935723,0.55328274,8.892969e-05,-0.515335,2.5541732,0.01155278,2.5061872,0
44051146,44049929,0.55306923,8.337903e-05,0.10233934,2.436401,0.0004776326,2.3866186,0
44150457,44149254,0.5539487,7.896676e-05,-0.14405349,2.3358903,0.0009870806,2.2885327,0
44249848,44248568,0.5552154,7.482106e-05,-1.0250337,2.2530818,0.051815156,2.2180715,0
44349581,44347881,0.5565103,7.099297e-05,-1.8907144,2.1809955,0.18211871,2.1708846,0
44438984,44437268,0.5559484,6.8215355e-05,0.9265942,2.1609297,0.04414647,2.1266644,0
44537900,44536583,0.55713826,6.49235e-05,-0.9085908,2.080293,0.044092998,2.0474038,0
44637269,44635899,0.55670506,6.187721e-05,-0.2138739,1.9948653,0.0025477656,1.9568671,0
44736858,44735239,0.55918056,5.9043286e-05,-0.08144362,1.9482205,0.00037829755,1.9113268,0
44850835,44849430,0.5591791,5.5838456e-05,0.7108164,1.8598162,0.030185774,1.8305638,0
44949959,44948747,0.5567231,5.3310476e-05,0.06814483,1.8335408,0.0002814056,1.7988005,0
45049619,45048225,0.5590835,5.0918883e-05,-1.5238367,1.7665403,0.14605312,1.7536708,0
45128708,45127516,0.56073606,4.9164108e-05,-0.45541927,1.741169,0.01323547,1.7101855,0
45237957,45236767,0.5613899,4.7131733e-05,0.7812619,1.6895378,0.040140513,1.6672816,0
45337399,45336081,0.5603071,4.520067e-05,0.5316007,1.6297619,0.019266572,1.6040721,0
45436754,45435398,0.561174,4.3341348e-05,-1.0996155,1.5690598,0.085624814,1.5499583,0
45536124,45534714,0.5594896,4.159691e-05,0.93930787,1.5479424,0.06333133,1.5295364,0
45635210,45634031,0.5598581,3.993705e-05,-0.7302928,1.4897754,0.03977688,1.4675697,0
45735064,45733350,0.55928576,3.8361504e-05,1.2158517,1.4327613,0.11464229,1.4220753,0
45833829,45832720,0.55959886,3.6863916e-05,-0.7794652,1.388416,0.048621833,1.3694203,0
45938145,45936985,0.56078154,3.541872e-05,-0.37395003,1.3366964,0.011623899,1.3138645,0
46037996,46036262,0.56082064,3.40548e-05,-1.5098784,1.3067499,0.19384246,1.3037031,0
46141732,46140545,0.5614803,3.2799042e-05,-0.95639,1.29656,0.07838535,1.2799428,0
46251016,46249804,0.55997086,3.138198e-05,-0.20853695,1.2812251,0.003771361,1.2596663,0
46350465,46349116,0.56072176,3.0265077e-05,0.26229638,1.2326307,0.0062016766,1.2125593,0
46449708,46448426,0.5604711,2.919826e-05,-1.0840923,1.222109,0.10685136,1.2120296,0
46549094,46547742,0.5589734,2.8193941e-05,1.4052587,1.1942371,0.18372974,1.1923486,0
46638560,46637175,0.5589301,2.7419896e-05,-0.16315044,1.1685894,0.002530883,1.1492355,0
46737715,46736444,0.55915165,2.647023e-05,-2.0091474,1.128402,0.3974818,1.1492882,0
46837100,46835760,0.55909544,2.558202e-05,0.07841111,1.1192282,0.0006103712,1.1005627,0
