timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt,accelerometer_clipping
251543104,-0.148762,0.23104,-0.0224954,5007,0,-3.3057,0.211845,-11.6601,5007,0
251548138,0.043633,0.179954,0.0430107,5034,0,1.6377,2.00747,-10.6304,5034,0
251553109,-0.0286951,0.0598194,-0.0098417,4971,0,5.09948,1.52654,-9.78278,4971,0
251558113,0.134068,-0.122928,-0.0493388,5004,0,3.79409,1.33536,-7.80612,5004,0
251563117,0.303381,-0.348334,-0.0121853,5004,0,-0.726256,-1.06015,-6.87179,5004,0
251568121,-0.0494017,-0.259157,-0.0222869,5004,0,-5.86224,-3.50705,-11.7131,5004,0
251573126,-0.395337,0.235012,-0.0452251,5005,0,-7.91252,-2.61877,-14.5742,5005,0
251578129,0.000814483,0.401777,0.002083,5003,0,-3.2812,1.3161,-11.9162,5003,0
251583135,0.0926914,0.228657,0.0471547,5006,0,4.78132,2.62706,-10.6256,5006,0
251588138,-0.0582479,-0.0534787,0.00135522,5003,0,8.30526,1.8577,-8.44291,5003,0
251593141,0.39185,-0.266487,-0.0707289,5003,0,3.96791,-0.752913,-5.55153,5003,0
251598147,0.226797,-0.520532,-0.076252,5006,0,-4.04002,-2.72832,-6.40996,5006,0
251603156,-0.547064,-0.0992723,-0.0241513,5009,0,-10.2588,-2.87331,-14.9831,5009,0
251608154,-0.209896,0.513724,0.000241816,4998,0,-8.06764,0.0334818,-15.8421,4998,0
251613162,0.33979,0.470736,0.066682,5008,0,1.86782,3.22654,-11.7972,5008,0
251618163,-0.107201,0.00213328,0.077268,5001,0,9.59586,2.52791,-8.96046,5001,0
251623167,0.283361,-0.215944,-0.0715371,5004,0,7.85907,-1.56737,-6.16007,5004,0
251628171,0.461259,-0.465155,-0.154563,5004,0,-1.33637,-3.10756,-3.28593,5004,0
251633175,-0.505239,-0.392074,-0.0566281,5004,0,-10.3308,-2.41838,-10.9818,5004,0
251638179,-0.519679,0.375641,0.0586615,5004,0,-10.4882,-0.0766594,-19.1229,5004,0
251643184,0.416323,0.624018,0.0676299,5005,0,-0.485191,2.85526,-13.992,5005,0
251648187,0.0199474,0.0844416,0.104809,5003,0,9.01077,3.5974,-9.26592,5003,0
251653196,0.143156,-0.219402,-0.0617862,5009,0,9.0632,-1.41498,-6.47414,5009,0
251658196,0.58808,-0.371827,-0.184273,5000,0,0.0215473,-3.52595,-2.61561,5000,0
251663200,-0.333954,-0.434025,-0.0965473,5004,0,-9.94229,-2.91711,-7.82772,5004,0
251668204,-0.783151,0.208063,0.0693564,5004,0,-10.6528,-0.531935,-18.3773,5004,0
251673208,0.351012,0.664116,0.0786892,5004,0,-0.775843,2.39735,-17.0121,5004,0
251678214,0.160368,0.128188,0.116557,5006,0,8.78298,4.12251,-10.3293,5006,0
251683220,0.048887,-0.24543,-0.0659497,5006,0,8.54403,-1.05084,-6.60671,5006,0
251688237,0.57754,-0.328093,-0.211406,5017,0,-0.574021,-3.25114,-2.20843,5017,0
251693238,-0.249025,-0.374211,-0.0898197,5001,0,-10.0826,-2.53773,-6.71816,5001,0
251698229,-0.804146,0.171235,0.100028,4991,0,-9.82951,-0.647963,-17.2699,4991,0
251703233,0.252527,0.623902,0.078205,5004,0,0.403375,1.65533,-18.0266,5004,0
251708245,0.220392,0.12127,0.106368,5012,0,9.42503,3.41561,-11.2173,5012,0
251713241,0.0263668,-0.259025,-0.0704145,4996,0,7.81895,-1.11067,-6.54854,4996,0
251718256,0.468966,-0.341964,-0.205465,5015,0,-2.08334,-2.94568,-1.7149,5015,0
251723250,-0.254206,-0.361239,-0.109121,4994,0,-10.8458,-1.84229,-6.23584,4994,0
251728254,-0.689318,0.250594,0.102654,5004,0,-8.92785,0.121675,-18.0264,5004,0
251733258,0.214562,0.601557,0.112472,5004,0,2.23546,1.86461,-17.1342,5004,0
251738270,0.260756,-0.0128967,0.0944365,5012,0,10.3644,2.22606,-11.2335,5012,0
251743272,0.0604185,-0.28773,-0.108286,5002,0,6.75471,-1.825,-6.89494,5002,0
251748279,0.351557,-0.31615,-0.212974,5007,0,-4.30287,-2.46928,-1.56307,5007,0
251753285,-0.383249,-0.271761,-0.0691024,5006,0,-12.0507,-0.523687,-6.48748,5006,0
251758281,-0.504937,0.360317,0.123504,4996,0,-7.4806,0.610035,-18.4715,4996,0
251763283,0.306172,0.531397,0.140876,5002,0,4.68303,1.94919,-16.1224,5002,0
251768287,0.197194,-0.124554,0.0712447,5004,0,11.1907,0.244684,-11.3499,5004,0
251773291,0.1022,-0.30676,-0.157751,5004,0,5.00147,-2.57201,-6.50903,5004,0
251778295,0.216061,-0.311191,-0.243398,5004,0,-6.83114,-2.22295,-1.47743,5004,0
251783301,-0.486297,-0.169224,-0.0509883,5006,0,-12.1238,0.626592,-7.39267,5006,0
251788313,-0.31143,0.402426,0.14994,5012,0,-4.57257,2.03131,-18.2296,5012,0
251793308,0.335791,0.388801,0.189913,4995,0,6.59657,2.35607,-16.0509,4995,0
251798312,0.195759,-0.221511,0.0120529,5004,0,9.8366,-2.28364,-11.6446,5004,0
251803319,0.21085,-0.260418,-0.213417,5007,0,1.91878,-4.06083,-6.26622,5007,0
251808320,-0.169984,-0.156671,-0.195143,5001,0,-9.14502,-1.55338,-2.98667,5001,0
251813327,-0.676703,0.0473307,0.0359973,5007,0,-10.8053,2.40827,-8.46856,5007,0
251818329,0.124666,0.29372,0.18117,5002,0,-0.546982,4.41792,-14.1786,5002,0
251823336,0.461359,0.156991,0.185819,5007,0,9.19175,-0.135036,-16.0282,5007,0
251828343,-0.0626339,-0.227413,-0.0757155,5007,0,7.0836,-4.56698,-13.0557,5007,0
251833341,0.0162603,-0.0917449,-0.222289,4998,0,-4.07618,-2.91545,-8.02561,4998,0
251838345,-0.233532,0.0407227,-0.112804,5004,0,-9.70004,1.45904,-3.75794,5004,0
251843349,-0.101401,0.0150689,0.0929983,5004,0,-3.03028,4.0377,-5.83049,5004,0
251848361,0.294382,0.0491314,0.171415,5012,0,5.59802,-0.424669,-13.6668,5012,0
251853358,-0.152601,-0.0129234,0.002598,4997,0,3.85863,-3.56702,-19.087,4997,0
251858373,-0.219647,0.133427,-0.154549,5015,0,-3.8014,-1.31583,-13.5637,5015,0
251863366,0.109215,0.0885404,-0.0748636,4993,0,-5.09501,2.61635,-4.39879,4993,0
251868382,0.29783,-0.0107913,0.121624,5016,0,0.79197,1.97192,-3.13512,5016,0
251873374,0.0605344,-0.208685,0.0592125,4992,0,4.05824,-2.96055,-8.22454,4992,0
251878378,-0.487844,-0.0217395,-0.0636637,5004,0,-1.24088,-2.60542,-18.2607,5004,0
251883395,-0.251893,0.25316,-0.0786727,5017,0,-5.30688,0.952339,-14.3546,5017,0
251888387,0.445365,0.0308242,-0.00604984,4992,0,-0.813386,3.1613,-7.27694,4992,0
251893407,0.31081,-0.100955,0.0469922,5020,0,4.03591,-0.683796,-7.24949,5020,0
251898395,-0.209359,-0.12606,0.0354204,4988,0,0.653707,-3.08389,-11.1019,4988,0
251903399,-0.307375,0.132945,-0.062176,5004,0,-5.22187,-1.20081,-11.2963,5004,0
251908403,0.0209744,-0.0387844,-0.0999122,5004,0,-2.81172,1.80067,-7.04357,5004,0
251913408,0.210427,-0.0432284,-0.0200522,5005,0,3.50004,1.21323,-11.3478,5005,0
251918411,-0.0713602,-0.0232083,0.09991,5003,0,2.1557,-0.925906,-15.1938,5003,0
251923415,-0.13594,0.239049,0.0734022,5004,0,-4.16962,-1.16429,-13.1133,5004,0
251928420,0.0680587,-0.00919105,-0.0848689,5005,0,-4.52119,-0.0407952,-3.38159,5005,0
251933424,0.11311,-0.0574477,-0.144678,5004,0,1.92306,0.377081,-6.58526,5004,0
251938428,-0.115101,-0.049914,0.0794061,5004,0,3.77294,0.495427,-13.3206,5004,0
251943432,-0.225837,0.0945348,0.175228,5004,0,-1.76071,-0.659947,-17.7211,5004,0
251948436,0.27909,0.0541219,-0.0557339,5004,0,-4.0999,-1.11279,-7.21568,5004,0
251953440,0.116436,-0.0377329,-0.210604,5004,0,-0.293222,-0.918098,-5.39122,5004,0
251958455,-0.225189,0.0168661,0.0129198,5015,0,1.85736,1.97115,-11.0075,5015,0
251963460,-0.136155,0.0402698,0.213479,5005,0,-0.596514,0.754721,-13.9888,5005,0
251968453,0.396444,-0.0346734,0.0293471,4993,0,-1.49138,-2.03773,-8.42004,4993,0
251973457,-0.0445527,-0.0976301,-0.212034,5004,0,-0.0967946,-2.94812,-7.91438,5004,0
251978461,-0.474744,0.119766,-0.128248,5004,0,-0.72002,1.85399,-14.2381,5004,0
251983465,-0.101087,0.134718,0.218472,5004,0,-1.78867,2.70057,-12.5007,5004,0
251988469,0.645388,-0.0903971,0.135557,5004,0,-0.222421,-2.16488,-6.75075,5004,0
251993474,0.0120451,-0.10287,-0.160789,5005,0,0.86379,-3.47994,-6.33738,5005,0
251998488,-0.784152,0.0818413,-0.173681,5014,0,-0.836495,1.16387,-13.0261,5014,0
252003482,-0.210928,0.049018,0.120223,4994,0,-1.46697,3.38289,-13.4667,4994,0
252008486,0.897886,-0.199909,0.150933,5004,0,0.144738,-2.00699,-10.0948,5004,0
252013490,0.135065,0.0335677,-0.0738774,5004,0,-0.0721604,-3.49403,-9.18962,5004,0
252018502,-0.999766,0.214546,-0.130032,5012,0,-2.49824,0.804543,-8.79499,5012,0
