timestamp,voltage5v_v,voltage3v3_v,v3v3_valid,usb_connected,brick_valid,usb_valid,servo_valid,periph_5v_oc,hipower_5v_oc
251547301,4.88555,0.0,0,0,0,0,0,0,0
251557311,4.85171,0.0,0,0,0,0,0,0,0
252047325,4.84526,0.0,0,0,0,0,0,0,0
252547485,4.84849,0.0,0,0,0,0,0,0,0
253047338,4.85493,0.0,0,0,0,0,0,0,0
253547361,4.80015,0.0,0,0,0,0,0,0,0
254047303,4.85977,0.0,0,0,0,0,0,0,0
254547298,4.84687,0.0,0,0,0,0,0,0,0
255047303,4.8082,0.0,0,0,0,0,0,0,0
255547692,4.82109,0.0,0,0,0,0,0,0,0
256047308,4.84687,0.0,0,0,0,0,0,0,0
256547352,4.86299,0.0,0,0,0,0,0,0,0
257047311,4.78726,0.0,0,0,0,0,0,0,0
257547298,4.82109,0.0,0,0,0,0,0,0,0
258047403,4.80015,0.0,0,0,0,0,0,0,0
258547442,4.80015,0.0,0,0,0,0,0,0,0
259047319,4.80498,0.0,0,0,0,0,0,0,0
259547362,4.80981,0.0,0,0,0,0,0,0,0
260047356,4.78242,0.0,0,0,0,0,0,0,0
260547705,4.7937,0.0,0,0,0,0,0,0,0
261048061,4.75503,0.0,0,0,0,0,0,0,0
261548481,4.8082,0.0,0,0,0,0,0,0,0
262047302,4.74858,0.0,0,0,0,0,0,0,0
262547412,4.75664,0.0,0,0,0,0,0,0,0
263047311,4.75986,0.0,0,0,0,0,0,0,0
263547301,4.76631,0.0,0,0,0,0,0,0,0
264047304,4.78564,0.0,0,0,0,0,0,0,0
264547455,4.80015,0.0,0,0,0,0,0,0,0
265047298,4.81304,0.0,0,0,0,0,0,0,0
265547354,4.77275,0.0,0,0,0,0,0,0,0
266047308,4.79209,0.0,0,0,0,0,0,0,0
266547298,4.77436,0.0,0,0,0,0,0,0,0
267047335,4.79531,0.0,0,0,0,0,0,0,0
267547698,4.78564,0.0,0,0,0,0,0,0,0
268047298,4.76792,0.0,0,0,0,0,0,0,0
268547359,4.79692,0.0,0,0,0,0,0,0,0
269047303,4.78081,0.0,0,0,0,0,0,0,0
269547451,4.76147,0.0,0,0,0,0,0,0,0
270047301,4.78242,0.0,0,0,0,0,0,0,0
270547470,4.7937,0.0,0,0,0,0,0,0,0
271047300,4.68413,0.0,0,0,0,0,0,0,0
271547356,4.78242,0.0,0,0,0,0,0,0,0
272047304,4.76309,0.0,0,0,0,0,0,0,0
272547396,4.7647,0.0,0,0,0,0,0,0,0
273048066,4.77275,0.0,0,0,0,0,0,0,0
273548643,4.8082,0.0,0,0,0,0,0,0,0
274047366,4.78242,0.0,0,0,0,0,0,0,0
274547364,4.7647,0.0,0,0,0,0,0,0,0
275047301,4.79853,0.0,0,0,0,0,0,0,0
275547298,4.76147,0.0,0,0,0,0,0,0,0
276047304,4.7647,0.0,0,0,0,0,0,0,0
276547449,4.7937,0.0,0,0,0,0,0,0,0
277047311,4.83237,0.0,0,0,0,0,0,0,0
277547357,4.80015,0.0,0,0,0,0,0,0,0
278047301,4.75664,0.0,0,0,0,0,0,0,0
278547298,4.76953,0.0,0,0,0,0,0,0,0
