timestamp,saturation_status
251541896,1533
251561807,1533
252547126,1333
253530166,1501
254531112,1501
255532028,1
256530437,1
257531269,1
258542149,1
259545173,1
260535990,1
261536854,1
262547700,1
263538572,1
264547117,1
265550187,1
266540982,1
267531826,1
268532673,1
269543525,1
270540761,1
271548441,1
272536018,1
273531660,1
274545460,1
275536258,1
276549418,1
277550246,1
278541161,1
279535720,1
280532652,1
281533507,1
282544377,1
283548950,1
284536056,1
285540619,1
286537713,1
287538546,1
288547121,1
289538238,1
290541015,1
291549671,1
292540736,1
293543797,1
294534370,1
295538807,1
296531238,1
297536901,1
298545768,1
299546327,1
300539469,1
301540296,1
302534760,1
303541895,1
304532773,1
305533612,1
306532492,1
307543029,1
308539930,1
309530649,1
310545585,1
311548703,1
312547222,3
313548121,1
314531123,1
315541984,1
316532843,1
317533652,1
318544494,1
319545523,1
320530193,1
321544769,1
322535885,1
323538739,1
324549512,1
325544177,1
326541217,1
327532020,1
328536572,1
329543795,1
330544703,1
331535531,1
332544259,1
333537073,1
334535095,1
335543352,1
336537337,1
337530363,1
338531393,1
339537080,1
340527670,1
341543794,1
342544557,1
343529780,1
344530652,1
345537046,1
346538040,1
347533508,1
348543122,1
349548152,1
350541255,1
351532057,1
352542923,1
353547525,1
354538319,1
355530556,1
356536393,1
357530991,1
358545679,1
359548728,1
360549573,1
361540409,1
362541242,1
363532085,1
364532928,1
365543958,1
366548416,1
367535442,1
368531054,1
369547345,1
370538005,1
371538907,1
372539745,1
373540585,1
374534574,1
375536884,1
376532888,1
377538581,1
378544561,1
379529174,1
380546282,1
381547019,1
382537954,1
383543850,1
384534302,1
385540355,1
386541169,1
387549783,1
388536467,1
389551392,1
390534463,1
391530060,1
392549755,1
393531706,1
394547990,1
395538553,1
396545330,1
397530189,1
398540996,1
399541862,1
400527524,1
401541259,1
402544304,1
403539528,1
404530346,1
405534508,1
406537593,1
407546173,1
408549421,1
409540054,1
410541029,1
411549779,1
412546326,1
413533325,1
414544203,1
415545000,1
416532296,1
417544397,1
418547604,1
419532777,1
420539251,1
421529893,1
422538531,1
423531731,1
424532382,1
425543190,1
426543979,1
427544843,1
428545728,1
429531234,1
430537555,1
431545841,1
432539069,1
433549786,1
434550569,1
435536127,1
436529903,1
437532936,1
438533798,1
439544602,1
440535413,1469
441534042,1469
442547099,1
