timestamp,accel_inconsistency_m_s_s,gyro_inconsistency_rad_s,mag_inconsistency_angle
251238927,0.0,0.0,0.0
441852074,0.0,0.0,0.0
441857081,0.0,0.0,0.0
442052241,0.0,0.0,0.0
442252467,0.0,0.0,0.0
442452570,0.0,0.0,0.0
442652771,0.0,0.0,0.0
