timestamp,gps_hvel[0],gps_hvel[1],gps_vvel,gps_hpos[0],gps_hpos[1],gps_vpos,ev_hvel[0],ev_hvel[1],ev_vvel,ev_hpos[0],ev_hpos[1],ev_vpos,fake_hvel[0],fake_hvel[1],fake_vvel,fake_hpos[0],fake_hpos[1],fake_vpos,rng_vpos,baro_vpos,aux_hvel[0],aux_hvel[1],aux_vvel,flow[0],flow[1],heading,mag_field[0],mag_field[1],mag_field[2],drag[0],drag[1],airspeed,beta,hagl
251538097,0.00703986,0.0420165,-0.240802,0.00815934,-0.158698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,-1.00256,0.0,0.0,nan,0.0,0.0,0.0139266,0.00707757,0.00642537,0.00886002,0.0,0.0,0.0,0.0,0.0
251548138,0.00703986,0.0420165,-0.240802,0.00815934,-0.158698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,-1.00256,0.0,0.0,nan,0.0,0.0,0.0152592,0.00707757,0.00642537,0.00886002,0.0,0.0,0.0,0.0,0.0
251748279,0.0334027,0.0679655,-0.237829,0.00881457,-0.139866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,-0.352509,0.0,0.0,nan,0.0,0.0,0.00415972,0.00707757,0.00642537,0.00886002,0.0,0.0,0.0,0.0,0.0
251948436,0.0277632,0.0472486,-0.272334,0.00535709,-0.134859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,-0.566254,0.0,0.0,nan,0.0,0.0,0.00710909,0.00707757,0.00642537,0.00886002,0.0,0.0,0.0,0.0,0.0
252138604,0.0149682,0.0627408,-0.234104,-0.00860077,-0.119652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,-0.722443,0.0,0.0,nan,0.0,0.0,0.0102151,0.00707757,0.00642537,0.00886002,0.0,0.0,0.0,0.0,0.0
252348770,-0.00481254,0.0878089,-0.236932,-0.00923353,-0.107858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,-0.329865,0.0,0.0,nan,0.0,0.0,0.00337395,0.00707757,0.00642537,0.00886002,0.0,0.0,0.0,0.0,0.0
252548937,0.0237276,-0.0102765,-0.209272,-0.00704134,-0.111428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,-0.459137,0.0,0.0,nan,0.0,0.0,0.00328118,0.00707757,0.00642537,0.00886002,0.0,0.0,0.0,0.0,0.0
252749099,-0.0140376,0.0914892,-0.240323,-0.0203286,-0.0853507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,-0.595581,0.0,0.0,nan,0.0,0.0,0.0152333,0.00707757,0.00642537,0.00886002,0.0,0.0,0.0,0.0,0.0
252949271,-0.0248198,0.0440641,-0.26917,-0.0275376,-0.0930722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,-0.68158,0.0,0.0,nan,0.0,0.0,-0.00102624,0.00707757,0.00642537,0.00886002,0.0,0.0,0.0,0.0,0.0
253139423,0.00993852,0.000892224,-0.26744,-0.0329494,-0.0921957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,-0.210724,0.0,0.0,nan,0.0,0.0,0.0113721,0.00707757,0.00642537,0.00886002,0.0,0.0,0.0,0.0,0.0
