timestamp,alt_max,freefall,ground_contact,maybe_landed,landed,in_ground_effect
250689464,inf,0,1,1,1,0
251649903,inf,0,1,0,0,0
252651348,inf,0,1,0,0,0
253651871,inf,0,1,0,0,0
254652844,inf,0,1,0,0,0
255233144,inf,0,0,0,0,0
256234202,inf,0,0,0,0,0
257234882,inf,0,0,0,0,0
258235807,inf,0,0,0,0,0
259236428,inf,0,0,0,0,0
260237194,inf,0,0,0,0,0
261238180,inf,0,0,0,0,0
262239115,inf,0,0,0,0,0
263239830,inf,0,0,0,0,0
264240687,inf,0,0,0,0,0
265241247,inf,0,0,0,0,0
266242112,inf,0,0,0,0,0
267243042,inf,0,0,0,0,0
268244084,inf,0,0,0,0,0
269245106,inf,0,0,0,0,0
270245731,inf,0,0,0,0,0
271246239,inf,0,0,0,0,0
272247431,inf,0,0,0,0,0
273248193,inf,0,0,0,0,0
274249149,inf,0,0,0,0,0
275249912,inf,0,0,0,0,0
276250805,inf,0,0,0,0,0
277251583,inf,0,0,0,0,0
278252174,inf,0,0,0,0,0
279253187,inf,0,0,0,0,0
280254014,inf,0,0,0,0,0
281255095,inf,0,0,0,0,0
282255686,inf,0,0,0,0,0
283256500,inf,0,0,0,0,0
284257160,inf,0,0,0,0,0
285258076,inf,0,0,0,0,0
286259111,inf,0,0,0,0,0
287259976,inf,0,0,0,0,0
288260650,inf,0,0,0,0,0
289261543,inf,0,0,0,0,0
290262163,inf,0,0,0,0,0
291262920,inf,0,0,0,0,0
292264472,inf,0,0,0,0,0
293264935,inf,0,0,0,0,0
294265738,inf,0,0,0,0,0
295266585,inf,0,0,0,0,0
296267309,inf,0,0,0,0,0
297267972,inf,0,0,0,0,0
298270685,inf,0,0,0,0,0
299271092,inf,0,0,0,0,0
300271925,inf,0,0,0,0,0
301272643,inf,0,0,0,0,0
302282395,inf,0,0,0,0,0
303283380,inf,0,0,0,0,0
304284116,inf,0,0,0,0,0
305284739,inf,0,0,0,0,0
306285608,inf,0,0,0,0,0
307286354,inf,0,0,0,0,0
308287468,inf,0,0,0,0,0
309288398,inf,0,0,0,0,0
310289373,inf,0,0,0,0,0
311289976,inf,0,0,0,0,0
312290641,inf,0,0,0,0,0
313291412,inf,0,0,0,0,0
314293718,inf,0,0,0,0,0
315303399,inf,0,0,0,0,0
316304026,inf,0,0,0,0,0
317304777,inf,0,0,0,0,0
318305853,inf,0,0,0,0,0
319306886,inf,0,0,0,0,0
320307536,inf,0,0,0,0,0
321308450,inf,0,0,0,0,0
322309055,inf,0,0,0,0,0
323309792,inf,0,0,0,0,0
324312109,inf,0,0,0,0,0
325322479,inf,0,0,0,0,0
326323447,inf,0,0,0,0,0
327324063,inf,0,0,0,0,0
328325380,inf,0,0,0,0,0
329326302,inf,0,0,0,0,0
330326970,inf,0,0,0,0,0
331336771,inf,0,0,0,0,0
332337680,inf,0,0,0,0,0
333338825,inf,0,0,0,0,0
334340333,inf,0,0,0,0,0
335351275,inf,0,0,0,0,0
336352193,inf,0,0,0,0,0
337352958,inf,0,0,0,0,0
338353783,inf,0,0,0,0,0
339364516,inf,0,0,0,0,0
340374322,inf,0,0,0,0,0
341374916,inf,0,0,0,0,0
342375859,inf,0,0,0,0,0
343377924,inf,0,0,0,0,0
344378855,inf,0,0,0,0,0
345380033,inf,0,0,0,0,0
346389043,inf,0,0,0,0,0
347390144,inf,0,0,0,0,0
348391296,inf,0,0,0,0,0
349391789,inf,0,0,0,0,0
350392645,inf,0,0,0,0,0
351393245,inf,0,0,0,0,0
352394220,inf,0,0,0,0,0
353395175,inf,0,0,0,0,0
354396044,inf,0,0,0,0,0
355396907,inf,0,0,0,0,0
356397732,inf,0,0,0,0,0
357398251,inf,0,0,0,0,0
358399365,inf,0,0,0,0,0
359399925,inf,0,0,0,0,0
360401162,inf,0,0,0,0,0
361403300,inf,0,0,0,0,0
362403763,inf,0,0,0,0,0
363414774,inf,0,0,0,0,0
364415446,inf,0,0,0,0,0
365425064,inf,0,0,0,0,0
366425861,inf,0,0,0,0,0
367426921,inf,0,0,0,0,0
368427777,inf,0,0,0,0,0
369428825,inf,0,0,0,0,0
370430602,inf,0,0,0,0,0
371441675,inf,0,0,0,0,0
372442133,inf,0,0,0,0,0
373451800,inf,0,0,0,0,0
374452478,inf,0,0,0,0,0
375453685,inf,0,0,0,0,0
376454506,inf,0,0,0,0,0
377455279,inf,0,0,0,0,0
378456035,inf,0,0,0,0,0
379456706,inf,0,0,0,0,0
380457610,inf,0,0,0,0,0
381458558,inf,0,0,0,0,0
382460803,inf,0,0,0,0,0
383461300,inf,0,0,0,0,0
384472208,inf,0,0,0,0,0
385482009,inf,0,0,0,0,0
386482418,inf,0,0,0,0,0
387483358,inf,0,0,0,0,0
388484075,inf,0,0,0,0,0
389485491,inf,0,0,0,0,0
390486004,inf,0,0,0,0,0
391486891,inf,0,0,0,0,0
392487382,inf,0,0,0,0,0
393488295,inf,0,0,0,0,0
394489087,inf,0,0,0,0,0
395490057,inf,0,0,0,0,0
396491037,inf,0,0,0,0,0
397491894,inf,0,0,0,0,0
398492287,inf,0,0,0,0,0
399493133,inf,0,0,0,0,0
400494074,inf,0,0,0,0,0
401496102,inf,0,0,0,0,0
402497421,inf,0,0,0,0,0
403506445,inf,0,0,0,0,0
404507724,inf,0,0,0,0,0
405509398,inf,0,0,0,0,0
406510718,inf,0,0,0,0,0
407511059,inf,0,0,0,0,0
408522764,inf,0,0,0,0,0
409532647,inf,0,0,0,0,0
410542418,inf,0,0,0,0,0
411543327,inf,0,0,0,0,0
412544238,inf,0,0,0,0,0
413544623,inf,0,0,0,0,0
414545720,inf,0,0,0,0,0
415546446,inf,0,0,0,0,0
416548584,inf,0,0,0,0,0
417549762,inf,0,0,0,0,0
418558783,inf,0,0,0,0,0
419559910,inf,0,0,0,0,0
420560655,inf,0,0,0,0,0
421562961,inf,0,0,0,0,0
422563451,inf,0,0,0,0,0
423574182,inf,0,0,0,0,0
424583813,inf,0,0,0,0,0
