timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,fix_type,vel_ned_valid,satellites_used
304770414,1600043829599674,340348362,1087564958,426549,398634,0.178,0.779769,0.757,0.884,0.53,0.78,91,2,0.005,-0.005,0.001,0.024,1.69634,0,nan,0.0,4,1,23
304968293,1600043829799674,340348362,1087564959,426538,398623,0.166,0.779769,0.758,0.884,0.53,0.78,91,2,0.026,-0.006,0.025,0.024,1.69634,0,nan,0.0,4,1,23
305768269,1600043830599674,340348361,1087564963,426479,398564,0.168,0.779772,0.756,0.879,0.53,0.78,91,4,0.017,0.017,0.002,0.026,1.69634,0,nan,0.0,4,1,23
306772213,1600043831599675,340348360,1087564970,426402,398487,0.138,0.779774,0.753,0.872,0.53,0.78,91,3,0.024,-0.003,0.024,0.001,1.69634,0,nan,0.0,4,1,23
307771275,1600043832599675,340348358,1087564973,426323,398408,0.172,0.779777,0.753,0.87,0.53,0.78,91,9,0.01,-0.01,-0.001,0.017,1.69634,0,nan,0.0,4,1,23
308765386,1600043833599675,340348357,1087564973,426215,398300,0.157,0.77978,0.753,0.868,0.53,0.78,91,5,0.063,-0.011,-0.062,0.029,1.69634,0,nan,0.0,4,1,23
309769306,1600043834599675,340348357,1087564974,426138,398223,0.153,0.779783,0.751,0.866,0.53,0.78,91,2,0.065,-0.02,-0.062,0.022,1.69634,0,nan,0.0,4,1,23
310765775,1600043835599675,340348357,1087564977,426081,398166,0.169,0.779786,0.745,0.86,0.53,0.78,90,2,0.02,0.02,0.002,0.016,1.69634,0,nan,0.0,4,1,23
311761308,1600043836599676,340348356,1087564979,426055,398139,0.175,0.779788,0.741,0.857,0.53,0.78,91,3,0.076,-0.046,0.061,-0.064,1.69634,0,nan,0.0,4,1,23
312767732,1600043837599676,340348364,1087565001,426303,398387,0.2,0.412216,0.745,0.865,0.54,0.79,79,3,0.365,0.206,0.301,-0.168,1.08051,0,nan,0.0,4,1,22
313768495,1600043838599676,340348415,1087565010,426358,398443,0.213,0.312594,0.755,0.878,0.54,0.79,78,8,0.631,0.631,-0.009,-0.005,0.0514637,0,nan,0.0,4,1,22
314769487,1600043839599676,340348474,1087564997,426821,398906,0.2,0.30418,0.766,0.896,0.54,0.79,78,7,0.69,0.679,-0.123,-0.698,6.08801,0,nan,0.0,4,1,22
315764368,1600043840599677,340348531,1087565010,427394,399479,0.193,0.228207,0.776,0.915,0.55,0.81,79,12,0.812,0.788,0.197,-0.168,0.224358,0,nan,0.0,4,1,22
316766424,1600043841599677,340348627,1087565035,427039,399124,0.152,0.113619,0.781,0.929,0.55,0.81,84,11,1.266,1.243,0.24,0.28,0.203825,0,nan,0.0,4,1,22
317764283,1600043842599677,340348744,1087565054,426818,398903,0.144,0.0895172,0.773,0.921,0.53,0.78,93,5,1.426,1.42,0.129,-0.095,0.10173,0,nan,0.0,4,1,23
318773257,1600043843599677,340348872,1087565080,427166,399250,0.139,0.0944846,0.762,0.91,0.55,0.81,93,3,1.395,1.377,0.228,-0.311,0.157484,0,nan,0.0,4,1,22
319772255,1600043844599677,340348991,1087565087,427492,399577,0.125,0.105658,0.752,0.907,0.55,0.81,94,6,1.255,1.251,0.105,-0.334,0.0770996,0,nan,0.0,4,1,22
320764970,1600043845599678,340349092,1087565101,427843,399927,0.139,0.130676,0.743,0.901,0.55,0.81,94,4,1.037,1.034,0.071,-0.351,0.125843,0,nan,0.0,4,1,22
321770320,1600043846599678,340349184,1087565092,428011,400096,0.147,0.158397,0.734,0.899,0.55,0.81,94,5,0.931,0.931,-0.027,0.011,6.2246,0,nan,0.0,4,1,22
322770704,1600043847599678,340349278,1087565103,427883,399967,0.157,0.146096,0.728,0.898,0.57,0.87,94,8,0.97,0.969,-0.032,0.216,0.0446473,0,nan,0.0,4,1,21
323772279,1600043848599678,340349365,1087565106,427553,399638,0.168,0.173459,0.724,0.902,0.57,0.87,100,5,0.838,0.833,0.096,0.395,0.0682857,0,nan,0.0,4,1,21
324768306,1600043849599679,340349458,1087565112,426995,399079,0.154,0.121062,0.717,0.899,0.53,0.78,100,4,1.138,1.138,-0.025,0.445,0.0265484,0,nan,0.0,4,1,23
325764303,1600043850599679,340349569,1087565105,427236,399320,0.133,0.122587,0.711,0.893,0.53,0.78,100,5,1.147,1.147,-0.013,-0.579,6.25732,0,nan,0.0,4,1,23
326767276,1600043851599679,340349667,1087565113,427722,399807,0.129,0.140498,0.707,0.892,0.53,0.78,100,4,0.994,0.994,-0.022,-0.198,0.0163654,0,nan,0.0,4,1,23
327769274,1600043852599679,340349749,1087565126,427514,399598,0.213,0.182189,0.712,0.905,0.55,0.81,92,3,0.947,0.934,0.159,0.417,0.165311,0,nan,0.0,4,1,22
328774274,1600043853599680,340349830,1087565138,427568,399653,0.183,0.203851,0.72,0.925,0.55,0.82,92,3,0.941,0.933,-0.122,-0.001,6.28156,0,nan,0.0,4,1,21
329772775,1600043854599680,340349920,1087565148,427775,399859,0.145,0.145749,0.716,0.927,0.56,0.86,92,6,1.058,1.046,0.157,-0.26,0.106776,0,nan,0.0,4,1,21
330769258,1600043855599680,340350013,1087565160,427984,400069,0.133,0.140203,0.711,0.921,0.56,0.86,98,16,0.994,0.993,0.04,-0.386,0.0780241,0,nan,0.0,4,1,21
331772272,1600043856599680,340350096,1087565178,428427,400512,0.153,0.175587,0.708,0.922,0.55,0.81,98,18,0.86,0.841,0.181,-0.34,0.202526,0,nan,0.0,4,1,22
332765720,1600043857599680,340350177,1087565178,428174,400259,0.171,0.170605,0.704,0.92,0.55,0.81,98,9,0.927,0.884,-0.277,0.522,6.13583,0,nan,0.0,4,1,22
333766722,1600043858599681,340350280,1087565162,427142,399226,0.168,0.10859,0.701,0.917,0.53,0.78,98,5,1.312,1.312,0.026,0.966,6.23974,0,nan,0.0,4,1,23
334771621,1600043859599681,340350391,1087565183,427762,399847,0.146,0.115397,0.697,0.913,0.55,0.81,98,4,1.25,1.25,0.008,-0.482,0.0881262,0,nan,0.0,4,1,22
335769274,1600043860599681,340350502,1087565175,427980,400065,0.145,0.152498,0.692,0.908,0.55,0.83,98,5,0.98,0.98,-0.015,-0.172,6.25578,0,nan,0.0,4,1,22
336766397,1600043861599681,340350574,1087565185,427914,399998,0.151,0.171629,0.69,0.905,0.53,0.78,98,6,0.801,0.792,0.119,0.121,0.133143,0,nan,0.0,4,1,23
337764284,1600043862599682,340350643,1087565203,427553,399637,0.165,0.156397,0.684,0.898,0.53,0.78,98,7,0.824,0.821,0.069,0.465,0.128077,0,nan,0.0,4,1,23
338775271,1600043863599682,340350703,1087565203,427419,399503,0.145,0.289084,0.685,0.903,0.55,0.83,98,10,0.493,0.493,0.016,-0.058,0.0562012,0,nan,0.0,4,1,22
339769297,1600043864599682,340350743,1087565214,427919,400004,0.189,0.317421,0.69,0.917,0.55,0.81,91,2,0.56,0.537,0.159,-0.596,0.281073,0,nan,0.0,4,1,22
340785314,1600043865599682,340350805,1087565228,428462,400546,0.148,0.197055,0.696,0.928,0.55,0.81,91,2,0.689,0.686,0.066,-0.472,0.140889,0,nan,0.0,4,1,22
341765275,1600043866599682,340350847,1087565242,428676,400761,0.19,0.640496,0.697,0.931,0.59,0.93,107,4,0.103,0.044,0.093,-0.203,0.280759,0,nan,0.0,4,1,20
342776097,1600043867599683,340350850,1087565227,428680,400765,0.153,0.538101,0.693,0.932,0.57,0.87,107,5,0.268,0.116,-0.242,0.098,5.31276,0,nan,0.0,4,1,21
343766977,1600043868599683,340350872,1087565204,428155,400240,0.173,0.578253,0.686,0.918,0.57,0.87,100,5,0.253,0.241,-0.079,0.446,5.71647,0,nan,0.0,4,1,21
344767902,1600043869599683,340350899,1087565188,427611,399696,0.158,0.327699,0.664,0.893,0.53,0.78,100,4,0.375,0.359,-0.106,0.791,5.96805,0,nan,0.0,4,1,23
345768798,1600043870599683,340350941,1087565154,427183,399267,0.121,0.315618,0.652,0.89,0.55,0.81,100,11,0.434,0.346,-0.262,-0.055,5.75926,0,nan,0.0,4,1,22
346769577,1600043871599684,340350964,1087565111,427500,399584,0.134,0.495868,0.638,0.872,0.53,0.78,100,10,0.288,0.109,-0.267,-0.286,5.11754,0,nan,0.0,4,1,23
347773276,1600043872599684,340350977,1087565065,427667,399752,0.138,0.354602,0.628,0.861,0.53,0.78,100,4,0.42,0.111,-0.405,-0.248,4.96514,0,nan,0.0,4,1,23
348769637,1600043873599684,340350977,1087565038,428279,400364,0.184,0.373933,0.622,0.854,0.53,0.78,100,5,0.318,-0.173,-0.267,-0.686,4.25377,0,nan,0.0,4,1,23
349769278,1600043874599684,340350954,1087565023,429157,401241,0.166,0.269355,0.616,0.847,0.55,0.83,100,5,0.527,-0.422,0.315,-0.897,2.77621,0,nan,0.0,4,1,22
350771707,1600043875599685,340350889,1087565077,429582,401667,0.121,0.119367,0.611,0.84,0.55,0.83,100,12,1.2,-1.158,0.315,-0.108,2.73972,0,nan,0.0,4,1,22
351766847,1600043876599685,340350780,1087565037,429119,401204,0.196,0.125045,0.621,0.856,0.53,0.78,88,3,1.412,-1.125,-0.853,0.737,3.6221,0,nan,0.0,4,1,23
352763535,1600043877599685,340350680,1087564984,428020,400104,0.2,0.151303,0.633,0.874,0.53,0.78,88,3,1.148,-1.1,-0.33,1.243,3.47969,0,nan,0.0,4,1,23
353764674,1600043878599685,340350584,1087564935,427186,399271,0.18,0.134441,0.645,0.894,0.53,0.78,88,9,1.302,-1.176,-0.558,0.539,3.55346,0,nan,0.0,4,1,23
354765327,1600043879599685,340350458,1087564858,427203,399287,0.175,0.084504,0.652,0.904,0.53,0.78,88,8,1.717,-1.492,-0.85,-0.089,3.61891,0,nan,0.0,4,1,23
355765941,1600043880599686,340350331,1087564747,427225,399310,0.183,0.0892073,0.663,0.916,0.53,0.78,88,10,1.735,-1.391,-1.036,0.064,3.78433,0,nan,0.0,4,1,23
356768467,1600043881599686,340350217,1087564627,427170,399254,0.171,0.08827,0.668,0.925,0.55,0.83,88,8,1.661,-1.218,-1.13,-0.011,3.8699,0,nan,0.0,4,1,22
