timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,is_external
304825870,304824940,396817,0.0112046,-0.338259,0.39124,nan,0,1
304837182,304836237,396817,0.0141422,-0.341372,0.39124,nan,0,1
305832982,305832046,396817,0.0141422,-0.32892,0.376324,nan,0,1
306829500,306828568,396817,0.0170798,-0.322693,0.379307,nan,0,1
307825394,307824450,396817,-0.00642123,-0.325807,0.397206,nan,0,1
308831962,308831036,396817,-0.0534234,-0.294675,0.409139,nan,0,1
309828647,309827628,396817,-0.0387352,-0.294675,0.403173,nan,0,1
310835660,310834727,396817,-0.0446105,-0.297788,0.394223,nan,0,1
311831089,311830148,396817,-0.0475481,-0.310241,0.412123,nan,0,1
312827389,312826457,396817,-0.0622363,-0.316467,0.373341,nan,0,1
313833929,313833002,396817,-0.0534234,-0.294675,0.388257,nan,0,1
314829621,314828692,396817,-0.0446105,-0.294675,0.39124,nan,0,1
315825846,315824920,396817,-0.0446105,-0.335146,0.403173,nan,0,1
316832466,316831426,396817,-0.0446105,-0.297788,0.39124,nan,0,1
317827736,317826809,396817,-0.0328599,-0.307128,0.40019,nan,0,1
318823712,318822781,396817,-0.056361,-0.300902,0.433005,nan,0,1
319830498,319829569,396817,-0.056361,-0.304015,0.427039,nan,0,1
320826583,320825641,396817,-0.088675,-0.294675,0.40019,nan,0,1
321833019,321832092,396817,-0.0592986,-0.307128,0.397206,nan,0,1
322828332,322827400,396817,-0.0916126,-0.291562,0.412123,nan,0,1
323825203,323824244,396817,-0.0945502,-0.297788,0.38229,nan,0,1
324831936,324831004,396817,-0.120989,-0.291562,0.406156,nan,0,1
325827450,325826524,396817,-0.0916126,-0.297788,0.403173,nan,0,1
326824031,326823094,396817,-0.0710492,-0.297788,0.412123,nan,0,1
327830620,327829685,396817,-0.0974879,-0.304015,0.435988,nan,0,1
328825998,328825069,396817,-0.0974879,-0.291562,0.40019,nan,0,1
329833580,329832639,396817,-0.0739868,-0.285336,0.424055,nan,0,1
330828917,330827986,396817,-0.0857373,-0.297788,0.415106,nan,0,1
331835492,331834563,396817,-0.0651739,-0.288449,0.397206,nan,0,1
332832136,332831198,396817,-0.0739868,-0.316467,0.39124,nan,0,1
333827950,333827022,396817,-0.106301,-0.335146,0.39124,nan,0,1
334834283,334833346,396817,-0.100425,-0.297788,0.40019,nan,0,1
335830522,335829582,396817,-0.0798621,-0.285336,0.418089,nan,0,1
336825946,336825013,396817,-0.0916126,-0.300902,0.403173,nan,0,1
337832374,337831447,396817,-0.103363,-0.307128,0.424055,nan,0,1
338828907,338827941,396817,-0.088675,-0.285336,0.427039,nan,0,1
339824476,339823549,396817,-0.0916126,-0.297788,0.418089,nan,0,1
340831108,340830181,396817,-0.115114,-0.288449,0.435988,nan,0,1
341827886,341826953,396817,-0.088675,-0.307128,0.39124,nan,0,1
342834351,342833415,396817,-0.0328599,-0.297788,0.403173,nan,0,1
343829668,343828740,396817,0.216839,-0.173263,0.388257,nan,0,1
344825712,344824783,396817,0.284405,0.0508816,0.418089,nan,0,1
345832570,345831642,396817,0.287342,0.0384291,0.40019,nan,0,1
346828306,346827376,396817,0.260903,0.0228635,0.421072,nan,0,1
347824859,347823932,396817,0.175712,0.243895,0.421072,nan,0,1
348832230,348831110,396817,0.0699573,0.337289,0.403173,nan,0,1
349828657,349827722,396817,0.0670196,0.337289,0.38229,nan,0,1
350824126,350823186,396817,0.149273,0.32795,0.388257,nan,0,1
351830843,351829917,396817,0.0670196,0.321723,0.409139,nan,0,1
352826871,352825945,396817,0.0963959,0.337289,0.39124,nan,0,1
353833670,353832734,396817,0.0875831,0.315497,0.403173,nan,0,1
354828986,354828060,396817,0.0963959,0.334176,0.40019,nan,0,1
355825187,355824259,396817,0.166899,0.293705,0.373341,nan,0,1
356832301,356831354,396817,0.269716,0.156728,0.412123,nan,0,1
357827964,357827033,396817,0.243278,0.175407,0.394223,nan,0,1
358824364,358823406,396817,0.269716,0.172294,0.406156,nan,0,1
359830969,359830040,396817,0.257966,0.153615,0.40019,nan,0,1
360826471,360825541,396817,0.29028,0.085126,0.397206,nan,0,1
361822924,361821854,396817,0.1904,-0.207508,0.409139,nan,0,1
362829463,362828527,396817,0.249153,-0.160811,0.373341,nan,0,1
363824993,363824043,396817,0.199213,-0.157698,0.39124,nan,0,1
364832423,364831494,396817,0.172774,-0.17015,0.424055,nan,0,1
365828118,365827149,396817,0.163962,-0.195055,0.450904,nan,0,1
366834907,366833867,396817,0.219777,-0.216847,0.385274,nan,0,1
367831080,367830151,396817,0.266779,-0.167037,0.379307,nan,0,1
368826461,368825532,396817,0.219777,-0.173263,0.397206,nan,0,1
369833209,369832264,396817,0.231527,-0.163924,0.403173,nan,0,1
370829901,370828969,396817,0.172774,-0.160811,0.430022,nan,0,1
371825410,371824480,396817,0.222714,-0.160811,0.40019,nan,0,1
372831914,372830982,396817,0.213901,-0.176377,0.403173,nan,0,1
373828022,373827095,396817,0.17865,-0.17015,0.409139,nan,0,1
374823462,374822532,396817,0.219777,-0.198168,0.379307,nan,0,1
375831351,375830422,396817,0.181587,-0.17015,0.427039,nan,0,1
376826860,376825923,396817,0.205088,-0.157698,0.39124,nan,0,1
377833513,377832585,396817,0.287342,-0.0829828,0.38229,nan,0,1
378829860,378828933,396817,0.278529,0.12871,0.39124,nan,0,1
379825418,379824491,396817,-0.0122965,0.32795,0.379307,nan,0,1
380832391,380831462,396817,-0.0827997,0.343515,0.415106,nan,0,1
381829174,381828239,396817,-0.00348361,0.321723,0.412123,nan,0,1
382824632,382823694,396817,0.0053293,0.340402,0.39124,nan,0,1
383831495,383830566,396817,-0.00348361,0.359081,0.367374,nan,0,1
384827837,384826911,396817,0.031768,0.352855,0.373341,nan,0,1
385834387,385833455,396817,0.0170798,0.334176,0.418089,nan,0,1
386829682,386828756,396817,0.0464562,0.340402,0.394223,nan,0,1
387826261,387825333,396817,0.0288304,0.352855,0.379307,nan,0,1
388832912,388831981,396817,0.0053293,0.343515,0.39124,nan,0,1
389828386,389827450,396817,0.0435185,0.337289,0.406156,nan,0,1
390825170,390824243,396817,0.0523314,0.349742,0.406156,nan,0,1
391832158,391831215,396817,0.0523314,0.337289,0.397206,nan,0,1
392827291,392826362,396817,0.0405809,0.346629,0.388257,nan,0,1
393823649,393822723,396817,0.0376433,0.343515,0.397206,nan,0,1
394830410,394829462,396817,0.0376433,0.340402,0.397206,nan,0,1
395825689,395824742,396817,0.0288304,0.346629,0.39124,nan,0,1
396833262,396832333,396817,0.0200175,0.355968,0.39124,nan,0,1
397828406,397827473,396817,0.0670196,0.346629,0.385274,nan,0,1
398835139,398834202,396817,0.0288304,0.374647,0.358425,nan,0,1
399831777,399830850,396817,0.0258927,0.352855,0.39124,nan,0,1
400826914,400825982,396817,0.0435185,0.390212,0.340525,nan,0,1
401833890,401832943,396817,0.0112046,0.355968,0.373341,nan,0,1
402830356,402829427,396817,-0.00642123,0.352855,0.403173,nan,0,1
403825463,403824537,396817,0.0112046,0.349742,0.394223,nan,0,1
404832722,404831795,396817,0.0347056,0.343515,0.394223,nan,0,1
405827594,405826667,396817,0.0523314,0.390212,0.349475,nan,0,1
406823276,406822333,396817,-0.0152341,0.306158,0.418089,nan,0,1
