timestamp,accel_inconsistency_m_s_s,gyro_inconsistency_rad_s,mag_inconsistency_angle
304433895,0.0,0.0,0.0
457835824,0.0,0.0,0.0
457840806,0.0,0.0,0.0
458041011,0.0,0.0,0.0
458236157,0.0,0.0,0.0
458436344,0.0,0.0,0.0
458636551,0.0,0.0,0.0
