timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7]
304831565,304830707,-0.0801794,0.200021,0.0177306,0.106473,0.0,0.0,0.0,-1.0
304834097,304833211,0.0122111,0.177149,0.0293886,0.106473,0.0,0.0,0.0,-1.0
304931654,304930796,0.215003,-0.0509798,0.0205301,0.106473,0.0,0.0,0.0,-1.0
305034258,305033389,0.0862079,0.0399348,0.0150935,0.106473,0.0,0.0,0.0,-1.0
305131837,305130976,-0.0890812,0.0793846,0.00564752,0.106473,0.0,0.0,0.0,-1.0
305234445,305233582,0.203369,-0.213729,-0.0186009,0.107491,0.0,0.0,0.0,-1.0
305332011,305331156,0.220044,-0.321253,-0.0270633,0.106473,0.0,0.0,0.0,-1.0
305432109,305431248,-0.250814,-0.098254,-0.0279067,0.106473,0.0,0.0,0.0,-1.0
305534699,305533839,0.213728,-0.436807,0.00260828,0.107491,0.0,0.0,0.0,-1.0
305632302,305631429,0.00171646,-0.145164,-0.0103071,0.107491,0.0,0.0,0.0,-1.0
305734885,305734019,-0.0271076,0.101506,0.00747976,0.106473,0.0,0.0,0.0,-1.0
305834977,305834111,-0.303216,0.433445,0.000366713,0.106473,0.0,0.0,0.0,-1.0
305932556,305931698,-0.300499,0.395783,0.00623924,0.106473,0.0,0.0,0.0,-1.0
306030146,306029286,0.00620899,0.116474,0.00463144,0.107491,0.0,0.0,0.0,-1.0
306132732,306131878,-0.340577,0.186848,-0.027714,0.106473,0.0,0.0,0.0,-1.0
306230338,306229466,0.157134,-0.221168,-0.0276067,0.106473,0.0,0.0,0.0,-1.0
306332913,306332058,-0.278236,-0.0266992,-0.0095669,0.106473,0.0,0.0,0.0,-1.0
306430523,306429646,0.107899,-0.360678,-0.0333915,0.106473,0.0,0.0,0.0,-1.0
306533108,306532238,0.0235024,-0.403668,-0.0248669,0.107491,0.0,0.0,0.0,-1.0
306630710,306629829,0.0910402,-0.152642,-0.0300288,0.107491,0.0,0.0,0.0,-1.0
306730784,306729917,0.0240887,0.0288281,-0.00490297,0.107491,0.0,0.0,0.0,-1.0
306833377,306832511,-0.286554,0.438801,-0.00552388,0.107491,0.0,0.0,0.0,-1.0
306930963,306930097,0.108914,0.128093,-0.00276447,0.107491,0.0,0.0,0.0,-1.0
307033592,307032691,-0.378921,0.399773,-0.0191017,0.106473,0.0,0.0,0.0,-1.0
307133659,307132781,-0.128245,0.124384,-0.0398338,0.107491,0.0,0.0,0.0,-1.0
307231238,307230368,-0.279887,0.260849,-0.0107271,0.107491,0.0,0.0,0.0,-1.0
307333816,307332961,-0.300902,0.106322,-0.0532012,0.106473,0.0,0.0,0.0,-1.0
307431419,307430550,-0.0663053,-0.103932,-0.0341968,0.1136,0.0,0.0,0.0,-1.0
307534009,307533141,-0.299482,0.0224187,-0.0283569,0.121745,0.0,0.0,0.0,-1.0
307631589,307630729,-0.145959,-0.161398,-0.0511508,0.134982,0.0,0.0,0.0,-1.0
307731686,307730819,-0.0389141,-0.102691,-0.0356639,0.137018,0.0,0.0,0.0,-1.0
307834287,307833420,-0.251542,0.566254,-0.0231535,0.141091,0.0,0.0,0.0,-1.0
307931866,307930999,-0.260357,0.178342,-0.0413303,0.1472,0.0,0.0,0.0,-1.0
308034464,308033594,0.032233,-0.0458692,-0.0279416,0.148218,0.0,0.0,0.0,-1.0
308132040,308131180,0.00888734,-0.0510189,-0.0385706,0.149236,0.0,0.0,0.0,-1.0
308232157,308231291,-0.130306,0.114418,-0.0476557,0.150255,0.0,0.0,0.0,-1.0
308334730,308333863,-0.0836724,-0.248171,-0.0347452,0.176727,0.0,0.0,0.0,-1.0
308432324,308431451,0.168566,-0.00362292,-0.0453757,0.176727,0.0,0.0,0.0,-1.0
308534909,308534043,-0.055439,-0.30289,-0.0299692,0.176727,0.0,0.0,0.0,-1.0
308632492,308631631,-0.237393,0.127887,-0.039113,0.176727,0.0,0.0,0.0,-1.0
308732598,308731722,-0.126697,0.061808,-0.0332241,0.185891,0.0,0.0,0.0,-1.0
308830163,308829310,0.117053,-0.339472,-0.0335559,0.187927,0.0,0.0,0.0,-1.0
308932768,308931902,-0.0277403,0.0687879,-0.0342254,0.188945,0.0,0.0,0.0,-1.0
309035372,309034496,0.0540569,-0.0643994,-0.037254,0.192,0.0,0.0,0.0,-1.0
309132951,309132083,-0.125654,0.283957,-0.0401743,0.206255,0.0,0.0,0.0,-1.0
309233039,309232173,-0.102295,0.0824731,-0.0214721,0.220509,0.0,0.0,0.0,-1.0
309330630,309329761,-0.0863204,-0.0738854,-0.0466066,0.239855,0.0,0.0,0.0,-1.0
309433231,309432354,-0.149303,0.0359883,-0.0321616,0.243927,0.0,0.0,0.0,-1.0
309530801,309529943,0.182798,-0.0919954,-0.0500678,0.251055,0.0,0.0,0.0,-1.0
309633409,309632537,-0.0669232,-0.0243034,-0.023502,0.262255,0.0,0.0,0.0,-1.0
309733495,309732627,-0.0489458,0.116663,-0.0255478,0.262255,0.0,0.0,0.0,-1.0
309833605,309832715,-0.11828,-0.0697621,-0.0165148,0.2816,0.0,0.0,0.0,-1.0
309933677,309932805,-0.0389842,-0.0637555,-0.0207165,0.285673,0.0,0.0,0.0,-1.0
310031278,310030393,-0.0234611,-0.172394,-0.00541359,0.2928,0.0,0.0,0.0,-1.0
310133852,310132987,0.0304615,0.23385,-0.0197353,0.299927,0.0,0.0,0.0,-1.0
310231441,310230574,0.0291552,0.0446969,-0.0143947,0.312145,0.0,0.0,0.0,-1.0
310334068,310333166,-0.0369106,0.0344149,-0.0165053,0.324364,0.0,0.0,0.0,-1.0
310434139,310433257,0.037748,-0.0755768,-0.00690153,0.325382,0.0,0.0,0.0,-1.0
310531697,310530845,-0.0158418,0.0448315,-0.0193306,0.338618,0.0,0.0,0.0,-1.0
310634311,310633437,-0.0536686,-0.0350199,-0.00470056,0.351855,0.0,0.0,0.0,-1.0
310731885,310731029,0.0589392,-0.0631729,-0.0165672,0.356945,0.0,0.0,0.0,-1.0
