timestamp,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,delta_heading,ref_alt,dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,xy_global,z_global,dist_bottom_valid
38896902,15251870,34.0348603,108.7564941,-0.794144,-0.556726,-0.589128,0.0727096,0.0925826,0.0,0.0384318,-0.00175102,-0.290934,-0.0478534,-0.0110595,-0.336131,0.338236,3.46186,-6.87571,5.17242,-0.0558793,0.07072,425.28,0.152663,0.252435,0.389558,0.138471,0.0989627,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
38906907,15251870,34.0348603,108.7564941,-0.794282,-0.556747,-0.588542,0.0727096,0.0925826,0.0,0.0191641,-0.00601822,-0.25673,-0.0129248,-0.0110595,-0.336131,0.338236,-3.43399,3.00056,0.56652,-0.058132,0.07072,425.28,0.163427,0.23524,0.386397,0.129627,0.0968046,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
38996985,15251870,34.0348603,108.7564941,-0.7962,-0.555297,-0.588428,0.0727096,0.0925826,0.0,0.00649817,0.0171839,-0.278592,-0.031966,-0.0110595,-0.336131,0.338236,-3.51366,4.9469,-3.09398,-0.0577257,0.07072,425.28,0.163866,0.242994,0.38728,0.140877,0.0977932,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
39097071,15251870,34.0348603,108.7564941,-0.797446,-0.554262,-0.594628,0.0727096,0.0925826,0.0,0.0256801,-0.0225002,-0.285513,-0.0421697,-0.0110595,-0.336131,0.338236,1.8349,-4.69531,1.91002,-0.0572143,0.07072,425.28,0.170066,0.25226,0.388829,0.15728,0.0989503,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
39197157,15251870,34.0348603,108.7564941,-0.79866,-0.554461,-0.593676,0.0727096,0.0925826,0.0,0.00523702,-0.00442383,-0.290599,-0.0427886,-0.0110595,-0.336131,0.338236,-4.12122,0.580649,5.67826,-0.0557173,0.07072,425.28,0.169115,0.242661,0.386558,0.163212,0.0978029,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
39297254,15251870,34.0348603,108.7564941,-0.799033,-0.553855,-0.597414,0.0727096,0.0925826,0.0,0.0167646,0.0249521,-0.276836,-0.0301346,-0.0110595,-0.336131,0.338236,3.2634,1.05444,0.071112,-0.0511813,0.07072,425.28,0.172852,0.252287,0.388097,0.184342,0.0989921,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
39397329,15251870,34.0348603,108.7564941,-0.799413,-0.55249,-0.59522,0.0727096,0.0925826,0.0,0.0243478,0.0314865,-0.261508,-0.0108033,-0.0110595,-0.336131,0.338236,1.23777,1.54398,-4.06279,-0.0486352,0.07072,425.28,0.170659,0.242677,0.388219,0.187612,0.0980989,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
39497415,15251870,34.0348603,108.7564941,-0.799232,-0.551126,-0.600067,0.0727096,0.0925826,0.0,0.0166826,0.00329489,-0.250841,-0.00360206,-0.0110595,-0.336131,0.338236,2.05021,-3.43692,3.35676,-0.0514629,0.07072,425.28,0.175505,0.252985,0.38978,0.210091,0.0992967,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
39597501,15251870,34.0348603,108.7564941,-0.802061,-0.551844,-0.599637,0.0727096,0.0925826,0.0,0.0187844,0.000440283,-0.30843,-0.0581063,-0.0110595,-0.336131,0.338236,1.46448,0.571617,-4.77517,-0.0508023,0.07072,425.28,0.175075,0.243051,0.387506,0.20675,0.098133,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
39697587,15251870,34.0348603,108.7564941,-0.804714,-0.55482,-0.607463,0.0727096,0.0925826,0.0,0.00822157,-0.0263828,-0.360165,-0.114697,-0.0110595,-0.336131,0.338236,1.07815,2.64446,-13.1725,-0.0493207,0.07072,425.28,0.182901,0.254182,0.389067,0.228611,0.099369,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
39797678,15251870,34.0348603,108.7564941,-0.808108,-0.55458,-0.607943,0.0727096,0.0925826,0.0,0.00602493,-0.0211703,-0.300136,-0.0511992,-0.0110595,-0.336131,0.338236,-1.05852,-2.74076,2.25858,-0.0464728,0.07072,425.28,0.183382,0.243724,0.386804,0.218325,0.0981934,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
39897759,15251870,34.0348603,108.7564941,-0.810738,-0.553984,-0.615425,0.0727096,0.0925826,0.0,-0.00656506,0.00117991,-0.279512,-0.033959,-0.0110595,-0.336131,0.338236,-1.06474,0.826714,12.548,-0.0454776,0.07072,425.28,0.190863,0.255625,0.388351,0.238636,0.0994195,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
39997862,15251870,34.0348603,108.7564941,-0.813898,-0.552989,-0.614044,0.0727096,0.0925826,0.0,-0.0125224,0.00801047,-0.271424,-0.0212299,-0.0110595,-0.336131,0.338236,-2.17339,2.34367,10.5973,-0.045731,0.07072,425.28,0.189483,0.244558,0.386099,0.223212,0.0981748,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
40097931,15251870,34.0348603,108.7564941,-0.815888,-0.552471,-0.62016,0.0727096,0.0925826,0.0,-0.00663363,0.00417444,-0.296238,-0.0491383,-0.0110595,-0.336131,0.338236,-1.42025,0.0270159,-3.85744,-0.0450699,0.07072,425.28,0.195598,0.257046,0.387647,0.2417,0.0993663,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
40198017,15251870,34.0348603,108.7564941,-0.820375,-0.550311,-0.621466,0.0727096,0.0925826,0.0,0.00301324,-0.00328595,-0.287519,-0.0386025,-0.0110595,-0.336131,0.338236,3.52622,-0.189364,-10.318,-0.0448492,0.07072,425.28,0.196905,0.245397,0.387771,0.223278,0.0983443,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
40298103,15251870,34.0348603,108.7564941,-0.823696,-0.549415,-0.628732,0.0727096,0.0925826,0.0,0.00337478,-0.0103546,-0.306248,-0.0613398,-0.0110595,-0.336131,0.338236,3.80367,-0.493363,-6.46005,-0.0437783,0.07072,425.28,0.20417,0.258267,0.38934,0.239863,0.0995349,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
40398193,15251870,34.0348603,108.7564941,-0.826296,-0.547916,-0.62961,0.0727096,0.0925826,0.0,-0.0100454,-0.0246911,-0.301945,-0.0542984,-0.0110595,-0.336131,0.338236,-0.197688,-1.7049,2.40751,-0.0415562,0.07072,425.28,0.205049,0.246146,0.387076,0.220191,0.0982622,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
40498284,15251870,34.0348603,108.7564941,-0.828863,-0.546887,-0.635967,0.0727096,0.0925826,0.0,-0.00901757,-0.0194615,-0.297044,-0.0518349,-0.0110595,-0.336131,0.338236,1.92712,0.000372236,-1.15858,-0.0400732,0.07072,425.28,0.211405,0.235547,0.384878,0.202551,0.0970064,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
40598364,15251870,34.0348603,108.7564941,-0.831608,-0.541436,-0.638068,0.0727096,0.0925826,0.0,-0.0273882,0.0150344,-0.267231,-0.0205556,-0.0110595,-0.336131,0.338236,-3.87072,4.30585,4.96336,-0.0375564,0.07072,425.28,0.213507,0.247013,0.386388,0.215818,0.0981926,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
40698447,15251870,34.0348603,108.7564941,-0.833048,-0.53604,-0.64239,0.0727096,0.0925826,0.0,-0.00877862,0.00144271,-0.288778,-0.0460257,-0.0110595,-0.336131,0.338236,1.15144,-4.86018,-4.35096,-0.0361214,0.07072,425.28,0.217829,0.260193,0.38794,0.2292,0.0993501,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
40798533,15251870,34.0348603,108.7564941,-0.836845,-0.531384,-0.640707,0.0727096,0.0925826,0.0,-0.00733766,0.0195875,-0.298359,-0.0501494,-0.0110595,-0.336131,0.338236,-0.814623,4.48366,-4.99888,-0.0348981,0.07072,425.28,0.216146,0.247496,0.388054,0.210006,0.0983065,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
40898619,15251870,34.0348603,108.7564941,-0.839378,-0.528045,-0.645288,0.0727096,0.0925826,0.0,-0.0152209,0.00311368,-0.327864,-0.0813261,-0.0110595,-0.336131,0.338236,-1.24562,1.61769,-6.05282,-0.0326705,0.07072,425.28,0.220726,0.260621,0.389618,0.222064,0.0994496,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
40998706,15251870,34.0348603,108.7564941,-0.844131,-0.526164,-0.646968,0.0727096,0.0925826,0.0,-0.0268771,-0.0183646,-0.300889,-0.0502549,-0.0110595,-0.336131,0.338236,0.87737,0.7792,2.64228,-0.0246278,0.07072,425.28,0.222407,0.247843,0.387339,0.203879,0.0981659,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
41098795,15251870,34.0348603,108.7564941,-0.848945,-0.527138,-0.65957,0.0727096,0.0925826,0.0,-0.0373663,-0.0461421,-0.371953,-0.124904,-0.0110595,-0.336131,0.338236,0.0949475,-2.28967,1.63663,-0.0164502,0.07072,425.28,0.235009,0.260854,0.388894,0.214791,0.0993126,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
41198885,15251870,34.0348603,108.7564941,-0.853308,-0.526191,-0.663468,0.0727096,0.0925826,0.0,-0.0269408,-0.00940004,-0.384138,-0.131007,-0.0110595,-0.336131,0.338236,-0.841388,1.80392,8.26318,-0.0105345,0.07072,425.28,0.238906,0.248059,0.38662,0.197721,0.0980475,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
41298964,15251870,34.0348603,108.7564941,-0.85541,-0.524452,-0.677555,0.0727096,0.0925826,0.0,-0.00604155,-0.0251539,-0.416951,-0.165733,-0.0110595,-0.336131,0.338236,1.9924,-6.28386,-3.71456,-0.00806313,0.07072,425.28,0.252994,0.260914,0.388165,0.207675,0.0991596,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
41399050,15251870,34.0348603,108.7564941,-0.859532,-0.523373,-0.684357,0.0727096,0.0925826,0.0,-0.0265553,0.00211436,-0.372043,-0.115438,-0.0110595,-0.336131,0.338236,-2.02367,-0.144293,4.14371,-0.00762304,0.07072,425.28,0.259796,0.248261,0.388279,0.191743,0.0981219,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
