timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7]
38900274,38899405,0.036925,0.149522,-0.00864742,0.106473,0.0,0.0,0.0,-1.0
38902773,38901907,0.0487935,0.172173,0.0101501,0.106473,0.0,0.0,0.0,-1.0
39000354,38999487,0.0344493,0.024938,0.011557,0.106473,0.0,0.0,0.0,-1.0
39102935,39102075,0.144694,0.104923,0.0240753,0.106473,0.0,0.0,0.0,-1.0
39203022,39202161,-0.171742,0.201824,0.00467566,0.107491,0.0,0.0,0.0,-1.0
39303121,39302249,-0.187304,0.0418886,-0.0188209,0.106473,0.0,0.0,0.0,-1.0
39403199,39402334,0.0926094,0.0532907,-0.0114881,0.107491,0.0,0.0,0.0,-1.0
39500771,39499917,-0.462584,0.396755,0.0148971,0.107491,0.0,0.0,0.0,-1.0
39603367,39602505,-0.154649,-0.0386693,-0.0180823,0.107491,0.0,0.0,0.0,-1.0
39700957,39700089,0.232863,-0.382645,-0.0172367,0.107491,0.0,0.0,0.0,-1.0
39803537,39802677,0.160199,-0.0659245,0.00787693,0.106473,0.0,0.0,0.0,-1.0
39903636,39902763,-0.310066,0.297804,-0.00234967,0.106473,0.0,0.0,0.0,-1.0
40001216,40000354,0.0320533,0.305077,-0.006067,0.107491,0.0,0.0,0.0,-1.0
40103795,40102935,0.140137,0.211404,-0.00780297,0.107491,0.0,0.0,0.0,-1.0
40201394,40200519,-0.0323791,0.132348,-0.00760171,0.106473,0.0,0.0,0.0,-1.0
40303970,40303107,0.0112245,-0.289318,-0.0122972,0.122764,0.0,0.0,0.0,-1.0
40401557,40400691,-0.304648,0.0214764,-0.0144049,0.151273,0.0,0.0,0.0,-1.0
40501634,40500779,-0.288129,0.149567,-0.0128879,0.151273,0.0,0.0,0.0,-1.0
40601718,40600863,0.229126,-0.0656316,-0.0103975,0.151273,0.0,0.0,0.0,-1.0
40701811,40700956,-0.18517,-0.0240968,-0.0139978,0.162473,0.0,0.0,0.0,-1.0
40804412,40803538,0.105152,0.0694541,-0.0338327,0.196073,0.0,0.0,0.0,-1.0
40901976,40901122,0.0532878,0.0347117,-0.022468,0.201164,0.0,0.0,0.0,-1.0
41002067,41001208,0.0886606,0.153275,-0.0400787,0.205236,0.0,0.0,0.0,-1.0
41102161,41101294,0.0552989,0.0417561,-0.0416608,0.207273,0.0,0.0,0.0,-1.0
41202239,41201380,0.167817,0.139877,-0.0429741,0.208291,0.0,0.0,0.0,-1.0
41304828,41303968,-0.13498,-0.0576587,-0.0255957,0.2144,0.0,0.0,0.0,-1.0
41402407,41401552,0.046203,0.0298363,-0.0329981,0.223564,0.0,0.0,0.0,-1.0
41502500,41501638,0.055702,0.169704,-0.0467223,0.2256,0.0,0.0,0.0,-1.0
41602583,41601725,-0.174496,-0.0342811,-0.0409524,0.241891,0.0,0.0,0.0,-1.0
41700185,41699309,-0.0147341,-0.279568,-0.026354,0.246982,0.0,0.0,0.0,-1.0
41800271,41799395,-0.0390598,0.0720579,-0.0494698,0.262255,0.0,0.0,0.0,-1.0
41900366,41899481,0.0729605,0.022218,-0.0398438,0.265309,0.0,0.0,0.0,-1.0
42002924,42002070,0.0497271,-0.225358,-0.0432548,0.285673,0.0,0.0,0.0,-1.0
42103014,42102157,-0.0900097,0.261325,-0.0366867,0.284655,0.0,0.0,0.0,-1.0
42203115,42202242,-0.180695,0.0703702,-0.0304947,0.286691,0.0,0.0,0.0,-1.0
42300685,42299826,0.0897539,0.0261695,-0.0271003,0.301964,0.0,0.0,0.0,-1.0
42400805,42399912,-0.0564337,-0.0628968,-0.0330968,0.320291,0.0,0.0,0.0,-1.0
42500859,42499998,-0.0258375,-0.0314052,-0.0432473,0.327418,0.0,0.0,0.0,-1.0
42603442,42602587,-0.00574273,0.00722641,-0.0366291,0.3264,0.0,0.0,0.0,-1.0
42701038,42700171,-0.114298,-0.0534486,-0.0368894,0.325382,0.0,0.0,0.0,-1.0
42801136,42800274,-0.0757573,-0.0419857,-0.0328974,0.325382,0.0,0.0,0.0,-1.0
42901210,42900344,0.0604783,-0.0571644,-0.0377073,0.325382,0.0,0.0,0.0,-1.0
43001305,43000430,0.00550406,-0.0860265,-0.037427,0.325382,0.0,0.0,0.0,-1.0
43103877,43103020,-0.0562389,0.152099,-0.0385629,0.327418,0.0,0.0,0.0,-1.0
43201472,43200606,-0.0761484,0.0199545,-0.0225762,0.325382,0.0,0.0,0.0,-1.0
43301559,43300689,-0.0290879,0.0209717,-0.026092,0.324364,0.0,0.0,0.0,-1.0
43401643,43400775,-0.016624,-0.0759434,-0.0294821,0.325382,0.0,0.0,0.0,-1.0
43501722,43500861,0.0363796,0.0154585,-0.0349811,0.325382,0.0,0.0,0.0,-1.0
43604330,43603450,-0.0531475,0.0220493,-0.0304056,0.324364,0.0,0.0,0.0,-1.0
43701900,43701034,-0.00527821,0.18564,-0.0292272,0.323345,0.0,0.0,0.0,-1.0
43801980,43801120,-0.0104678,0.113775,-0.0275925,0.323345,0.0,0.0,0.0,-1.0
43902069,43901207,0.0640848,0.0120931,-0.0318315,0.324364,0.0,0.0,0.0,-1.0
44002159,44001293,-0.0329434,-0.0285202,-0.0343284,0.323345,0.0,0.0,0.0,-1.0
44104747,44103883,-0.0343488,0.0500277,-0.0266318,0.325382,0.0,0.0,0.0,-1.0
44202338,44201466,0.0217503,-0.0359477,-0.0279439,0.327418,0.0,0.0,0.0,-1.0
44302422,44301552,0.00415615,0.17599,-0.0331096,0.328436,0.0,0.0,0.0,-1.0
44402498,44401639,-0.0275549,0.0611784,-0.0314182,0.3376,0.0,0.0,0.0,-1.0
44502585,44501725,0.0071506,-0.0139381,-0.0231838,0.363055,0.0,0.0,0.0,-1.0
44600184,44599317,0.0062414,-0.114281,-0.0128755,0.376291,0.0,0.0,0.0,-1.0
44702768,44701898,-0.0017874,0.16483,-0.0243435,0.376291,0.0,0.0,0.0,-1.0
