timestamp,timestamp_last_signal,rssi,rc_lost_frame_count,rc_total_frame_count,rc_ppm_frame_length,values[0],values[1],values[2],values[3],values[4],values[5],values[6],values[7],values[8],values[9],values[10],values[11],values[12],values[13],values[14],values[15],values[16],values[17],channel_count,rc_failsafe,rc_lost,input_source
38894459,38894459,41,0,0,21690,1536,1483,1109,1914,1502,1085,1088,1087,0,0,0,0,0,0,0,0,0,0,8,0,0,2
38914483,38914483,41,0,0,21689,1536,1483,1108,1914,1502,1086,1087,1087,0,0,0,0,0,0,0,0,0,0,8,0,0,2
39400514,39400514,41,0,0,21624,1537,1484,1108,1847,1502,1085,1088,1087,0,0,0,0,0,0,0,0,0,0,8,0,0,2
39885344,39885344,41,0,0,21281,1537,1484,1108,1505,1502,1085,1088,1087,0,0,0,0,0,0,0,0,0,0,8,0,0,2
40388092,40388092,41,0,0,21322,1537,1484,1152,1502,1502,1085,1087,1087,0,0,0,0,0,0,0,0,0,0,8,0,0,2
40896175,40896175,41,0,0,21375,1537,1483,1204,1505,1502,1084,1088,1087,0,0,0,0,0,0,0,0,0,0,8,0,0,2
41396712,41396712,41,0,0,21395,1538,1488,1225,1505,1502,1085,1087,1087,0,0,0,0,0,0,0,0,0,0,8,0,0,2
41899261,41899261,41,0,0,21437,1537,1484,1264,1506,1503,1084,1088,1087,0,0,0,0,0,0,0,0,0,0,8,0,0,2
42393037,42393037,41,0,0,21490,1538,1483,1319,1505,1502,1084,1089,1087,0,0,0,0,0,0,0,0,0,0,8,0,0,2
42890116,42890116,41,0,0,21499,1537,1484,1323,1508,1502,1084,1088,1088,0,0,0,0,0,0,0,0,0,0,8,0,0,2
43400571,43400571,41,0,0,21495,1538,1484,1322,1504,1502,1084,1088,1088,0,0,0,0,0,0,0,0,0,0,8,0,0,2
43898816,43898816,41,0,0,21499,1538,1484,1321,1505,1502,1084,1088,1087,0,0,0,0,0,0,0,0,0,0,8,0,0,2
44385163,44385163,41,0,0,21505,1537,1483,1335,1503,1502,1085,1087,1087,0,0,0,0,0,0,0,0,0,0,8,0,0,2
