timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count
38882703,38881904,2162698,0.0466852,0.297315,0.142985,35.6829,1
38885193,38884395,2162698,0.591302,0.392816,0.150815,35.6829,1
39886045,39885248,2162698,-0.0268447,0.216808,-0.0346477,35.7771,0
40884404,40883608,2162698,-0.748295,0.659505,0.215929,35.6829,0
41882769,41881966,2162698,-0.466266,-0.247434,0.127006,35.7771,0
42883623,42882828,2162698,-0.412124,0.321657,0.0949683,35.8712,0
43886992,43886194,2162698,-0.268553,0.554124,-0.0426905,35.8712,0
44887853,44887058,2162698,0.621023,0.455454,-0.0546214,35.7771,0
45888719,45887923,2162698,0.71434,0.411884,-0.347063,35.7771,0
46889584,46888788,2162698,0.645737,0.540781,-0.222773,35.9653,0
47885448,47884650,2162698,0.253027,0.0889229,-0.0677774,35.9653,0
48886322,48885517,2162698,0.477824,0.11622,-0.368874,35.9653,0
49887180,49886385,2162698,0.966648,0.373215,-0.219018,36.0594,0
50883050,50882248,2162698,0.104156,-0.56973,0.385226,35.9653,0
51883913,51883117,2162698,-1.39944,-0.279259,0.00908138,36.1535,0
52884782,52883986,2162698,-0.633726,-0.141654,-0.0493484,36.0594,0
53883148,53882355,2162698,0.882625,0.250737,-0.113211,36.1535,0
54886522,54885727,2162698,0.234731,-0.975436,0.116726,36.1535,0
55884888,55884096,2162698,-0.155529,-0.114516,0.20027,36.0594,0
56888285,56887481,2162698,-1.23344,-0.458596,-0.0216781,36.1535,0
57884137,57883337,2162698,1.77492,-0.19252,-0.02024,36.2476,0
58885009,58884209,2162698,1.72623,-0.19774,-0.0593086,36.2476,0
59885877,59885082,2162698,1.03842,0.105035,-0.269299,36.3418,0
60884263,60883453,2162698,0.19766,-0.251669,0.170016,36.3418,0
61885122,61884327,2162698,-0.00905475,0.0843956,0.0524376,36.3418,0
62886003,62885207,2162698,0.400007,0.0477505,0.0625843,36.2476,0
63886866,63886074,2162698,-0.825447,0.097232,0.0781371,36.3418,0
64882738,64881945,2162698,-0.355852,-0.426559,0.0637295,36.2476,0
65886123,65885319,2162698,0.251163,0.329167,-0.32147,36.2476,0
66886993,66886192,2162698,0.162187,-0.0382963,0.0976049,36.2476,0
67887865,67887066,2162698,1.06425,0.426239,-0.327622,36.2476,0
68883731,68882936,2162698,0.0659132,0.0469249,-0.0385626,36.3418,0
69884610,69883810,2162698,1.80301,-0.267381,0.0698547,36.2476,0
70885483,70884688,2162698,0.816445,-0.123198,-0.160429,36.4359,0
71883860,71883058,2162698,1.07192,0.50411,-0.255344,36.3418,0
72884727,72883934,2162698,-0.607733,0.428023,0.191029,36.4359,0
73885602,73884809,2162698,0.0686563,-0.331031,0.18264,36.4359,0
74886479,74885686,2162698,0.0164583,-0.103411,0.124663,36.3418,0
75884852,75884056,2162698,-0.382457,-0.221495,0.153158,36.3418,0
76885731,76884935,2162698,-0.505654,-1.15001,0.0700944,36.3418,0
77886603,77885806,2162698,-0.639824,0.611302,-0.0849815,36.3418,0
