timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt,accelerometer_clipping
38896902,-0.0718268,-0.129068,-0.0880515,5004,0,3.54456,-6.86713,-4.98414,5004,0
38901907,0.0227095,-0.269066,-0.318672,5005,0,-0.375483,-4.02061,-3.97253,5005,0
38906907,-0.347156,-0.21946,-0.139543,5000,0,-4.19005,2.43519,-9.4941,5000,0
38911912,-0.524603,0.0491821,0.13166,5005,0,-4.26663,4.2284,-16.6872,5005,0
38916916,0.543376,0.292601,0.174683,5004,0,-0.576577,2.31664,-15.661,5004,0
38921923,0.609192,0.175696,0.141572,5007,0,2.87279,-1.87426,-10.1199,5007,0
38926925,-0.285859,-0.156437,-0.121177,5002,0,2.71584,-6.155,-4.54864,5002,0
38931929,-0.038705,-0.228719,-0.340255,5004,0,-1.01056,-3.17128,-4.91388,5004,0
38936936,-0.215619,-0.189954,-0.121517,5007,0,-4.49364,3.51946,-10.3949,5007,0
38941937,-0.439169,0.0953158,0.193987,5001,0,-3.96514,3.8159,-16.8703,5001,0
38946942,0.574482,0.299106,0.192081,5005,0,0.226641,0.678185,-14.9452,5005,0
38951946,0.444566,0.175944,0.0874305,5004,0,3.23453,-3.49085,-9.19286,5004,0
38956954,-0.406201,-0.194123,-0.198164,5008,0,2.30886,-5.06852,-4.50372,5008,0
38961955,-0.0506112,-0.21126,-0.298714,5001,0,-1.80011,-0.838136,-5.69607,5001,0
38966959,-0.209308,-0.154861,-0.0212305,5004,0,-4.78207,4.20738,-11.8014,5004,0
38971963,-0.188886,0.162699,0.220045,5004,0,-3.15887,2.59927,-16.5348,5004,0
38976985,0.604645,0.328312,0.173589,5022,0,1.12953,-1.29651,-13.6371,5022,0
38981972,0.0782597,0.0496294,0.00240018,4987,0,3.28517,-4.64711,-7.41634,4987,0
38986976,-0.358921,-0.216384,-0.248379,5004,0,1.52343,-3.60013,-5.59346,5004,0
38991981,-0.0884467,-0.184651,-0.222044,5005,0,-2.54971,1.66829,-7.38302,5005,0
38996985,-0.244496,-0.0587744,0.0833446,5004,0,-4.61301,4.24271,-13.2041,5004,0
39001989,0.126378,0.194197,0.230879,5004,0,-1.91507,1.43632,-14.8616,5004,0
39006993,0.478358,0.257721,0.138214,5004,0,1.9083,-3.07845,-11.6082,5004,0
39011998,-0.220531,-0.0916522,-0.121507,5005,0,3.02621,-5.21708,-6.76635,5005,0
39017002,-0.230116,-0.177457,-0.270427,5004,0,0.150908,-1.32255,-6.6939,5004,0
39022006,-0.16434,-0.184509,-0.102009,5004,0,-3.52412,3.2253,-9.29375,5004,0
39027010,-0.193953,0.0291744,0.165088,5004,0,-3.9227,3.2096,-14.2482,5004,0
39032015,0.393377,0.237427,0.196402,5005,0,-0.44291,-0.465713,-13.4984,5005,0
39037019,0.148305,0.129977,0.0309111,5004,0,2.42414,-4.27326,-9.18333,5004,0
39042023,-0.336183,-0.172199,-0.200949,5004,0,2.04854,-3.85983,-7.24096,5004,0
39047028,-0.186529,-0.147235,-0.237022,5005,0,-1.20775,0.985521,-8.06713,5005,0
39052032,-0.206837,-0.0932587,0.0124096,5004,0,-4.07812,4.03297,-11.1795,5004,0
39057039,0.0726965,0.116929,0.213488,5007,0,-2.92638,2.01471,-13.3108,5007,0
39062041,0.408976,0.262677,0.15412,5002,0,0.727032,-2.68721,-11.9365,5002,0
39067045,-0.183533,-0.0398567,-0.0985026,5004,0,2.81971,-4.99071,-7.63262,5004,0
39072049,-0.311479,-0.159911,-0.275341,5004,0,1.10375,-2.05122,-8.51182,5004,0
39077054,-0.162468,-0.130671,-0.123022,5005,0,-2.68548,3.07842,-9.85178,5005,0
39082058,-0.135074,0.0112814,0.135468,5004,0,-3.89325,3.95311,-12.3032,5004,0
