timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,clip_counter[0],clip_counter[1],clip_counter[2]
38882815,38881904,2162698,-3.40695,4.44763,-18.8775,35.6829,1,0,0,0
38885310,38884395,2162698,-0.997185,3.76488,-16.4697,35.6829,1,0,0,0
39886156,39885248,2162698,0.28491,-3.81157,-28.0146,35.7771,0,0,0,0
40884517,40883608,2162698,-2.65198,4.87779,-14.445,35.6829,0,0,0,0
41882883,41881966,2162698,0.909797,-5.50307,3.50032,35.7771,0,0,0,0
42883727,42882828,2162698,-0.130484,3.85706,-8.74362,35.8712,0,0,0,0
43887104,43886194,2162698,-0.588176,0.384668,-11.4978,35.8712,0,0,0,0
44887966,44887058,2162698,-0.30566,6.50185,-11.2799,35.7771,0,0,0,0
45888831,45887923,2162698,-1.06861,0.0622492,-17.8344,35.7771,0,0,0,0
46889696,46888788,2162698,-1.57219,4.49232,-10.6111,35.9653,0,0,0,0
47885560,47884650,2162698,-0.447716,-2.37106,-9.08839,35.9653,0,0,0,0
48886437,48885517,2162698,-1.33277,1.04148,-12.9981,35.9653,0,0,0,0
49887320,49886385,2162698,-2.3934,-2.29843,-6.73409,36.0594,0,0,0,0
50883165,50882248,2162698,-0.399832,-8.30389,-2.87464,35.9653,0,0,0,0
51884025,51883117,2162698,0.630473,-1.7757,-10.5409,36.1535,0,0,0,0
52884894,52883986,2162698,0.0646434,0.993594,-5.28321,36.0594,0,0,0,0
53883257,53882355,2162698,0.426168,0.0694318,1.75495,36.1535,0,0,0,0
54886635,54885727,2162698,2.48119,0.0933739,-1.04387,36.1535,0,0,0,0
55884996,55884096,2162698,-0.172383,5.60602,-8.12233,36.0594,0,0,0,0
56885870,56884969,2162698,0.371101,-6.12796,-5.89692,36.1535,0,0,0,0
57884256,57883337,2162698,1.60811,1.06303,-1.38145,36.2476,0,0,0,0
58885124,58884209,2162698,0.966459,2.15877,-2.75892,36.2476,0,0,0,0
59885989,59885082,2162698,0.035913,2.9728,-18.1441,36.3418,0,0,0,0
60884380,60883453,2162698,0.366313,3.59489,-10.1454,36.3418,0,0,0,0
61885250,61884327,2162698,0.345962,6.36977,-5.93523,36.3418,0,0,0,0
62886111,62885207,2162698,-0.181959,2.15957,-16.0866,36.2476,0,0,0,0
63886974,63886074,2162698,-0.281319,1.30723,-13.9642,36.3418,0,0,0,0
64882849,64881945,2162698,-0.331597,4.46758,-17.5172,36.2476,0,0,0,0
