timestamp,saturation_status
38895103,1533
38915163,1533
39885977,1469
40897100,1329
41899938,1
42890767,1
43899462,1
44892494,1
45893371,1
46894272,1
47888819,1
48885981,1
49897012,1
50885464,1
51896602,1
52899600,1
53894025,1
54881377,1
55895735,1
56892935,1
57883851,1
58884628,1
59899344,1
60884175,1
61897360,1
62896183,1
63889052,1
64885852,1
65880897,1
66891708,1
67892486,1
68886730,1
69888021,1
70885201,1
71886038,1
72901294,1
73887752,1
74898781,1
75887525,1
76890511,1
77891409,1
78902155,1
79886768,1
80903890,1
81904939,1
82893727,1
83896680,1
84887354,1
85898394,1
86886877,1
87890051,1
88888648,1
89891744,1
90895987,1
91901309,1
92894422,1
93889164,1
94886143,1
95896993,1
96885912,1
97896586,1
98899820,1
99898560,1
100889200,1
101892313,1
102903155,1
103902072,1
104885073,1
105903546,1
106896757,1
107887533,1
108902141,1
109889492,1
110890188,1
111888812,1
112899702,1
113896411,1
114883667,1
115898179,1
116893102,1
117886206,1
118892258,1
119887970,1
120888836,1
121897698,1
122888302,1
123889140,1
124900057,1
125903108,1
126891765,1
127884857,1
128885748,1
129894327,1
130897503,1
131881964,1
132899139,1
133898040,1
134891013,1
135895459,1
136902667,1
137893624,1
138884323,1
139895169,1
140903853,1
141894688,1
142882539,1
143888579,1
144893153,1
145900348,1
146901333,1
147882219,1
148890660,1
149901571,1
150884724,1
151895502,1
152890035,1
153887327,1
154896168,1
155889008,1
156899798,1
157885736,1
158891526,1
159900143,1
160891007,1
161897999,1
162894998,1
163883552,1
164891650,1
165895545,1
166892047,1
167899317,1
168900034,1
169901053,1
170901744,1
171902662,1
172893424,1
173884282,1
174885273,1
175893712,1
176884835,1
177891305,1
178901819,1
179902655,1
180898231,1
181901000,1
182889871,1
183882726,1199
184893610,1
185894346,1
186905215,1
187893805,1
188896852,1
189897914,1
190878556,1
191897173,1
192890503,1
193901089,1
194886862,1
195902881,1
196901310,1
197901380,1
198895355,1
199886057,1
200886867,1
201897748,1
202898740,1
203897115,1
204900371,1
205890986,1
206891838,1
207900412,1
208898306,1
209902085,1
210885097,1
211880987,1
212896817,1
213897613,1
214898421,1
215902969,1
216893793,1
217880896,1
218885678,1
219886319,1
220901125,1
221904191,1
222895128,1
223900990,1
224894372,1
225891146,1
226898256,1
227892780,1
228889882,1357
229888795,1333
230891672,1
