timestamp,accel_device_id,gyro_device_id,accel_clipping[0],accel_clipping[1],accel_clipping[2],accel_error_count,gyro_error_count,accel_vibration_metric,gyro_vibration_metric,gyro_coning_vibration,accel_rate_hz,gyro_rate_hz
37293371,4259850,4325386,0,0,0,0,0,0.0025508988,4.077386e-05,4.841517e-10,1013,998
37393433,4259850,4325386,0,0,0,0,0,0.0027169671,7.47215e-05,8.495887e-09,1013,998
38326374,4259850,4325386,0,0,0,0,0,0.008537351,0.00069032895,3.5584364e-07,1013,998
39263026,4259850,4325386,0,0,0,0,0,0.008920671,0.0009056543,5.124164e-07,1013,998
40305318,4259850,4325386,0,0,0,0,0,0.008183825,0.0009856599,5.697401e-07,1013,998
41243020,4259850,4325386,0,0,0,0,0,0.016834434,0.0023689405,1.8828068e-06,1013,998
42285486,4259850,4325386,0,0,0,0,0,0.021236164,0.002279769,1.1898785e-06,1013,998
43327859,4259850,4325386,0,0,0,0,0,0.018792009,0.0013761523,9.767211e-07,1013,998
44260763,4259850,4325386,0,0,0,0,0,0.018290307,0.001147135,1.1670953e-06,1013,998
45308002,4259850,4325386,0,0,0,0,0,0.024363058,0.0012332767,1.2257991e-06,1013,998
46245679,4259850,4325386,0,0,0,0,0,0.022630924,0.0013059544,2.0239784e-06,1013,998
47282590,4259850,4325386,0,0,0,0,0,0.022648789,0.0014797079,7.25515e-07,1013,998
48325144,4259850,4325386,0,0,0,0,0,0.022718221,0.0014775855,2.2862723e-06,1013,998
49267837,4259850,4325386,0,0,0,0,0,0.022553423,0.001423554,1.986969e-06,1013,998
50315141,4259850,4325386,0,0,0,0,0,0.021375757,0.0015013845,1.3088104e-06,1013,998
51247848,4259850,4325386,0,0,0,0,0,0.02428176,0.0014873468,7.2606707e-07,1013,998
52289779,4259850,4325386,0,0,0,0,0,0.025916971,0.0018765094,2.421422e-06,1013,998
53232472,4259850,4325386,0,0,0,0,0,0.022167668,0.0015061004,1.6458728e-06,1013,998
54275410,4259850,4325386,0,0,0,0,0,0.019143902,0.0013020142,1.4817592e-06,1013,998
55322457,4259850,4325386,0,0,0,0,0,0.024318205,0.0014240748,4.2950478e-07,1013,998
56250358,4259850,4325386,0,0,0,0,0,0.021988932,0.0013539179,2.8414104e-07,1013,998
57297448,4259850,4325386,0,0,0,0,0,0.023515332,0.0012250749,2.4773027e-07,1013,998
58235168,4259850,4325386,0,0,0,0,0,0.027541714,0.0015863578,7.577591e-07,1013,998
59272195,4259850,4325386,0,0,0,0,0,0.024273409,0.0014581057,8.648312e-07,1013,998
60310759,4259850,4325386,0,0,0,0,0,0.026281063,0.0014892574,2.0833063e-06,1013,998
61253514,4259850,4325386,0,0,0,0,0,0.025154645,0.0015238756,2.6870855e-06,1013,998
62300657,4259850,4325386,0,0,0,0,0,0.021327531,0.0012072689,2.5390107e-06,1013,998
63241836,4259850,4325386,0,0,0,0,0,0.019473363,0.0014780688,4.2370193e-06,1013,998
64284428,4259850,4325386,0,0,0,0,0,0.02448684,0.0016581508,2.4503672e-06,1013,998
65227056,4259850,4325386,0,0,0,0,0,0.02651528,0.0016699985,1.1754586e-06,1013,998
66263950,4259850,4325386,0,0,0,0,0,0.028305687,0.0016017165,4.857392e-07,1013,998
67306381,4259850,4325386,0,0,0,0,0,0.023003034,0.0016051248,2.9135805e-07,1013,998
68244532,4259850,4325386,0,0,0,0,0,0.022470683,0.001390941,2.9775705e-07,1013,998
69285772,4259850,4325386,0,0,0,0,0,0.022842336,0.0015495976,2.8836312e-06,1013,998
70328054,4259850,4325386,0,0,0,0,0,0.022876212,0.0015288854,2.1831074e-06,1013,998
71270775,4259850,4325386,0,0,0,0,0,0.024629915,0.0015559559,1.0538884e-06,1013,998
72313021,4259850,4325386,0,0,0,0,0,0.02288253,0.0014058205,9.352108e-07,1013,998
73250755,4259850,4325386,0,0,0,0,0,0.024167795,0.001403344,1.7131631e-06,1013,998
74293195,4259850,4325386,0,0,0,0,0,0.022779934,0.001471175,1.3801041e-06,1013,998
75231395,4259850,4325386,0,0,0,0,0,0.024353186,0.0014226079,9.839816e-07,1013,998
76278641,4259850,4325386,0,0,0,0,0,0.026027536,0.0016249461,1.0262036e-06,1013,998
77320707,4259850,4325386,0,0,0,0,0,0.025288297,0.0012797641,9.238487e-07,1013,998
78263075,4259850,4325386,0,0,0,0,0,0.02292775,0.0013231958,7.833032e-07,1013,998
79296355,4259850,4325386,0,0,0,0,0,0.022700852,0.0013338298,9.766594e-07,1013,998
80233583,4259850,4325386,0,0,0,0,0,0.019565215,0.0014297478,2.5406107e-06,1013,998
81280505,4259850,4325386,0,0,0,0,0,0.025531407,0.0015419599,9.389506e-07,1013,998
82323572,4259850,4325386,0,0,0,0,0,0.023654437,0.0015262386,5.912599e-07,1013,998
83265088,4259850,4325386,0,0,0,0,0,0.022153983,0.0013072686,6.563252e-07,1013,998
84312080,4259850,4325386,0,0,0,0,0,0.02256548,0.0013932596,1.1730837e-06,1013,998
85249327,4259850,4325386,0,0,0,0,0,0.02418997,0.0013849913,1.1150834e-06,1013,998
86291667,4259850,4325386,0,0,0,0,0,0.02450315,0.0015668801,1.882052e-06,1013,998
87229693,4259850,4325386,0,0,0,0,0,0.026183993,0.0016722414,1.5487105e-06,1013,998
88266935,4259850,4325386,0,0,0,0,0,0.027025206,0.0014835184,5.5965745e-07,1013,998
89309250,4259850,4325386,0,0,0,0,0,0.024387669,0.0013604504,5.944756e-07,1013,998
90245557,4259850,4325386,0,0,0,0,0,0.025931753,0.001494904,1.4343415e-06,1013,998
91282884,4259850,4325386,0,0,0,0,0,0.025544452,0.0017394329,8.4891195e-07,1013,998
92324933,4259850,4325386,0,0,0,0,0,0.025960622,0.0013711307,1.7284832e-06,1013,998
93267552,4259850,4325386,0,0,0,0,0,0.02438828,0.0015702012,5.1700295e-07,1013,998
94305275,4259850,4325386,0,0,0,0,0,0.025220709,0.0015367349,3.4377766e-07,1013,998
95242720,4259850,4325386,0,0,0,0,0,0.02458854,0.0014635696,5.483441e-07,1013,998
96285125,4259850,4325386,0,0,0,0,0,0.024126634,0.0015896638,9.2332965e-07,1013,998
97322877,4259850,4325386,0,0,0,0,0,0.022457339,0.0015899709,9.834342e-07,1013,998
98265268,4259850,4325386,0,0,0,0,0,0.026891667,0.0015841526,1.507654e-06,1013,998
99302705,4259850,4325386,0,0,0,0,0,0.026681297,0.0015311054,1.1174444e-06,1013,998
100236198,4259850,4325386,0,0,0,0,0,0.026196927,0.0014809129,1.0922107e-06,1013,998
101277927,4259850,4325386,0,0,0,0,0,0.02440667,0.001596066,9.915773e-07,1013,998
102324737,4259850,4325386,0,0,0,0,0,0.026879009,0.0012654946,2.4681437e-06,1013,998
103262423,4259850,4325386,0,0,0,0,0,0.02613403,0.0016428448,3.3756717e-06,1013,998
104295385,4259850,4325386,0,0,0,0,0,0.021459712,0.0013880633,1.7983511e-06,1013,998
105237629,4259850,4325386,0,0,0,0,0,0.023459045,0.0012634086,2.419577e-06,1013,998
106279081,4259850,4325386,0,0,0,0,0,0.025778087,0.0014320423,2.448947e-06,1013,998
107321643,4259850,4325386,0,0,0,0,0,0.02262386,0.0014962024,2.5805423e-06,1013,998
108259183,4259850,4325386,0,0,0,0,0,0.02482529,0.0014489865,2.3920104e-06,1013,998
109306576,4259850,4325386,0,0,0,0,0,0.022385221,0.0012745508,1.6421916e-06,1013,998
110239452,4259850,4325386,0,0,0,0,0,0.02294937,0.0012714881,1.5197769e-06,1013,998
111282753,4259850,4325386,0,0,0,0,0,0.019857187,0.0013776883,1.8507977e-06,1013,998
112320178,4259850,4325386,0,0,0,0,0,0.020121282,0.0013197411,2.23034e-06,1013,998
113263168,4259850,4325386,0,0,0,0,0,0.02355751,0.0013299799,1.7878128e-06,1013,998
114309334,4259850,4325386,0,0,0,0,0,0.026090058,0.0013932046,2.3427642e-06,1013,998
115247133,4259850,4325386,0,0,0,0,0,0.022312822,0.0013459616,2.17463e-06,1013,998
116294385,4259850,4325386,0,0,0,0,0,0.023639575,0.0014795809,2.838686e-06,1013,998
117227614,4259850,4325386,0,0,0,0,0,0.025209412,0.0014765873,2.900988e-06,1013,998
118269556,4259850,4325386,0,0,0,0,0,0.021472143,0.0013753067,2.5676864e-06,1013,998
119311972,4259850,4325386,0,0,0,0,0,0.024145573,0.0016844309,3.2790974e-06,1013,998
120254647,4259850,4325386,0,0,0,0,0,0.021061316,0.0012580242,2.2596416e-06,1013,998
121293100,4259850,4325386,0,0,0,0,0,0.023341632,0.0017776376,2.0801278e-06,1013,998
122235793,4259850,4325386,0,0,0,0,0,0.023998605,0.0013407026,1.2357004e-06,1013,998
123273809,4259850,4325386,0,0,0,0,0,0.0260104,0.0014504133,9.76815e-07,1013,998
124321238,4259850,4325386,0,0,0,0,0,0.025516491,0.0013090416,5.992828e-07,1013,998
125264248,4259850,4325386,0,0,0,0,0,0.025538092,0.0014651731,1.8141145e-06,1013,998
126306647,4259850,4325386,0,0,0,0,0,0.022258557,0.0013247419,1.996774e-06,1013,998
127247974,4259850,4325386,0,0,0,0,0,0.02489364,0.00142031,1.7409684e-06,1013,998
128279979,4259850,4325386,0,0,0,0,0,0.026868166,0.0014647456,1.2704152e-06,1013,998
129315925,4259850,4325386,0,0,0,0,0,0.023725145,0.0015060566,2.3940802e-06,1013,998
130253629,4259850,4325386,0,0,0,0,0,0.024258086,0.0014136564,9.920216e-07,1013,998
131295998,4259850,4325386,0,0,0,0,0,0.025639122,0.0014953671,1.9707866e-06,1013,998
132233654,4259850,4325386,0,0,0,0,0,0.021255163,0.001648248,1.737521e-06,1013,998
133276641,4259850,4325386,0,0,0,0,0,0.023992918,0.0016172612,2.5284858e-06,1013,998
134318606,4259850,4325386,0,0,0,0,0,0.027199797,0.0016706449,2.4701517e-06,1013,998
135255265,4259850,4325386,0,0,0,0,0,0.024527092,0.0014650781,1.5664399e-06,1013,998
136288043,4259850,4325386,0,0,0,0,0,0.025895134,0.0014165986,2.5677946e-06,1013,998
137230409,4259850,4325386,0,0,0,0,0,0.027759166,0.0017981657,1.7748141e-06,1013,998
138268771,4259850,4325386,0,0,0,0,0,0.02672605,0.0016362137,1.1323222e-06,1013,998
139299820,4259850,4325386,0,0,0,0,0,0.03032086,0.0019672993,8.81603e-07,1013,998
140232552,4259850,4325386,0,0,0,0,0,0.024424655,0.0014630255,3.5513543e-07,1013,998
141270082,4259850,4325386,0,0,0,0,0,0.024496233,0.0013306164,1.6131779e-06,1013,998
142312418,4259850,4325386,0,0,0,0,0,0.02348417,0.0013566057,2.1510375e-06,1013,998
143250444,4259850,4325386,0,0,0,0,0,0.025852859,0.0012766343,2.0603118e-06,1013,998
144292855,4259850,4325386,0,0,0,0,0,0.025343446,0.0014780209,2.3304412e-06,1013,998
145234934,4259850,4325386,0,0,0,0,0,0.026393298,0.0018382374,4.064791e-06,1013,998
146277208,4259850,4325386,0,0,0,0,0,0.021288935,0.0017809535,2.9295554e-06,1013,998
147319820,4259850,4325386,0,0,0,0,0,0.023068484,0.0015438006,3.950497e-06,1013,998
148252387,4259850,4325386,0,0,0,0,0,0.025296697,0.0015999804,3.9504653e-06,1013,998
149295174,4259850,4325386,0,0,0,0,0,0.027685415,0.0015657871,3.4671261e-06,1013,998
150236921,4259850,4325386,0,0,0,0,0,0.027975393,0.00149124,2.2796135e-06,1013,998
151278886,4259850,4325386,0,0,0,0,0,0.027157485,0.0015466597,1.6672947e-06,1013,998
152316461,4259850,4325386,0,0,0,0,0,0.026359871,0.0014179384,2.4152398e-06,1013,998
153259117,4259850,4325386,0,0,0,0,0,0.027294962,0.0011554351,1.3995583e-06,1013,998
154297172,4259850,4325386,0,0,0,0,0,0.027183251,0.0013445977,1.900694e-06,1013,998
155234653,4259850,4325386,0,0,0,0,0,0.027036928,0.001514309,1.575622e-06,1013,998
156271698,4259850,4325386,0,0,0,0,0,0.024525855,0.0017309558,1.7110921e-06,1013,998
157319009,4259850,4325386,0,0,0,0,0,0.028003998,0.0014859557,2.788909e-06,1013,998
158261999,4259850,4325386,0,0,0,0,0,0.027017413,0.0011608154,2.143409e-06,1013,998
159304699,4259850,4325386,0,0,0,0,0,0.025739172,0.001549321,1.8640653e-06,1013,998
160242574,4259850,4325386,0,0,0,0,0,0.02626398,0.0013907066,1.6371034e-06,1013,998
161289760,4259850,4325386,0,0,0,0,0,0.025436807,0.0016647024,2.0340758e-06,1013,998
162232433,4259850,4325386,0,0,0,0,0,0.024410898,0.0015540964,2.5265217e-06,1013,998
163265074,4259850,4325386,0,0,0,0,0,0.023862088,0.0015914056,3.1592072e-06,1013,998
164312343,4259850,4325386,0,0,0,0,0,0.023539154,0.0014208045,2.5742795e-06,1013,998
165245586,4259850,4325386,0,0,0,0,0,0.022762462,0.0015522151,1.6625855e-06,1013,998
166288015,4259850,4325386,0,0,0,0,0,0.01983343,0.0012916925,2.3335588e-06,1013,998
167320695,4259850,4325386,0,0,0,0,0,0.029623805,0.0015738639,2.3496557e-06,1013,998
168263162,4259850,4325386,0,0,0,0,0,0.01875327,0.0010311612,1.2227847e-06,1013,998
169300047,4259850,4325386,0,0,0,0,0,0.02556605,0.0011169416,1.521064e-06,1013,998
170242736,4259850,4325386,0,0,0,0,0,0.02572633,0.001624921,1.3770571e-06,1013,998
171280187,4259850,4325386,0,0,0,0,0,0.025268793,0.0014656977,1.4029835e-06,1013,998
172322530,4259850,4325386,0,0,0,0,0,0.024262344,0.0016785029,1.7914334e-06,1013,998
173264939,4259850,4325386,0,0,0,0,0,0.021714134,0.0013226903,1.3067865e-06,1013,998
174312198,4259850,4325386,0,0,0,0,0,0.024851495,0.0013867461,2.7279634e-06,1013,998
175255506,4259850,4325386,0,0,0,0,0,0.022402415,0.0016368678,1.8322023e-06,1013,998
176298566,4259850,4325386,0,0,0,0,0,0.02391375,0.0013824009,4.933051e-07,1013,998
177241194,4259850,4325386,0,0,0,0,0,0.026824886,0.00135132,1.0217468e-06,1013,998
178284036,4259850,4325386,0,0,0,0,0,0.023831626,0.0016127368,1.8073787e-06,1013,998
179226619,4259850,4325386,0,0,0,0,0,0.030467097,0.0022902493,2.3920861e-06,1013,998
180259073,4259850,4325386,0,0,0,0,0,0.025778415,0.0017273054,2.7536269e-06,1013,998
181300607,4259850,4325386,0,0,0,0,0,0.028256645,0.0018160393,1.7847491e-06,1013,998
182233774,4259850,4325386,0,0,0,0,0,0.021510169,0.0012871156,1.5985494e-06,1013,998
183277166,4259850,4325386,0,0,0,0,0,0.029526247,0.0015384977,2.1194494e-06,1013,998
184319583,4259850,4325386,0,0,0,0,0,0.018108351,0.0010794784,1.3501793e-06,1013,998
185252961,4259850,4325386,0,0,0,0,0,0.027062954,0.0015680112,3.2301982e-06,1013,998
186300209,4259850,4325386,0,0,0,0,0,0.024388574,0.0013558986,2.3609045e-06,1013,998
187237889,4259850,4325386,0,0,0,0,0,0.026792508,0.0015979054,2.4532217e-06,1013,998
188276110,4259850,4325386,0,0,0,0,0,0.024287459,0.0015364877,3.720127e-06,1013,998
189314297,4259850,4325386,0,0,0,0,0,0.02581916,0.0014704377,2.0908878e-06,1013,998
190250977,4259850,4325386,0,0,0,0,0,0.02646853,0.0016979054,2.5171707e-06,1013,998
191292686,4259850,4325386,0,0,0,0,0,0.023513326,0.00157842,1.878533e-06,1013,998
192225446,4259850,4325386,0,0,0,0,0,0.026340365,0.0012585667,1.3990929e-06,1013,998
193273029,4259850,4325386,0,0,0,0,0,0.022920921,0.0013894272,8.0937406e-07,1013,998
194315683,4259850,4325386,0,0,0,0,0,0.026020233,0.0016130392,1.4516727e-06,1013,998
195258200,4259850,4325386,0,0,0,0,0,0.023517337,0.0012546657,1.624063e-06,1013,998
196301107,4259850,4325386,0,0,0,0,0,0.02619407,0.0011665976,2.2847698e-06,1013,998
197238839,4259850,4325386,0,0,0,0,0,0.0247115,0.0014727471,2.1795229e-06,1013,998
198276340,4259850,4325386,0,0,0,0,0,0.027190598,0.0012307159,1.1996063e-06,1013,998
199318730,4259850,4325386,0,0,0,0,0,0.028926909,0.001743453,2.3024636e-06,1013,998
200246387,4259850,4325386,0,0,0,0,0,0.023503859,0.0015614326,3.248127e-06,1013,998
201293841,4259850,4325386,0,0,0,0,0,0.023558423,0.0014420535,2.25636e-06,1013,998
202231502,4259850,4325386,0,0,0,0,0,0.026694827,0.0014806965,1.8922887e-06,1013,998
203269563,4259850,4325386,0,0,0,0,0,0.026097877,0.0018720414,2.5079144e-06,1013,998
204306925,4259850,4325386,0,0,0,0,0,0.026846662,0.0015173284,1.2516551e-06,1013,998
205249644,4259850,4325386,0,0,0,0,0,0.026176458,0.0015727734,7.8606257e-07,1013,998
206287071,4259850,4325386,0,0,0,0,0,0.029028561,0.0012849029,4.364978e-07,1013,998
207328991,4259850,4325386,0,0,0,0,0,0.028235301,0.0014990959,6.5347757e-07,1013,998
208271650,4259850,4325386,0,0,0,0,0,0.026046755,0.0016033517,4.7246982e-07,1013,998
209318594,4259850,4325386,0,0,0,0,0,0.025130197,0.0013961995,3.3060996e-07,1013,998
210251257,4259850,4325386,0,0,0,0,0,0.030508522,0.0017770429,4.3413604e-07,1013,998
211298675,4259850,4325386,0,0,0,0,0,0.021722184,0.0014744113,2.740101e-07,1013,998
212231872,4259850,4325386,0,0,0,0,0,0.025129594,0.0016149565,3.9151996e-07,1013,998
213274981,4259850,4325386,0,0,0,0,0,0.027848884,0.0014181725,3.612195e-07,1013,998
214317854,4259850,4325386,0,0,0,0,0,0.027037526,0.0013169477,2.5434247e-07,1013,998
215250061,4259850,4325386,0,0,0,0,0,0.024274413,0.0012792991,1.139766e-06,1013,998
216282442,4259850,4325386,0,0,0,0,0,0.028777018,0.0015454233,2.5772513e-06,1013,998
217325325,4259850,4325386,0,0,0,0,0,0.02783987,0.0014291796,9.998579e-07,1013,998
218258230,4259850,4325386,0,0,0,0,0,0.028736431,0.0018018592,4.4157184e-07,1013,998
219305464,4259850,4325386,0,0,0,0,0,0.026019568,0.0015538401,1.970595e-06,1013,998
220246830,4259850,4325386,0,0,0,0,0,0.021421948,0.0014359502,2.3301714e-06,1013,998
221293578,4259850,4325386,0,0,0,0,0,0.026933383,0.0017460211,6.9844594e-07,1013,998
222226766,4259850,4325386,0,0,0,0,0,0.029655522,0.0017109745,6.095565e-07,1013,998
223268712,4259850,4325386,0,0,0,0,0,0.022393676,0.0012186227,8.316976e-07,1013,998
224306242,4259850,4325386,0,0,0,0,0,0.02751419,0.0016334985,1.5580902e-06,1013,998
225244378,4259850,4325386,0,0,0,0,0,0.02787094,0.001698127,2.4199298e-06,1013,998
231293259,4259850,4325386,0,0,0,0,0,0.02103016,0.0013845689,1.7003503e-06,1013,998
232225768,4259850,4325386,0,0,0,0,0,0.026803488,0.0014927583,1.5793379e-06,1013,998
233273272,4259850,4325386,0,0,0,0,0,0.021640116,0.0013788138,1.9206348e-06,1013,998
234320628,4259850,4325386,0,0,0,0,0,0.023392586,0.0015215925,1.7459066e-06,1013,998
235263393,4259850,4325386,0,0,0,0,0,0.02292785,0.0012441145,1.7182055e-06,1013,998
236300727,4259850,4325386,0,0,0,0,0,0.022182181,0.0015924069,1.6067683e-06,1013,998
237238362,4259850,4325386,0,0,0,0,0,0.021722194,0.0016941382,2.1033102e-06,1013,998
238280788,4259850,4325386,0,0,0,0,0,0.023170574,0.0015966848,1.7456559e-06,1013,998
239323895,4259850,4325386,0,0,0,0,0,0.024243873,0.0016412454,3.1374716e-06,1013,998
240261394,4259850,4325386,0,0,0,0,0,0.025150351,0.0016043086,4.3478362e-06,1013,998
241308771,4259850,4325386,0,0,0,0,0,0.023366759,0.0016103812,2.2910385e-06,1013,998
242251026,4259850,4325386,0,0,0,0,0,0.024529306,0.0013521775,1.3048643e-06,1013,998
243288550,4259850,4325386,0,0,0,0,0,0.02660397,0.0015159807,8.9067544e-07,1013,998
244329906,4259850,4325386,0,0,0,0,0,0.024120323,0.0015619686,1.3595125e-06,1013,998
245272535,4259850,4325386,0,0,0,0,0,0.025606357,0.0016922329,1.4857786e-06,1013,998
246310136,4259850,4325386,0,0,0,0,0,0.026968349,0.001538456,2.6107602e-06,1013,998
247247891,4259850,4325386,0,0,0,0,0,0.027047807,0.0013947735,3.1319717e-06,1013,998
248295332,4259850,4325386,0,0,0,0,0,0.025589103,0.0018855898,3.1840855e-06,1013,998
249237923,4259850,4325386,0,0,0,0,0,0.027426772,0.0015315798,1.8523059e-06,1013,998
250280167,4259850,4325386,0,0,0,0,0,0.024933117,0.0014671765,1.820574e-06,1013,998
251322643,4259850,4325386,0,0,0,0,0,0.023719452,0.0015663031,4.3807163e-06,1013,998
252260787,4259850,4325386,0,0,0,0,0,0.023196919,0.0015327672,2.0198645e-06,1013,998
253298581,4259850,4325386,0,0,0,0,0,0.02649137,0.0015390432,1.4569735e-06,1013,998
254240956,4259850,4325386,0,0,0,0,0,0.025203358,0.0016317982,2.8534807e-06,1013,998
255278357,4259850,4325386,0,0,0,0,0,0.021401031,0.0014509888,3.2999421e-06,1013,998
256320942,4259850,4325386,0,0,0,0,0,0.025829863,0.0017541276,2.8010577e-06,1013,998
257253616,4259850,4325386,0,0,0,0,0,0.02788349,0.0018041315,1.5562116e-06,1013,998
258295951,4259850,4325386,0,0,0,0,0,0.028496563,0.0017280924,2.4300884e-06,1013,998
259228909,4259850,4325386,0,0,0,0,0,0.027662827,0.0018340797,2.853595e-06,1013,998
260271063,4259850,4325386,0,0,0,0,0,0.02784799,0.0013864702,2.7655144e-06,1013,998
261313891,4259850,4325386,0,0,0,0,0,0.026896166,0.0013578912,2.5843963e-06,1013,998
262251349,4259850,4325386,0,0,0,0,0,0.024780937,0.0014719593,1.3992857e-06,1013,998
263298333,4259850,4325386,0,0,0,0,0,0.02255846,0.0013805281,1.0097858e-06,1013,998
264236216,4259850,4325386,0,0,0,0,0,0.0310461,0.0017099882,1.6357886e-06,1013,998
265283208,4259850,4325386,0,0,0,0,0,0.025270676,0.0015358236,1.3830289e-06,1013,998
266325147,4259850,4325386,0,0,0,0,0,0.030133672,0.0014731926,1.2594325e-06,1013,998
267253262,4259850,4325386,0,0,0,0,0,0.02796182,0.0015453555,1.350312e-06,1013,998
268295275,4259850,4325386,0,0,0,0,0,0.021137329,0.0012125175,9.047586e-07,1013,998
269234208,4259850,4325386,0,0,0,0,0,0.02713851,0.001274433,1.7180566e-06,1013,998
270276056,4259850,4325386,0,0,0,0,0,0.025534138,0.0012163806,2.1913174e-06,1013,998
271322858,4259850,4325386,0,0,0,0,0,0.0254378,0.0017460337,2.4664719e-06,1013,998
272260510,4259850,4325386,0,0,0,0,0,0.025602207,0.0015464512,6.516496e-07,1013,998
273298036,4259850,4325386,0,0,0,0,0,0.024553249,0.0018336363,2.8368224e-06,1013,998
274235659,4259850,4325386,0,0,0,0,0,0.026248654,0.0016514965,1.2829532e-06,1013,998
275282742,4259850,4325386,0,0,0,0,0,0.024420468,0.001702771,1.1627843e-06,1013,998
276224973,4259850,4325386,0,0,0,0,0,0.022700654,0.0014422527,1.1651182e-06,1013,998
277271719,4259850,4325386,0,0,0,0,0,0.023858989,0.0014550155,2.0794885e-06,1013,998
278309116,4259850,4325386,0,0,0,0,0,0.02408205,0.0013133001,1.9187537e-06,1013,998
279246822,4259850,4325386,0,0,0,0,0,0.02607192,0.0014560061,2.094374e-06,1013,998
280289312,4259850,4325386,0,0,0,0,0,0.02282614,0.0015509628,2.7605934e-06,1013,998
281231904,4259850,4325386,0,0,0,0,0,0.025805743,0.0017207153,1.902331e-06,1013,998
282279504,4259850,4325386,0,0,0,0,0,0.02570907,0.0016425404,1.8844154e-06,1013,998
283307618,4259850,4325386,0,0,0,0,0,0.026221842,0.0019385022,2.2427032e-06,1013,998
284235563,4259850,4325386,0,0,0,0,0,0.023349606,0.0016343842,9.087572e-07,1013,998
285278428,4259850,4325386,0,0,0,0,0,0.022660341,0.0013692663,1.5540554e-06,1013,998
286311073,4259850,4325386,0,0,0,0,0,0.0225738,0.0017982982,1.9200763e-06,1013,998
287244244,4259850,4325386,0,0,0,0,0,0.027230425,0.0018169123,2.5617499e-06,1013,998
288285798,4259850,4325386,0,0,0,0,0,0.028196031,0.0017962748,2.5549919e-06,1013,998
