timestamp,x,y,z,yaw,yawspeed,vx,vy,vz,acceleration[0],acceleration[1],acceleration[2],jerk[0],jerk[1],jerk[2],thrust[0],thrust[1],thrust[2]
53620291,0.1716664,0.68174356,-1.4926568,-1.2217808,-0.7853982,-0.09006274,-0.27458677,-0.20795926,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
53640008,0.16989574,0.6763347,-1.496752,-1.2217808,0.0,-0.08928522,-0.27380925,-0.20718175,0.078868,0.078868,0.078868,4.0,4.0,4.0,nan,nan,nan
53833503,0.15615505,0.63037944,-1.5303056,-1.2217808,0.0,-0.053925406,-0.18694913,-0.13010721,0.19917306,0.83731794,0.5611402,0.0,4.0,0.0,nan,nan,nan
54017222,0.14983411,0.61263025,-1.5443193,-1.2217808,0.0,-0.018355684,-0.02140775,-0.03001165,0.20800248,0.73272675,0.5851641,0.0,-4.0,0.0,nan,nan,nan
54215997,0.1501493,0.6176274,-1.5411439,-1.2217808,0.0,0.015944077,0.04684766,0.04074675,-0.010083891,-0.029137425,-0.0057098195,0.0,0.0,-4.0,nan,nan,nan
54414634,0.15301326,0.62604207,-1.5344883,-1.2217808,0.0,0.013239604,0.03895466,0.02986868,-0.00871855,-0.0087185465,-0.008718548,4.0,4.0,4.0,nan,nan,nan
54618267,0.15553124,0.63345253,-1.5288069,-1.2217808,0.0,0.011518713,0.03390837,0.02599457,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
54816816,0.1576708,0.6397504,-1.5239791,-1.2217808,0.0,0.010064351,0.029627241,0.022710692,-0.0016511232,-0.0016511269,-0.0016511288,4.0,4.0,4.0,nan,nan,nan
55015476,0.15954003,0.6452533,-1.5197607,-1.2217808,0.0,0.0087901475,0.025876742,0.019833462,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
55214291,0.16117407,0.65006393,-1.5160736,-1.2217808,0.0,0.007679207,0.022606058,0.017325364,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
55432779,0.16273105,0.65464777,-1.5125607,-1.2217808,0.0,0.006616865,0.019478507,0.014927206,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
55631232,0.16395791,0.65825886,-1.5097933,-1.2217808,0.0,0.005778597,0.0170111,0.013035724,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
55820281,0.16498293,0.6612761,-1.5074809,-1.2217808,0.0,0.005081767,0.014959966,0.011462988,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
56013750,0.16590151,0.66398,-1.5054092,-1.2217808,0.0,0.0044533457,0.013110194,0.010045269,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
56212494,0.16672747,0.6664112,-1.5035466,-1.2217808,0.0,0.0038898091,0.011451406,0.008774082,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
