timestamp,timestamp_sample,device_id,error_count,pressure,temperature
37324311,37324303,3997730,0,965.04,32.98
37334458,37334450,3997730,0,964.99,32.98
38309837,38309828,3997730,0,965.0,32.989998
39315299,39315291,3997730,0,965.01996,32.989998
40320880,40320872,3997730,0,965.02997,33.0
41326296,41326288,3997730,0,965.0,33.01
42321706,42321697,3997730,0,965.0,33.01
43327149,43327140,3997730,0,964.95996,33.01
44322479,44322471,3997730,0,965.01996,33.02
45327956,45327947,3997730,0,964.98,33.03
46313079,46313069,3997730,0,964.83997,33.03
47318507,47318499,3997730,0,964.86,33.04
48323602,48323594,3997730,0,964.86,33.04
49318923,49318915,3997730,0,964.87,33.05
50324633,50324626,3997730,0,964.91,33.05
51330034,51330026,3997730,0,964.86,33.059998
52325056,52325048,3997730,0,964.87,33.059998
53310220,53310181,3997730,0,964.8,33.059998
54315498,54315490,3997730,0,964.75995,33.07
55320666,55320657,3997730,0,964.72,33.07
56326053,56326044,3997730,0,964.69995,33.079998
57321261,57321252,3997730,0,964.75995,33.079998
58326675,58326666,3997730,0,964.74,33.079998
59321663,59321654,3997730,0,964.73,33.079998
60326674,60326666,3997730,0,964.76996,33.09
61312028,61311995,3997730,0,964.76996,33.09
62317262,62317254,3997730,0,964.74,33.09
63322737,63322698,3997730,0,964.75995,33.1
64328124,64328116,3997730,0,964.75,33.1
65323111,65323102,3997730,0,964.75,33.1
66318628,66318556,3997730,0,964.77997,33.1
67324165,67324156,3997730,0,964.81,33.11
68329424,68329416,3997730,0,964.79,33.11
69314617,69314609,3997730,0,964.77997,33.11
70319696,70319688,3997730,0,964.82996,33.12
71324914,71324906,3997730,0,964.77997,33.12
72330263,72330254,3997730,0,964.75,33.12
73325725,73325717,3997730,0,964.75,33.12
74321260,74321251,3997730,0,964.75995,33.13
75326382,75326373,3997730,0,964.76996,33.12
76311789,76311781,3997730,0,964.73,33.13
77317386,77317378,3997730,0,964.68,33.13
78322606,78322598,3997730,0,964.72,33.13
79328021,79328011,3997730,0,964.69995,33.13
80323293,80323283,3997730,0,964.8,33.13
81328485,81328477,3997730,0,964.75,33.14
82323670,82323662,3997730,0,964.73,33.14
83329215,83329205,3997730,0,964.69,33.14
84314413,84314404,3997730,0,964.76996,33.14
85319790,85319781,3997730,0,964.77997,33.14
86325349,86325341,3997730,0,964.75,33.14
87320867,87320858,3997730,0,964.72,33.14
88325852,88325843,3997730,0,964.75,33.14
89321317,89321309,3997730,0,964.8,33.149998
90327046,90327037,3997730,0,964.77997,33.14
91312426,91312417,3997730,0,964.69,33.14
92317657,92317648,3997730,0,964.75995,33.149998
93323314,93323280,3997730,0,964.76996,33.149998
94318479,94318471,3997730,0,964.73,33.149998
95324181,95324173,3997730,0,964.76996,33.149998
96319794,96319786,3997730,0,964.82996,33.149998
97324879,97324870,3997730,0,964.76996,33.14
98310454,98310446,3997730,0,964.70996,33.149998
99315764,99315755,3997730,0,964.74,33.149998
100320941,100320932,3997730,0,964.77997,33.149998
101326203,101326164,3997730,0,964.75995,33.149998
102321233,102321225,3997730,0,964.77997,33.149998
103326634,103326626,3997730,0,964.75,33.149998
104321643,104321635,3997730,0,964.75995,33.149998
105326696,105326688,3997730,0,964.69995,33.149998
106312068,106312060,3997730,0,964.76996,33.149998
107317111,107317102,3997730,0,964.77997,33.149998
108322583,108322575,3997730,0,964.72,33.149998
109328024,109328015,3997730,0,964.75995,33.149998
110323224,110323216,3997730,0,964.74,33.14
111328614,111328567,3997730,0,964.68,33.149998
112323888,112323880,3997730,0,964.74,33.149998
113309564,113309556,3997730,0,964.70996,33.149998
114315003,114314995,3997730,0,964.77997,33.149998
115320156,115320148,3997730,0,964.66,33.14
116325635,116325627,3997730,0,964.77997,33.149998
117320615,117320576,3997730,0,964.81,33.14
118325797,118325789,3997730,0,964.69995,33.14
119321047,119321039,3997730,0,964.70996,33.14
120326604,120326595,3997730,0,964.64996,33.14
121311747,121311738,3997730,0,964.63995,33.14
122316880,122316813,3997730,0,964.66,33.14
123322168,123322159,3997730,0,964.64996,33.13
124327397,124327389,3997730,0,964.62,33.13
125322425,125322416,3997730,0,964.66,33.13
126327975,126327967,3997730,0,964.63,33.13
127323457,127323448,3997730,0,964.63,33.13
128328718,128328710,3997730,0,964.6,33.12
129314113,129314105,3997730,0,964.64996,33.13
130319261,130319252,3997730,0,964.62,33.12
131324663,131324654,3997730,0,964.56,33.12
132329808,132329800,3997730,0,964.63,33.12
133325382,133325313,3997730,0,964.67,33.11
134320802,134320679,3997730,0,964.69995,33.12
135325898,135325889,3997730,0,964.63,33.11
136311182,136311174,3997730,0,964.69995,33.11
137316325,137316317,3997730,0,964.62,33.11
138321539,138321531,3997730,0,964.62,33.11
139327173,139327165,3997730,0,964.66,33.11
140322554,140322545,3997730,0,964.68,33.11
141328123,141328113,3997730,0,964.76996,33.1
142323523,142323515,3997730,0,964.73,33.1
143308961,143308952,3997730,0,964.75,33.1
144314584,144314575,3997730,0,964.68,33.09
145319788,145319779,3997730,0,964.66,33.09
146325496,146325488,3997730,0,964.68,33.09
147320755,147320747,3997730,0,964.66,33.09
148325850,148325842,3997730,0,964.69,33.09
149321225,149321113,3997730,0,964.63995,33.09
150326661,150326653,3997730,0,964.63995,33.079998
151311984,151311975,3997730,0,964.66,33.079998
152317156,152317118,3997730,0,964.63995,33.079998
153322602,153322594,3997730,0,964.61,33.07
154328117,154328109,3997730,0,964.69,33.079998
155323342,155323334,3997730,0,964.69995,33.07
156328714,156328705,3997730,0,964.67,33.07
157324074,157324066,3997730,0,964.67,33.07
158309014,158309004,3997730,0,964.66,33.07
159314298,159314290,3997730,0,964.70996,33.059998
160319854,160319818,3997730,0,964.73,33.059998
161325304,161325296,3997730,0,964.69995,33.059998
162320427,162320418,3997730,0,964.68,33.059998
163325555,163325547,3997730,0,964.70996,33.059998
164320987,164320977,3997730,0,964.66,33.059998
165326462,165326454,3997730,0,964.75,33.05
166311547,166311537,3997730,0,964.73,33.05
167317017,167317009,3997730,0,964.75,33.04
